Title,Description,Channel Title,Publish time,Tags,Category,Duration,Number of comments,Number of likes,Number of views,Number of favorites,Video quality,Licensed,id,trending times,trending for
Chansons pour enfants | Comptines Titounis (Comptinettes),"Des nouvelles chansons pour enfants racontées par les Titounis.

Abonnement : https://goo.gl/cssPnR
Spotify : https://spoti.fi/2mmjggy
Deezer : https://bit.ly/2pjoTx6
Apple Music : https://apple.co/2MiWpN7
Téléchargements : https://wayokids.com/titounis
Site : http://www.mondedestitounis.fr/
Facebook : https://www.facebook.com/mondedespetits

© Monde des Titounis
Tous droits réservés
#bébé #comptine",Monde des Titounis,2022-05-14 07:00:12+00:00,"['comptine', 'chanson', 'titounis', 'les titounis', 'comptines pour bébé', 'monde', 'enfant', 'bébé', 'bebe', 'contine', 'cantine', 'chason', 'titouni', 'touni', 'petit', 'musique', 'animaux', 'berceuse', 'paroles', 'dessin animé bébé', 'musique bébé', 'monde des titounis', 'conptines', 'compilation', 'compil', 'woaf', 'miaou', 'monde des petits', 'petits', 'creche', 'maternelle', 'musiques', 'dodo', 'dormir', 'compilations', 'france', 'francais', 'french', 'Old MacDonald', 'farm', 'nursery rhymes', 'gestes', 'baby', 'comptines', 'douce', 'apprendre', 'animal', 'compter', 'nombre', 'chiffre', '123', 'abc', 'comptinettes', 'manege', 'manège']",1,41:19,0,918,169927,0,hd,True,u4hR0Ru_o2M,0.0,0.0
Petits chansons pour enfants | Comptinettes | Comptines Titounis,"Des petits chansons pour enfants racontés par les Titounis.

Abonnement : https://goo.gl/cssPnR
Spotify : https://spoti.fi/2mmjggy
Deezer : https://bit.ly/2pjoTx6
Apple Music : https://apple.co/2MiWpN7
Téléchargements : https://wayokids.com/titounis
Site : http://www.mondedestitounis.fr/
Facebook : https://www.facebook.com/mondedespetits

© Monde des Titounis
Tous droits réservés
#bébé #comptine",Monde des Titounis,2022-05-11 07:00:14+00:00,"['comptine', 'chanson', 'titounis', 'les titounis', 'comptines pour bébé', 'monde', 'enfant', 'bébé', 'bebe', 'contine', 'cantine', 'chason', 'titouni', 'touni', 'petit', 'musique', 'animaux', 'berceuse', 'paroles', 'dessin animé bébé', 'musique bébé', 'monde des titounis', 'conptines', 'compilation', 'compil', 'woaf', 'miaou', 'monde des petits', 'petits', 'creche', 'maternelle', 'musiques', 'dodo', 'dormir', 'compilations', 'france', 'francais', 'french', 'Old MacDonald', 'farm', 'nursery rhymes', 'gestes', 'baby', 'comptines', 'douce', 'apprendre', 'animal', 'compter', 'nombre', 'chiffre', '123', 'abc', 'comptinettes', 'hippopotame']",1,30:2,0,1317,236236,0,hd,True,wm-d4dsx2cM,0.0,0.0
Petit Escargot (Voiture!) TITOUNIS,"Paroles : 
Petit escargot porte sur son dos sa maisonnette
Aussitôt qu'il pleut, il est tout heureux, il sort sa tête
Petit escargot porte sur son dos sa maisonnette
Aussitôt qu'il pleut, il est tout heureux, il sort sa tête
Petit escargot porte sur son dos sa maisonnette
Aussitôt qu'il pleut, il est tout heureux, il sort sa tête

Abonnement : https://goo.gl/cssPnR
Spotify : https://spoti.fi/2mmjggy
Deezer : https://bit.ly/2pjoTx6
Apple Music : https://apple.co/2MiWpN7
Téléchargements : https://wayokids.com/titounis
Site : http://www.mondedestitounis.fr/
Facebook : https://www.facebook.com/mondedespetits

© Monde des Titounis
Tous droits réservés
#bébé #comptine",Monde des Titounis,2022-05-07 07:00:14+00:00,"['comptine', 'chanson', 'titounis', 'les titounis', 'comptines pour bébé', 'monde', 'enfant', 'bébé', 'bebe', 'contine', 'cantine', 'chason', 'titouni', 'touni', 'petit', 'musique', 'animaux', 'berceuse', 'paroles', 'dessin animé bébé', 'musique bébé', 'monde des titounis', 'conptines', 'compilation', 'compil', 'woaf', 'miaou', 'monde des petits', 'petits', 'creche', 'maternelle', 'musiques', 'dodo', 'dormir', 'compilations', 'france', 'francais', 'french', 'Old MacDonald', 'farm', 'nursery rhymes', 'gestes', 'baby', 'comptines', 'douce', 'apprendre', 'animal', 'compter', 'nombre', 'chiffre', '123', 'abc', 'escargot', 'petit escargot']",1,34:31,0,1219,250734,0,hd,True,uaBFac9Wp-g,0.0,0.0
Une souris verte | Titounis,"Les célèbres comptines pour enfants chantées par les Titounis !

Abonnement : https://goo.gl/cssPnR
Spotify : https://spoti.fi/2mmjggy
Deezer : https://bit.ly/2pjoTx6
Apple Music : https://apple.co/2MiWpN7
Téléchargements : https://wayokids.com/titounis
Site : http://www.mondedestitounis.fr/
Facebook : https://www.facebook.com/mondedespetits

© Monde des Titounis
Tous droits réservés
#bébé #comptine",Monde des Titounis,2022-05-04 07:00:04+00:00,"['comptine', 'chanson', 'titounis', 'les titounis', 'comptines pour bébé', 'monde', 'enfant', 'bébé', 'bebe', 'contine', 'cantine', 'chason', 'titouni', 'touni', 'petit', 'musique', 'animaux', 'berceuse', 'paroles', 'dessin animé bébé', 'musique bébé', 'monde des titounis', 'conptines', 'compilation', 'compil', 'woaf', 'miaou', 'monde des petits', 'petits', 'creche', 'maternelle', 'musiques', 'dodo', 'dormir', 'compilations', 'france', 'francais', 'french', 'Old MacDonald', 'farm', 'nursery rhymes', 'gestes', 'baby', 'comptines', 'douce', 'apprendre', 'animal', 'compter', 'nombre', 'chiffre', '123', 'abc', 'souris', 'sourie', 'verte']",1,33:21,0,1153,212540,0,hd,True,FNCDf6b2glw,0.0,0.0
Il était un petit Homme (Pirouette Cacahuète),"Comptine pour enfants : Il était un petit Homme (Pirouette Cacahuète)

Abonnement : https://goo.gl/cssPnR
Spotify : https://spoti.fi/2mmjggy
Deezer : https://bit.ly/2pjoTx6
Apple Music : https://apple.co/2MiWpN7
Téléchargements : https://wayokids.com/titounis
Site : http://www.mondedestitounis.fr/
Facebook : https://www.facebook.com/mondedespetits

© Monde des Titounis
Tous droits réservés
#bébé #comptine",Monde des Titounis,2022-04-30 07:00:14+00:00,"['comptine', 'chanson', 'titounis', 'les titounis', 'comptines pour bébé', 'monde', 'enfant', 'bébé', 'bebe', 'contine', 'cantine', 'chason', 'titouni', 'touni', 'petit', 'musique', 'animaux', 'berceuse', 'paroles', 'dessin animé bébé', 'musique bébé', 'monde des titounis', 'conptines', 'compilation', 'compil', 'woaf', 'miaou', 'monde des petits', 'petits', 'creche', 'maternelle', 'musiques', 'dodo', 'dormir', 'compilations', 'france', 'francais', 'french', 'Old MacDonald', 'farm', 'nursery rhymes', 'gestes', 'baby', 'comptines', 'douce', 'apprendre', 'animal', 'compter', 'nombre', 'chiffre', '123', 'abc', 'pirouette', 'cacahuète', 'homme']",1,52:56,0,1220,254706,0,hd,True,tjzJHDCSry0,0.0,0.0
Les Bisous ! (Titounis),"Abonnement : https://goo.gl/cssPnR
Spotify : https://spoti.fi/2mmjggy
Deezer : https://bit.ly/2pjoTx6
Apple Music : https://apple.co/2MiWpN7
Téléchargements : https://wayokids.com/titounis
Site : http://www.mondedestitounis.fr/
Facebook : https://www.facebook.com/mondedespetits

© Monde des Titounis
Tous droits réservés
#bébé #comptine",Monde des Titounis,2022-04-27 07:00:05+00:00,"['comptine', 'chanson', 'titounis', 'les titounis', 'comptines pour bébé', 'monde', 'enfant', 'bébé', 'bebe', 'contine', 'cantine', 'chason', 'titouni', 'touni', 'petit', 'musique', 'animaux', 'berceuse', 'paroles', 'dessin animé bébé', 'musique bébé', 'monde des titounis', 'conptines', 'compilation', 'compil', 'woaf', 'miaou', 'monde des petits', 'petits', 'creche', 'maternelle', 'musiques', 'dodo', 'dormir', 'compilations', 'france', 'francais', 'french', 'Old MacDonald', 'farm', 'nursery rhymes', 'gestes', 'baby', 'comptines', 'douce', 'apprendre', 'animal', 'compter', 'nombre', 'chiffre', '123', 'abc', 'bisou', 'kiss']",1,33:52,0,2543,501168,0,hd,True,8GHuycoKBHI,0.0,0.0
Comptines des Titounis (Voitures + Camion + Moto + Camion...),"Comptines des Véhicules !Moto, Voiture, Camions, Police, Pompier... Tous les véhicules en chanson !

Abonnement : https://goo.gl/cssPnR
Spotify : https://spoti.fi/2mmjggy
Deezer : https://bit.ly/2pjoTx6
Apple Music : https://apple.co/2MiWpN7
Téléchargements : https://wayokids.com/titounis
Site : http://www.mondedestitounis.fr/
Facebook : https://www.facebook.com/mondedespetits

© Monde des Titounis
Tous droits réservés
#bébé #comptine",Monde des Titounis,2022-04-23 07:00:01+00:00,"['comptine', 'chanson', 'titounis', 'les titounis', 'comptines pour bébé', 'monde', 'enfant', 'bébé', 'bebe', 'contine', 'cantine', 'chason', 'titouni', 'touni', 'petit', 'musique', 'animaux', 'berceuse', 'paroles', 'dessin animé bébé', 'musique bébé', 'monde des titounis', 'conptines', 'compilation', 'compil', 'woaf', 'miaou', 'monde des petits', 'petits', 'creche', 'maternelle', 'musiques', 'dodo', 'dormir', 'compilations', 'france', 'francais', 'french', 'Old MacDonald', 'farm', 'nursery rhymes', 'gestes', 'baby', 'comptines', 'douce', 'apprendre', 'animal', 'compter', 'nombre', 'chiffre', '123', 'abc']",1,46:41,0,1474,351706,0,hd,True,1VMGwThWaTU,0.0,0.0
Les Roues de l'Autobus + Comptines Titounis,"Les roues de l'Autobus et plus de 20 comptines pour enfants ! Les videos et chansons Titounis !

Abonnement : https://goo.gl/cssPnR
Spotify : https://spoti.fi/2mmjggy
Deezer : https://bit.ly/2pjoTx6
Apple Music : https://apple.co/2MiWpN7
Téléchargements : https://wayokids.com/titounis
Site : http://www.mondedestitounis.fr/
Facebook : https://www.facebook.com/mondedespetits

© Monde des Titounis
Tous droits réservés
#bébé #comptine",Monde des Titounis,2022-04-20 07:00:00+00:00,"['comptine', 'chanson', 'titounis', 'les titounis', 'comptines pour bébé', 'monde', 'enfant', 'bébé', 'bebe', 'contine', 'cantine', 'chason', 'titouni', 'touni', 'petit', 'musique', 'animaux', 'berceuse', 'paroles', 'dessin animé bébé', 'musique bébé', 'monde des titounis', 'conptines', 'compilation', 'compil', 'woaf', 'miaou', 'monde des petits', 'petits', 'creche', 'maternelle', 'musiques', 'dodo', 'dormir', 'compilations', 'france', 'francais', 'french', 'Old MacDonald', 'farm', 'nursery rhymes', 'gestes', 'baby', 'comptines', 'douce', 'apprendre', 'animal', 'compter', 'nombre', 'chiffre', '123', 'abc', 'bus', 'ecole', 'autobus', 'vroum']",1,30:58,0,1350,247191,0,hd,True,-SWVQYisX7o,0.0,0.0
La famille Tortue - 40 min - Comptines sur les animaux pour les bébés,"Abonnement : https://goo.gl/cssPnR
Spotify : https://spoti.fi/2mmjggy
Deezer : https://bit.ly/2pjoTx6
Apple Music : https://apple.co/2MiWpN7
Téléchargements : https://wayokids.com/titounis
Site : http://www.mondedestitounis.fr/
Facebook : https://www.facebook.com/mondedespetits

© Monde des Titounis
Tous droits réservés
#bébé #comptine",Monde des Titounis,2022-04-16 07:00:30+00:00,"['comptine', 'chanson', 'titounis', 'les titounis', 'comptines pour bébé', 'monde', 'enfant', 'bébé', 'bebe', 'contine', 'cantine', 'chason', 'titouni', 'touni', 'petit', 'musique', 'animaux', 'berceuse', 'paroles', 'dessin animé bébé', 'musique bébé', 'monde des titounis', 'conptines', 'compilation', 'compil', 'woaf', 'miaou', 'monde des petits', 'petits', 'creche', 'maternelle', 'musiques', 'dodo', 'dormir', 'compilations', 'france', 'francais', 'french', 'Old MacDonald', 'farm', 'nursery rhymes', 'gestes', 'baby', 'comptines', 'douce', 'apprendre', 'animal', 'compter', 'nombre', 'chiffre', '123', 'abc', 'famille', 'tortue']",1,40:50,0,1381,298518,0,hd,True,UcGvkoh6AQM,0.0,0.0
Promenons nous dans les bois - 40 Minutes (Comptines),"Les 18 meilleures comptines pour enfants (Titounis)

Abonnement : https://goo.gl/cssPnR
Spotify : https://spoti.fi/2mmjggy
Deezer : https://bit.ly/2pjoTx6
Apple Music : https://apple.co/2MiWpN7
Téléchargements : https://wayokids.com/titounis
Site : http://www.mondedestitounis.fr/
Facebook : https://www.facebook.com/mondedespetits

© Monde des Titounis
Tous droits réservés
#bébé #comptine",Monde des Titounis,2022-04-13 07:00:09+00:00,"['comptine', 'chanson', 'titounis', 'les titounis', 'comptines pour bébé', 'monde', 'enfant', 'bébé', 'bebe', 'contine', 'cantine', 'chason', 'titouni', 'touni', 'petit', 'musique', 'animaux', 'berceuse', 'paroles', 'dessin animé bébé', 'musique bébé', 'monde des titounis', 'conptines', 'compilation', 'compil', 'woaf', 'miaou', 'monde des petits', 'petits', 'creche', 'maternelle', 'musiques', 'dodo', 'dormir', 'compilations', 'france', 'francais', 'french', 'Old MacDonald', 'farm', 'nursery rhymes', 'gestes', 'baby', 'comptines', 'douce', 'apprendre', 'animal', 'compter', 'nombre', 'chiffre', '123', 'abc', 'loup', 'bois', 'promenons']",1,39:42,0,1776,443210,0,hd,True,cfxrLKrEngc,0.0,0.0
