Title,Description,Channel Title,Publish time,Tags,Category,Duration,Number of comments,Number of likes,Number of views,Number of favorites,Video quality,Licensed,id,trending times,trending for
ON TESTE LA NOUVELLE ARME AVEC THEKAIRI78 SUR FORTNITE BATTLE ROYALE !!!,"👉 Chaine secondaire : https://www.youtube.com/channel/UCS5YLPHfjnwdcNNvhZqp_kw?sub_confirmation=1

Clique ici pour t'abonner 👉  http://urlz.fr/4jF2

Rejoins moi aussi sur 💜Twitch : https://www.twitch.tv/lebouseuh

●▬▬▬▬▬  MES RESEAUX SOCIAUX  ▬▬▬▬▬▬●

💙 Twitter : https://twitter.com/lebouseuh
💜 Twitch : https://www.twitch.tv/lebouseuh
💛 Snapchat : LeBouseuh
💖 Instagram : LeVraiBouseuh


📧 Mail Pro : lebouseuh@outlook.fr


Stream en 4GBouygues grâce à Bbox Nomad 4G http://po.st/BboxNomad4Giscord.gg/mrhmcJW",LeBouseuh,2018-06-11 18:59:47+00:00,"['fortnite', 'fortnite battle royale', 'fortnite top 1', 'fortnite kills', 'fortnite world record', 'fortnite live', 'fornite best moments']",20,46:17,351,25688,709931,0,hd,True,-bdaqyAOkls,0.0,0.0
ÇA ALLAIT ETRE MA PLUS BELLE SOLO SQUAD SUR FORTNITE BATTLE ROYALE ...,"Clique ici pour t'abonner 👉  http://urlz.fr/4jF2

●▬▬▬▬▬  MES RESEAUX SOCIAUX  ▬▬▬▬▬▬●

💙 Twitter : https://twitter.com/lebouseuh
💜 Twitch : https://www.twitch.tv/lebouseuh
💛 Snapchat : LeBouseuh
💖 Instagram : LeVraiBouseuh


📧 Mail Pro : lebouseuh@outlook.fr

Vidéo uploadée en 4GBouygues grâce à Bbox Nomad 4G http://po.st/BboxNomad4G",LeBouseuh,2018-06-10 09:00:05+00:00,"['fortnite', 'fortnite battle royale', 'fortnite top 1', 'fortnite solo squad', 'fortnite kills', 'lebouseuh fortnite', 'fortnite new', 'fortnite best moments']",20,9:32,706,26539,573816,0,hd,True,GxLvoiXi-28,0.0,0.0
LA MARSEILLAISE A CAPPELLA INTERPRÉTÉ PAR LEBOUSEUH ET THEKAIRI78,"Clique ici pour t'abonner 👉  http://urlz.fr/4jF2

●▬▬▬▬▬  MES RESEAUX SOCIAUX  ▬▬▬▬▬▬●

💙 Twitter : https://twitter.com/lebouseuh
💜 Twitch : https://www.twitch.tv/lebouseuh
💛 Snapchat : LeBouseuh
💖 Instagram : LeVraiBouseuh


📧 Mail Pro : lebouseuh@outlook.fr

Vidéo uploadée en 4GBouygues grâce à Bbox Nomad 4G http://po.st/BboxNomad4G",LeBouseuh,2018-06-09 09:30:01+00:00,"['lebouseuh', 'thekairi78']",10,1:28,982,20880,264048,0,hd,True,Z4Reg0Y46X4,0.0,0.0
THEKAIRI78 ME LACHE POUR SA COPINE JE PLEURE COMME UN FRAGILE SUR FORTNITE BATTLE ROYALE !!!,"👉 Chaine secondaire : https://www.youtube.com/channel/UCS5YLPHfjnwdcNNvhZqp_kw?sub_confirmation=1

Clique ici pour t'abonner 👉  http://urlz.fr/4jF2

Rejoins moi aussi sur 💜Twitch : https://www.twitch.tv/lebouseuh


●▬▬▬▬▬  MES RESEAUX SOCIAUX  ▬▬▬▬▬▬●

💙 Twitter : https://twitter.com/lebouseuh
💜 Twitch : https://www.twitch.tv/lebouseuh
💛 Snapchat : LeBouseuh
💖 Instagram : LeVraiBouseuh


📧 Mail Pro : lebouseuh@outlook.fr


Stream en 4GBouygues grâce à Bbox Nomad 4G http://po.st/BboxNomad4Giscord.gg/mrhmcJW",LeBouseuh,2018-06-08 20:58:33+00:00,"['fortnite', 'fortnite battle royale', 'fortnite top 1', 'fortnite kills', 'fortnite world record', 'fortnite live', 'fornite best moments']",20,2:13:2,230,27903,548125,0,hd,True,xWQ3kpE4YQs,0.0,0.0
LE PLUS BEAU SKIN ALEATOIRE CHALLENGE #2 SUR FORTNITE BATTLE ROYALE !!!,"Clique ici pour t'abonner 👉  http://urlz.fr/4jF2

👉 Doc : https://www.youtube.com/channel/UC6QyAgxMBZ1CLk3qrJGNrAA

●▬▬▬▬▬  MES RESEAUX SOCIAUX  ▬▬▬▬▬▬●

💙 Twitter : https://twitter.com/lebouseuh
💜 Twitch : https://www.twitch.tv/lebouseuh
💛 Snapchat : LeBouseuh
💖 Instagram : LeVraiBouseuh


📧 Mail Pro : lebouseuh@outlook.fr

Vidéo uploadée en 4GBouygues grâce à Bbox Nomad 4G http://po.st/BboxNomad4G",LeBouseuh,2018-06-07 15:30:01+00:00,"['fortnite', 'fortnite battle royale', 'fortnite skins', 'fortnite challenge', 'fortnite defi', 'fortnite new', 'lebouseuh fortnite', 'fortnite top 1', 'fortnite best moments']",20,9:44,741,35705,581414,0,hd,True,yx5j_vPlYFY,0.0,0.0
J'AI TUÉ UN MEC QUI AVAIT 250 PDV SUR FORTNITE BATTLE ROYALE !!!,"Clique ici pour t'abonner 👉  http://urlz.fr/4jF2

👉 Doc : https://www.youtube.com/channel/UC6QyAgxMBZ1CLk3qrJGNrAA

●▬▬▬▬▬  MES RESEAUX SOCIAUX  ▬▬▬▬▬▬●

💙 Twitter : https://twitter.com/lebouseuh
💜 Twitch : https://www.twitch.tv/lebouseuh
💛 Snapchat : LeBouseuh
💖 Instagram : LeVraiBouseuh


📧 Mail Pro : lebouseuh@outlook.fr

Vidéo uploadée en 4GBouygues grâce à Bbox Nomad 4G http://po.st/BboxNomad4G",LeBouseuh,2018-06-06 10:30:01+00:00,"['fortnite', 'fortnite battle royale', 'fortnite new', 'fortnite top 1', 'fortnite troll', 'lebouseuh fortnite', 'fortnite best moments']",20,8:20,1393,46593,1389642,0,hd,True,cw-dEGMQR8Q,0.0,0.0
JE MONTRE L'EXEMPLE A CE JEUNE ADOLESCENT SUR FORTNITE BATTLE ROYALE !!!,"Clique ici pour t'abonner 👉  http://urlz.fr/4jF2

👉 Inox : https://www.youtube.com/channel/UCL9aTJb0ur4sovxcppAopEw


●▬▬▬▬▬  MES RESEAUX SOCIAUX  ▬▬▬▬▬▬●

💙 Twitter : https://twitter.com/lebouseuh
💜 Twitch : https://www.twitch.tv/lebouseuh
💛 Snapchat : LeBouseuh
💖 Instagram : LeVraiBouseuh


📧 Mail Pro : lebouseuh@outlook.fr

Vidéo uploadée en 4GBouygues grâce à Bbox Nomad 4G http://po.st/BboxNomad4G",LeBouseuh,2018-06-05 15:30:00+00:00,"['fortnite', 'fortnite battle royale', 'fortnite top 1', 'fortnite new', 'fortnite kills', 'lebouseuh fortnite', 'fortnite prank', 'fortnite best moments']",20,10:7,503,22063,462192,0,hd,True,UxnWnrPkc7o,0.0,0.0
LE NO SHIELD CHALLENGE SUR FORTNITE BATTLE ROYALE !!!,"Clique ici pour t'abonner 👉  http://urlz.fr/4jF2

👉 Doc Jazy : https://www.youtube.com/channel/UC6QyAgxMBZ1CLk3qrJGNrAA

●▬▬▬▬▬  MES RESEAUX SOCIAUX  ▬▬▬▬▬▬●

💙 Twitter : https://twitter.com/lebouseuh
💜 Twitch : https://www.twitch.tv/lebouseuh
💛 Snapchat : LeBouseuh
💖 Instagram : LeVraiBouseuh


📧 Mail Pro : lebouseuh@outlook.fr

Vidéo uploadée en 4GBouygues grâce à Bbox Nomad 4G http://po.st/BboxNomad4G",LeBouseuh,2018-06-04 15:30:00+00:00,"['fortnite', 'fortnite battle royale', 'fortnite challenge', 'fortnite defi', 'fortnite new', 'fortnite nouveau', 'lebouseuh fortnite', 'fortnite best moments']",20,9:20,747,25598,471994,0,hd,True,bD7dtmx-pSk,0.0,0.0
JE REALISE UNE GAME DE FOLIE AVEC THEKAIRI78 SUR FORTNITE BATTLE ROYALE !!!,"👉 Chaine secondaire : https://www.youtube.com/channel/UCS5YLPHfjnwdcNNvhZqp_kw?sub_confirmation=1


Clique ici pour t'abonner 👉  http://urlz.fr/4jF2

●▬▬▬▬▬  MES RESEAUX SOCIAUX  ▬▬▬▬▬▬●

💙 Twitter : https://twitter.com/lebouseuh
💜 Twitch : https://www.twitch.tv/lebouseuh
💛 Snapchat : LeBouseuh
💖 Instagram : LeVraiBouseuh


📧 Mail Pro : lebouseuh@outlook.fr

Vidéo uploadée en 4GBouygues grâce à Bbox Nomad 4G http://po.st/BboxNomad4G",LeBouseuh,2018-06-03 08:00:02+00:00,"['fortnite', 'fortnite battle royale', 'fortnite top 1', 'fortnite duo tk', 'fortnite prank tk', 'fortnite troll', 'fortnite best moments', 'lebouseuh fortnite']",20,7:22,651,32713,438858,0,hd,True,x1I76S3_mLQ,0.0,0.0
LE MEILLEUR PIEGE DE L'HISTOIRE DE FORTNITE BATTLE ROYALE !!!,"Clique ici pour t'abonner 👉  http://urlz.fr/4jF2

👉 Noks : https://www.youtube.com/channel/UCxo901nbT2wincbI2yYApaQ

●▬▬▬▬▬  MES RESEAUX SOCIAUX  ▬▬▬▬▬▬●

💙 Twitter : https://twitter.com/lebouseuh
💜 Twitch : https://www.twitch.tv/lebouseuh
💛 Snapchat : LeBouseuh
💖 Instagram : LeVraiBouseuh


📧 Mail Pro : lebouseuh@outlook.fr

Vidéo uploadée en 4GBouygues grâce à Bbox Nomad 4G http://po.st/BboxNomad4G",LeBouseuh,2018-06-02 08:00:00+00:00,"['fortnite', 'fortnite battle royale', 'fortnite troll', 'fortnite prank', 'fortnite trap', 'fortnite top 1', 'fortnite best moment', 'lebouseuh fortnite']",20,13:10,720,38415,800644,0,hd,True,4tKMs4hggX0,0.0,0.0
