Title,Description,Channel Title,Publish time,Tags,Category,Duration,Number of comments,Number of likes,Number of views,Number of favorites,Video quality,Licensed,id,trending times,trending for
CROSS INTERVIEW | Danilo & our fan Adrien 🗣️🆒,"🔴🔵🎥 Subscribe to the Paris Saint-Germain channel. 👉 http://smarturl.it/PSGOfficiel

🔴🔵🎥 Abonnez-vous à la chaîne du Paris Saint Germain 👉 http://smarturl.it/PSGOfficiel",PSG - Paris Saint-Germain,2022-05-15 11:00:17+00:00,"['paris saint-germain', 'psg', 'paris', 'football', 'PSG', 'PARIS', 'SAINT-GERMAIN', 'NEYMAR', 'Jr', 'Neymar', 'Mbappe', 'Mbappé', 'kylian', 'ney', 'ANGEL', 'skills', 'geste', 'technique', 'highlights', 'inside', 'Psg', 'Di Maria', 'Verratti', 'Parc des Princes', 'Goals', 'Navas', 'Keylor', 'Marquinhos', 'Kimpembe', 'Bernat', 'Gueye', 'Rafinha', 'Icardi', 'Messi', 'Ramos', 'Donnarumma', 'Hakimi', 'Wijnaldum', 'Mendes', 'Leo Messi']",17,9:42,57,1007,11327,0,hd,True,MDESsHTVr5o,0.0,0.0
"HIGHLIGHTS | MONTPELLIER 0-4 PSG | MESSI, DI MARIA & MBAPPE ⚽️","🔴🔵🎥 Subscribe to the Paris Saint-Germain channel. 👉 http://smarturl.it/PSGOfficiel

🔴🔵🎥 Abonnez-vous à la chaîne du Paris Saint Germain 👉 http://smarturl.it/PSGOfficiel",PSG - Paris Saint-Germain,2022-05-15 08:41:20+00:00,"['paris saint-germain', 'psg', 'paris', 'football', 'PSG', 'PARIS', 'SAINT-GERMAIN', 'NEYMAR', 'Jr', 'Neymar', 'Mbappe', 'Mbappé', 'kylian', 'ney', 'ANGEL', 'skills', 'geste', 'technique', 'highlights', 'inside', 'Psg', 'Di Maria', 'Verratti', 'Parc des Princes', 'Goals', 'Navas', 'Keylor', 'Marquinhos', 'Kimpembe', 'Bernat', 'Gueye', 'Rafinha', 'Icardi', 'Messi', 'Ramos', 'Donnarumma', 'Hakimi', 'Wijnaldum', 'Mendes', 'Leo Messi']",17,1:44,137,4259,61273,0,hd,True,IHbVs2WHLgY,0.0,0.0
🎦 Paris Saint-Germain invite Colin Kaepernick at Parc des Princes! 🤩❤️💙,"🎦 Paris Saint-Germain invite Colin Kaepernick at Parc des Princes! 🤩❤️💙

Paris Saint-Germain and club partner Nike invited American footballer and civil rights activist Colin Kaepernick to watch the first team train at the Parc des Princes on Thursday 12th May 2022.

During this once-a-season training session attended by club members, employees and partners, the American football star – a global figure in the fight against racism – saw at first-hand the club’s commitment and campaign to promote equality and fight all forms of discrimination.

Colin Kaepernick first met with Sabrina Delannoy, Deputy Director of the PSG Foundation and Endowment Fund, who outlined the work Paris Saint-Germain does to help disadvantaged children in France and abroad. The charities SOS RACISME and Sportitude, with whom the club has worked for more than 12 years, were also able to shine a light on the resources provided and the outstanding results achieved in terms of fighting discrimination at the Parc des Princes.

Colin Kaepernick, Nike athlete, said: “It was a real pleasure to attend Paris Saint-Germain’s training session. It was great to hear the club’s actions to promote equality. Sport can make a huge difference, and we need clubs to commit like this. I was very happy to meet the players.”

After these meetings, Colin Kaepernick went out to watch the training session from the edge of the Parc des Princes pitch, before taking the time to chat with the Paris Saint-Germain players, who were very appreciative and supportive of the American athlete’s battle.

On December 8, 2020, the players of Paris Saint-Germain made history by becoming the first team, along with the players of Istanbul Basaksehir Club, to walk out of a Champions League match in the middle of a game to say no to racism.

@Nike 

🔴🔵🎥 Subscribe to the Paris Saint-Germain channel. 👉 http://smarturl.it/PSGOfficiel

🔴🔵🎥 Abonnez-vous à la chaîne du Paris Saint Germain 👉 http://smarturl.it/PSGOfficiel",PSG - Paris Saint-Germain,2022-05-14 08:00:25+00:00,"['paris saint-germain', 'psg', 'paris', 'football', 'PSG', 'PARIS', 'SAINT-GERMAIN', 'NEYMAR', 'Jr', 'Neymar', 'Mbappe', 'Mbappé', 'kylian', 'ney', 'ANGEL', 'skills', 'geste', 'technique', 'highlights', 'inside', 'Psg', 'Di Maria', 'Verratti', 'Parc des Princes', 'Goals', 'Navas', 'Keylor', 'Marquinhos', 'Kimpembe', 'Bernat', 'Gueye', 'Rafinha', 'Icardi', 'Messi', 'Ramos', 'Donnarumma', 'Hakimi', 'Wijnaldum', 'Mendes', 'Leo Messi']",17,3:27,52,1207,19121,0,hd,True,wJqgVDxOWdM,0.0,0.0
🆒📺🤣 NO COMMENT - EP 40,"🔴🔵🎥 Subscribe to the Paris Saint-Germain channel. 👉 http://smarturl.it/PSGOfficiel

🔴🔵🎥 Abonnez-vous à la chaîne du Paris Saint Germain 👉 http://smarturl.it/PSGOfficiel",PSG - Paris Saint-Germain,2022-05-13 17:00:18+00:00,"['paris saint-germain', 'psg', 'paris', 'football', 'PSG', 'PARIS', 'SAINT-GERMAIN', 'NEYMAR', 'Jr', 'Neymar', 'Mbappe', 'Mbappé', 'kylian', 'ney', 'ANGEL', 'skills', 'geste', 'technique', 'highlights', 'inside', 'Psg', 'Di Maria', 'Verratti', 'Parc des Princes', 'Goals', 'Navas', 'Keylor', 'Marquinhos', 'Kimpembe', 'Bernat', 'Gueye', 'Rafinha', 'Icardi', 'Messi', 'Ramos', 'Donnarumma', 'Hakimi', 'Wijnaldum', 'Mendes', 'Leo Messi']",17,6:26,77,4368,92654,0,hd,True,YBzVtDjmB6Y,0.0,0.0
"🎦🏟️🤩  Colin Kaepernick, Fabio Quartararo & Khaby at the Parc des Princes","🎦🏟️🤩

A very special day at the Parc des Princes for the Foundation, partners, employees and distinguished guests ❤️💙
Une journée très spéciale au Parc des Princes pour la Fondation, les partenaires, les salariés et des invités de marque ❤️💙

🏈 Colin Kaepernick
🏍 Fabio Quartararo
🤲🏿  Khaby

🔴🔵🎥 Subscribe to the Paris Saint-Germain channel. 👉 http://smarturl.it/PSGOfficiel

🔴🔵🎥 Abonnez-vous à la chaîne du Paris Saint Germain 👉 http://smarturl.it/PSGOfficiel",PSG - Paris Saint-Germain,2022-05-13 12:46:15+00:00,"['paris saint-germain', 'psg', 'paris', 'football', 'PSG', 'PARIS', 'SAINT-GERMAIN', 'NEYMAR', 'Jr', 'Neymar', 'Mbappe', 'Mbappé', 'kylian', 'ney', 'ANGEL', 'skills', 'geste', 'technique', 'highlights', 'inside', 'Psg', 'Di Maria', 'Verratti', 'Parc des Princes', 'Goals', 'Navas', 'Keylor', 'Marquinhos', 'Kimpembe', 'Bernat', 'Gueye', 'Rafinha', 'Icardi', 'Messi', 'Ramos', 'Donnarumma', 'Hakimi', 'Wijnaldum', 'Mendes', 'Leo Messi']",17,3:19,25,1042,21165,0,hd,True,XyAiWZvK0D4,0.0,0.0
Press Conference: Mauricio Pochettino before Montpellier - Paris Saint-Germain 🔴🔵,"Press Conference: Mauricio Pochettino before Montpellier - Paris Saint-Germain 🔴🔵
#psglive #AllezParis #L1 #MHSCPSG #PSG #weareparis
👉 http://smarturl.it/PSGOfficiel
🎥 Abonnez-vous à la chaîne du Paris Saint Germain 👉 http://smarturl.it/PSGOfficiel",PSG - Paris Saint-Germain,2022-05-13 11:34:06+00:00,[],17,28:21,22,830,13558,0,hd,True,0ORkHKj4jfg,0.0,0.0
⚽️ 15 minutes of training before Montpellier - Paris Saint-Germain 🔴🔵,"⚽️ 15 minutes of training before Montpellier - Paris Saint-Germain 🔴🔵
#psglive #AllezParis #L1 #MHSCPSG #PSG #weareparis
👉 http://smarturl.it/PSGOfficiel
🎥 Abonnez-vous à la chaîne du Paris Saint Germain 👉 http://smarturl.it/PSGOfficiel",PSG - Paris Saint-Germain,2022-05-13 09:13:19+00:00,[],17,22:3,64,1948,30209,0,hd,True,N6FEgDIPRes,0.0,0.0
"🇷🇼🦍🏞️ 𝐕𝐢𝐬𝐢𝐭 𝐑𝐰𝐚𝐧𝐝𝐚 : Ramos, Navas, Draxler & Kehrer","🇷🇼🦍🏞️  Unforgettable trip with @Visit Rwanda 

🔴🔵🎥 Subscribe to the Paris Saint-Germain channel. 👉 http://smarturl.it/PSGOfficiel

🔴🔵🎥 Abonnez-vous à la chaîne du Paris Saint Germain 👉 http://smarturl.it/PSGOfficiel",PSG - Paris Saint-Germain,2022-05-12 18:25:29+00:00,"['paris saint-germain', 'psg', 'paris', 'football', 'PSG', 'PARIS', 'SAINT-GERMAIN', 'NEYMAR', 'Jr', 'Neymar', 'Mbappe', 'Mbappé', 'kylian', 'ney', 'ANGEL', 'skills', 'geste', 'technique', 'highlights', 'inside', 'Psg', 'Di Maria', 'Verratti', 'Parc des Princes', 'Goals', 'Navas', 'Keylor', 'Marquinhos', 'Kimpembe', 'Bernat', 'Gueye', 'Rafinha', 'Icardi', 'Messi', 'Ramos', 'Donnarumma', 'Hakimi', 'Wijnaldum', 'Mendes', 'Leo Messi']",17,11:59,153,3618,71561,0,hd,True,_Dt9fxU2OQA,0.0,0.0
Break Time 🛋 Xavi Simons,"Découvrez notre nouveau format, le #𝘽𝙧𝙚𝙖𝙠𝙏𝙞𝙢𝙚 avec notre Titi Xavi Simons ❤️💙

🔴🔵🎥 Subscribe to the Paris Saint-Germain channel. 👉 http://smarturl.it/PSGOfficiel

🔴🔵🎥 Abonnez-vous à la chaîne du Paris Saint Germain 👉 http://smarturl.it/PSGOfficiel",PSG - Paris Saint-Germain,2022-05-11 14:59:43+00:00,"['paris saint-germain', 'psg', 'paris', 'football', 'PSG', 'PARIS', 'SAINT-GERMAIN', 'NEYMAR', 'Jr', 'Neymar', 'Mbappe', 'Mbappé', 'kylian', 'ney', 'ANGEL', 'skills', 'geste', 'technique', 'highlights', 'inside', 'Psg', 'Di Maria', 'Verratti', 'Parc des Princes', 'Goals', 'Navas', 'Keylor', 'Marquinhos', 'Kimpembe', 'Bernat', 'Gueye', 'Rafinha', 'Icardi', 'Messi', 'Ramos', 'Donnarumma', 'Hakimi', 'Wijnaldum', 'Mendes', 'Leo Messi']",17,12:1,157,2596,43713,0,hd,True,E6H9cYaHTLY,0.0,0.0
"🆕🔴🔵 #MadeInParis: Following our U19 side! Season 3, Episode 4","Find out the latest involving our U19s! 

🔴🔵🎥 Subscribe to the Paris Saint-Germain channel. 👉 http://smarturl.it/PSGOfficiel

🔴🔵🎥 Abonnez-vous à la chaîne du Paris Saint Germain 👉 http://smarturl.it/PSGOfficiel",PSG - Paris Saint-Germain,2022-05-10 14:00:17+00:00,"['paris saint-germain', 'psg', 'paris', 'football', 'PSG', 'PARIS', 'SAINT-GERMAIN', 'NEYMAR', 'Jr', 'Neymar', 'Mbappe', 'Mbappé', 'kylian', 'ney', 'ANGEL', 'skills', 'geste', 'technique', 'highlights', 'inside', 'Psg', 'Di Maria', 'Verratti', 'Parc des Princes', 'Goals', 'Navas', 'Keylor', 'Marquinhos', 'Kimpembe', 'Bernat', 'Gueye', 'Rafinha', 'Icardi', 'Messi', 'Ramos', 'Donnarumma', 'Hakimi', 'Wijnaldum', 'Mendes', 'Leo Messi']",17,15:9,68,3756,92567,0,hd,True,hO4rve1zI4k,0.0,0.0
