Title,Description,Channel Title,Publish time,Tags,Category,Duration,Number of comments,Number of likes,Number of views,Number of favorites,Video quality,Licensed,id,trending times,trending for
ÊTRE ALLERGIQUE AU POLLEN ! - LE RIRE JAUNE,"A... AAA... AAAAAAATCHOUM !
Mon T-shirt DeadPoule : https://bit.ly/2rUQDWj ! ;)
Les parties fictions de cette vidéo ont été réalisées par :

IDZ Prod
Producteurs : Julien Allard/Thierry Boyer
Directeur de Production : Paul Esteves
Réalisateur/Monteur Pollen Man : Raphael Sartoris
Monteur FaceCam : Kevin Matsumoto/Dianos
Graphismes Particules Pollen/Abeilles 3D : Albin Merle/Adrien Pezé/Fabulous CG Studio
Chargée de Production : Pauline Perrot
Directeur Technique : Dan Da Silva
Ingénieur du Son/Mix : Gautier Decline
Chef Opérateur : Vladimir Boudnikoff
Assistant Caméra : Baba Samangaray
Régisseur : Bertrand Fecci
Maquilleuse : Sonia Allal
Chef Décorateur : Armand Basset
Accessoiristes : Eidji Ichida & Thomas Cartier

Merci aux comédiens :

Miss Météo/Chef Labo : Céline Guo
Abeille/Scientifique : Sebastien Fanet
Couple Fleuriste : Isabelle Duranté & Fabrice Colson

Merci au Studio Kien Productions.

Crédits vidéo/audio : 

1) RNSA : https://www.youtube.com/watch?v=CEXN7yqvel8
2) Mr. Sunny Face - Wayne Jones
3) Crimson Fly - Huma-Huma
4) New Land - Abis
5) Desert Sky - Silent Partner
6) Echoes of Time - Kevin MacLeod, distribué sous la licence Creative Commons Attribution (https://creativecommons.org/licenses/by/4.0/)
Source : http://incompetech.com/music/royalty-free/index.html?isrc=USUAN1300029
------------------
© 2018 - Le Rire Jaune",Kevin Tran 陈科伟,2018-06-06 15:00:10+00:00,"['pollen', 'allergique', 'être allergique au pollen', 'allergie', 'allergies', 'rhume des foins', 'pollinisation', 'abeille', 'fleur', 'printemps', 'kevin tran', 'henry tran', 'le rire jaune']",23,4:12,7858,433918,7650924,0,hd,True,O7qRCLkM5nQ,1.0,0 days 00:00:00
LES JEUX OLYMPIQUES ! - LE RIRE JAUNE (Ki&Hi Tome 3),"C'est les Jeux Olympiques au Royaume des Dieux Pandas ! Venez faire la fête avec tous les habitants ! ;) Retrouvez le Tome 3 de Ki&Hi en boutiques/librairies ou en ligne ! FNAC : https://bit.ly/2KLpZYy, Amazon : https://amzn.to/2Ipe8kx ;)",Kevin Tran 陈科伟,2018-05-16 14:41:34+00:00,"['manga rire jaune', 'kevin tran manga', 'fanny antigny', 'ki et hi', 'ki & hi', 'ki & hi 3', 'tome 3', 'ki et hi 3', 'ki et hi tome 3']",23,3:40,4320,104537,2049446,0,hd,True,jA52Fj68mPc,0.0,0.0
2013 VS 2018 ! - CHER RIRE JAUNE #15,"On a retrouvé une vidéo dossier...
Mon manga Ki&Hi : http://amzn.to/2e7msYk ou http://bit.ly/2en4FtW ;)
Ma boutique de t-shirts en coton bio : https://www.punstory.com/ ;)
► Facebook : http://facebook.com/LeRireJauneOfficiel
►Twitter : http://twitter.com/lerirejaune
------------------
© 2018 - Le Rire Jaune",Kevin Tran 陈科伟,2018-04-13 15:00:04+00:00,"['2013 vs 2018', 'se prendre un rateau', 'chauve', 'henry chauve', 'ancienne video', 'rire jaune', 'kevin tran', 'henry tran']",23,6:37,3937,239228,5682423,0,hd,True,L-IC7v3s7os,0.0,0.0
LE LÉGENDAIRE UEKUSA ! - LE SHOW JAUNE #42,"J'ai trouvé le meilleur créateur de vidéo sur internet.
Merci à Florian Nguyen : https://bit.ly/1wcxXvW !
Mon manga Ki&Hi : http://amzn.to/2e7msYk ou http://bit.ly/2en4FtW ;)
Ma boutique de t-shirts en coton bio : https://www.punstory.com/
► Facebook : http://facebook.com/LeRireJauneOfficiel
►Twitter : http://twitter.com/lerirejaune

Écrit par : Kevin Tran
Chef Opérateur : Camille Salvan
Prise Son : Charles Grégoire
Montage : Théo Meunier
Animation Poignée Ronde : Dianos
Mixage Son : David Amsellem

Vidéos utilisées :

- Spot mini : http://bit.ly/2EjpKQV 
- I will destroy humans : http://bit.ly/1UKrR3V 
- MIT Leopard : http://bit.ly/1HVeFC2 
- Spot mini old version : http://bit.ly/28Pt0CX 
- Atlas : https://bit.ly/2hvtS6x 
- Les Beaux Frères : http://bit.ly/2FCP7hU
- Uekusa, japonais nu : @uespiiiiii sur Insta et Twitter 
------------------
© 2018 - Le Rire Jaune",Kevin Tran 陈科伟,2018-03-28 14:59:45+00:00,"['naked japanese guy', 'le légendaire japonais nu', 'uekusa kazuhisa', 'spot mini', 'boston dynamics', 'rire jaune', 'show jaune', 'kevin tran']",23,5:24,6672,262374,4471615,0,hd,True,4oI_4yNWSIw,4.0,3 days 00:00:00
ÊTRE MYOPE ! - LE RIRE JAUNE,"Quel est le comble pour un YouTuber Myope ?
Checkez mon T-shirt Coeur de Lion ;) : http://bit.ly/2zOMsPx
Pour vous procurer le Tome 2 de Ki&Hi : http://amzn.to/2e7msYk ou http://bit.ly/2en4FtW ;)
Pour télécharger l'Application Le Rire Jaune, cliquez en dessous ! 
iOS : http://bit.ly/rirejauneios
Android : http://bit.ly/rirejaunApp
Viens Rire Jaune ici ;) ► http://facebook.com/LeRireJauneOfficiel
Abonne-Toi http://bit.ly/Rire-Jaune ★ Twitter ►http://twitter.com/lerirejaune
------------------
© 2018 - Le Rire Jaune",Kevin Tran 陈科伟,2018-02-21 15:58:47+00:00,"['être myope', 'myope', 'etre myope', 'lunettes', 'avoir des lunettes', 'myopie', 'vue', 'yeux', 'kevin tran', 'rire jaune', 'le rire jaune']",23,4:56,18055,426777,11993284,0,hd,True,Y4TbH1WKiyo,0.0,0.0
LA VÉRITÉ SUR LE BITCOIN ! - LE RIRE JAUNE,"Devenez incollable sur le Bitcoin !
Merci à Pepsucre d'avoir sponsorisé cette vidéo ! ;P
Mon T-shirt Raclette is Coming : http://bit.ly/2AN4e4r

Merci aux potos d'IDZ Prod pour m'avoir aidé à faire ce sketch :

Auteurs : Kevin et Henry Tran
Réalisateur : Raphael Sartoris
Producteurs : Julien Allard, Kevin Tran
Directeur de Production : Paul Esteves
Directeur Technique : Dan Da Silva
Chef Opérateur : Camille Salvan
Prise de son : Gautier Decline
Mixage Son : Antoine Caracci
Régisseur : Bertrand Fecci

Rappel : cette vidéo est une fiction, et non une incitation à investir dans le Bitcoin. Ce sujet n'est qu'un moyen pour nous de vous montrer notre travail d'écriture ;) Kevin.
------------------
© 2018 - Le Rire Jaune",Kevin Tran 陈科伟,2018-01-31 15:55:04+00:00,"['bitcoin', 'btc', 'crypto monnaie', 'crypto currency', 'blockchain', 'ripple', 'litecoin', 'ethereum', 'ltc', 'eth', 'argent ne fait pas le bonheur', 'argent fait le bonheur', 'pesybl', 'euro', 'dollar', 'pound', 'livre sterling', 'yen', 'yuan', 'peso', 'pesos', 'monnaie', 'argent', 'kevin tran', 'henry tran', 'le rire jaune']",23,4:58,17684,474547,8607438,0,hd,True,0HomVj4vc3o,2.0,1 days 00:00:00
L'ANIMATION ET L'ÉDITION AU JAPON ! - LE RIRE JAUNE,"Les coulisses de My Hero Academia, tout un monde !
Mon T-Shirt Sushi Patch PUN : http://bit.ly/2mbnEuD ;)
Je vous fais gagner 15 000 essais gratuits de 5 jours sur le site d'ADN  : Entrez le code LERIREJAUNEADN à l’adresse suivante : http://adn.moe/ps , créez-vous un compte et profitez devant My Hero Academia ou autre, de rien ! ;P
Mon manga Ki&Hi : http://amzn.to/2e7msYk ou http://bit.ly/2en4FtW ;)
------------------
© 2018 - Le Rire Jaune",Kevin Tran 陈科伟,2018-01-14 16:00:18+00:00,"['animation', 'edition', 'japon', 'studio bones', 'studio bone', 'bones', 'shueisha', 'shueicha', 'chueicha', 'chueisha', 'japanimation', 'my hero academia', 'boku no hero academia', 'manga', 'mangas', 'animé', 'anime', 'izuku', 'deku', 'kohei horikoshi', 'monji san', 'oyabu san', 'adn', 'anime digital network', 'kevin', 'kevin tran', 'kévin tran', 'rire jaune', 'le rire jaune']",23,6:50,6282,169943,3187975,0,hd,True,CyfHWgdhYm8,0.0,0.0
BONNE ANNÉE 2018 ! - LE RIRE JAUNE (Bêtisier),"Pour commander le tome 2 de Ki&Hi : 
Ma boutique de t-shirts 100% coton bio : https://www.punstory.com/ ;)
Pour télécharger votre Application Le Rire Jaune, cliquez en dessous ! ;)
iOS : http://bit.ly/rirejauneios
Android : http://bit.ly/rirejaunApp
Viens Rire Jaune ici ;) ► http://facebook.com/LeRireJauneOfficiel
Abonne-Toi http://bit.ly/Rire-Jaune ★ Twitter ►http://twitter.com/lerirejaune
------------------
© 2017 - Le Rire Jaune",Kevin Tran 陈科伟,2018-01-01 15:59:56+00:00,"['bêtisier', 'betisier', 'rire jaune', 'le rire jaune', 'kevin tran', 'henry tran', 'bonne année']",23,4:28,1632,132570,3106417,0,hd,True,lxniIBJ2uGw,0.0,0.0
TOKYO ! - LE RIRE JAUNE,"Le voyage d'une vie !
T-shirt Shonen Mount Rushmore : http://bit.ly/2hzFGoa, Ki&Hi 2 : http://amzn.to/2e7msYk
Aide au montage par @Dianausse, Musique composée par JANEE : 
Chaîne de JANEE : http://bit.ly/2kpZ9sI
SPOTIFY : http://spoti.fi/2uifdUD
------------------
© 2017 - Le Rire Jaune",Kevin Tran 陈科伟,2017-12-14 16:00:12+00:00,"['tokyo', 'japon', 'le japon', 'ville de tokyo', 'capitale japon', 'manga', 'rire jaune', 'le rire jaune', 'kevin tran']",23,7:2,6953,338620,11706839,0,hd,True,E_mf8vpHY-w,0.0,0.0
MA PROMESSE DES 5 ANS ! - LE RIRE JAUNE,"Le procédé d'Écriture d'une Histoire de Fables : http://bit.ly/2BhC6Ie
Le T-Shirt Mii Lion Air (ou Coeur de Lion) : http://bit.ly/2A51yR7 ;)
Pour commander Ki&Hi 2 : http://amzn.to/2gvnxeC ou http://bit.ly/2hORbrV ;)
------------------
© 2017 - Le Rire Jaune",Kevin Tran 陈科伟,2017-11-26 16:00:07+00:00,"['ma promesse', 'promesse', '5 ans', 'cinq ans', 'Kobe Bryant', 'rire jaune kobe bryant', 'kobe rire jaune', 'cinq millions', '5000000', '5 000 000']",23,5:53,9845,269384,3475945,0,hd,True,PcdO8V0apfw,0.0,0.0
