Title,Description,Channel Title,Publish time,Tags,Category,Duration,Number of comments,Number of likes,Number of views,Number of favorites,Video quality,Licensed,id,trending times,trending for
KO IMPRESSIONNANT DES POIDS LOURDS 110KG ! YFC#38,"Allez voir notre documentaire sur BrutX avec une réduction exclusive avec ce liens : https://brutx.link/3xSEMeV

CODE PROMO MY PROTEIN «IBRA» : https://tidd.ly/3BlLBVA
Pour avoir 33% de réduction sur tout le site !

Adresse de nos restorants Black and White Burger :
1er       73 Boulevard de Clichy 75009 paris
2eme   31 rue Saint denis 75001 Paris
3eme   Centre Commercial STEEL, 2 Rue Ferrer, 42000 Saint-Étienne
4eme   Boulevard Anspach 4, 1000 Bruxelles, Belgium
5eme   1 RUE DE NEMOURS. 35000 RENNES
6eme :  Blackandwhiteburger Docks bruxelles

Suivez les actualités de notre restaurant sur:
https://www.instagram.com/blackandwhiteburger

Mon Instagram: https://www.instagram.com/ts_ibra/
Mail Pro : ibrapluspro@gmail.com",IbraTV,2022-04-30 17:42:55+00:00,"['ibratv', 'poce blo']",24,37:52,986,15396,384088,0,hd,True,xNZLnGcSZm0,5.0,4 days 00:00:00
INCROYABLE COMBAT Matthieu L'arbitre YFC VS Mathias Le Breton - Ticket pour Bellator  ! YFC#37,"Prenez vos places pour venir soutenir nos combattants chez Bellator le 6 mai à Bercy : https://bit.ly/3HZPD8t

CODE PROMO MY PROTEIN «IBRA» : https://tidd.ly/3BlLBVA
Pour avoir 43% de réduction sur tout le site pendants 24h à partir de la sortie de la vidéo.

Adresse de nos restorants Black and White Burger :
1er       73 Boulevard de Clichy 75009 paris
2eme   31 rue Saint denis 75001 Paris
3eme   Centre Commercial STEEL, 2 Rue Ferrer, 42000 Saint-Étienne
4eme   Boulevard Anspach 4, 1000 Bruxelles, Belgium
5eme   1 RUE DE NEMOURS. 35000 RENNES
6eme :  Blackandwhiteburger Docks bruxelles

Suivez les actualités de notre restaurant sur:
https://www.instagram.com/blackandwhiteburger

Mon Instagram: https://www.instagram.com/ts_ibra/
Mail Pro : ibrapluspro@gmail.com",IbraTV,2022-03-29 19:18:44+00:00,"['ibratv', 'poce blo', 'YFC', 'KO', 'Bellator', 'UFC', 'combat', 'fight', 'MMA', 'boxe']",24,23:1,2025,30420,668725,0,hd,True,ACWPSwlbsk0,6.0,5 days 00:00:00
"COMBAT DE MATHIEU SÉLECTION BELLATOR, PRESSE CONFÉRENCE YFC !","On se retrouve pour la première conférence de presse du YFC, pour annoncer les combats qui sorte la semaine prochaine !  

Billet pour #bellator Paris 6 Mai :
https://bit.ly/3HZPD8t


CODE PROMO MY PROTEIN «IBRA» : https://tidd.ly/3BlLBVA
Pour avoir 33% de réduction sur tout le site !

Adresse de nos restorants Black and White Burger :
1er       73 Boulevard de Clichy 75009 paris
2eme   31 rue Saint denis 75001 Paris
3eme   Centre Commercial STEEL, 2 Rue Ferrer, 42000 Saint-Étienne
4eme   Boulevard Anspach 4, 1000 Bruxelles, Belgium
5eme   1 RUE DE NEMOURS. 35000 RENNES
6eme :  Blackandwhiteburger Docks bruxelles

Suivez les actualités de notre restaurant sur:
https://www.instagram.com/blackandwhiteburger

Mon Instagram: https://www.instagram.com/ts_ibra/
Mail Pro : ibrapluspro@gmail.com

#YFC #ibratv #MMA",IbraTV,2022-03-26 19:04:10+00:00,"['ibratv', 'poce blo', 'Yfc', 'MMA', 'Bagarre', 'Mathieu arbitre', 'Ibra', 'Bellator', 'UFC', 'Ares']",24,28:25,539,14197,295036,0,hd,True,KdAhTEIClKs,0.0,0.0
KO INCROYABLE DU YFC - BEST OF 2021 !,"On se retrouve avec le best of YFC de 202, on reviens très vite avec de gros changement !
CODE PROMO MY PROTEIN «IBRA» : https://tidd.ly/3BlLBVA
Pour avoir 38% de réduction sur tout le site pendants le week-end de la sortie de la vidéo.

Adresse de nos restorants Black and White Burger :
1er       73 Boulevard de Clichy 75009 paris
2eme   31 rue Saint denis 75001 Paris
3eme   Centre Commercial STEEL, 2 Rue Ferrer, 42000 Saint-Étienne
4eme   Boulevard Anspach 4, 1000 Bruxelles, Belgium
5eme   1 RUE DE NEMOURS. 35000 RENNES
6eme :  Blackandwhiteburger Docks bruxelles

Suivez les actualités de notre restaurant sur:
https://www.instagram.com/blackandwhiteburger

Mon Instagram: https://www.instagram.com/ts_ibra/
Mail Pro : ibrapluspro@gmail.com",IbraTV,2022-03-11 15:53:41+00:00,"['ibratv', 'poce blo']",24,10:51,267,8998,308122,0,hd,True,asl8oX-w21E,0.0,0.0
INSTANT KARMA ! Il le met KO car il lui sert pas la main ! YFC#36,"On se retrouve pour la dernière partie du YFC de janvier avec un super instant karma, vous en pensez quoi ?
CODE PROMO MY PROTEIN «IBRA» : https://tidd.ly/3BlLBVA
Pour avoir 43% de réduction sur tout le site pendants 24h à partir de la sortie de la vidéo.

Adresse de nos restorants Black and White Burger :
1er       73 Boulevard de Clichy 75009 paris
2eme   31 rue Saint denis 75001 Paris
3eme   Centre Commercial STEEL, 2 Rue Ferrer, 42000 Saint-Étienne
4eme   Boulevard Anspach 4, 1000 Bruxelles, Belgium
5eme   1 RUE DE NEMOURS. 35000 RENNES
6eme :  Blackandwhiteburger Docks bruxelles

Suivez les actualités de notre restaurant sur:
https://www.instagram.com/blackandwhiteburger

Mon Instagram: https://www.instagram.com/ts_ibra/
Mail Pro : ibrapluspro@gmail.com

#ad #myproteinambassador #myprotein  #teammyp #fuelyourambition",IbraTV,2022-02-04 16:40:24+00:00,"['ibratv', 'poce blo']",24,31:4,2443,28647,975895,0,hd,True,6UW7h9ePTt8,5.0,4 days 00:00:00
Retour ￼INCROYABLE de Jules 50kg !YFC#35,"On se retrouve pour la 2ème partie du YFC Janvier avec d'excellent combat ! 
CODE PROMO MY PROTEIN «IBRA» : https://tidd.ly/3BlLBVA
Pour avoir 43% de réduction sur tout le site pendants 24h à partir de la sortie de la vidéo.

Adresse de nos restorants Black and White Burger :
1er       73 Boulevard de Clichy 75009 paris
2eme   31 rue Saint denis 75001 Paris
3eme   Centre Commercial STEEL, 2 Rue Ferrer, 42000 Saint-Étienne
4eme   Boulevard Anspach 4, 1000 Bruxelles, Belgium
5eme   1 RUE DE NEMOURS. 35000 RENNES
6eme :  Blackandwhiteburger Docks bruxelles

Suivez les actualités de notre restaurant sur:
https://www.instagram.com/blackandwhiteburger

Mon Instagram: https://www.instagram.com/ts_ibra/
Mail Pro : ibrapluspro@gmail.com


#ad #myproteinambassador #myprotein  #teammyp #fuelyourambition",IbraTV,2022-01-28 14:07:26+00:00,"['ibratv', 'poce blo']",24,25:58,1281,23727,825335,0,hd,True,1pHUtS6SKXg,0.0,0.0
GITAN de 95KG vs 58KG SELF DÉFENSE ! YFC#34,"On commence l'année 2022 avec un super évènements YFC, aujourd'hui c'est la première partie ! 
CODE PROMO MY PROTEIN «IBRA» : https://tidd.ly/3BlLBVA
Pour avoir 20% de réduction en plus des réduction qui vont jusqu'à -70% sur tout le site.


Adresse de nos restaurants Black and White Burger :
1er       73 Boulevard de Clichy 75009 paris
2eme   31 rue Saint denis 75001 Paris
3eme   Centre Commercial STEEL, 2 Rue Ferrer, 42000 Saint-Étienne
4eme   Boulevard Anspach 4, 1000 Bruxelles, Belgium
5eme   1 RUE DE NEMOURS. 35000 RENNES
6eme :  Blackandwhiteburger Docks bruxelles

Suivez les actualités de notre restaurant sur:
https://www.instagram.com/blackandwhiteburger

Mon Instagram: https://www.instagram.com/ts_ibra/
Mail Pro : ibrapluspro@gmail.com",IbraTV,2022-01-22 17:27:35+00:00,"['ibratv', 'poce blo']",24,26:13,2565,48636,2329958,0,hd,True,1UWI8civbHc,0.0,0.0
LE COMBAT LE PLUS RAPIDE ! COMBATTANT DE RUE VS BOXEUR PRO ! YFC#33,"On se retrouve pour la dernière partie de l'évènements YFC de décembre avec trois combats de titans ! 
CODE PROMO MY PROTEIN «IBRA» : https://tidd.ly/3BlLBVA
Pour avoir 43% de réduction sur tout le site pendants 24h à partir de la sortie de la vidéo.

Adresse de nos restorants Black and White Burger :
1er       73 Boulevard de Clichy 75009 paris
2eme   31 rue Saint denis 75001 Paris
3eme   Centre Commercial STEEL, 2 Rue Ferrer, 42000 Saint-Étienne
4eme   Boulevard Anspach 4, 1000 Bruxelles, Belgium
5eme   1 RUE DE NEMOURS. 35000 RENNES
6eme :  Blackandwhiteburger Docks bruxelles

Suivez les actualités de notre restaurant sur:
https://www.instagram.com/blackandwhiteburger

Mon Instagram: https://www.instagram.com/ts_ibra/
Mail Pro : ibrapluspro@gmail.com",IbraTV,2021-12-18 14:06:05+00:00,"['ibratv', 'poce blo', 'YFC', 'MMA', 'UFC', 'combat', 'fight', 'boxe', 'Jake paul', 'Logan', 'paul']",24,24:24,1076,20355,743335,0,hd,True,TRmOHUpXeu0,0.0,0.0
Bryan LE GITAN VS Maxime LE MILITAIRE ! YFC#32,"Aujourd'hui 2ème partie de l'évènements YFC de décembre avec deux combats exceptionnelles ! 
CODE PROMO MY PROTEIN «IBRA» : https://tidd.ly/3BlLBVA
Pour avoir 40% de réduction sur TOUT le site !

Adresse de nos restorants Black and White Burger :
1er       73 Boulevard de Clichy 75009 paris
2eme   31 rue Saint denis 75001 Paris
3eme   Centre Commercial STEEL, 2 Rue Ferrer, 42000 Saint-Étienne
4eme   Boulevard Anspach 4, 1000 Bruxelles, Belgium
5eme   1 RUE DE NEMOURS. 35000 RENNES
6eme :  Blackandwhiteburger Docks bruxelles

Suivez les actualités de notre restaurant sur:
https://www.instagram.com/blackandwhiteburger

Mon Instagram: https://www.instagram.com/ts_ibra/
Mail Pro : ibrapluspro@gmail.com",IbraTV,2021-12-10 15:10:48+00:00,"['ibratv', 'poce blo', 'Yfc', 'boxe', 'mma', 'ufc', 'jake paul']",24,19:54,1551,29649,977454,0,hd,True,hkZ-adhzGqE,0.0,0.0
MUAY THAÏ FIGHTER VS BOXER ! COMBAT ACHARNÉ DES POIDS PLUMES 53kg vs 56kg ! YFC#31,"Nouvel événement YFC de décembre qui sera en trois partie. Vous avez aimez cette première partie ?
CODE PROMO MY PROTEIN «IBRA» : https://tidd.ly/3BlLBVA
Pour avoir 43% de réduction sur tout le site pendants 24h à partir de la sortie de la vidéo.

Soutenez Francklin sur ca chaîne youtube : 
https://www.youtube.com/results?search_query=sunday+push+up

Adresse de nos restorants Black and White Burger :
1er       73 Boulevard de Clichy 75009 paris
2eme   31 rue Saint denis 75001 Paris
3eme   Centre Commercial STEEL, 2 Rue Ferrer, 42000 Saint-Étienne
4eme   Boulevard Anspach 4, 1000 Bruxelles, Belgium
5eme   1 RUE DE NEMOURS. 35000 RENNES
6eme :  Blackandwhiteburger Docks bruxelles

Suivez les actualités de notre restaurant sur:
https://www.instagram.com/blackandwhiteburger

Mon Instagram: https://www.instagram.com/ts_ibra/
Mail Pro : ibrapluspro@gmail.com",IbraTV,2021-12-03 16:48:17+00:00,"['ibratv', 'poce blo']",24,17:33,1930,66116,2517419,0,hd,True,a9lCh6odu7s,0.0,0.0
