Title,Description,Channel Title,Publish time,Tags,Category,Duration,Number of comments,Number of likes,Number of views,Number of favorites,Video quality,Licensed,id,trending times,trending for
Vous m'avez fait mon site internet (et c'est très gênant),"Merci à Wix d'avoir sponsorisé cette vidéo.

Wix.com permet à chacun de créer un site internet professionnel gratuitement. Choisissez un template, personnalisez-le et passez en ligne dès aujourd'hui.

Quelle que soit votre activité, Wix vous permet de créer le site internet de vos envies, grâce à un éditeur de site intuitif.
Templates professionnels, banque d'images gratuites (collection Wix), référencement facile et espace de stockage important.
Vous pouvez également profiter d'une version mobile de votre site Wix, pour que vos visiteurs puissent consulter votre site sur leurs smartphones.

Créez votre site dès aujourd'hui !

http://fr.wix.com/

Mon instagram : https://instagram.com/pierrecroce/
Mon twitter : https://twitter.com/PierreCroce
Mon facebook : https://www.facebook.com/pcroce
Snapchat : pierrecroce
La musique que j'écoute : https://matchplay.lnk.to/pcroce",Pierre Croce,2018-05-02 10:30:01+00:00,"['pierre', 'croce', 'pierrecroce', 'power', 'point', 'powerpoint', 'slides', 'slide', 'humour', 'graphiques', 'graphique', 'schéma', 'schémas', 'diapos', 'diapositives', 'diapo', 'diapositive', 'funny', 'marrante', 'drole', 'vidéo', 'vidéos', 'youtubeur', 'lol', 'fun', 'comedie', 'comedy', 'comedien', 'spectacle', 'site', 'internet', 'creation', 'wix']",23,11:57,1896,44702,868748,0,hd,True,nhiOfoDv-wI,0.0,0.0
Je suis allé consulter une voyante,"Abonnez-vous pour être riches et heureux toute votre vie
Merci à Angélique pour l'accueil : http://www.angelique.fr/v3/
Sa chaîne youtube : https://goo.gl/kJ18e9
Mon instagram : https://instagram.com/pierrecroce/
Mon twitter : https://twitter.com/PierreCroce
Mon facebook : https://www.facebook.com/pcroce
Snapchat : pierrecroce
La musique que j'écoute : https://matchplay.lnk.to/pcroce",Pierre Croce,2018-04-29 08:49:46+00:00,"['pierre', 'croce', 'pierrecroce', 'power', 'point', 'powerpoint', 'slides', 'slide', 'humour', 'graphiques', 'graphique', 'schéma', 'schémas', 'diapos', 'diapositives', 'diapo', 'diapositive', 'funny', 'marrante', 'drole', 'vidéo', 'vidéos', 'youtubeur', 'lol', 'fun', 'comedie', 'comedy', 'comedien', 'spectacle', 'voyante', 'voyance', 'medium', 'astrologie', 'futur', 'avenir']",23,11:5,2000,53169,874094,0,hd,True,ife6ImdzZVA,3.0,2 days 00:00:00
Le défi le plus difficile de ma vie,"Pour voir toutes les épisodes de ma série-documentaire : http://www.intersport.fr/nike-running/
La chaîne de Marine Leleu : https://goo.gl/jqnRWp
Mon instagram : https://instagram.com/pierrecroce/
Mon twitter : https://twitter.com/PierreCroce
Mon facebook : https://www.facebook.com/pcroce
Snapchat : pierrecroce
La musique que j'écoute : https://matchplay.lnk.to/pcroce",Pierre Croce,2018-04-25 11:19:15+00:00,"['pierre', 'croce', 'pierrecroce', 'power', 'point', 'powerpoint', 'slides', 'slide', 'humour', 'graphiques', 'graphique', 'schéma', 'schémas', 'diapos', 'diapositives', 'diapo', 'diapositive', 'funny', 'marrante', 'drole', 'vidéo', 'vidéos', 'youtubeur', 'lol', 'fun', 'comedie', 'comedy', 'comedien', 'spectacle', 'running', 'course', 'defi', 'marine', 'leleu', 'motivation', 'sport']",23,10:23,1843,102373,2219287,0,hd,True,oDHiLgEHL3E,0.0,0.0
Les arrière-plans de photos,"Abonnez-vous pour profiter de 10% de réduction sur toutes les grandes surfaces
La chaîne de Benjamin : https://goo.gl/HDZ2p6
Mon instagram : https://instagram.com/pierrecroce/
Mon twitter : https://twitter.com/PierreCroce
Mon facebook : https://www.facebook.com/pcroce
Snapchat : pierrecroce
La musique que j'écoute : https://matchplay.lnk.to/pcroce",Pierre Croce,2018-04-22 08:30:00+00:00,"['pierre', 'croce', 'pierrecroce', 'power', 'point', 'powerpoint', 'slides', 'slide', 'humour', 'graphiques', 'graphique', 'schéma', 'schémas', 'diapos', 'diapositives', 'diapo', 'diapositive', 'funny', 'marrante', 'drole', 'vidéo', 'vidéos', 'youtubeur', 'lol', 'fun', 'comedie', 'comedy', 'comedien', 'spectacle', 'photos', 'image', 'arriere', 'derriere', 'photobombs']",23,10:3,800,97278,1647437,0,hd,True,6_yXiXVIqBw,0.0,0.0
Qui me connait le mieux ? (Couple VS Amitié),"Pour participer au concours, faites un site sur : https://www.wix.com/
Envoyez moi ensuite votre création sur : pierrecroceperso@gmail.com
Aucune obligation de prendre un forfait premium évidemment !

Mon instagram : https://instagram.com/pierrecroce/
Mon twitter : https://twitter.com/PierreCroce
Mon facebook : https://www.facebook.com/pcroce
Snapchat : pierrecroce
La musique que j'écoute : https://matchplay.lnk.to/pcroce",Pierre Croce,2018-04-18 10:30:01+00:00,"['pierre', 'croce', 'pierrecroce', 'power', 'point', 'powerpoint', 'slides', 'slide', 'humour', 'graphiques', 'graphique', 'schéma', 'schémas', 'diapos', 'diapositives', 'diapo', 'diapositive', 'funny', 'marrante', 'drole', 'vidéo', 'vidéos', 'youtubeur', 'lol', 'fun', 'comedie', 'comedy', 'comedien', 'spectacle', 'questions', 'interviews', 'kate', 'couple', 'ami', 'guillaume', 'relation', 'amour', 'amitié']",23,8:21,849,82697,2066481,0,hd,True,d0hKP1Z17t4,0.0,0.0
Les faits divers les plus fous,"La chaîne de Cyril : https://www.youtube.com/user/SUP3RKONARfr
La chaîne de Benjamin : https://www.youtube.com/channel/UCuKa7_pustUzOj3IBcgYNPg
Salut à Sacré White : https://twitter.com/SacreWhite
Mon instagram : https://instagram.com/pierrecroce/
Mon twitter : https://twitter.com/PierreCroce
Mon facebook : https://www.facebook.com/pcroce
Snapchat : pierrecroce
La musique que j'écoute : https://matchplay.lnk.to/pcroce",Pierre Croce,2018-04-14 09:00:00+00:00,"['pierre', 'croce', 'pierrecroce', 'power', 'point', 'powerpoint', 'slides', 'slide', 'humour', 'graphiques', 'graphique', 'schéma', 'schémas', 'diapos', 'diapositives', 'diapo', 'diapositive', 'funny', 'marrante', 'drole', 'vidéo', 'vidéos', 'youtubeur', 'lol', 'fun', 'comedie', 'comedy', 'comedien', 'spectacle', 'faits', 'divers', 'journaux', 'news', 'actualités', 'cyril', 'superkonar', 'konar', 'verrecchia']",23,12:7,920,76109,1696505,0,hd,True,NnvBW1mNcrA,0.0,0.0
46% des gens pensent que je pue,"Chaque abonnement me rapproche un peu plus de la vidéo en boulanger SM
Mon instagram : https://instagram.com/pierrecroce/
Mon twitter : https://twitter.com/PierreCroce
Mon facebook : https://www.facebook.com/pcroce
Snapchat : pierrecroce
La musique que j'écoute : https://matchplay.lnk.to/pcroce",Pierre Croce,2018-04-10 15:26:58+00:00,"['pierre', 'croce', 'pierrecroce', 'power', 'point', 'powerpoint', 'slides', 'slide', 'humour', 'graphiques', 'graphique', 'schéma', 'schémas', 'diapos', 'diapositives', 'diapo', 'diapositive', 'funny', 'marrante', 'drole', 'vidéo', 'vidéos', 'youtubeur', 'lol', 'fun', 'comedie', 'comedy', 'comedien', 'spectacle', 'questionnaire', 'satisfaction', 'enquête']",23,,1075,55065,792576,0,hd,True,bI_hEqt_5BY,0.0,0.0
Vos pires souvenirs pendant l'amour,"Et bien sûr, on oublie pas de prendre ses précautions avant de faire l'amour : mettre un préservatif et ne pas manger de kebab
Mon instagram : https://instagram.com/pierrecroce/
Mon twitter : https://twitter.com/PierreCroce
Mon facebook : https://www.facebook.com/pcroce
Snapchat : pierrecroce
La musique que j'écoute : https://matchplay.lnk.to/pcroce",Pierre Croce,2018-04-07 09:00:08+00:00,"['pierre', 'croce', 'pierrecroce', 'power', 'point', 'powerpoint', 'slides', 'slide', 'humour', 'graphiques', 'graphique', 'schéma', 'schémas', 'diapos', 'diapositives', 'diapo', 'diapositive', 'funny', 'marrante', 'drole', 'vidéo', 'vidéos', 'youtubeur', 'lol', 'fun', 'comedie', 'comedy', 'comedien', 'spectacle', 'amour', 'lit', 'relation', 'couple', 'malaise']",23,10:31,1569,74278,1733065,0,hd,True,qUEh4A5Geu8,0.0,0.0
On a tourné une vidéo écrite par une abonnée,"Soutenez ce court-métrage pour la Palme d'Or à Cannes
Mon instagram : https://instagram.com/pierrecroce/
Mon twitter : https://twitter.com/PierreCroce
Mon facebook : https://www.facebook.com/pcroce
Snapchat : pierrecroce
La musique que j'écoute : https://matchplay.lnk.to/pcroce",Pierre Croce,2018-04-03 15:58:47+00:00,"['pierre', 'croce', 'pierrecroce', 'power', 'point', 'powerpoint', 'slides', 'slide', 'humour', 'graphiques', 'graphique', 'schéma', 'schémas', 'diapos', 'diapositives', 'diapo', 'diapositive', 'funny', 'marrante', 'drole', 'vidéo', 'vidéos', 'youtubeur', 'lol', 'fun', 'comedie', 'comedy', 'comedien', 'spectacle', 'arbre', 'court', 'metrage', 'film']",23,11:52,3391,113070,1906192,0,hd,True,ht768_xKiEY,0.0,0.0
Le jeu parfait entre mecs et filles,"Le lien pour télécharger Cyclop : http://bit.ly/pc-cyclop
Pendant une semaine, 60% de réduction sur tous les achats de packs dans l'appli
Mon instagram : https://instagram.com/pierrecroce/
Mon twitter : https://twitter.com/PierreCroce
Mon facebook : https://www.facebook.com/pcroce
Snapchat : pierrecroce
La musique que j'écoute : https://matchplay.lnk.to/pcroce",Pierre Croce,2018-03-31 09:00:04+00:00,"['pierre', 'croce', 'pierrecroce', 'power', 'point', 'powerpoint', 'slides', 'slide', 'humour', 'graphiques', 'graphique', 'schéma', 'schémas', 'diapos', 'diapositives', 'diapo', 'diapositive', 'funny', 'marrante', 'drole', 'vidéo', 'vidéos', 'youtubeur', 'lol', 'fun', 'comedie', 'comedy', 'comedien', 'spectacle', 'jeu', 'appli', 'cyclop', 'parlons', 'peu', 'maud', 'juliette', 'téléphone', 'portable']",23,11:21,550,43040,935304,0,hd,True,pk0rfEbV-OE,0.0,0.0
Ma rencontre avec Kate,"Abonnez-vous pour soutenir mes talents d'artiste peintre
Mon instagram : https://instagram.com/pierrecroce/
Mon twitter : https://twitter.com/PierreCroce
Mon facebook : https://www.facebook.com/pcroce
Snapchat : pierrecroce
La musique que j'écoute : https://matchplay.lnk.to/pcroce",Pierre Croce,2018-03-27 15:00:00+00:00,"['pierre', 'croce', 'pierrecroce', 'power', 'point', 'powerpoint', 'slides', 'slide', 'humour', 'graphiques', 'graphique', 'schéma', 'schémas', 'diapos', 'diapositives', 'diapo', 'diapositive', 'funny', 'marrante', 'drole', 'vidéo', 'vidéos', 'youtubeur', 'lol', 'fun', 'comedie', 'comedy', 'comedien', 'spectacle', 'rencontre', 'kate', 'amour', 'couple', 'relation', 'fille', 'draw', 'dessin', 'histoire']",23,10:29,1742,81902,1557539,0,hd,True,8ylhEsGtxRE,0.0,0.0
J'ai envoyé IbraTV en garde à vue,"La chaîne d'IbraTV : https://www.youtube.com/channel/UCmIoN2ICieMp1hX2R_VmYkg
Sa chaîne bonus : https://www.youtube.com/channel/UCnuj9DcB_AQewTgTml89t7A
Mon instagram : https://instagram.com/pierrecroce/
Mon twitter : https://twitter.com/PierreCroce
Mon facebook : https://www.facebook.com/pcroce
Snapchat : pierrecroce
La musique que j'écoute : https://matchplay.lnk.to/pcroce",Pierre Croce,2018-03-24 10:13:29+00:00,"['pierre', 'croce', 'pierrecroce', 'power', 'point', 'powerpoint', 'slides', 'slide', 'humour', 'graphiques', 'graphique', 'schéma', 'schémas', 'diapos', 'diapositives', 'diapo', 'diapositive', 'funny', 'marrante', 'drole', 'vidéo', 'vidéos', 'youtubeur', 'lol', 'fun', 'comedie', 'comedy', 'comedien', 'spectacle', 'ibra', 'ibratv', 'police', 'garde a vue', 'interrogatoire', 'histoire']",23,12:1,790,40674,738801,0,hd,True,mgVEryZg9v0,0.0,0.0
15 méthodes de triche en classe,"Comprendre aussi par ce titre : 15 méthodes pour se faire virer de classe à cause de moi
Mon instagram : https://instagram.com/pierrecroce/
Mon facebook : https://www.facebook.com/pcroce
Snapchat : pierrecroce
Mon twitter : https://twitter.com/PierreCroce
La musique que j'écoute : https://matchplay.lnk.to/pcroce",Pierre Croce,2018-03-20 16:14:12+00:00,"['pierre', 'croce', 'pierrecroce', 'power', 'point', 'powerpoint', 'slides', 'slide', 'humour', 'graphiques', 'graphique', 'schéma', 'schémas', 'diapos', 'diapositives', 'diapo', 'diapositive', 'funny', 'marrante', 'drole', 'vidéo', 'vidéos', 'youtubeur', 'lol', 'fun', 'comedie', 'comedy', 'comedien', 'spectacle', 'triche', 'ecole', 'lycee', 'college', 'classe', 'methode']",23,11:42,2334,78421,1874786,0,hd,True,-CSyfcDnVA4,0.0,0.0
Les pires sms de parents et grands-parents,"Abonnez-vous avec vos gros doigts
Venez me voir à l'Olympia ! https://goo.gl/LbNr5z
Mon instagram : https://instagram.com/pierrecroce/
Mon facebook : https://www.facebook.com/pcroce
Snapchat : pierrecroce
Mon twitter : https://twitter.com/PierreCroce
La musique que j'écoute : https://matchplay.lnk.to/pcroce",Pierre Croce,2018-03-17 10:26:22+00:00,"['pierre', 'croce', 'pierrecroce', 'power', 'point', 'powerpoint', 'slides', 'slide', 'humour', 'graphiques', 'graphique', 'schéma', 'schémas', 'diapos', 'diapositives', 'diapo', 'diapositive', 'funny', 'marrante', 'drole', 'vidéo', 'vidéos', 'youtubeur', 'lol', 'fun', 'comedie', 'comedy', 'comedien', 'spectacle', 'sms', 'conversation', 'famille', 'papa', 'maman', 'mamie', 'papi', 'telephone', 'iphone', 'messages']",23,11:20,964,66483,1070065,0,hd,True,8HnuceDjolo,0.0,0.0
On bat des records du monde,"Le Guinness des Records, si vous voyez cette vidéo, n'hésitez pas à officialiser le record des bougies !
Les chaussettes de Marine Leleu : https://trustll.com
Venez me voir à l'Olympia ! https://goo.gl/LbNr5z
Mes t-shirts : http://goo.gl/2f60Q6
Mon instagram : https://instagram.com/pierrecroce/
Mon facebook : https://www.facebook.com/pcroce
Snapchat : pierrecroce
Mon twitter : https://twitter.com/PierreCroce
La musique que j'écoute : https://matchplay.lnk.to/pcroce",Pierre Croce,2018-03-13 16:46:25+00:00,"['pierre', 'croce', 'pierrecroce', 'power', 'point', 'powerpoint', 'slides', 'slide', 'humour', 'graphiques', 'graphique', 'schéma', 'schémas', 'diapos', 'diapositives', 'diapo', 'diapositive', 'funny', 'marrante', 'drole', 'vidéo', 'vidéos', 'youtubeur', 'lol', 'fun', 'comedie', 'comedy', 'comedien', 'spectacle', 'record', 'guinness', 'guiness', 'ballon', 'clown', 'bougie', 'scotch']",23,14:39,2001,94913,2471443,0,hd,True,hsMZ86HZHng,0.0,0.0
Les parents les plus horribles du monde,"Les images présentes dans cette vidéo ne sont absolument pas cautionnées, même avec de la sauce barbecue
La chaîne de Ben : https://goo.gl/HDZ2p6
Venez me voir à l'Olympia ! https://goo.gl/LbNr5z
Mon instagram : https://instagram.com/pierrecroce/
Mon facebook : https://www.facebook.com/pcroce
Snapchat : pierrecroce
Mon twitter : https://twitter.com/PierreCroce
La musique que j'écoute : https://matchplay.lnk.to/pcroce",Pierre Croce,2018-03-10 10:00:07+00:00,"['pierre', 'croce', 'pierrecroce', 'power', 'point', 'powerpoint', 'slides', 'slide', 'humour', 'graphiques', 'graphique', 'schéma', 'schémas', 'diapos', 'diapositives', 'diapo', 'diapositive', 'funny', 'marrante', 'drole', 'vidéo', 'vidéos', 'youtubeur', 'lol', 'fun', 'comedie', 'comedy', 'comedien', 'spectacle', 'parent', 'pere', 'mere', 'indignes', 'indignation', 'horrible', 'enfants', 'famille', 'bébé']",23,12:31,1585,102650,2833769,0,hd,True,zHqBUCqqxDQ,0.0,0.0
