Title,Description,Channel Title,Publish time,Tags,Category,Duration,Number of comments,Number of likes,Number of views,Number of favorites,Video quality,Licensed,id,trending times,trending for
"Music Marocaine, Hassan Perrouche  - Hta Lkina Lmodarebe - اغنية مغربية جديدة  - حسن بيروش","PROVISOUND 
 Music Marocaine, Hassan Perrouche  - Hta Lkina Lmodarebe
 اغنية مغربية جديدة  - حسن بيروش
Bienvenue sur la chaîne Provisound Officiel !
Abonnez-vous à la chaîne içi : http://bit.ly/1FmqrAQ
Abonnez-vous à la page FACEBOOK içi : https://goo.gl/jQQTdq
Contact Hassan Perrouche 
Tel +33651688911
https://www.facebook.com/hassan.perruche
#Htalkinalmodarebe#Provisound#Music
 Provisound#Music#Marocaine
00:00
#arrengment_mixage: Hicham El Werdi
#paroles: Zoubir Rafih
#montage: khalid el oumari 
... Mastering:hicham fattouchi 
merci à tout les équipes",ProviSound,2018-05-18 19:43:14+00:00,"['chikhat', 'rakza', 'l3alwa', 'aicha', 'swaken', 'morocco', 'roubla', 'chakhda', 'rdih', 'chtih', 'kamanja', 'nachat', 'نايضة', 'السواكن', 'الرقص', 'شيخات', 'شعبية', 'راقصة', 'المغرب', 'قصارة', 'القعدة', 'chaabi', 'chaabi marocain', 'chaabi 2020', 'chaabi watra', 'remix chaabi', 'شعبي', 'شعبي نايضة', 'شعبي مغربي', 'شعبي 2020', 'شعبي جزائري', 'شعبي مغربي 2020', 'شعبي نايضة شطيح ورديح', 'chaabi nayda', 'chaabi algerien', 'chaabi nayda 2020', 'أغنية شعبية رائعة', 'music marocaine', 'اغاني مغربية جديدة']",10,3:18,31,799,71696,0,hd,True,enuV-M56Qkw,0.0,0.0
"Music Maroc,Tamazight Hamid Asmoun Tachlhit Souss-Ghar Sbar |  اغنية امازيغية سوسية - حميد اسمون","PROVISOUND AMAZIGH
 Music Maroc,Tamazight Hamid Asmoun Tachlhit Souss-Ghar Sbar 
اغنية امازيغية سوسية - حميد اسمون 
Bienvenue sur la chaîne Provisound Officiel !
Abonnez-vous à la chaîne içi : http://bit.ly/1FmqrAQ
Abonnez-vous à la page FACEBOOK içi : https://goo.gl/jQQTdq
Allo hamid asmoun : 06 62 74 25 97
حميد اسمون 
غار صبر
اخراج : سفيان لمغيني
00:00
#Provisound#Amazigh#Souss
Le tachelhit, ou chleuh (en berbère :  تاشلحيت, tachelḥit, en arabe marocain : chelha), est une langue berbère. Elle est parlée par les Chleuhs au Maroc. Le tachelhit est la plus importante langue berbère du Maroc,
Le tachelhit est parlé au Maroc méridional sur une zone s'étendant des pentes nord du Haut Atlas aux pentes méridionales de l'Anti-Atlas, limitées à l'ouest par l'Océan Atlantique. La limite orientale de son aire de répartition est marquée par l'axe Demnate-Ouarzazate ; au-delà de cette limite commence l'aire du tamazight du Maroc central. Les locuteurs de ce dernier dénomment le chleuh du Souss tasusit pour le distinguer de leur langue qu'ils dénomment aussi tachelhit.",ProviSound,2018-05-11 10:06:11+00:00,"['tamazight', 'tamazight music', 'tamazight tv', 'amazigh song', 'tachlhit', 'tachelhit', 'tachlhit music', 'tachelhit music', 'tachlhit music 2020', 'souss music', 'music video', 'music', 'amazigh music', 'اغاني تشلحيت', 'اغاني تشلحيت 2020', 'تشلحيت', 'تشلحيت سوس', 'تشلحيت اغاني', 'تمزيغت', 'أغاني تمازيغت', 'amazigh', 'الاغاني الامازيغية', 'أغاني الأمازيغية', 'الاغاني الامازيغية القديمة', 'الاغاني الامازيغية السوسية', 'أغنية تشلحيت']",10,6:52,181,3363,486341,0,hd,True,VXx_SjK2ph8,0.0,0.0
"Music Maroc, Tamazight Karim noujoum souss  Tachlhit  |  اغنية امازيغية سوسية - كريم نجوم سوس","PROVISOUND AMAZIGH
 Music Maroc, Tamazight Karim noujoum souss  Tachlhit 
 اغنية امازيغية سوسية - كريم نجوم سوس
Bienvenue sur la chaîne Provisound Officiel !
Abonnez-vous à la chaîne içi : http://bit.ly/1FmqrAQ
Abonnez-vous à la page FACEBOOK içi : https://goo.gl/jQQTdq
#Provisound#Music#Amazigh
00:00
Le tachelhit, ou chleuh (en berbère :  تاشلحيت, tachelḥit, en arabe marocain : chelha), est une langue berbère. Elle est parlée par les Chleuhs au Maroc. Le tachelhit est la plus importante langue berbère du Maroc,
Le tachelhit est parlé au Maroc méridional sur une zone s'étendant des pentes nord du Haut Atlas aux pentes méridionales de l'Anti-Atlas, limitées à l'ouest par l'Océan Atlantique. La limite orientale de son aire de répartition est marquée par l'axe Demnate-Ouarzazate ; au-delà de cette limite commence l'aire du tamazight du Maroc central. Les locuteurs de ce dernier dénomment le chleuh du Souss tasusit pour le distinguer de leur langue qu'ils dénomment aussi tachelhit.",ProviSound,2018-04-20 16:28:23+00:00,"['تمازيغت اغاني', 'tamazight', 'tamazight music', 'tamazight tv', 'amazigh song', 'tachlhit', 'tachelhit', 'tachlhit music', 'tachelhit music', 'tachlhit music 2020', 'souss music', 'music video', 'music', 'amazigh music', 'اغاني تشلحيت', 'اغاني تشلحيت 2020', 'تشلحيت', 'تشلحيت سوس', 'تشلحيت اغاني', 'تمزيغت', 'أغاني تمازيغت', 'amazigh', 'الاغاني الامازيغية', 'أغاني الأمازيغية', 'الاغاني الامازيغية القديمة', 'الاغاني الامازيغية السوسية', 'أغنية تشلحيت', 'music maroc']",10,4:14,112,1355,101509,0,hd,True,ihl6c0V6RtE,0.0,0.0
"Music Maroc, Tamazight Tarragt Tachlhit ,Souss | اغنية امازيغية سوسية - الحايحة نايضة  مع تراكت","PROVISOUND AMAZIGH
  Music Maroc, Tamazight Tarragt Tachlhit ,Souss
اغنية امازيغية سوسية - الحايحة نايضة  مع تراكت  
#Provisound#Tachelhite#Tamazight
00:00
Bienvenue sur la chaîne Provisound Officiel !
Abonnez-vous à la chaîne içi : http://bit.ly/1FmqrAQ
Abonnez-vous à la page FACEBOOK içi : https://goo.gl/jQQTdq
Le tachelhit, ou chleuh (en berbère :  تاشلحيت, tachelḥit, en arabe marocain : chelha), est une langue berbère. Elle est parlée par les Chleuhs au Maroc. Le tachelhit est la plus importante langue berbère du Maroc,
Le tachelhit est parlé au Maroc méridional sur une zone s'étendant des pentes nord du Haut Atlas aux pentes méridionales de l'Anti-Atlas, limitées à l'ouest par l'Océan Atlantique. La limite orientale de son aire de répartition est marquée par l'axe Demnate-Ouarzazate ; au-delà de cette limite commence l'aire du tamazight du Maroc central. Les locuteurs de ce dernier dénomment le chleuh du Souss tasusit pour le distinguer de leur langue qu'ils dénomment aussi tachelhit.",ProviSound,2018-04-16 15:56:32+00:00,"['tamazight', 'tamazight music', 'tamazight tv', 'amazigh song', 'tachlhit', 'tachelhit', 'tachlhit music', 'tachelhit music', 'tachlhit music 2020', 'souss music', 'music video', 'music', 'amazigh music', 'اغاني تشلحيت', 'اغاني تشلحيت 2020', 'تشلحيت', 'تشلحيت سوس', 'تشلحيت اغاني', 'تمزيغت', 'أغاني تمازيغت', 'amazigh', 'الاغاني الامازيغية', 'أغاني الأمازيغية', 'الاغاني الامازيغية القديمة', 'الاغاني الامازيغية السوسية', 'أغنية تشلحيت']",10,14:21,53,1140,205784,0,sd,True,AWN5-1yyQxQ,0.0,0.0
"Music Marocaine, Aymane Rissaf Rai, , 3roubi - راي مغربي - الشعبي | ايمن الرصافي- الحب ولا غير هضرة","PROVISOUND RAI
Music Marocaine, Aymane Rissaf Rai, , 3roubi 
 راي مغربي - الشعبي | ايمن الرصافي- الحب ولا غير هضرة 
Rai# 3roubi#Maroc#
00:00
Bienvenue sur la chaîne Provisound Officielle!
Abonnez-vous à la chaîne içi : http://bit.ly/1FmqrAQ
Abonnez-vous à la page FACEBOOK içi : https://goo.gl/jQQTdq
المغني : ايمن الرصافي   26 66 78 61 06
كلمات : يوسف موساعيد  75 25 34 30 06
Le raï est un genre musical algérien, né dans sa forme traditionnelle, au début du xxe siècle dans la région de l'Oranie (Oran, Sidi-bel-Abbès et Aïn Témouchent)5. Cette musique s'est alors modernisée dans les années 1970, puis internationalisée depuis les années 1990.

التوزيع الموسيقي : شاكر
ستوديو : شاكر تازة",ProviSound,2018-04-10 16:30:09+00:00,"['PROVISOUND', 'rai', 'musique rai', 'maroc', 'oujda', 'musique', 'musique rai algerien', 'musique rain man', 'musique rai boite de nuit', 'musique rai tunisien', 'rai marocain ancien', 'rai maroc sentimental', 'موسيقى راي', 'Rai Marocain']",10,3:41,12,471,50833,0,hd,True,Exla8ep0TWg,0.0,0.0
Music Marocaine Cheba Maria Rai - راي مغربي - الشعبي -  شابة ماريا - رحت عندو للغربة,"PROVISOUND RAI
Music Marocaine Cheba Maria Rai 
راي مغربي - الشعبي -  شابة ماريا - رحت عندو للغربة 
00:00
Music#Rai#Maroc
Bienvenue sur la chaîne Provisound Officielle!
Abonnez-vous à la chaîne içi : http://bit.ly/1FmqrAQ
Abonnez-vous à la page FACEBOOK içi : https://goo.gl/jQQTdq
Le raï est un genre musical algérien, né dans sa forme traditionnelle, au début du xxe siècle dans la région de l'Oranie (Oran, Sidi-bel-Abbès et Aïn Témouchent)5. Cette musique s'est alors modernisée dans les années 1970, puis internationalisée depuis les années 1990.",ProviSound,2018-04-08 00:00:02+00:00,"['aghani', 'ray', 'garsifi', 'TAZA', 'oujda', 'maroc', 'top', 'reggada', 'morocco', 'oriental', 'maghreb', 'algerie', 'tunisie', 'arabie', 'MAROCAIN', 'حزينة', 'المغرب', 'ڭرسيفي', 'قديمة', 'تاوريرتي', 'اغاني', 'اغاني مغربية', 'الرڭـادة', 'جديدة', 'احلئ', 'اغاني جديده', 'اغاني 2019', 'جزائرية', 'افضل', 'احسن', 'اجمل', 'رومانسية', 'رائعة', 'يوتيوب اغاني', 'compilation rai', 'rai 2019', 'Oriental Rai', 'rai maroc 2019', 'rai jdid 2019', 'musique rai', 'YouTube Maroc']",10,5:41,51,1640,131899,0,sd,True,5yn-d-sElck,0.0,0.0
Music Marocaine Chaabi - Cheba Nabila   شعبي مغربي - شوفو الشيباني,"PROVISOUNDCHAABI
Music Marocaine Chaabi - Cheba Nabila
شعبي مغربي - شوفو الشيباني
#Provisound#Chaabii#Maroc
00:00
Bienvenue sur la chaîne Provisound Officielle!
Abonnez-vous à la chaîne içi : http://bit.ly/1FmqrAQ
Abonnez-vous à la page FACEBOOK içi : https://goo.gl/jQQTdq
Le chaabi marocain (arabe : شعبي) est un genre musical populaire arabe du Maroc. On le retrouve dans les plaines atlantiques majoritairement arabophones (Doukkala-Abda, Chaouia-Ouardigha, Gharb-Chrarda-Beni Hssen etc.) ainsi que dans le Moyen Atlas.",ProviSound,2018-04-07 00:00:03+00:00,"['chikhat', 'rakza', 'l3alwa', 'aicha', 'swaken', 'morocco', 'roubla', 'chakhda', 'rdih', 'chtih', 'kamanja', 'nachat', 'نايضة', 'السواكن', 'الرقص', 'شيخات', 'شعبية', 'راقصة', 'المغرب', 'قصارة', 'القعدة', 'chaabi', 'chaabi marocain', 'chaabi 2020', 'chaabi watra', 'remix chaabi', 'شعبي', 'شعبي نايضة', 'شعبي مغربي', 'شعبي 2020', 'شعبي جزائري', 'شعبي مغربي 2020', 'شعبي نايضة شطيح ورديح', 'chaabi nayda', 'chaabi algerien', 'chaabi nayda 2020', 'أغنية شعبية رائعة', 'cheba nabila', 'cheba nabila 2020', 'cheba nabila rani baghak nta']",10,5:55,374,7320,1599412,0,sd,True,z0K0DdZUVCw,0.0,0.0
"Music Marocaine,Cheb lahbitri Rai - راي مغربي -  الشاب الحبيطري - نسيتي الخير يا ناكرة الإحسان","PROVISOUND RAI
 Music Marocaine,Cheb Lahbitri Rai 
 راي مغربي -  الشاب الحبيطري - نسيتي الخير يا ناكرة الإحسان
#Provisound#Rai#Maroc
00:00
Bienvenue sur la chaîne Provisound Officiel !
Abonnez-vous à la chaîne içi : http://bit.ly/1FmqrAQ
Abonnez-vous à la page FACEBOOK içi : https://goo.gl/jQQTdq
Le raï est un genre musical algérien, né dans sa forme traditionnelle, au début du xxe siècle dans la région de l'Oranie (Oran, Sidi-bel-Abbès et Aïn Témouchent)5. Cette musique s'est alors modernisée dans les années 1970, puis internationalisée depuis les années 1990.",ProviSound,2018-04-06 00:00:01+00:00,"['PROVISOUND', 'rai', 'musique rai', 'maroc', 'oujda', 'musique', 'musique rai algerien', 'musique rain man', 'musique rai boite de nuit', 'musique rai tunisien', 'rai marocain ancien', 'rai maroc sentimental', 'موسيقى راي', 'Rai Marocain']",10,5:48,12,449,45736,0,sd,True,SATUSfpL9lA,0.0,0.0
Mariage Marocaine Chaabi - Tahour  -  عرس مغربي  مع طهور,"Provisound Mariage
Mariage Marocaine Chaabi - Tahour 
عرس مغربي شعبي مع طهور
#Provisoundc#Mariage#Maroc
00:00
Bienvenue sur la chaîne Provisound Officiel !
Abonnez-vous à la chaîne içi : http://bit.ly/1FmqrAQ
Abonnez-vous à la page FACEBOOK içi : https://goo.gl/jQQTdq
Le mariage est une union conjugale contractuelle et/ou rituelle, à durée illimitée, déterminée ou indéterminée, reconnue et encadrée par une institution juridique ou religieuse qui en détermine les modalités. Le terme désigne à la fois la cérémonie rituelle, l'union qui en est issue et l'institution en définissant les règles. C'est l'un des cadres établissant les structures familiales d'une société.",ProviSound,2018-03-31 00:00:04+00:00,"['mariage marocain', 'mariage marocain musique', 'mariage marocain music', 'mariage marocain ambiance', 'mariage marocain chaabi', 'mariage marocain france', 'mariage marocain rabat', 'mariage marocain danse', 'mariage marocain dance chaabi', 'اعراس مغربية', 'اعراس مغربية 2020', 'اعراس مغربية شعبية', 'عرس مغربي شعبي', 'شعبي', 'شعبي نايضة', 'شعبي مغربي', 'شعبي جزائري', 'شعبي نايضة شطيح ورديح', 'موسيقى الاعراس', 'موسيقى الاعراس المغربية', 'اغاني اعراس مغربية شعبية', 'أغاني الأعراس', 'اغاني الاعراس المغربية', 'عرس مغربي']",10,3:22,159,3367,1028933,0,sd,True,xKkaKaqBw2M,0.0,0.0
Mariage  Marocaine Tahour - عرس رائع و جميل مع أجمل الأغاني الشعبية مع طهور في عرس مغربي,"PROVISOUND MARRIAGE
عرس رائع و جميل مع أجمل الأغاني الشعبية مع طهور في عرس مغربي 
Marriage  Marocaine Tahour
#Provisound#عرس مغربي#Maroc#tahour
00:00
Bienvenue sur la chaîne Provisound Officiel !
Abonnez-vous à la chaîne içi : http://bit.ly/1FmqrAQ
Abonnez-vous à la page FACEBOOK içi : https://goo.gl/jQQTdq

Le mariage est une union conjugale contractuelle et/ou rituelle, à durée illimitée, déterminée ou indéterminée, reconnue et encadrée par une institution juridique ou religieuse qui en détermine les modalités. Le terme désigne à la fois la cérémonie rituelle, l'union qui en est issue et l'institution en définissant les règles. C'est l'un des cadres établissant les structures familiales d'une société.",ProviSound,2018-03-30 00:00:03+00:00,"['ariage marocain', 'mariage marocain musique', 'mariage marocain music', 'mariage marocain ambiance', 'mariage marocain chaabi', 'mariage marocain france', 'mariage marocain rabat', 'mariage marocain danse', 'mariage marocain dance chaabi', 'اعراس مغربية', 'اعراس مغربية 2020', 'اعراس مغربية شعبية', 'عرس مغربي شعبي', 'شعبي', 'شعبي نايضة', 'شعبي مغربي', 'شعبي جزائري', 'شعبي نايضة شطيح ورديح', 'موسيقى الاعراس', 'موسيقى الاعراس المغربية', 'اغاني اعراس مغربية شعبية', 'أغاني الأعراس', 'اغاني الاعراس المغربية', 'عرس مغربي']",10,9:31,1528,41443,14204809,0,sd,True,hGUL0Qm9bl0,0.0,0.0
