Title,Description,Channel Title,Publish time,Tags,Category,Duration,Number of comments,Number of likes,Number of views,Number of favorites,Video quality,Licensed,id,trending times,trending for
En TT #16 #ÀLONDRES Soirée Honor,"EN TT : L'émission qui réagit sur les Top Tweets du jour dans la vraie vie !

FACEBOOK : http://www.facebook.com/LeWoopGang 
TWITTER : http://www.twitter.com/LeWoopGang 
INSTAGRAM: https://www.instagram.com/lewoopoffic... 

℗ & © 2018 YAH PRODUCTIONS 

Réalisation : Haroun Saifi & Hugo tout seul 
Monteur : Haroun Saifi 
Mix :Haroun Saifi
Auteurs : Hakim Jemili & Hugo tout seul 
Musique : Geronimo Beats 
Productrice artistique : Alexandra Monaury 
Chargée de production : Caroline Petit

""En TT"" une idée originale d’Hugo tout seul

Merci à @Honor_FR #Honor10 #IAmazing Visit https://www.hihonor.com/fr/product/177432464.html",Le Woop,2018-05-25 16:00:03+00:00,"['Woop', 'En TT', 'Honor']",23,4:28,570,40610,1275848,0,hd,True,PyCKOsSphtw,3.0,2 days 00:00:00
En TT #15 #SpécialCannes,"EN TT : L'émission qui réagit sur les Top Tweets du jour dans la vraie vie !

FACEBOOK : http://www.facebook.com/LeWoopGang 
TWITTER : http://www.twitter.com/LeWoopGang 
INSTAGRAM: https://www.instagram.com/lewoopoffic... 

℗ & © 2018 YAH PRODUCTIONS 

Réalisation : Haroun Saifi & Hugo tout seul 
Monteur : Haroun Saifi 
Mix :Haroun Saifi
Auteurs : Hakim Jemili & Hugo tout seul 
Musique : Geronimo Beats 
Productrice artistique : Alexandra Monaury 
Chargée de production : Caroline Petit

""En TT"" une idée originale d’Hugo tout seul",Le Woop,2018-05-14 17:21:26+00:00,"['Woop', 'En TT', 'Festival de Cannes']",23,5:56,1199,59361,996159,0,hd,True,yWc-ExDNVLU,3.0,2 days 00:00:00
CHÉRIE COCO - MIKE KENLI feat HAKIM JEMILI,"Abonne-toi à la chaîne de Mike juste ici: https://www.youtube.com/user/FALCON91PACT 

FACEBOOK : http://www.facebook.com/LeWoopGang
TWITTER : http://www.twitter.com/LeWoopGang
INSTAGRAM: https://www.instagram.com/lewoopofficiel 

 Réalisation: 
 Multicouleurs - Mike Kenli - Hanibal
Chargé de Prod: MS Agency 
Montage: Multicouleurs
Son: Hannibal

Un grand merci à Hakim Jemili ainsi qu'à Tsina et Morgane.",Le Woop,2018-05-09 16:00:00+00:00,"['Woop', 'Mike Kenli Chérie Coco']",23,5:57,1092,32918,815414,0,hd,False,ankChzzokyA,0.0,0.0
BONUS #41 - PRENDRE L'AVION,"FACEBOOK : http://www.facebook.com/LeWoopGang
TWITTER : http://www.twitter.com/LeWoopGang
INSTAGRAM: https://www.instagram.com/lewoopoffic... 

℗ & © 2018 YAH PRODUCTIONS 

Réalisation :  Aguendia-Kevin Fotabong
Montage :  Aguendia-Kevin Fotabong
Auteurs : Le Woop 
Musique : Geronimo Beats 
Productrice artistique : Alexandra Monaury 
Chargée de production: Caroline Petit",Le Woop,2018-04-30 16:09:27+00:00,"['Woop', 'Avion', 'Bonus']",23,8:44,411,36895,918534,0,hd,True,hF_jXfM4Zio,3.0,2 days 00:00:00
LA NOTICE - PRENDRE L'AVION,"FACEBOOK : http://www.facebook.com/LeWoopGang
TWITTER : http://www.twitter.com/LeWoopGang
INSTAGRAM: https://www.instagram.com/lewoopofficiel 

Direction artistique : Malcolm TotheWorld 
Réalisation : Malcolm ToTheWorld et Haroun Saifi 
Chef opérateur : Stan Cadéo 
Monteur : Haroun Saifi 
Son et Mix : Vincent Da Silva 
Regisseur : Mamadou Wadiou
Maquilleuse: Fatna 
Auteurs : Le Woop
Musique : Geronimo Beats 
Productrice artistique : Alexandra Monaury
Chargée de production: Caroline Petit

""La Notice"" une idée originale d’Yvick Letexier.

Avec : 
- Mister V
- Youssoupha Diaby
- Mike Kenli
- Jérémie Dethelot
- Hakim Jemili
- Malcolm ToTheWorld

Un grand merci à Amanda, à tous les figurants pour leur participation. Ainsi qu'au musée de l'air et l'espace pour son accueil !",Le Woop,2018-04-27 16:46:53+00:00,"['Woop', 'Notice', 'Avion', 'mister v', 'jeremie dethelot', 'hakim jemili', 'malcolm totheworld', 'mike kenli', 'youssouspha diaby']",23,8:3,3922,314555,11295929,0,hd,True,WDnzcWOD4xU,3.0,2 days 00:00:00
LES NOUVEAUX BUREAUX DU WOOP ! + FAQ,"FACEBOOK : http://www.facebook.com/LeWoopGang 
TWITTER : http://www.twitter.com/LeWoopGang 
INSTAGRAM: https://www.instagram.com/lewoopofficiel/?hl=fr

℗ & © 2018 YAH PRODUCTIONS 

Images : Haroun Saïfi
Son: Guillaume Marty
Mix: Vincent Da Silva
Montage : Haroun Saïfi
Musique : Geronimo Beats 
Productrice artistique : Alexandra Monaury 
Chargée de production: Caroline Petit

All my instrumentals are free to use in your videos/songs if and only if you credit me in the right way. Put my youtube link (http://www.youtube.com/user/CHUKImusic) and write : Instrumental produced by Chuki.",Le Woop,2018-04-20 16:00:05+00:00,"['Woop', 'FAQ', 'Nouveaux bureaux']",23,9:51,777,46926,859714,0,hd,True,rAPZJozRu2A,0.0,0.0
EN TT #14 #LhéritagedeJohnny,"EN TT : L'émission qui réagit sur les Top Tweets du jour dans la vraie vie !

FACEBOOK : http://www.facebook.com/LeWoopGang 
TWITTER : http://www.twitter.com/LeWoopGang 
INSTAGRAM: https://www.instagram.com/lewoopoffic... 

℗ & © 2018 YAH PRODUCTIONS 

Réalisation : Haroun Saifi & Hugo tout seul 
Monteur : Haroun Saifi 
Mix :Haroun Saifi
Auteurs : Hakim Jemili & Hugo tout seul 
Musique : Geronimo Beats 
Productrice artistique : Alexandra Monaury 
Chargée de production : Caroline Petit

""En TT"" une idée originale d’Hugo tout seul",Le Woop,2018-04-04 16:52:34+00:00,"['Woop', 'EN TT', 'Héritage de Johnny']",23,6:31,1230,58691,1074738,0,hd,True,pgbWnwDh0ig,3.0,2 days 00:00:00
LE WOOP A DUBAÏ,"FACEBOOK : http://www.facebook.com/LeWoopGang 
TWITTER : http://www.twitter.com/LeWoopGang 
INSTAGRAM: https://www.instagram.com/lewoopofficiel/ 

℗ & © 2018 YAH PRODUCTIONS 

Images : Haroun Saïfi
Montage : Haroun Saïfi
Musique : Geronimo Beats 
Productrice artistique : Alexandra Monaury 
Chargée de production: Caroline Petit

Merci à l'office du tourisme de Dubaï #visitdubai @visit.dubai",Le Woop,2018-03-16 17:37:15+00:00,"['Woop', 'Dubai', 'Voyage à Dubai', 'jérémie dethelot', 'hakim jemili', 'youssoupha diaby', 'hugo tout seul', 'malcolm totheworld', 'mike kenli', 'mister v', 'woopgang']",23,21:14,1634,71366,2194356,0,hd,True,U5Dt0eg2TPs,0.0,0.0
BONUS + SCÈNES COUPÉES #40 - CONTRÔLE DE POLICE,"FACEBOOK : http://www.facebook.com/LeWoopGang
TWITTER : http://www.twitter.com/LeWoopGang
INSTAGRAM: https://www.instagram.com/lewoopofficiel/ 

℗ & © 2018 YAH PRODUCTIONS 

Réalisation : Thomas Cadoux 
Montage : Thomas Cadoux 
Auteurs : Le Woop 
Musique : Geronimo Beats 
Productrice artistique : Alexandra Monaury 
Chargée de production: Caroline Petit",Le Woop,2018-03-07 17:00:02+00:00,"['Woop', 'Contrôle de police', ""contrôle d'identité"", 'woop gang', 'le woop']",23,4:53,317,25960,517167,0,hd,True,HD0bG0r6qEM,3.0,2 days 00:00:00
CONTRÔLE DE POLICE,"FACEBOOK : http://www.facebook.com/LeWoopGang
TWITTER : http://www.twitter.com/LeWoopGang
INSTAGRAM: https://www.instagram.com/lewoopofficiel/ 


Réalisation : Malcolm ToTheWorld et Haroun Saifi 
Chef opérateur : Stan Cadéo 
Monteur : Haroun Saifi 
Son et Mix : Vincent Da Silva 
Regisseur : Mamadou Wadiou
Auteurs : Malcolm ToTheWorld, Mister V, Hugo Tout Seul, Hakim Jemili, Jérémie Dethelot et Youssoupha Diaby
Musique : Geronimo Beats 
Productrice artistique : Alexandra Monaury
Direction artistique : Malcolm TotheWorld 
Chargée de production: Caroline Petit 

Avec : - Mister V - Youssoupha Diaby - Jérémie Dethelot - Hakim Jemili et Malcolm ToTheWorld",Le Woop,2018-02-23 17:00:02+00:00,"['Woop', 'La notice', 'contrôle de police']",23,5:13,1798,169580,4673867,0,hd,True,6dnvftor5Sc,4.0,3 days 00:00:00
