Title,Description,Channel Title,Publish time,Tags,Category,Duration,Number of comments,Number of likes,Number of views,Number of favorites,Video quality,Licensed,id,trending times,trending for
Jul - Ça tourne dans ma tête // clip officiel // 2022,"JuL - Ça tourne dans ma tête disponible sur : https://jul.bfan.link/catournedansmatete
Extrait du Prochain Album '' Extraterrestre '' disponible en précommande sur : https://jul.bfan.link/extraterrestre

Application JuL (Julmoji, contenus exclusifs…) : https://jul.ffm.to/application.oyd


Abonnez-vous au profil de JUL sur Deezer, Spotify, Apple Music ou Napster : https://Jul.lnk.to/profil-streaming 

Suivez JUL sur : 
- YouTube : https://www.youtube.com/user/julsaintjean
- Facebook : https://www.facebook.com/julOfficial/
- Twitter : https://twitter.com/jul
- Instagram : https://www.instagram.com/juldetp
- Snapchat : Jul135city

Shop officiel : http://doretdeplatineshop.com/

#Jul #Extraterrestre  #catournedansmatete",DORETDEPLATINE,2022-05-06 19:29:28+00:00,[],10,3:43,4587,104711,7171006,0,hd,True,D6lJb09l-3M,7.0,6 days 00:00:00
Jul - À la russe // 2014,"Nouvel Album Disponible : https://bfan.link/Jul-independance

Application JuL (Julmoji, contenus exclusifs…) : https://jul.ffm.to/application.oyd


Abonnez-vous au profil de JUL sur Deezer, Spotify, Apple Music ou Napster : https://Jul.lnk.to/profil-streaming 

Suivez JUL sur : 
- YouTube : https://www.youtube.com/user/julsaintjean
- Facebook : https://www.facebook.com/julOfficial/
- Twitter : https://twitter.com/jul
- Instagram : https://www.instagram.com/juldetp
- Snapchat : Jul135city

Shop officiel : http://doretdeplatineshop.com/

#Jul #Alarusse  #Independance",DORETDEPLATINE,2022-01-09 19:34:26+00:00,[],10,2:24,1466,21971,707500,0,hd,True,yJFpLUrlziA,6.0,5 days 00:00:00
Jul - La Recette // 2022,"Nouvel Album Disponible : https://bfan.link/Jul-independance

Application JuL (Julmoji, contenus exclusifs…) : https://jul.ffm.to/application.oyd


Abonnez-vous au profil de JUL sur Deezer, Spotify, Apple Music ou Napster : https://Jul.lnk.to/profil-streaming 

Suivez JUL sur : 
- YouTube : https://www.youtube.com/user/julsaintjean
- Facebook : https://www.facebook.com/julOfficial/
- Twitter : https://twitter.com/jul
- Instagram : https://www.instagram.com/juldetp
- Snapchat : Jul135city

Shop officiel : http://doretdeplatineshop.com/

#Jul #Larecette  #Independance",DORETDEPLATINE,2022-01-09 18:31:46+00:00,[],10,3:13,2910,86038,7722528,0,hd,True,w5DgmnI16wY,7.0,6 days 00:00:00
D'or et de platine X Reebok,"D'or et de platine X Reebok , sa arrive bientôt",DORETDEPLATINE,2021-11-30 22:42:29+00:00,[],10,32,550,12308,327426,0,hd,True,83LmWwvLPTM,5.0,5 days 00:00:00
Jul - Ma Casio // 2021,"JuL - Ma Casio disponible sur : https://jul.bfan.link/macasio
Nouvel Album Disponible : https://bfan.link/Jul-independance

Application JuL (Julmoji, contenus exclusifs…) : https://jul.ffm.to/application.oyd


Abonnez-vous au profil de JUL sur Deezer, Spotify, Apple Music ou Napster : https://Jul.lnk.to/profil-streaming 

Suivez JUL sur : 
- YouTube : https://www.youtube.com/user/julsaintjean
- Facebook : https://www.facebook.com/julOfficial/
- Twitter : https://twitter.com/jul
- Instagram : https://www.instagram.com/juldetp
- Snapchat : Jul135city

Shop officiel : http://doretdeplatineshop.com/

#Jul #Macasio  #Independance",DORETDEPLATINE,2021-11-29 21:01:44+00:00,[],10,3:28,3854,110674,12035658,0,hd,True,10Exy3TXHak,6.0,6 days 00:00:00
Le Classico organisé - Koba LaD / JuL / PLK/ SCH/ Gazo / Soso Maness / Kofs / Guy2bezbar / Naps,"Le Classico organisé // Clip officiel // 2021
Triple album disponible  Pack CD + Echarpe disponible : https://leclassicoorganise.bfan.link/leclassicoorganise

Application JuL (Julmoji, contenus exclusifs…) : https://jul.ffm.to/application.oyd

Réalisation : William Thomas @directedbywt
Boîte de Production : WT Films @wtproductions_

Abonnez-vous au profil de JUL sur Deezer, Spotify, Apple Music ou Napster : https://Jul.lnk.to/profil-streaming 

Suivez JUL sur : 
- YouTube : https://www.youtube.com/user/julsaintjean
- Facebook : https://www.facebook.com/julOfficial/
- Twitter : https://twitter.com/jul
- Instagram : https://www.instagram.com/juldetp
- Snapchat : Jul135city

Shop officiel : http://doretdeplatineshop.com/

#LeClassicoOrganisé #R100R",DORETDEPLATINE,2021-11-05 11:57:04+00:00,[],10,6:32,17008,449398,48876392,0,hd,True,qE5fkjCmwco,7.0,6 days 00:00:00
Le classico organisé - Annonce tracklist // 2021,"Le classico organisé - Annonce tracklist // 2021
Triple album disponible le 5 novembre. Pack CD + Echarpe disponible en précommande : https://leclassicoorganise.bfan.link/leclassicoorganise

Application JuL (Julmoji, contenus exclusifs…) : https://jul.ffm.to/application.oyd

Réalisation : William Thomas @directedbywt
Boîte de Production : WT Films @wtproductions_

Abonnez-vous au profil de JUL sur Deezer, Spotify, Apple Music ou Napster : https://Jul.lnk.to/profil-streaming 

Suivez JUL sur : 
- YouTube : https://www.youtube.com/user/julsaintjean
- Facebook : https://www.facebook.com/julOfficial/
- Twitter : https://twitter.com/jul
- Instagram : https://www.instagram.com/juldetp
- Snapchat : Jul135city

Shop officiel : http://doretdeplatineshop.com/

#LeClassicoOrganisé #TripleAlbum #5Novembre",DORETDEPLATINE,2021-10-24 18:56:05+00:00,"['Le classico Organisé', 'Tracklist', 'Orange vélodrome']",10,8:57,1264,13555,676138,0,hd,True,1VzR66sBD-c,7.0,6 days 00:00:00
"Loi de la calle - Lacrim, Alonzo, Mister You, JuL, Niro, Kofs, Le Rat Luciano, DA Uzi  // Clip //","Le Classico organisé - Loi de la calle // Clip officiel // 2021
Triple album disponible le 5 novembre. Pack CD + Echarpe disponible en précommande : https://leclassicoorganise.bfan.link/leclassicoorganise

Application JuL (Julmoji, contenus exclusifs…) : https://jul.ffm.to/application.oyd

Réalisation : William Thomas @directedbywt
Boîte de Production : WT Films @wtproductions_

Abonnez-vous au profil de JUL sur Deezer, Spotify, Apple Music ou Napster : https://Jul.lnk.to/profil-streaming 

Suivez JUL sur : 
- YouTube : https://www.youtube.com/user/julsaintjean
- Facebook : https://www.facebook.com/julOfficial/
- Twitter : https://twitter.com/jul
- Instagram : https://www.instagram.com/juldetp
- Snapchat : Jul135city

Shop officiel : http://doretdeplatineshop.com/

#LeClassicoOrganisé #LoiDeLaCalle #R100R",DORETDEPLATINE,2021-10-22 18:17:33+00:00,"['Le classico organisé', 'Lacrim', 'alonzo', 'Niro', 'JUL', 'Da Uzi', 'Le Rat Luciano', 'Kofs', 'Mister You', 'Loi de la calle']",10,5:45,8739,209021,19729889,0,hd,True,w49ZmC_X1JA,9.0,8 days 00:00:00
JuL - John // Clip officiel 📀👽💿 // 2021,"JuL - John
Nouvel Album Disponible sur : https://jul.bfan.link/demaincaira

Application JuL (Julmoji, contenus exclusifs…) : https://jul.ffm.to/application.oyd

Réalisation : William Thomas @directedbywt
Boîte de Production : WT Films @wtproductions_

Partenaire : 
Snapchat : Amlocation
Intsagram : Amlocationprestige


Abonnez-vous au profil de JUL sur Deezer, Spotify, Apple Music ou Napster : https://Jul.lnk.to/profil-streaming 

Suivez JUL sur : 
- YouTube : https://www.youtube.com/user/julsaintjean
- Facebook : https://www.facebook.com/julOfficial/
- Twitter : https://twitter.com/jul
- Instagram : https://www.instagram.com/juldetp
- Snapchat : Jul135city

Shop officiel : http://doretdeplatineshop.com/

#Jul #John  #Demainçaira",DORETDEPLATINE,2021-07-09 19:05:41+00:00,"['jul', 'jul john', 'jul finito', 'jul le bouton', 'jul pic et pic', 'jul exclu', 'jul demain ça ira']",10,3:23,2435,56846,3685218,0,hd,True,C49y5tcjWiM,0.0,0.0
"JuL - Pic et pic , Alcool et Drame // Clip officiel 📀👽💿 // 2021","JuL - JuL - Pic et pic , Alcool et Drame 
Nouvel Album Disponible sur : https://jul.bfan.link/demaincaira

Application JuL (Julmoji, contenus exclusifs…) : https://jul.ffm.to/application.oyd

Réalisation : William Thomas @directedbywt
Boîte de Production : WT Films @wtproductions_

Partenaire : 
Snapchat : Amlocation
Intsagram : Amlocationprestige


Abonnez-vous au profil de JUL sur Deezer, Spotify, Apple Music ou Napster : https://Jul.lnk.to/profil-streaming 

Suivez JUL sur : 
- YouTube : https://www.youtube.com/user/julsaintjean
- Facebook : https://www.facebook.com/julOfficial/
- Twitter : https://twitter.com/jul
- Instagram : https://www.instagram.com/juldetp
- Snapchat : Jul135city

Shop officiel : http://doretdeplatineshop.com/

#Jul #JuLPicetpicAlcooletDrame  #Demainçaira",DORETDEPLATINE,2021-07-04 12:01:53+00:00,"['jul', 'jul pic et pic alcool et drame', 'jul alors la zone', 'jul nouvel album', ""jul je n'ai pas que des potes"", 'jul le bouton', 'jul exclu', 'jul demain ça ira']",10,3:18,6229,300064,47582944,0,hd,True,5C6pLmv_A34,9.0,8 days 00:00:00
JuL - Le Bouton // Clip Officiel 📀👽💿 // 2021,"JuL - Le Bouton disponible sur : http://jul.bfan.link/lebouton
Nouvel Album Disponible sur : https://jul.bfan.link/demaincaira

Application JuL (Julmoji, contenus exclusifs…) : https://jul.ffm.to/application.oyd

Réalisation : William Thomas @directedbywt
Boîte de Production : WT Films @wtproductions_

Partenaire : 
Snapchat : Amlocation
Intsagram : Amlocationprestige


Abonnez-vous au profil de JUL sur Deezer, Spotify, Apple Music ou Napster : https://Jul.lnk.to/profil-streaming 

Suivez JUL sur : 
- YouTube : https://www.youtube.com/user/julsaintjean
- Facebook : https://www.facebook.com/julOfficial/
- Twitter : https://twitter.com/jul
- Instagram : https://www.instagram.com/juldetp
- Snapchat : Jul135city

Shop officiel : http://doretdeplatineshop.com/

#Jul #Lebouton  #Demainçaira #25juin",DORETDEPLATINE,2021-06-24 18:24:50+00:00,"['jul', 'jul demain ça ira', 'jul alors la zone', ""jul je n'ai pas que des potes"", 'jul exclu', 'jul inedit', 'jul le bouton']",10,3:11,4601,121664,8684443,0,hd,True,lkS_GsKNofo,6.0,6 days 00:00:00
JuL - Je n'ai pas que des potes // Clip Officiel 📀👽💿 // 2021,"JuL - Je n'ai pas que des potes disponible sur : https://jul.bfan.link/jenaipasquedespotes
Nouvel Album Disponible sur : https://jul.bfan.link/demaincaira

Application JuL (Julmoji, contenus exclusifs…) : https://jul.ffm.to/application.oyd

Réalisation : William Thomas @directedbywt
Boîte de Production : WT Films @wtproductions_

Partenaire : 
Snapchat : Amlocation
Intsagram : Amlocationprestige


Abonnez-vous au profil de JUL sur Deezer, Spotify, Apple Music ou Napster : https://Jul.lnk.to/profil-streaming 

Suivez JUL sur : 
- YouTube : https://www.youtube.com/user/julsaintjean
- Facebook : https://www.facebook.com/julOfficial/
- Twitter : https://twitter.com/jul
- Instagram : https://www.instagram.com/juldetp
- Snapchat : Jul135city

Shop officiel : http://doretdeplatineshop.com/

#Jul #Jenaipasquedespotes #Demainçaira #25juin",DORETDEPLATINE,2021-06-18 14:55:41+00:00,"['jul', ""jul je n'ais pas que des potes"", 'jul demain ça ira', 'jul alors la zone', 'jul exclu', 'jul inedit', 'jul nouvel album']",10,3:22,3848,112609,9147603,0,hd,True,OM4UygR_Ul8,7.0,6 days 00:00:00
Jul - Tracklist // Demain ça ira,"Nouvel Album Disponible sur : https://jul.bfan.link/demaincaira

Application JuL (Julmoji, contenus exclusifs…) : https://jul.ffm.to/application.oyd

Abonnez-vous au profil de JUL sur Deezer, Spotify, Apple Music ou Napster : https://Jul.lnk.to/profil-streaming 

Suivez JUL sur : 
- YouTube : https://www.youtube.com/user/julsaint...
- Facebook : https://www.facebook.com/julOfficial/
- Twitter : https://twitter.com/jul
- Instagram : https://www.instagram.com/juldetp
- Snapchat : Jul135city

Shop officiel : http://doretdeplatineshop.com/

#Jul  #Demaincaira #25juin",DORETDEPLATINE,2021-06-16 18:58:21+00:00,[],10,,1615,26959,951359,0,hd,True,M67Z_-mTOXo,6.0,6 days 00:00:00
JuL  - Alors la zone \\ Clip Officiel \\ 2021,"JuL - Alors la zone disponible sur : http://jul.bfan.link/alorslazone
Nouvel Album Disponible sur : https://jul.bfan.link/demaincaira

Application JuL (Julmoji, contenus exclusifs…) : https://jul.ffm.to/application.oyd

Réalisation : William Thomas @directedbywt
Boîte de Production : WT Films @wtproductions_

Partenaire : 
Snapchat : Amlocation
Intsagram : Amlocationprestige


Abonnez-vous au profil de JUL sur Deezer, Spotify, Apple Music ou Napster : https://Jul.lnk.to/profil-streaming 

Suivez JUL sur : 
- YouTube : https://www.youtube.com/user/julsaintjean
- Facebook : https://www.facebook.com/julOfficial/
- Twitter : https://twitter.com/jul
- Instagram : https://www.instagram.com/juldetp
- Snapchat : Jul135city

Shop officiel : http://doretdeplatineshop.com/

#Jul #Alorslazone #Demaincaira #25juin",DORETDEPLATINE,2021-06-07 14:57:32+00:00,"['jul alors la zone', 'jul demain ca ira', 'jul 13 organisé', 'jul bande organisée', 'jul nouvel album', 'jul exclu', 'jul inédit', 'jul']",10,3:26,10275,310072,38219858,0,hd,True,0jYCePaBl2A,15.0,7 days 00:00:00
JuL - Vite faistre // Album gratuit vol.6 [14] // 2021,"Jul -   Vite faistre Disponible sur : http://jul.bfan.link/albumgratuitvol6
Nouvel Album '' Album gratuit Vol.6 ''  disponible sur : http://jul.bfan.link/albumgratuitvol6

Application JuL (Julmoji, contenus exclusifs…) : https://jul.ffm.to/application.oyd

Abonnez-vous au profil de JUL sur Deezer, Spotify, Apple Music ou Napster : https://Jul.lnk.to/profil-streaming 

Suivez JUL sur : 
- YouTube : https://www.youtube.com/user/julsaintjean
- Facebook : https://www.facebook.com/julOfficial/
- Twitter : https://twitter.com/jul
- Instagram : https://www.instagram.com/juldetp
- Snapchat : Jul135city

Shop officiel : http://doretdeplatineshop.com/

#Jul #Albumgratuitvol6 #vitefaistre",DORETDEPLATINE,2021-03-05 16:57:08+00:00,"['jul vite faistre', ""jul a l'impro"", 'jul a coup de crick', ""jul carré d'as"", 'jul ovni présent', 'jul bandit']",10,1:53,540,18313,1125223,0,hd,True,r8L8e_aP8f4,0.0,0.0
JuL - Il faut faire des choix Ft Gips / Moubarak / Houari // Album gratuit vol.6 [11] // 2021,"Jul -  Il faut faire des choix  Disponible sur : http://jul.bfan.link/albumgratuitvol6
Nouvel Album '' Album gratuit Vol.6 ''  disponible sur : http://jul.bfan.link/albumgratuitvol6

Application JuL (Julmoji, contenus exclusifs…) : https://jul.ffm.to/application.oyd

Abonnez-vous au profil de JUL sur Deezer, Spotify, Apple Music ou Napster : https://Jul.lnk.to/profil-streaming 

Suivez JUL sur : 
- YouTube : https://www.youtube.com/user/julsaintjean
- Facebook : https://www.facebook.com/julOfficial/
- Twitter : https://twitter.com/jul
- Instagram : https://www.instagram.com/juldetp
- Snapchat : Jul135city

Shop officiel : http://doretdeplatineshop.com/

#Jul #Albumgratuitvol6 #ÀL'impro",DORETDEPLATINE,2021-03-05 16:57:06+00:00,"['jul il faut faire des choix', 'jul vite faistre', ""jul a l'impro"", 'jul a coup de crick', ""jul fou d'elle"", ""jul c'est ca la vie""]",10,4:27,675,15883,1245145,0,hd,True,2suUmYxRkW4,0.0,0.0
JuL - Ovni présent // Album gratuit Vol.6 [08] // 2021,"Jul - Ovni présent Disponible sur : http://jul.bfan.link/albumgratuitvol6
Nouvel Album '' Album gratuit Vol.6 ''  disponible sur : http://jul.bfan.link/albumgratuitvol6

Application JuL (Julmoji, contenus exclusifs…) : https://jul.ffm.to/application.oyd

Abonnez-vous au profil de JUL sur Deezer, Spotify, Apple Music ou Napster : https://Jul.lnk.to/profil-streaming 

Suivez JUL sur : 
- YouTube : https://www.youtube.com/user/julsaintjean
- Facebook : https://www.facebook.com/julOfficial/
- Twitter : https://twitter.com/jul
- Instagram : https://www.instagram.com/juldetp
- Snapchat : Jul135city

Shop officiel : http://doretdeplatineshop.com/

#Jul #Albumgratuitvol6 #Ovniprésent",DORETDEPLATINE,2021-03-05 16:57:06+00:00,"['jul', 'jul ovni présent', ""jul a l'impro"", ""jul carré d'as"", 'jul moi', ""jul fou d'elle""]",10,5:35,1086,35388,4504174,0,hd,True,iUKBcJMMvJg,5.0,4 days 00:00:00
JuL - À Coup de crick // Album Gratuit Vol.6 [09] // 2021,"Jul - À Coup de crick  Disponible sur : http://jul.bfan.link/albumgratuitvol6
Nouvel Album '' Album gratuit Vol.6 ''  disponible sur : http://jul.bfan.link/albumgratuitvol6

Application JuL (Julmoji, contenus exclusifs…) : https://jul.ffm.to/application.oyd

Abonnez-vous au profil de JUL sur Deezer, Spotify, Apple Music ou Napster : https://Jul.lnk.to/profil-streaming 

Suivez JUL sur : 
- YouTube : https://www.youtube.com/user/julsaintjean
- Facebook : https://www.facebook.com/julOfficial/
- Twitter : https://twitter.com/jul
- Instagram : https://www.instagram.com/juldetp
- Snapchat : Jul135city

Shop officiel : http://doretdeplatineshop.com/

#Jul #Albumgratuitvol6 #Àcoupdecrick",DORETDEPLATINE,2021-03-05 16:57:06+00:00,"['jul a coup de crick', ""jul a l'impro"", ""jul fou d'elle"", 'jul vite faistre', 'jul bandit', ""jul carré d'as"", 'jul burberry']",10,2:43,419,20210,2369925,0,hd,True,t6iDBXy1TiY,0.0,0.0
JuL - Bandit // Album gratuit Vol.6 [13] // 2021,"Jul -   Bandit Disponible sur : http://jul.bfan.link/albumgratuitvol6
Nouvel Album '' Album gratuit Vol.6 ''  disponible sur : http://jul.bfan.link/albumgratuitvol6

Application JuL (Julmoji, contenus exclusifs…) : https://jul.ffm.to/application.oyd

Abonnez-vous au profil de JUL sur Deezer, Spotify, Apple Music ou Napster : https://Jul.lnk.to/profil-streaming 

Suivez JUL sur : 
- YouTube : https://www.youtube.com/user/julsaintjean
- Facebook : https://www.facebook.com/julOfficial/
- Twitter : https://twitter.com/jul
- Instagram : https://www.instagram.com/juldetp
- Snapchat : Jul135city

Shop officiel : http://doretdeplatineshop.com/

#Jul #Albumgratuitvol6 #Bandit",DORETDEPLATINE,2021-03-05 16:57:06+00:00,"['jul bandit', ""jul l'impro"", ""jul carré d'as"", 'jul a coup de crick', 'jul ovni présent', ""jul fou d'elle""]",10,3:23,649,21102,2542030,0,hd,True,NB0A2jSZDtw,4.0,3 days 00:00:00
JuL - Fou d'elle // Album gratuit Vol.6 [12] // 2021,"Jul -   Fou d'elle Disponible sur : http://jul.bfan.link/albumgratuitvol6
Nouvel Album '' Album gratuit Vol.6 ''  disponible sur : http://jul.bfan.link/albumgratuitvol6

Application JuL (Julmoji, contenus exclusifs…) : https://jul.ffm.to/application.oyd

Abonnez-vous au profil de JUL sur Deezer, Spotify, Apple Music ou Napster : https://Jul.lnk.to/profil-streaming 

Suivez JUL sur : 
- YouTube : https://www.youtube.com/user/julsaintjean
- Facebook : https://www.facebook.com/julOfficial/
- Twitter : https://twitter.com/jul
- Instagram : https://www.instagram.com/juldetp
- Snapchat : Jul135city

Shop officiel : http://doretdeplatineshop.com/

#Jul #Albumgratuitvol6 #Foudelle",DORETDEPLATINE,2021-03-05 16:57:06+00:00,"[""jul fou d'elle"", ""jul a l'impro"", 'jul a coup de crick', 'jul ovni présent', 'jul vite faistre', 'jul bandit', ""jul carré d'as"", 'jul moi']",10,1:46,344,18762,1261110,0,hd,True,--PNXe6E0_Y,5.0,4 days 00:00:00
JuL - À L'impro // Album gratuit Vol.6 [10] // 2021,"Jul -   À L'impro Disponible sur : http://jul.bfan.link/albumgratuitvol6
Nouvel Album '' Album gratuit Vol.6 ''  disponible sur : http://jul.bfan.link/albumgratuitvol6

Application JuL (Julmoji, contenus exclusifs…) : https://jul.ffm.to/application.oyd

Abonnez-vous au profil de JUL sur Deezer, Spotify, Apple Music ou Napster : https://Jul.lnk.to/profil-streaming 

Suivez JUL sur : 
- YouTube : https://www.youtube.com/user/julsaintjean
- Facebook : https://www.facebook.com/julOfficial/
- Twitter : https://twitter.com/jul
- Instagram : https://www.instagram.com/juldetp
- Snapchat : Jul135city

Shop officiel : http://doretdeplatineshop.com/

#Jul #Albumgratuitvol6 #ÀL'impro",DORETDEPLATINE,2021-03-05 16:57:06+00:00,"[""jul a l'impro"", 'jul a coup de crick', 'jul fou delle', 'jul vite faistre', ""jul carré d'as"", 'jul moi']",10,2:50,709,17719,1855682,0,hd,True,52nxN0WlCh0,0.0,0.0
JuL - Moi // Album gratuit vol.6 [01] // 2021,"Jul - Moi  Disponible sur : http://jul.bfan.link/albumgratuitvol6
Nouvel Album '' Album gratuit Vol.6 ''  disponible sur : http://jul.bfan.link/albumgratuitvol6

Application JuL (Julmoji, contenus exclusifs…) : https://jul.ffm.to/application.oyd

Abonnez-vous au profil de JUL sur Deezer, Spotify, Apple Music ou Napster : https://Jul.lnk.to/profil-streaming 

Suivez JUL sur : 
- YouTube : https://www.youtube.com/user/julsaintjean
- Facebook : https://www.facebook.com/julOfficial/
- Twitter : https://twitter.com/jul
- Instagram : https://www.instagram.com/juldetp
- Snapchat : Jul135city

Shop officiel : http://doretdeplatineshop.com/

#Jul #Albumgratuitvol6 #Moi",DORETDEPLATINE,2021-02-26 16:59:42+00:00,"['jul', 'jul moi', ""jul c'est ca la vie"", ""jul carré d'as"", 'jul burberry', 'jul ca me guintch', 'jul le crémeux']",10,3:30,1898,53094,6084550,0,hd,True,4QRedTdXJ5w,6.0,5 days 00:00:00
