Title,Description,Channel Title,Publish time,Tags,Category,Duration,Number of comments,Number of likes,Number of views,Number of favorites,Video quality,Licensed
Aya Nakamura - Dégaine feat. Damso (Clip officiel),"Nouveau single 'Dégaine' en featuring avec Damso disponible maintenant : https://AyaNakamura.lnk.to/degaineAY
New single 'Dégaine' feat. Damso out now : https://AyaNakamura.lnk.to/degaineAY
 
Produit par : Bleu Nuit
Réalisé par : Maky Margaridis
Composé par : Machynist
 
Retrouvez-moi sur mes réseaux sociaux / Find me on my socials :
https://www.instagram.com/ayanakamura_officiel 
https://www.snapchat.com/add/nakaamuroos 
https://www.twitter.com/AyaNakamuraa 
https://www.facebook.com/Ayanakamuraa93 
https://vm.tiktok.com/JNhjVrk/ 
https://www.youtube.com/c/ayanakamura",Aya Nakamura,2022-03-09T16:00:02Z,[],10,3:29,8548,330388,28553344,0,hd,1.0
Aya Nakamura - Bobo (Clip officiel),"#tiktoksong #chilikuku #hmmhmm

Nouveau single 'Bobo' disponible : https://AyaNakamura.lnk.to/boboAY
New single ‘Bobo’ out : https://AyaNakamura.lnk.to/boboAY
 
Produit par : IDZ PROD
Réalisé par : Vladimir BOUDNIKOFF
Composé par : Some-1ne
 
Producteur : Paul ESTEVES
Chargé de Production : Ricardo LOPES
Assistante de Production : Inês DUQUE DIAS
 
DOP : Benjamin RAMALHO
1er Ass Cam : Baba SAMANGARAY
Maquilleuse : Nehssi MAKEUP ARTIST
Coiffeuse : Chloé LUMANISA DA SILVA
Styliste : COCO THE DON
 
Danseuse : Sarah MAGASSA
Danseuse : Stessy EMELIE
 
Monteur : Vladimir BOUDNIKOFF
Graphiste : TRONATIC STUDIO - Mathieu GASCQ
Etalonneur : KEEPGRADING - Florian MARTINY 
 
Produção Cabo Verde :
 
Melissa INOCÊNCIO
Betty FERNANDES
Oscar DUARTE
 
Remerciements : Ministério da Cultura e das Indústrias Criativas do Cabo Verde, les Planeteurs et Telline.

Retrouvez-moi sur mes réseaux sociaux / Find me on my socials:
https://www.instagram.com/ayanakamura_officiel/
https://www.snapchat.com/add/nakaamuroos
https://www.twitter.com/AyaNakamuraa
https://www.facebook.com/Ayanakamuraa93
https://vm.tiktok.com/JNhjVrk/
https://www.youtube.com/c/ayanakamura",Aya Nakamura,2021-05-27T15:00:12Z,[],10,3:14,13982,521150,50240770,0,hd,1.0
Aya Nakamura - Fly (Clip officiel),"Aya Nakamura – Fly (Live) (Clip officiel)
The official video for Aya Nakamura - Fly (Live)

Aya Nakamura interprète son nouveau single « Fly » en live sous la majestueuse coupole des Galeries Lafayette Paris Haussmann
 
Réalisé par David Ctiborsky
Produit par La Blogothèque
 
Nouvel album 'AYA' disponible ici : https://AyaNakamura.lnk.to/ayaAY 
New album 'AYA' out now : https://AyaNakamura.lnk.to/ayaAY 
 
Retrouvez-moi sur mes réseaux sociaux/Find me on my socials:
https://www.instagram.com/ayanakamura_officiel
https://www.snapchat.com/add/nakaamuroos 
https://www.twitter.com/AyaNakamuraa 
https://www.facebook.com/Ayanakamuraa93 
https://vm.tiktok.com/JNhjVrk/ 
https://www.youtube.com/c/ayanakamura",Aya Nakamura,2021-03-17T15:00:14Z,[],10,4:31,6727,182208,9791467,0,hd,1.0
Aya Nakamura - Plus Jamais feat. Stormzy (Clip officiel),"Aya Nakamura - Plus Jamais feat. @Stormzy(Clip officiel)
The official video for Aya Nakamura - Plus Jamais feat. @Stormzy

Nouvel album 'AYA' enfin disponible ici : https://AyaNakamura.lnk.to/ayaAY 
New album 'AYA' out now : https://AyaNakamura.lnk.to/ayaAY - 

Retrouvez-moi sur mes réseaux sociaux/Find me on my socials:
 https://www.instagram.com/ayanakamura_officiel
https://www.snapchat.com/add/nakaamuroos 
https://www.twitter.com/AyaNakamuraa 
https://www.facebook.com/Ayanakamuraa93 
https://vm.tiktok.com/JNhjVrk/ 
https://www.youtube.com/c/ayanakamura

#AyaNakamura #Stormzy #PlusJamais",Aya Nakamura,2020-12-18T11:00:10Z,"['aya nakamura', 'plus jamais', 'aya nakamura plus jamais', 'stormzy', 'AYA', 'Nakamura', 'aya nakamura plus jamais clip', 'aya nakamura stormzy plus jamais', 'aya nakamura feat stormzy', 'Aya album', 'Official Video', 'Aya Namakura Stormzy', 'Aka Nakamura Stormzy Official Video', 'Aya Nakamura New Song', 'Aya Nakamura 2020', 'Clip officiel', 'Hip-Hop', 'French Hip-Hop', 'Stormzy French song', 'yt:cc=on', 'R&B', 'French', 'français', 'Aya Nakamura paroles', 'Plus Jamais Paroles', 'Aya Nakamura Lyrics', 'Aya Nakamura Stormzy Lyrics']",10,3:1,7399,280505,33803807,0,hd,1.0
AYA - 13.11.2020 - NOUVEL ALBUM,"Nouvel album 'AYA' enfin disponible ici : https://AyaNakamura.lnk.to/ayaAY
New album 'AYA' out now : https://AyaNakamura.lnk.to/ayaAY
-
Nouvel album ""AYA"" le 13 novembre
Précommande l’album ➡ https://ayanakamura.lnk.to/precoAyaAY",Aya Nakamura,2020-10-15T14:00:09Z,"['aya nakamura', 'AYA', '13.11.2020', 'Album', 'aya nakamura djadja', 'aya nakamura pookie', 'aya nakamura 40', 'aya nakamura maluma', 'aya nakamura doudou', 'aya nakamura la dot', 'aya nakamura copines', 'aya nakamura comportement', 'aya nakamura jolie nana', 'doudou', 'jolie nana', 'pookie', 'djadja', 'copines', 'nouvel album', 'yt:cc=on', 'aya 2020', 'aya nakamura 2020']",10,1:1,1024,53779,1427975,0,hd,1.0
Aya Nakamura - Doudou (Clip officiel),"Nouvel album 'AYA' enfin disponible ici : https://AyaNakamura.lnk.to/ayaAY
New album 'AYA' out now : https://AyaNakamura.lnk.to/ayaAY
-
‘Doudou’ le nouveau single d’Aya Nakamura, disponible partout : https://ayanakamura.lnk.to/doudouAY
 
Produit par Machynist, Ever Mihigo
 
Retrouvez-moi sur mes réseaux sociaux :
https://www.instagram.com/ayanakamura
https://www.snapchat.com/add/nakaamuroos
https://www.twitter.com/AyaNakamuraa
https://www.facebook.com/Ayanakamuraa93  
https://vm.tiktok.com/JNhjVrk/
https://www.youtube.com/c/ayanakamura",Aya Nakamura,2020-10-09T14:00:02Z,"['aya nakamura', 'clip officiel', 'doudou', 'aya nakamura joli nana', 'aya nakamura 40', 'aya nakamura pookie', 'aya nakamura djadja', 'aya nakamura monaco', 'aya nakamura sucette', 'aya nakamura comportement', 'aya nakamura la dot', 'aya nakamura brisé', 'aya nakamura - doudou', 'aya', 'nakamura', 'pookie', 'djadja', 'maluma', 'copines', 'doudou aya', 'aya nakamura doudou', 'yt:cc=on', 'R&b', 'Afro pop', 'zouk', 'afro caribbean', 'afro caribbean music', 'french afro', 'french', 'français', 'afro music']",10,2:52,9464,327809,44121098,0,hd,1.0
Aya Nakamura - Jolie Nana (Clip officiel),"Nouvel album 'AYA' enfin disponible ici : https://AyaNakamura.lnk.to/ayaAY
New album 'AYA' out now : https://AyaNakamura.lnk.to/ayaAY
-
Aya Nakamura – Jolie Nana
-
Le nouveau single d’Aya Nakamura, disponible partout : https://AyaNakamura.lnk.to/JolienanaAY
-
Composé par Julio Masidi
Produit par Goodfilms
Réalisé par Seb Tulard
-
Retrouvez-moi sur mes réseaux sociaux :
https://www.instagram.com/ayanakamura
https://www.snapchat.com/add/nakaamuroos
https://www.twitter.com/AyaNakamuraa
https://www.facebook.com/Ayanakamuraa93 
https://vm.tiktok.com/JNhjVrk/ 
https://www.youtube.com/c/ayanakamura

#AyaNakamura #JolieNana #FautPasSeNegliger",Aya Nakamura,2020-07-17T14:00:09Z,"['yt:cc=on', 'djadja', 'ohdjadja', 'pookie', 'djadjaremix', 'copines', 'nakamura', 'aya', 'maluma', 'aronpiper', 'netflix', 'elite']",10,6:59,25030,652113,55990974,0,hd,1.0
Aya Nakamura - 40% (Clip officiel),"« 40% », nouvel extrait de l’album « NAKAMURA » disponible ici : https://AyaNakamura.lnk.to/EnModePlAY

This Is Aya Nakamura : https://AyaNakamura.lnk.to/thisisAY 
📹 “Djadja” music video: https://youtu.be/iPGgnzc34tY 
📹 “Copines” music video: https://youtu.be/EkGiGf8utCM 
📹 “Pookie” music video: https://youtu.be/_bPa-VG0AWo
 
https://www.instagram.com/ayanakamura_officiel/
https://www.snapchat.com/add/nakaamuroos 
https://www.twitter.com/AyaNakamuraa 
https://www.facebook.com/Ayanakamuraa93 
https://www.youtube.com/c/ayanakamura",Aya Nakamura,2019-12-20T16:30:43Z,['yt:cc=on'],10,3:1,18908,506326,81778010,0,hd,1.0
Aya Nakamura - Soldat (Clip officiel),"Après les succès de ""Djadja"", ""Copines"" et ""Pookie"" extraits de son album ""NAKAMURA"", voici le nouveau single d’Aya Nakamura ""Soldat"": https://AyaNakamura.lnk.to/soldatAY 
L’album NAKAMURA disponible ici : https://ayanakamura.lnk.to/nakamura2AY

-
Réalisé par : Vladimir Boudnikoff
Produit par :  Ever Mihigo & Le SIDE
- 

This Is Aya Nakamura: https://AyaNakamura.lnk.to/thisisAY 
📹 “Djadja” music video: https://youtu.be/iPGgnzc34tY 
📹 “Copines” music video: https://youtu.be/EkGiGf8utCM 
📹 “Pookie” music video: https://youtu.be/_bPa-VG0AWo 
-
https://www.instagram.com/ayanakamura...
https://www.snapchat.com/add/nakaamuroos 
https://www.twitter.com/AyaNakamuraa 
https://www.facebook.com/Ayanakamuraa93 
https://www.youtube.com/c/ayanakamura

Welcome to Aya Nakamura’s official channel !

Aya Nakamura is a chart-topping French- Malian pop singer mixing urban & Afrobeat sounds, mostly known for the #1 hit single and global smash Djadja (2018). Her debut album Journal Intime (2017) was certified GOLD propelled by the Platinum hit single Comportement. 
In Spring 2018 she released new single Djadja certified Diamond in France and Europe (Germany, Sweden, Portugal, Turkey, Romania, Bulgaria, Switzerland, Belgium...). Djadja has garnered over +400 Million Youtube views.
On Nov 2, 2018 the new ""queen of streaming"" released sophomore album NAKAMURA. Album quickly went Double Platinum. In 2019 she won the European Music Moves Talent Award (Best Urban album) and she earned her first nomination at BET Awards 2019 as Best International Act.
In August 2019 she collaborates with multi-platinum rapstar Lil Pump for a remix of her summer smash, ‘Pookie’.
Here’s now her highly expected new single “Soldat”: https://AyaNakamura.lnk.to/soldat 

Listen to her album NAKAMURA  : https://ayanakamura.lnk.to/nakamuraAY 

Bienvenue sur la chaine officielle de Aya Nakamura.

Passée rapidement du statut de révélation de l’année à celui d’icône de la pop urbaine et du R&B, Aya Nakamura a rythmé le quotidien de la jeunesse française en 2018 avec ses tubes « Comportement », « Copines », et surtout « Djadja », dont le clip cumule à l’heure 400 millions de vues sur Youtube. 
Après Journal Intime en 2017, la voici déjà de retour avec son nouvel album NAKAMURA, certifié double disque de platine avec plus de 260.000 ventes. L’artiste a d’ailleurs été nommée aux Victoires de la musique 2019 dans les catégories « album de musique urbaines » et « chanson de l’année ».
La musique d’Aya traverse les frontières et s’impose dans les tops dans l’Europe entière et sur le continent africain. Sa musique résonne jusqu’aux Etats-Unis auprès de Lil Pump qui a collaboré avec elle sur son dernier titre « Pookie ».
Ecoutez « Soldat » le nouveau single d’Aya Nakamura : https://AyaNakamura.lnk.to/soldat 

Aya entamera une tournée des Zéniths à venir à l’automne 2019 !

Abonne toi à la chaine d’Aya pour voir ses derniers clips, lyrics vidéo, remixs et plus !

NAKAMURA disponible ici : https://ayanakamura.lnk.to/nakamuraAY

#ayanakamura #soldat #pookie",Aya Nakamura,2019-09-13T14:00:09Z,[],10,3:4,10073,282449,30149701,0,hd,1.0
Aya Nakamura feat. Lil Pump - Pookie Remix (Official Lyric Video),"L’album NAKAMURA disponible ici : https://ayanakamura.lnk.to/nakamura2AY 

Hi! our collab with Lil Pump is out now 🔥😘 ! Check it out : https://AyaNakamura.lnk.to/PookieRemixLilpumpAY

Listen to ""NAKAMURA"" , the double platinum album https://ayanakamura.lnk.to/nakamura (includes the #1 hits ""Djadja"" & ""Copines"").

This Is Aya Nakamura: https://AyaNakamura.lnk.to/thisisAY 
📹 “Djadja” music video: https://youtu.be/iPGgnzc34tY 
📹 “Copines” music video: https://youtu.be/EkGiGf8utCM
📹 “La Dot” music video: https://youtu.be/YaKztd2Lsto 
-
https://www.instagram.com/ayanakamura_officiel/
https://www.snapchat.com/add/nakaamuroos 
https://www.twitter.com/AyaNakamuraa 
https://www.facebook.com/Ayanakamuraa93 
https://www.youtube.com/c/ayanakamura
-
👨‍💻 Motion Design : agaprod
-

Welcome to Aya Nakamura’s  official channel !

Aya Nakamura is a chart-topping French- Malian pop singer mixing urban & Afrobeat sounds, mostly known for the #1 hit single and global smash Djaja (2018). Her debut album Journal Intime (2017) was certified GOLD propelled by the Platinum hit single Comportement. 
In Spring 2018 she released new single Djadja certified Diamond in France and Europe (Germany, Sweden, Portugal, Turkey, Romania, Bulgaria, Switzerland, Belgium...). Djadja has garnered over +400 Million Youtube views.
On Nov 2, 2018 the new ""queen of streaming"" released sophomore album NAKAMURA. Album quickly went Double Platinum. In 2019 she won the European Music Moves Talent Award (Best Urban album) and she earned her first nomination at BET Awards 2019 as Best International Act.
In August 2019 she collaborates with multi-platinum rapstar Lil Pump for a remix of her summer smash, ‘Pookie’.

Listen to her album NAKAMURA  : https://ayanakamura.lnk.to/nakamuraAY 

Bienvenue sur la chaine officielle de Aya Nakamura.

Passée rapidement du statut de révélation de l’année à celui d’icône de la pop urbaine et du R&B, Aya Nakamura a rythmé le quotidien de la jeunesse française en 2018 avec ses tubes « Comportement », « Copines », et surtout « Djadja », dont le clip cumule à l’heure 400 millions de vues sur Youtube. 
Après Journal Intime en 2017, la voici déjà de retour avec son nouvel album NAKAMURA, certifié double disque de platine avec plus de 260.000 ventes. L’artiste a d’ailleurs été nommée aux Victoires de la musique 2019 dans les catégories « album de musique urbaines » et « chanson de l’année ».
La musique d’Aya traverse les frontières et s’impose dans les tops dans l’Europe entière et sur le continent africain. Sa musique résonne jusqu’aux Etats-Unis auprès de Lil Pump qui a collaboré avec elle sur son dernier titre « Pookie ».

Aya entamera une tournée des Zéniths à venir à l’automne 2019 !

Abonne toi à la chaine d’Aya pour voir ses derniers clips, lyrics vidéo, remixs et plus !

NAKAMURA disponible ici : https://ayanakamura.lnk.to/nakamuraAY

#ayanakamura #lilpump #pookie",Aya Nakamura,2019-08-02T08:08:51Z,"['Aya', 'Clip officiel', 'Official Music Video', 'RnB', 'Afro', 'Nakamura', 'Afrocarribbean', 'zouk', 'R&B', 'paroles', 'sucette', 'pompom', 'comportement', 'concert', 'Afropop', 'afrobeat', 'Mali', 'Nigeria', 'Africa', 'badboy', 'brisé', 'lyrics', 'drogué', 'français', 'french', 'ferme la porte', 'guuci gang', 'gangster', 'japanese', 'remix', 'taille', 'y’a pas moyen', 'zenith', 'nakamurance', 'official lyric video', 'aya nakamura', 'yt:cc=on']",10,2:51,10008,300789,19448291,0,hd,1.0
