Title,Description,Channel Title,Publish time,Tags,Category,Duration,Number of comments,Number of likes,Number of views,Number of favorites,Video quality,Licensed
Escape - Andy,"Sortie de DEATH ESCAPE disponible maintenant en librairies ! 
Pour le commander en ligne :
https://amzn.to/2I1yLVQ
http://tidd.ly/8669c7a8
Lien pour l'aide au livre (bande de tricheurs 🤫) : https://www.lisez.com/9791032403570 (dans ""contenu additionnel"")

Suis-moi sur Insta et TikTok : @andyrowski 

Merci à Studio71 pour la vidéo ! Ainsi qu'à Estelle Fitz (Anna), Axel Mandron (Djibril), Manon Tissier (Lise) et Laëticia Dufourd (Haïssa) pour leur participation, j'ai rarement eu une aussi bonne ambiance sur un tournage donc merci à tous !

Un gros bisou à toi qui lit la description jusqu'au bout, t'es un vrai !",ANDY,2020-06-21T16:00:25Z,"['andy', 'andy rowski', 'andy raconte', 'livre', 'roman', 'escape game', 'escape room', 'estelle fitz', 'axel mandron']",23,9:5,881,98557,1173547,0,hd,True
Le Bar des Morts - Andy,"Bienvenue dans le Bar des Morts ! Le seul endroit où les gens ne sont pas en confinement parce que, ben...
Ils sont morts. 

Merci à Studio71 pour la prod et à Franck Marchand pour la réalisation ! Tous les crédits sont dans la fin de la vidéo :)

Tu peux aussi me rejoindre sur insta : @andyrowski
Et si vraiment t'es sympa tu peux également t'abonner ! (Oui rhooo je suis pas régulière et ça fait 3 mois que je n'avais pas fait de vidéo et alors ? Only God can judge me ! C'est à cause du confinement, je peux plus écrire parce que mon ordi a un virus et je ... ouaiiis bon ok, je prépare la relève, masse de vidéos mais sur un tout autre thème...Ca va arriver ! doucement mais surement ;) )

Bisous les meilleurs !",ANDY,2020-03-31T15:51:04Z,[],23,10:4,609,91489,1199100,0,hd,True
Télé Cliché - Andy,"Si t'as passé les deux derniers mois à regarder les films de Noël à la télé, cette vidéo est pour toi !  (Mais ne regarde pas la fin alors, ça risquerait de briser tes rêves.)
Dites moi en commentaires les plus gros clichés des films de Noël, pour voir si j'en ai oublié !

Merci à David Ben (il à une chaine Youtube si vous voulez aller checker :) , à Kévin Duforest, Sacha Vanbockestal, Julien Ratel, Newton et Marie Coustaury pour leur participation et leur bonne humeur ! C'était un des tournages les plus cool que j'ai fait depuis le début de ma chaine et j'espère que ça se ressent !

Et merci à Studio71 pour la prod :)

Tu peux me suivre sur insta @andyrowski et Facebook (Facebook.com/andyraconte)

Bisous et bonnes fêtes de fin d'année ! ;)",ANDY,2019-12-22T17:00:02Z,"['andy', 'andy rowski', 'andy raconte', 'clichés de Noël', 'film de Noël', 'téléfilm de Noël']",23,6:54,1022,134830,1866096,0,hd,True
La copine parfaite - Andy,"Et toi, tu l'utiliserais cette machine ? 
Non parce que j'ai un petit code promo pour vous avoir 20% dessus si ça vous branche ! 
(Non)
Mais merci à Nino Arial : https://www.youtube.com/channel/UC_3PmpXhpgfBXuFHWaTrTfA

et à Ugo Marchand : https://www.youtube.com/user/JCVandale/videos

...pour avoir été mes guests ! Et a Studio71 pour la prod :)

Tu peux me suivre sur insta @andyrowski et Facebook (Facebook.com/andyraconte)
Tu peux aussi t'abonner ca te débloquera le code promo de 20%
(toujours faux)
(mais tu peux quand même t'abonner)

Bisous et à très vite ! ;)",ANDY,2019-10-17T16:45:03Z,"['andy', 'andy rowski', 'andy raconte', 'nino arial', 'ugo marchand', 'copine parfaite']",23,7:45,1254,233309,4890957,0,hd,True
Les 90's VS Aujourd'hui - Andy,"Si tu as vécu pendant cette période, c'est quoi tes souvenirs ?

Pour tous les nostalgiques, les 80's et 90's babies, ou les millenials qui sont curieux de savoir comment on survivait sans internet à l'époque, petit retour en arrière !
J'avais envie de faire cette vidéo depuis longtemps alors merci à l'équipe qui m'a permis de faire ce petit saut dans le temps :)

Fais ta B.A de la journée et suis-moi sur insta ! @andyrowski

Merci à Nadia Richard  (Utile Futile) https://www.youtube.com/channel/UCRXvTfwctBJlkaJ3MbsPf8w

Et à Alix Gavoille http://www.instagram/com/alixgavoille

ET à Studio71 pour la production !

Surtout merci à toi d'être là !! 

Ah si c'est pas déjà fait tu peux t'abonner tout ça tout ça, n'oublies pas de mettre la cloche pour que tu saches quand je poste une vidéo, ça t'éviteras de te demander si j'ai arrété les vidéos (Réponse : Non. pas prévu!)

A dans un mois! ;)",ANDY,2019-09-12T16:01:06Z,"['andy', 'andy raconte', 'andy rowski', ""90's"", '90s', 'nineties', 'nadia richard', 'alix gavoille']",23,5:7,1227,161477,2864673,0,hd,True
Réussir son couple - Andy,"Merci à Andy d'avoir posté cette vidéo sur sa chaine pour nous faire de la publicité, non pas que nous en ayons besoin mais on va pas cracher dessus ! 

Comme on est cool on va lui faire de la pub aussi !

Merci à Eddie Cudi :  https://www.youtube.com/channel/UCyi7HBZoO__2j9S0hJvF_PQ

A Tibo InShape : https://www.youtube.com/user/OutLawzFR

A JujuFitCats : https://www.youtube.com/channel/UCIPbzkl1kZ_9Gyuph_FGvzg

et à Axel Prin à la réal et a Studio71 pour la prod !

Tu peux suivre Andy sur instagram : @andyrowski

Et lâcher un petit pouce bleu si tu veux nous revoir sur sa chaine ! Et puis tu peux aussi t'abonner à sa chaine, ca nous fera de la visibilité, et toute visibilité, bonne ou mauvaise est bonne à prendre ! 
On vous aime nos petits koalas ! 
Bisous de Malaisie !

Léna et Steven.",ANDY,2019-07-25T16:00:14Z,"['andy', 'andy rowski', 'andy raconte', 'lena et steven', 'réussir son couple', 'powercouple', 'couplegoals', 'instagram', 'amour']",23,11:2,1110,181234,3033519,0,hd,True
Comment s'inventer une vie - Andy,"Tu n'as aucune vie sociale ? Pas de panique, cette vidéo est faite pour faire croire que tu en as une ! Méthode testée et approuvée ( par nous)
ATTENTION : Dans certains cas ces conseils peuvent entraîner à une perte totale de vie sociale. Nous travaillons chaque jour à améliorer notre méthode et nous sommes à votre écoute dans les commentaires pour nous suggérer d'autres techniques pour s'inventer une vie.

Tu peux me suivre sur insta ici : @andyrowski
(Ou sur facebook et twitter mais je ne poste plus, c'est comme tu veux brefff)

Merci à toute l'équipe de m'avoir aidée à faire cette vidéo ! 

Bisous, j'vous kiffe, merci d'être là !",ANDY,2019-06-13T16:00:10Z,"['Andy rowski', 'andy raconte', 'reseaux sociaux', 'humour', 'podcast', 'tuto']",23,5:32,1442,183111,2798350,0,hd,True
Les Loups-Garous - Andy,"Cette vidéo est bien entendu inspirée de mon jeu de prédilection ""les loups-garous de Thiercelieux"" 
...Et non ce n'est pas un placement de produit - malheureusement !- :p 

Pour ceux qui n'y ont jamais joué j'espère que vous ne serez pas trop perdus et si c'est le cas, go apprendre les règles ( ca vous servira toujours ) :  http://jeuxstrategie.free.fr/Loups_garous_complet.php

Merci à Guillaume Pley, Satine Wallé, Prince, DearCaroline et Joyca pour leur participation, ainsi qu'à Martine Borg, Nicolas de Lavergne, Arnaud Gerard, Axel Prin, Romain Safars, Yannick Wallon et Johan Fontic qui s'est bien fait bouffer par les loups-garous ! 

Merci aussi à toute l'équipe technique sans qui cette vidéo n'aurait pas été possible !
Merci au soleil qui s'est couché beaucoup trop vite ! 
Merci au Domaine de la Geneste pour le lieu et cet accueil au top ! (même lieu que ma vidéo d'Halloween So Andy pour les vrais ! ;) )
Merci à Kim Marc Huynh pour l'étalo et Franck Marchand pour la réal ! :)

Merci à vous de me soutenir et d'être là...

Si ce n'est pas déjà fait, tu peux t'abonner, lâcher un petit pouce bleu parce que ça fait toujours plaisir ! Et me suivre sur insta, j'y suis BEAUCOUP plus active ;) @andyrowski

A très vite pour la prochaine !",ANDY,2019-05-09T16:00:50Z,"['andy rowski', 'andy raconte', 'loups garous', 'loups garous de thiercelieux', 'guillaume pley', 'satine wallé', 'dear caroline', 'joyca', 'prince']",23,8:1,2582,161658,2440622,0,hd,True
A VOUS DE CHOISIR ! - Andy,"""La pire soirée de ta vie"", sortie le 4 Avril, à commander ici : 
https://amzn.to/2JkEAi0
http://tidd.ly/64809734

J'avais envie de faire un livre d'horreur depuis longtemps, mais la peur étant difficilement transmissible à l'écrit, je me demandais comment faire pour que ça puisse être efficace. Etant une énorme adepte de cinéma d'horreur, j'ai une tolérance à la peur beaucoup trop élevée, par contre je suis incapable de me poser devant un jeu vidéo d'horreur...Et ça, c'est parce que c'est moi qui doit tout gérer...
C'est là que m'est venue l'idée de faire un livre d'horreur dont vous êtes le héros. Et là, c'est vous qui allez devoir gérer !
Il y'a 11 fins et plusieurs histoires possibles, certaines plus flippantes que d'autres, à vous de faire les bons choix..... ;)
J'ai commencé à développer les personnages, le lieu, les différentes histoires possibles il y'a un an et demi, mais à ce moment là j'avais tellement l'impression d'attirer des choses bizarres dans ma vie ( dans mon appart' surtout ...) que j'ai dû faire une pause, pour reprendre cet été.
J'ai vraiment hyper hâte d'avoir vos retours dessus, de savoir quelle fin vous avez eue, et j'ai hâte de vous voir à la dédicace !

Merci à TOUTE l'équipe qui a participé à cette vidéo ! Les crédits sont dans le générique de fin, y'en a beaucoup trop mais je les aime tous autant ! 

Si ca te dit de me suivre sur les réseaux,  c'est par ici:
FB et Insta : @andyrowski
Tu peux sur Twitter aussi mais bon, j'ai pas update depuis un an ^^

Bisous, coeur coeur et revenants 💀",ANDY,2019-03-29T17:00:41Z,[],23,7:23,1660,128812,2030718,0,hd,True
Digital Detox - Andy,"Quand tu penses que c'était notre vie avant, qu'on en vivait très bien et que maintenant on frôlerait la 3eme guerre mondiale...

Si ca te dis de me suivre sur les réseaux, attention le pseudo a changé depuis un an, c'est par ici:
Insta : @ andyrowski     http://instagram.com/andyrowski
FB : @andyrowski     http://facebook.com/andyraconte
Tu peux sur Twitter aussi mais bon, j'ai pas update depuis un an ^^

Merci à TOUTE l'équipe habituelle qui a fait un taf de dingue encore une fois !

Si tu n'avais que ça à faire de ta journée de lire cette description alors n'hésites pas à commenter un petit coeur dans mes commentaires, ça fait toujours plaisir ;)

Bisous!",ANDY,2019-01-11T17:00:02Z,"['andy', 'andyraconte', 'andy rowski', 'digital detox', 'humour', 'court métrage', 'smartphone', 'internet', 'réseaux sociaux']",23,8:18,1397,136445,2187371,0,hd,False
