Title,Description,Channel Title,Publish time,Tags,Category,Duration,Number of comments,Number of likes,Number of views,Number of favorites,Video quality,Licensed
MHD - Sagacité (Clip Officiel),"New album ""Mansa"" available :
https://mhd.lnk.to/Mansa

Prod : Sany San, DSK ON THE BEAT & Josh Rosinet

FAM PRODUCTION 
Réalisé par Yagooz

PRODUCTION
Producteur-ices Adel Kaddar Flora Koffi-lopez Marjane Slami 
Assistant de production Lino Vettese
Administratrice de production Magali Roux

REGIE
Régisseur général Jean-Marc Thevret 
Régisseur Jean-Marie Gomis 
Régisseur Jordan Cipriano

MISE EN SCENE
1er Assistante réalisateur Salomé Starcelli

IMAGE
DOP Angelo Marques
1er assistante caméra Lola Rougier
2nd assistant caméra Martin Grillet 
Steadicamer Simon Veniel
Assistante caméra Camille Gaborit (2nd unit)

MACHINERIE
Chef Machiniste Castor

ÉLECTRICITÉ
Chef électricien Hugo Brossard
Électricienne Juliette Maignan
Chef Électricien Emmanuel Malherbe (2nd unit) 
Électricienne Anaïs Baiocco (2nd unit)

DÉCORATION
Cheffe décoratrice Lucie Guillaume 
Assistant décorateur Guillaume Marie 
Chef décorateur Thibault Goupil (2nd Unit)

MAKE-UP
Maquillage Joséphine Richard 
Assistante maquilleuse Hnina Boudaoud

STYLISME
Styliste Glen Arkbert Mban 
Assistant Styliste Rémy Yombo 
Styliste Youth SMHR (2nd Unit)
Assistante Styliste Yasmine (2nd Unit)

CHOREGRAPHE 
Alan Batchily

CASTING Jour (1) 
Danseur 1 heyybene 
Danseuse 2 annaelle 
Danseur 3 Jeremytuki 
Danseur 4 Binoxx 
Danseur 5 Silvervice 
Danseur 6 Gandhax 
Le tonton Big Berto

CASTING Jour (2)
Danseuse 1 Valentinaoir 
Danseuse 2 Kiara Prince 
Danseuse 3 Anne-Laure Titie 
Danseuse 4 Gracia gvngs 
Danseuse 5 Daagirl
Le tonton Big Berto

POST-PRODUCTION 
Montage Zakaria Cheurfa 
Etalonnage Lydia Lopez 
Typographie Jason Destrait

Merci à nos prestataires et au centre commercial O’PARINOR",Mhd Officiel,2021-11-17T16:00:11Z,"['mhd', 'sagacité', 'mansa', 'mh', 'paw paw paw', 'la puissance', 'afro trap', 'afro', 'trap', 'a kele nta', 'champions league']",10,3:54,4916,147658,5573102,0,hd,True
MHD feat. Tiakola - Pololo (Clip Officiel),"New album ""Mansa"" available :
https://mhd.lnk.to/Mansa

New single available : 
https://pololo.lnk.to/MHD

Prod : StillNas & Washy

Réalisateur : David FONTAO
Production : FAM PRODUCTION
Produit par : Adel KADDAR, Marjane SLAMI & Flora KOFFI-LOPEZ
Directeur de production : Tristan TANSU
Assistante de production : Salomé DRACH

RÉGIE 
Régisseur Général (Sud) : Antonin BACHELARD
Régisseur Général (Paris) : Jean-Marc THEVRET

MISE EN SCÈNE
Assistante Réalisateur : Anaëlle MENONI

IMAGE 
D.O.P. : James COOTE
1er Assistant Caméra : Gustin GUILLAUME
2eme Assistant Caméra : Léo SPARTACUS
Steadycamer : Adam GULBOL
Chef Machiniste : Matthieu SIMEONI

ÉLECTRICITÉ 
Chef électricien : Thomas HAFFNER

DÉCORATION 
Chef Décorateur : Thibault MUNOZ

STYLISME
Styliste : Coline BACH
Assistante styliste : Axelle TEXEIRA
 
MAKE-UP 
Maquillage : Zaahn NADI

CASTING
Merci à Nubienne Agency et Yann DORIER

DALMATIENS
Male 1: ROLLY D’ORVAL HILLS
Maître chien : Angelique CERAULO
Male 2 : Peaky
Maître chien : Solène
Femelle : ROLEX DE KER MANZEL 
Maître chien : Sonie AGUINI

POST-PRODUCTION
Directeur de post-production : Thomas FLOCH
Montage : David FONTAO
Etalonnage : Daniel SANTINI
Typographie : Jason DESTRAIT
Merci à Clément LESAICHERRE
_____
Merci à nos prestataires",Mhd Officiel,2021-07-14T14:00:08Z,[],10,3:15,9250,380104,37054064,0,hd,True
MHD - AFRO TRAP Part.11 (King Kong),"New album ""Mansa"" available :
https://mhd.lnk.to/Mansa

New single available : 
https://mhd.lnk.to/AfroTrapPart11

MHD - AFRO TRAP Part.11 (King Kong)
(MHD / S2keyz - Herve Pagez - Mhd)
Recorded & Produced by S2keyz
Mix by Lionel Capouillez 
Mastering by Mike Bozzi

DIRECTOR
Fred DE PONTCHARRA

FAM PRODUCTION 
Producers : Adel KADDAR, Flora KOFFI-LOPEZ & Marjane SLAMI
Production director : Guilhem DONNASSON
Production administrator : Magali ROUX
Production assistants : Salomé DRACH & Hannah WALTI 

MISE EN SCENE
1st assistant director : Valentin PEOC’H
2nd assistant director : Alice BARBSY
3rd assistant director : Nathan VAILLANT

IMAGE 
DOP : César DECHARME
1st assistant OPV : Jules BERTHE
2nd assistant OPV : Lucas BIDARD
Video assistant : Romain BROCH
Steadicam operator : Benjamin FATRAS
Motion control operator : Jacques HONVAULT
Set photographer : Elisa PARRON
Set photographer : OJOZ
Set photographer : Jason DESTRAIT

LIGHT
Key gaffer : Anthony CORNIL
Gaffer : Arthur LANGLOIS
Lighting technician : Quentin ROCHÉ
Lighting technician : Vivien FRADIN
Lighting technician : Stephen BOUCLÉ

GRIP
Key grip : Vincent BLASCO
Grip : Jean-Charles ETIEN
Grip : Guillermo ALONSO
Crane operator : Olivier BLANC
Remote controlled equipment grip : Jean CHESNEAU

CREW
Chief runner : Kim SHEWY
Second runner : Marion PRIEUX
Runner : Mélanie LEROY
Set runner : Mathis BETMALLE

ART DEPARTMENT
Set designer : Till DUCA
Set designer : Samuel BÉGIS
Head carpenter : Thomas LACARRA
Head grip carpenter : Raoul PHILLY
Grip carpenter : Luc LE MERRER
Carpenter : Jean Louis LACARRA
Carpenter : Henri DEMONIO
Props : Fantin LACARRA
Key painter : Alexandre DORVAL
Painter : Michael PERONARD
Grip carpenter : Samuel ABITBOL
Set design assistant : Raphaëlle CARON
Set design assistant : Guillaume YPREEUW
Set design assistant : Pénélope FENARD
Set design assistant : Fabien GÉRARD

STYLING/ COSTUMES
Stylist : Coline BACH
1st assistant stylist : Axelle TEIXEIRA
Styling assistant : Romane CISOWSKI
Styling assistant : Lola CISOWSKI

MAKE UP 
Make up artist : Joséphine RICHARD

CHOREOGRAPHY
Choreographer and dancer : Djibryl DENAI
Dancer : Raphaël LUDON
Dancer : Zen NATYV
Dancer : Junior YUDAT
Dancer : Akciel GONZALEZ
Dancer : David MARKOSY
Dancer : Sébastien MAINGNÉ
Dancer : Jacky DESAUGUSTE

EDITING
Editor : Antoine DESLANDES 
Graphist : Jason DESTRAIT

COLOR GRADING
Color grading : Anne SZYMKOWIAK
Color grade compositor : Charles TRABOULSI

Visual effects 3D
Visual effects supervisor : Gaspard IMBERT

VFX 2D
VFX Cleaner : SDRN
Flame artist : Benoît MESSAGER
VFX 2D Producer : Clément LESAICHERRE - ROVE SQUAD
VFX 2D : Maxime LEPAICHEUX - ROVE SQUAD
VFX 2D : Coralie VOISIN - ROVE SQUAD

SUPPLIERS
Picseyes - PAT - Studios de la Montjoie.
Neo Motion Control : Picseyes
Camera : Vantage Paris - Alexander BSCHEIDL
Light : Cininter - Marie-Joe COLLET
Light : Impact - Philippe JOURNET
Grip : Groupe TSF - Anaïs TIXIER
Grip : EES
Vehicle : Logifilm
Insurance : Rubini & Associés

Connect with MHD : 
Facebook : http://www.facebook.com/OfficialMHD
Twitter : http://twitter.com/mhdofficiel
Instagram : http://www.instagram.com/mhdofficiel
Snapchat : https://www.snapchat.com/add/momo_diaby
TikTok : https://www.tiktok.com/@mhdofficiel",Mhd Officiel,2021-05-27T14:00:11Z,"['mhd', 'mohamed sylla', 'afro trap', 'afrotrap', 'afro trap 7', 'dadju', 'king kong', 'mhd king kong', 'mhd afro trap 11', 'mhd at11', 'atp11', 'afrotrap 11 mhd', 'afro trap part 11 king kong', 'mhd afro trap part 11', 'mhd 2021', 'mhd la puissance', 'king kong mhd', 'kingkong', 'mhd kingkong', 'clip king kong', 'mhd official music', 'mhd afrotrap 11', 'mhd clip', 'clip mhd', 'clip officiel mhd', 'mhd nouveau clip', 'mhd clip king kong', 'afro trap 11 king kong', 'afro trap 11 mhd', 'afro trap part.11', 'mansa', 'mhd album', 'mhd mansa']",10,2:35,32342,741844,46215564,0,hd,True
MHD - Bébé (feat. Dadju),"Bébé feat. Dadju (Official Video)

New album ""Mansa"" available :
https://mhd.lnk.to/Mansa

Album Available Here : https://mhd.lnk.to/19
""19"" tour - buy your tickets : http://bit.ly/2Pkvsqs

Prod : S2keyz
Label : ARTSIDE

Directed by MHD & Stéphane Ridard
Executive Production : HKCORP

Connect with MHD : 
Facebook : http://www.facebook.com/OfficialMHD
Twitter : http://twitter.com/mhdofficiel
Instagram : http://www.instagram.com/mhdofficiel
Snapchat : https://www.snapchat.com/add/momo_diaby

Connect with Dadju : 
Facebook : https://www.facebook.com/dadju
Twitter : https://twitter.com/dadju
Instagram : https://www.instagram.com/dadju

Dadju appears courtesy of Amaterasu Prod",Mhd Officiel,2018-12-19T09:58:11Z,"['bébé', 'dadju', 'mhd', '19', 'XIX', 'bebe', 'feat', 'afro trap', 'afro', 'trap', 'mohamed', 'paw paw paw', 'champions league', 'encore', 'oh la la', 'S2keyz', 'artside', 'paris', '19ème arrondissement', 'ma reine', 'gentleman', 'never', 'ngatie abedi', 'a kele nta', 'fais le mouv', 'coachella', 'bercy', 'mansa', 'mansa album', 'album mhd', 'mhd mansa']",10,4:21,37758,916391,124184067,0,hd,True
MHD - XIX,"New album ""Mansa"" available :
https://mhd.lnk.to/Mansa

Turn on subtitles!

XIX (Official Video)
Album Available Here: https://MHD.lnk.to/19

Prod : Dany Synthé & DSK ON THE BEAT 
Label : ARTSIDE

Directed by Ojoz

Connect with MHD : 
Facebook : http://www.facebook.com/OfficialMHD
Twitter : http://twitter.com/mhdofficiel
Instagram : http://www.instagram.com/mhdofficiel
Snapchat : https://www.snapchat.com/add/momo_diaby",Mhd Officiel,2018-09-19T09:00:25Z,"['mhd', 'mohamed', 'mohamed sylla', '19', 'dix neuf', 'cité rouge', 'lion', 'nineteen', 'XIX', 'wizkid', 'orelsan', 'afro', 'afro trap', 'trap', 'rap français', 'paw paw paw', 'la puissance', 'fais le mouv', 'coachella', 'french artist', '19 septembre', 'september 19', 'paris', 'france', 'conakry', 'africa', 'rappelle-toi', 'mansa album', 'mhd album', 'mhd mansa', 'mansa']",10,4:21,16511,357285,27427753,0,hd,True
Teaser album 19 - Intro Mansa feat. Salif Keïta,"NEW ALBUM ""19"" ON SEPTEMBER 19 : https://mhd.lnk.to/19

Tracklist:

1. Intro Mansa feat. Salif Keïta (Prod. Dany Synthé & Kandia Kora)
2. Encore (Prod. Junior Alaprod, DSK ON THE BEAT & Heezy Lee) 
3. Rouler (Prod. S2keyz)
4. Bravo (Prod. Dany Synthé)
5. Le temps feat. Orelsan (Prod Dany Synthé, DSK ON THE BEAT & Stromae)
6. Papalé (Prod. Dany Synthé & DSK ON THE BEAT)
7. Fuego (Prod. Diplo & Picard Brothers)
8. Bébé feat. Dadju (Prod. S2keyz)
9. Interlude trap 2 (Prod. Osha)
10. Oh la la (Prod. Geronimo Beats)
11. Bella feat. WizKid (Prod. Junior Alaprod)
12. Moula Gang (Prod. DSK ON THE BEAT)
13. Samedi Dimanche (Prod. S2keyz)
14. Feeling (Prod. Dany Synthé)
15. Aleo feat. Yemi Alade (Prod. DSK ON THE BEAT)
16. Porsche Panamera feat. Koys (Prod. S2keyz)
17. Moussa (Prod. S2keyz & DSK ON THE BEAT)
18. Senseless ting feat. Stefflon Don (Prod. Dany Synthé)
19. XIX (Prod. Dany Synthé & DSK ON THE BEAT) 

Shot by Fred de Pontcharra
Additional filming by Elisa Parron
Edited by Alexis Jaulmes

Intro Mansa feat. Salif Keïta
Prod by Dany Synthé & Kandia Kora

© 2018 ARTSIDE",Mhd Officiel,2018-08-19T17:18:39Z,"['mhd', 'teaser', '19', 'nineteen', 'dix neuf', 'intro', 'salif keita', '19 septembre', '2018', 'pochette', 'cover', 'new album', 'paw paw paw', 'la puissance', 'stromae', 'dany synthé', 'orelsan', 'stefflon don', 'prod', 'paris', 'conakry', 'dakar', 'XIX', 'cité rouge', 'never', 'afrotrap', 'afro trap', 'afro', 'trap']",10,1:56,1394,32658,1144238,0,hd,True
MHD - Bella (feat. WizKid),"Bella feat. WizKid (Official Video)

New album ""Mansa"" available :
https://mhd.lnk.to/Mansa

Song Available Here: https://MHD.lnk.to/BellaFeatWizkid

Prod : Junior Alaprod 
Label : ARTSIDE

Directed by KLVDR
Executive Production : Burning Reel

Connect with MHD : 
Facebook : http://www.facebook.com/OfficialMHD
Twitter : http://twitter.com/mhdofficiel
Instagram : http://www.instagram.com/mhdofficiel
Snapchat : https://www.snapchat.com/add/momo_diaby

Connect with WizKid : 
Facebook : https://www.facebook.com/wizkidmusic
Twitter : https://twitter.com/wizkidayo
Instagram : https://www.instagram.com/wizkidayo

Wizkid appears courtesy of Starboy & RCA Records

« Information : cette vidéo a été co-financé avec un partenaire commercial et contient un placement de produit. »",Mhd Officiel,2018-07-19T19:00:33Z,"['mhd', 'mohamed sylla', 'wizkid', 'bella', 'starboy', 'artside', 'mhd feat wizkid', 'champions league', 'moula gang', 'paw paw paw', 'bravo', 'fais le mouv', 'la puissance', 'afro trap', 'afro', 'trap', 'afrotrap', 'nenso', 'london', 'paris', '19', 'new album mhd', 'french afrotrap', 'french rapper']",10,3:9,27142,836536,151683325,0,hd,True
MHD - Bodyguard,"New album ""Mansa"" available :
https://mhd.lnk.to/Mansa

Le nouveau single de MHD ""Bodyguard"" est disponible sur toutes les plateformes : https://mhd.lnk.to/Bodyguard

Télécharge le filtre snapchat officiel ""Bodyguard"" : https://www.snapchat.com/unlock/?type=SNAPCODE&uuid=96f0ae594b664e15960e87e0a97add7f&metadata=01

Prod : Junior Alaprod / DSK ON THE BEAT
Label : ARTSIDE

Directed by 420 Workshop
Graphisme : Gilles Invernizzi & Amélie Baraké

Connect with MHD : 
Facebook : http://www.facebook.com/OfficialMHD
Twitter : http://twitter.com/mhdofficiel
Instagram : http://www.instagram.com/mhdofficiel
Snapchat : https://www.snapchat.com/add/momo_diaby",Mhd Officiel,2018-06-19T09:59:48Z,"['mhd', 'afro', 'trap', '19', 'afrotrap', 'bodyguard', 'pawpawpaw', 'mohamed', 'king', 'bravo', 'la puissance', 'a kele nta', 'never', 'afro trap part', 'faut les wet', 'nouvel album', '19 septembre', 'coachella', 'international', 'paris']",10,3:30,10092,283474,25725419,0,hd,True
MHD - AFRO TRAP Part.10 (Moula Gang),"New album ""Mansa"" available :
https://mhd.lnk.to/Mansa

Le nouveau single de MHD - AFRO TRAP Part.10 (Moula Gang)
disponible sur toutes les plateformes : https://mhd.lnk.to/AfroTrapPart10

Prod : DSK ON THE BEAT
Label : ARTSIDE

Réalisé par Frédéric de Pontcharra

Merci aux Flash de la Courneuve, les Dolls cheerleaders Paris, NWE, l'association NXC, Quai 54, les basketteurs, Doudou à la batterie, Jamel Debbouze, Omar Sy, Audrey Tcheuméo, Wass Freestyle, Lisa Freestyle, Héctor Bellerín, Allan Saint-Maximin, Mario Balotelli, the Puma Family, la Moula Gang & la Cité Rouge

DOP : Florent Astolfi
Steadycamer : Benjamin Groussain
1er assistant caméra : Adrien Touche
Gaffer : Baptiste Imbert
Directeur de production : Guilhem Donnasson
Régisseur général : Alexandre Judas
Régisseur : Clément Pérot
Décorateur : Pierre Osawa & Paul Charensol
Electricien : Adrien Ricol & Charles Lagorce
Colorist : Ghislain Rio 
Montage : Alexandre Tissot
Etalonnage : Ghislain Rio
Graphisme : Corpus & Webmyart & Biscuit Studio
Stylisme : Glen Mban
Hyperlaps : Maxime Gaudet

Retrouve MHD sur : 
Facebook : http://www.facebook.com/OfficialMHD
Twitter : http://twitter.com/mhdofficiel
Instagram : http://www.instagram.com/mhdofficiel
Snapchat : momo_diaby",Mhd Officiel,2018-01-26T09:59:29Z,"['mhd', 'mohamed', 'moula gang', 'moula', 'gang', 'afrotrap', 'afro trap', 'afro', 'trap', 'french', 'paris', 'part 10', 'partie 10', 'la puissance', 'puma', 'balotelli', 'belerin', 'saint-maximin', 'paw paw paw', 'coachella', 'petit prince', 'mario balotelli']",10,3:4,17785,342968,25579128,0,hd,True
MHD - AFRO TRAP Part.7 (La Puissance) [Major Lazer Remix],"New album ""Mansa"" available :
https://mhd.lnk.to/Mansa

Directed by Elisa Parron
Additional images : Clyde Munroe & Hannibal Mahé

Stream/Download: 
http://maddecent.fm/mhdmajorlazer
https://MHD.lnk.to/AfroTrapPart7MajorLazer
EP Remixes by Mad Decent available soon!

Follow Mad Decent Weekly on Spotify: http://maddecent.fm/weeklyspotify
Subscribe to Mad Decent on YouTube: http://www.maddecent.fm/youtube

Global hitmaking trio Major Lazer - comprised of Diplo, Walshy Fire and Jillionaire - delivers a brand new remix of French rap sensation MHD’s “AFRO TRAP Part.7 (La Puissance).” In a melting pot of cultures, the critically acclaimed group adds an infectious afrobeat flavor to the single. Major Lazer consistently surprises fans with unexpected collaborations and this forward-thinking remix of “AFRO TRAP Part.7 (La Puissance)” is no exception.

FOLLOW MAJOR LAZER
Facebook: https://majorlazer.fm/Facebook
Twitter: https://majorlazer.fm/Twitter
Soundcloud: https://majorlazer.fm/SoundCloud
Instagram: https://majorlazer.fm/Instagram
Website: https://www.majorlazer.com

FOLLOW MHD
Facebook: https://www.facebook.com/officialmhd
Twitter: https://twitter.com/MHDOfficiel
SoundCloud: https://soundcloud.com/mhdofficial
Instagram: https://www.instagram.com/mhdofficiel

FOLLOW MAD DECENT 
Facebook: https://www.facebook.com/maddecent
Twitter: https://www.twitter.com/maddecent
SoundCloud: https://soundcloud.com/maddecent
Instagram: https://www.instagram.com/maddecent
Web: https://www.maddecent.com
YouTube: https://www.maddecent.lnk.to/YouTube

🇫🇷🇺🇸
03/16 : Zénith Nantes
03/17 : Zénith Paris
03/23 : Zénith Lille
03/24 : Zénith Rouen
04/13 : Coachella 
04/20 : Coachella 

Prod : Dany Synthé
Remix : Major Lazer
Label : Artside Under Exclusive License to Mad Decent",Mhd Officiel,2018-01-19T15:57:25Z,"['la puissance', 'mhd', 'major lazer', 'diplo', 'mad decent', 'afrotrap', 'afro trap', 'part 7', 'partie 7', 'paris', 'french rap', 'coachella', 'remix', 'Major Lazer remix', 'artside']",10,3:15,2559,103131,8751132,0,hd,True
