Title,Description,Channel Title,Publish time,Tags,Category,Duration,Number of comments,Number of likes,Number of views,Number of favorites,Video quality,Licensed
Ninho - Jefe (Clip officiel),"""Jefe"", extrait du nouvel album de Ninho disponible partout : https://ninho.lnk.to/jefeAY 
Ninho, Jefe Tour : en tournée dès le mois d’avril : https://ninho.lnk.to/JefeTourAY
Lille - Stade Pierre Mauroy, le samedi 4 juin 2022
Paris La Défense Arena, le samedi 10 septembre 2022

℗ MAL LUNÉ MUSIC / Rec.118
Réalisateur : Nicolas Noël 
Production : NVZ Production & Mrok Films
EP/Producer : Matt Mrok
Mrok Films Producer : Gervais Maillard
Nvz Producer : Mathilde Dorschner

Compositeur : Therapy

------
Retrouvez Ninho sur ses réseaux sociaux :
https://www.instagram.com/NinhoSdt 
https://www.facebook.com/NihnoSdt  
https://twitter.com/ninhosdt   
https://www.snapchat.com/add/Ninhosdt",Ninho,2022-02-09T16:59:30Z,"['Ninho', 'Binks to binks 5 Musique', 'Rap', 'Clip officiel', 'ninho', 'roro', ""dis moi que tu m'aimes ninho"", ""ninho dis moi que tu m'aime"", 'ninho roro', ""dit moi que tu m'aime ninho"", 'ninho malcolm', 'bitch dab', 'ninho binks to binks 2', 'le roro', 'roro ninho', 'ninho tout ira mieux', 'nihno', 'ninho pour nous', 'binks to binks', 'dab', 'binks to binks 2', 'malcolm', 'ça sent le roro', 'tout ira mieux ninho', 'tema le dab', 'malcolm ninho', 'ninho freestyle']",10,2:59,9392,308900,25393868,0,hd,True
Ninho - No Life | Deezer Session,"#Ninho #DeezerSession #NoLife 
Nouvel album ""JEFE"" à écouter sur Deezer : http://dzr.fm/NinhoJefe
-
Retrouvez Ninho sur ses réseaux sociaux :
https://www.facebook.com/NihnoSdt
https://www.instagram.com/NinhoSdt
https://twitter.com/NihnoSdt
https://www.snapchat.com/add/Ninhosdt",Ninho,2021-12-15T17:00:13Z,"['Ninho', 'Binks to binks 5 Musique', 'Rap', 'Clip officiel', 'ninho', ""dis moi que tu m'aimes ninho"", ""ninho dis moi que tu m'aime"", ""dit moi que tu m'aime ninho"", 'bitch dab', 'ninho binks to binks 2', 'nihno', 'ninho pour nous', 'binks to binks', 'binks to binks 2', 'ça sent le roro', 'tout ira mieux ninho', 'ninho freestyle', 'Ninho Deezer', 'Ninho Jefe', 'Ninho Session', 'Deezer Session', 'Ninho live', 'concert ninho', 'concert jefe', 'concert ni', 'MILS', 'ninho destin', 'deezer rap', 'rap concert', 'ninho jefe', 'jefe', 'el jefe']",10,3:20,992,40911,2676715,0,hd,True
Ninho - Binks to Binks Part. 7,"Ninho - Binks to Binks Part. 7 : https://ninho.lnk.to/BTB7AY
-
https://www.facebook.com/NihnoSdt
https://www.instagram.com/NinhoSdt
https://twitter.com/NihnoSdt
https://www.snapchat.com/add/Ninhosdt",Ninho,2021-11-30T17:00:37Z,"['Ninho', 'Binks to binks 5 Musique', 'Rap', 'Clip officiel', 'ninho', 'roro', ""dis moi que tu m'aimes ninho"", ""ninho dis moi que tu m'aime"", 'ninho roro', ""dit moi que tu m'aime ninho"", 'ninho malcolm', 'bitch dab', 'ninho binks to binks 2', 'le roro', 'roro ninho', 'ninho tout ira mieux', 'nihno', 'ninho pour nous', 'binks to binks', 'dab', 'binks to binks 2', 'malcolm', 'ça sent le roro', 'tout ira mieux ninho', 'tema le dab', 'malcolm ninho', 'ninho freestyle']",10,4:8,6393,220372,16032287,0,hd,True
Ninho - Elle m'a dit ft Hamza (Clip Officiel) by DJ Quick,"""Elle m'a dit"" - 3ème extrait de la compilation ""Mal Luné Music"",
disponible : https://mallunemusic.lnk.to/compilation
Directeur Artistique : Nice 
Beatmaker : Hoodstar

Réalisateur Nicolas NOEL
Producteur Valentin GAILLARD
Superviseur VFX Fabrice MAGNE

VFX Artistes Paul MARCHAL - Armand PA - Vincent MAHE
1er Assistant Réalisateur Maxence ROBIN
Directrice de Production Ségolène LEGRAND
Directeur de Production Adjoint Islem RAHMANI
Assistante de Production Zohra OUZZANI
Chef Opérateur Sylvain FREYENS
1er Assistant Cam Lucas CRINGOLI
2ème Assistant Caméra Léna DESILLES
Steadycamer Eddy de VIVO
Chef Electricien Grégory BAR
Electriciens – Théo BOSSCHAERT – Taissia SEMENOFF – Lauranne ARRIGHY – Samuel TELOT – Hugo LECLERC – Fabien DUCHAMP – Pataud
Chef Machiniste Brice BOURDET
Sous-Chef Machiniste Arnaud BOURDET
Machinistes – Diocles DESRIEUX – Typhaine FOLIARD – Sébastien ERASO ROJAS
Opérateur Grue Philippe MOURIER
Chef Décorateur Moise ELKAROUT
Chef Décoratrice Jungle Roxane PARDO
Régisseur Général Steven JOACIN
Assist. Régie Julien BOUFFLET
Styliste Artiste Youth SMHR
Maquilleuse : Adeline HOCHET & Romane DELUCA
Casting Margaux LUBAMBA & Clara Agency
Danseuses Adjamgba Shanice – Marcoulet Cassilda – Ashley Durand – Oumrata Konan
Monteurs – Nicolas Noel, Paul PACCINI, MSCORP
Etalonneur Guillaume CHANAUD
________________________________________________

Retrouvez DJ Quick & Mal Luné Music sur les réseaux sociaux : 
https://www.instagram.com/djquickofficiel/?hl=fr
https://www.youtube.com/channel/UCgmv5mjXPgaARupGghGt3cA
https://www.instagram.com/mallunemusic/?hl=fr
https://twitter.com/mal_lune_music?ref_src=twsrc
________________________________________________

Retrouvez Ninho sur ses réseaux sociaux :
https://www.facebook.com/NihnoSdt
https://www.instagram.com/NinhoSdt
https://twitter.com/NihnoSdt
https://www.snapchat.com/add/Ninhosdt",Ninho,2021-06-02T16:00:21Z,"['Ninho', 'Binks to binks 5 Musique', 'Rap', 'Clip officiel', 'ninho', 'roro', ""dis moi que tu m'aimes ninho"", ""ninho dis moi que tu m'aime"", 'ninho roro', ""dit moi que tu m'aime ninho"", 'ninho malcolm', 'bitch dab', 'ninho binks to binks 2', 'le roro', 'roro ninho', 'ninho tout ira mieux', 'nihno', 'ninho pour nous', 'binks to binks', 'dab', 'binks to binks 2', 'malcolm', 'ça sent le roro', 'tout ira mieux ninho', 'tema le dab', 'malcolm ninho', 'ninho freestyle']",10,3:55,3440,131507,9367182,0,hd,False
Ninho - Tout en Gucci (Clip officiel),"""Tout en Gucci"", extrait de la réédition de « M.I.L.S 3 », disponible partout
NVZ Production
Réalisateur - Nicolas Noël 
Producteur - Valentin Gaillard
Directrice de Production - Ségolène Legrand
DOP - Sylvain Freyens

Post-production
VFX : Kantik Studio - Fabrice Magne - Armand PA
Etalonnage : Les Films du Périscope

Beatmaker : Lil Ben

------
Retrouvez Ninho sur ses réseaux sociaux :
https://www.instagram.com/NinhoSdt
https://www.facebook.com/NihnoSdt 
https://twitter.com/ninhosdt 
https://www.snapchat.com/add/Ninhosdt",Ninho,2020-12-16T18:00:42Z,"['Ninho', 'Binks to binks 5 Musique', 'Rap', 'Clip officiel', 'ninho', 'roro', ""dis moi que tu m'aimes ninho"", ""ninho dis moi que tu m'aime"", 'ninho roro', ""dit moi que tu m'aime ninho"", 'ninho malcolm', 'bitch dab', 'ninho binks to binks 2', 'le roro', 'roro ninho', 'ninho tout ira mieux', 'nihno', 'ninho pour nous', 'binks to binks', 'dab', 'binks to binks 2', 'malcolm', 'ça sent le roro', 'tout ira mieux ninho', 'tema le dab', 'malcolm ninho', 'ninho freestyle']",10,4:13,16027,541682,94026699,0,hd,True
Ninho - Problèmes du matin (Clip officiel),"""Problèmes du matin"", extrait de la réédition de « M.I.L.S 3 », disponible partout : https://ninho.lnk.to/luQDHAY

Composé par Hoodstar
Directeur Artistique : Nice 
https://www.instagram.com/mallunemusic/

Réalisateur : Ugo Mangin
Produit par Adeus ( Adrien Lagier & Oussmane Ly )
--
Retrouvez Ninho sur ses réseaux sociaux : 
https://www.instagram.com/NinhoSdt    
https://www.facebook.com/NihnoSdt    
https://twitter.com/ninhosdt    
https://www.snapchat.com/add/Ninhosdt",Ninho,2020-11-11T16:00:11Z,"['Ninho', 'Binks to binks 5 Musique', 'Rap', 'Clip officiel', 'ninho', 'roro', ""dis moi que tu m'aimes ninho"", ""ninho dis moi que tu m'aime"", 'ninho roro', ""dit moi que tu m'aime ninho"", 'ninho malcolm', 'bitch dab', 'ninho binks to binks 2', 'le roro', 'roro ninho', 'ninho tout ira mieux', 'nihno', 'ninho pour nous', 'binks to binks', 'dab', 'binks to binks 2', 'malcolm', 'ça sent le roro', 'tout ira mieux ninho', 'tema le dab', 'malcolm ninho', 'ninho freestyle']",10,4:4,11414,378183,29351460,0,hd,True
Ninho - Lettre à une femme (Clip officiel),"Ninho - Lettre à une femme
Extrait de « M.I.L.S 3 », disponible partout : https://ninho.lnk.to/MILS3LPAY

En concert les 21 et 22 Septembre 2020 à l’AccorHotels Arena (complets)

Directeur Artistique : Nice 
https://www.instagram.com/mallunemusic/

Réalisateur : Cédrick CAYLA
Directeur de production : Thaï RAW

DOP : Clément ARENOU
Steadycam : Charli MORENO
1ère assistante caméra : Marion BOTTE

Chef Electro : Nathan JEAN-FRANÇOIS
Electro : Raphaël GAUTHIER

MUA : Anne CAZE

BEATMAKERS :
Heezy lee & crxisade
--
https://www.facebook.com/NihnoSdt    
https://www.instagram.com/NinhoSdt    
https://twitter.com/ninhosdt    
https://www.snapchat.com/add/Ninhosdt",Ninho,2020-05-27T15:00:03Z,"['Ninho', 'Binks to binks 5 Musique', 'Rap', 'Clip officiel', 'ninho', 'roro', ""dis moi que tu m'aimes ninho"", ""ninho dis moi que tu m'aime"", 'ninho roro', ""dit moi que tu m'aime ninho"", 'ninho malcolm', 'bitch dab', 'ninho binks to binks 2', 'le roro', 'roro ninho', 'ninho tout ira mieux', 'nihno', 'ninho pour nous', 'binks to binks', 'dab', 'binks to binks 2', 'malcolm', 'ça sent le roro', 'tout ira mieux ninho', 'tema le dab', 'malcolm ninho', 'ninho freestyle']",10,2:39,20988,698062,79715030,0,hd,True
Ninho - Zipette (Clip officiel),"NINHO « Zipette » extrait de « M.I.L.S 3 », disponible partout ici: https://ninho.lnk.to/MILS3LPAY
En concert les 21  et 22 septembre 2020 à l’AccorHotels Arena ( complets)
-
Beatmaker : Ysos

Directeur Artistique : Nice 
https://www.instagram.com/mallunemusic/

Production : Côte de prod
Directrice de prod : Rime Nahmani
Réalisateur : Marty 
Assistante réal : Nadia Bellalij
Montage / Étalonnage : Shems Cameron
Chef electro : Kevin Zephyr
Photographe plateau : Virginie Kirsch
Chef Deco : Atelier segura 
Drone : Yann Kibonki
Regisseur : Pablo Renard

Remerciements : Espace moto neige et Fabrice et Julie Renard
--
https://www.facebook.com/NihnoSdt    
https://www.instagram.com/NinhoSdt    
https://twitter.com/ninhosdt     
https://www.snapchat.com/add/Ninhosdt",Ninho,2020-03-20T15:31:04Z,"['Ninho', 'Binks to binks 5 Musique', 'Rap', 'Clip officiel', 'ninho', 'roro', ""dis moi que tu m'aimes ninho"", ""ninho dis moi que tu m'aime"", 'ninho roro', ""dit moi que tu m'aime ninho"", 'ninho malcolm', 'bitch dab', 'ninho binks to binks 2', 'le roro', 'roro ninho', 'ninho tout ira mieux', 'nihno', 'ninho pour nous', 'binks to binks', 'dab', 'binks to binks 2', 'malcolm', 'ça sent le roro', 'tout ira mieux ninho', 'tema le dab', 'malcolm ninho', 'ninho freestyle']",10,3:25,13778,512403,73483614,0,hd,True
Ninho - Destin (Tournée des Zeniths Teaser),"Destin, La tournée des Zenith, réserves ta place ici : En tournée : http://bit.ly/Ninho-concert
+
En concert le 12 mars 2020 à l’AccorHotels Arena : http://bit.ly/Ninho-AccorHotelsArena
Album « Destin », disponible partout ici : https://ninho.lnk.to/destinAY 

Plus de d'images du destin tour sur :
https://www.instagram.com/mallunemusic/

https://www.facebook.com/NihnoSdt
https://www.instagram.com/NinhoSdt
https://twitter.com/NihnoSdt
https://www.snapchat.com/add/Ninhosdt",Ninho,2019-10-29T11:47:57Z,"['Ninho', 'Binks to binks 5 Musique', 'Rap', 'Clip officiel', 'ninho', 'roro', ""dis moi que tu m'aimes ninho"", ""ninho dis moi que tu m'aime"", 'ninho roro', ""dit moi que tu m'aime ninho"", 'ninho malcolm', 'bitch dab', 'ninho binks to binks 2', 'le roro', 'roro ninho', 'ninho tout ira mieux', 'nihno', 'ninho pour nous', 'binks to binks', 'dab', 'binks to binks 2', 'malcolm', 'ça sent le roro', 'tout ira mieux ninho', 'tema le dab', 'malcolm ninho', 'ninho freestyle']",10,1:39,1011,32502,881550,0,hd,True
Ninho - Putana (Clip officiel),"NINHO « Putana » extrait de « Destin », disponible partout ici: https://ninho.lnk.to/destinAY  

En concert le 12 mars 2020 à l’AccorHotels Arena : http://bit.ly/Ninho-AccorHotelsArena
En tournée : https://ninho.fnacspectacles.com/

-Directeur Artistique : Nice 
https://www.instagram.com/mallunemusic/

Réalisation: Chill
Production : Jardins Noirs
-
https://www.facebook.com/NihnoSdt    
https://www.instagram.com/NinhoSdt    
https://twitter.com/ninhosdt     
https://www.snapchat.com/add/Ninhosdt",Ninho,2019-09-20T16:00:04Z,"['Ninho', 'Binks to binks 5 Musique', 'Rap', 'Clip officiel', 'ninho', 'roro', ""dis moi que tu m'aimes ninho"", ""ninho dis moi que tu m'aime"", 'ninho roro', ""dit moi que tu m'aime ninho"", 'ninho malcolm', 'bitch dab', 'ninho binks to binks 2', 'le roro', 'roro ninho', 'ninho tout ira mieux', 'nihno', 'ninho pour nous', 'binks to binks', 'dab', 'binks to binks 2', 'malcolm', 'ça sent le roro', 'tout ira mieux ninho', 'tema le dab', 'malcolm ninho', 'ninho freestyle']",10,3:51,6794,385519,49843821,0,hd,True
