Title,Description,Channel Title,Publish time,Tags,Category,Duration,Number of comments,Number of likes,Number of views,Number of favorites,Video quality,Licensed
Soprano - Superman n’existe pas feat. Zamdane (Clip officiel),"Découvre « Superman n’existe pas » feat. Zamdane disponible en streaming : https://soprano.lnk.to/supermanAY

Clip réalisé par Chris Macari

Chasseur d’étoiles Tour : https://soprano.lnk.to/ChasseurdEtoilesTour
04.06.22 – Lausanne (Suisse) – Stade de la Pontaise
11.06.22 – Lyon – Groupama Stadium
18.06.22 – Marseille – Orange Vélodrome
Nouvelle date : 19.06.22 – Marseille – Orange Vélodrome
25.06.22 – Bordeaux – Matmut Atlantique
06.05.23 – Paris – Stade de France
-
Suivez mon actualité sur :
https://www.instagram.com/sopranopsy4/
https://twitter.com/sopranopsy4
https://www.facebook.com/sopranofficiel
https://vm.tiktok.com/ZMLGd1k7n/",Soprano Officiel,2022-04-29T15:00:06Z,[],10,3:40,917,15642,470687,0,hd,True
Soprano Tournée des stades 2022 ( Chasseurs d'étoiles tour ),"Annonce deuxième stade Orange Vélodrome - Marseille 
Billetterie ouverte : https://soprano.lnk.to/ChasseurdEtoilesTour
4 juin 2022 Stade de la Pontaise Lausanne (Suisse) 
11 juin 2022 Groupama Stadium Lyon 
18 & 19 juin 2022 Stade orange vélodrome Marseille
25 juin 2022 Stade matmut Atlantique Bordeaux
2 juillet 2022 Stade de France Paris",Soprano Officiel,2021-12-02T16:00:15Z,[],10,49,294,6217,277603,0,hd,True
Soprano - Forrest (Clip officiel),"Découvrez « Forrest », extrait du nouvel album « Chasseur d’étoiles », disponible ici : https://soprano.lnk.to/chasseurdetoilesAY
-
Chasseur d’étoiles Tour : https://soprano.lnk.to/ChasseurdEtoilesTourAY
04.06.22 – Lausanne (Suisse) – Stade de la Pontaise
11.06.22 – Lyon – Groupama Stadium
18.06.22 – Marseille – Orange Vélodrome
25.06.22 – Bordeaux – Matmut Atlantique
02.07.22 – Paris – Stade de France

#SOPRANO #CHASSEURDETOILES #FORREST
-
Suivez l'actualité de Soprano sur :
https://www.facebook.com/sopranofficiel 
https://www.instagram.com/sopranopsy4/   
https://twitter.com/sopranopsy4 
http://www.soprano-lesite.fr",Soprano Officiel,2021-11-17T15:00:11Z,"['soprano 2021', 'soprano nouvelle chanson', 'chanson soprano', 'musique soprano', 'soprano forest', 'soprano forrest', 'forrest', 'forrest gump', 'soprano forrest clip', 'soprano forrest clip officiel', 'clip officiel', 'soprano officiel', 'soprano chasseur detoile piano', 'soprano', 'soprano piano', 'soprano forest paroles', 'soprano forest the voice', 'soprano forest clip', 'soprano forest karaoke', 'soprano forest national', 'soprano forest live', 'soprano forest piano', 'soprano forest audio', 'soprano forest cours']",10,3:16,4953,105169,8677957,0,hd,True
Soprano - NKOTB (Clip officiel),"Découvrez « NKOTB », nouvel extrait du nouvel album « Chasseur d’étoiles » disponible partout : https://soprano.lnk.to/chasseurdetoilesAY
-
00:00 Introduction
00:42 Clip officiel
-
Chasseur d’étoiles Tour : https://soprano.lnk.to/ChasseurdEtoilesTourAY
04.06.22 – Lausanne (Suisse) – Stade de la Pontaise
11.06.22 – Lyon – Groupama Stadium
18.06.22 – Marseille – Orange Vélodrome
25.06.22 – Bordeaux – Matmut Atlantique
02.07.22 – Paris – Stade de France

#soprano #chasseurdetoiles #dingue
-
Suivez l'actualité de Soprano sur :
https://www.facebook.com/sopranofficiel 
https://www.instagram.com/sopranopsy4/   
https://twitter.com/sopranopsy4 
https://www.tiktok.com/@soprano
http://www.soprano-lesite.fr",Soprano Officiel,2021-10-21T16:01:51Z,[],10,4:27,1788,34427,2836113,0,hd,True
Soprano - Près des étoiles (Les origines de l'album),,Soprano Officiel,2021-09-24T15:09:05Z,[],10,1:22,74,1729,92485,0,hd,True
Soprano - Rappelle-moi (Les origines de l'album),,Soprano Officiel,2021-09-24T14:30:08Z,[],10,1:8,17,744,31411,0,hd,True
Soprano - Bruce Lee (Les origines de l'album),,Soprano Officiel,2021-09-24T14:30:07Z,[],10,1:4,15,462,14821,0,hd,True
Soprano - Le grand bleu (feat. MC Solaar) (Les origines de l'album),,Soprano Officiel,2021-09-24T14:30:07Z,[],10,1:27,24,283,9986,0,hd,True
Soprano - NKOTB (Les origines de l'album),,Soprano Officiel,2021-09-24T14:30:06Z,[],10,1:10,8,356,9873,0,hd,True
Soprano - Bébé Love (Les origines de l'album),,Soprano Officiel,2021-09-24T14:30:06Z,[],10,1:5,9,447,11476,0,hd,True
Soprano - Justine & Abdelkrim (Les origines de l'album),,Soprano Officiel,2021-09-24T14:30:05Z,[],10,1:58,10,310,8573,0,hd,True
Soprano - Roi lion (Les origines de l'album),,Soprano Officiel,2021-09-24T14:30:05Z,[],10,1:17,16,447,13267,0,hd,True
Soprano - Dingue (Les origines de l'album),,Soprano Officiel,2021-09-24T14:30:05Z,[],10,1:15,5,371,18603,0,hd,True
Soprano - Racine (Les origines de l'album),,Soprano Officiel,2021-09-24T14:30:03Z,[],10,1:39,30,656,9797,0,hd,True
Soprano - La boum (Les origines de l'album),,Soprano Officiel,2021-09-24T14:30:02Z,[],10,1:53,46,1129,18658,0,hd,True
Soprano - Intro : Le Frégate (Les origines de l'album),,Soprano Officiel,2021-09-24T14:30:01Z,[],10,1:16,56,960,16685,0,hd,True
Soprano - Forrest (Les origines de l'album),,Soprano Officiel,2021-09-24T14:18:49Z,[],10,1:30,85,1300,52895,0,hd,True
