Title,Description,Channel Title,Publish time,Tags,Category,Duration,Number of comments,Number of likes,Number of views,Number of favorites,Video quality,Licensed
Le CLASH des films,"Le sponsor de cette vidéo est NordVPN, vous avez quelques jours pour profiter d'une réduction exclusive en cliquant ici http://www.nordvpn.com/cyprien C'est satisfait ou remboursé pendant 30 jours !

Découvrez le trailer du film Le Visiteur du Futur, au cinéma le 7 septembre ➡️ https://www.youtube.com/watch?v=T3Ca6USYJic

Réalisateur - Cyprien Iov
Écriture - Cyprien Iov, Julien Josselin, Valentin Vincent
Directrice de production - Eléna Bultot
Régisseur général - Karim Mezdour
Chef opérateur image - Xavier Cordonnier
Ass cam - Georges Fromont
Chef élec - Arthur Barrow
Ass elec - Antoine Pous
Chef opérateur son - Adrien Brizard
Accessoiriste - Lucie Guillaume
Costumière - Charline Graffeuil
Cheffe Maquilleuse - Elodie Muller
Maquilleur FX - Adrien Giffard
Monteur - Fabrice Caudron
Assistant Monteur - Edmond Noel
Étalonnage - Florian Jarry
Graphisme, motion & VFX - Antoine Behaeghel
Mixage son - Clément Maurin
Chargée de figuration - Maya Sarac
Cosplay Mirabel - Léa Izanic

CAST

Roxane Bret, Cyprien Iov, Jamel Elgharbi, Maxime Biaggi, Julien Josselin, Valentin Vincent, Florent Dorin, Enya Baroux, Arnaud Ducret, Doriane Debert - Insta : @dodelea, Kevin Dorvillier, François-Marie Nivon, Voix Pub : Nathalie Homs

On remercie chaleureusement l'équipe du Visiteur du Futur,  le Cinéma Gaumont Parnasse –Arnaud Ganne, Vincent Morelli, Fabrice Davaze – Linda Pousséo et toutes la figuration  💪",Cyprien,2022-04-29T14:03:58Z,"['clash', 'marvel', 'avatar', 'disney', 'jurassic world', 'fast and furious', 'cyprien', 'le visiteur du futur']",23,8:19,5276,396482,4765238,0,hd,True
Je vous dis tout.,J'ai quelques trucs à vous annoncer 🐣,Cyprien,2022-02-13T16:04:20Z,[],23,12:31,11833,440119,4804365,0,hd,True
Le patron de YouTube VS TikTok,"Pour les fêtes, rendez-vous sur https://nordvpn.com/cyprien pour obtenir un abonnement de 2 ans + 1 mois supplémentaire GRATUIT, le tout avec une énorme réduction. Satisfait ou remboursé pendant les 30 premiers jours ✌️

Avec Cyprien Iov, Jenny Letellier, Valentin Jean 
Théo Babac, Batzair, Ponce, Shauna Dewit, Manon Bril, Arvi , Laury Aucalme
Ecrit par Cyprien Iov, Julien Josselin
Réalisé par Cyprien Iov
Directrice de production - Eléna Bultot
Chef OPV - Antoine Guibert
Régisseur général - Arnaud Sagaert
Régisseur adjoint - Karim Mezdour
Chef Electricien - Baptiste Hennequin
Electricienne - Maylis Garnier
Chef OPS/ingénieur du son - Mathieu Barbier
Décoratrice - Lucie Guillaume
1ere assistante décoratrice - Manon Mauve
2eme assistante décoratrice - Margo Durance
Costumière - Nolwenn Caudan
Maquillage FX - Adrien Giffard / Moustache FX
Maquilleuse - Juliette Daniel
Monteur - Edmond Noël
Etalonnage - Rémi Nonne
Mixage son - Samstation
Chargée de figuration - Maya Sarac, Tatiana Karmanova

Remerciements Anne Duval, Lynda Pousseo, Sommiers et fils; Etienne Bultot ainsi que toute la figuration 👍",Cyprien,2021-12-22T15:16:33Z,"['youtube', 'tiktok', 'sketch', 'parodie', 'boss', 'pdg', 'clash']",23,7:31,8214,518167,6767497,0,hd,True
Les réunions 6 - BÊTISIER & SCÈNES COUPÉES,Aucun Shrek n'a été blessé pendant ce tournage.,Cyprien,2021-12-17T16:59:17Z,[],23,5:21,2041,142003,2574029,0,hd,True
Les réunions 6,"Découvrez le BÊTISIER et les SCÈNES COUPÉES : https://youtu.be/JUrGRUW2iUo
Merci Étienne pour les casque des Daft Punk https://instagram.com/daft_punk_collection

Avec Laura Felpin, Cyprien Iov, Julien Josselin 
Et la (magnifique) apparition de Stéphane Plaza et Julien Beats 
Ecrit par Cyprien Iov, Julien Josselin, Valentin Vincent
Réalisé par Cyprien
Directrice de production - Eléna Bultot
Chef OPV - Antoine Guibert
Régisseur général - Arnaud Sagaert
Chef Electricien - Baptiste Hennequin
Chef OPS/ingénieur du son - Mathieu Barbier
Accessoiriste - Lucie Guillaume
Costumière - Nolwenn Caudan
Maquilleuse - Juliette Daniel
Mixage - Samstation
Etalonnage - Florian Jarry
Monteur - Edmond Noël, Cyprien Iov
Effets spéciaux - Antoine Behaeghel
Avatar 3D - TROFOR
Figuration - Jean-Redolphe Reno, Zoher Ferhat
Un énorme merci à Anne Duval, Lynda Pousseo, Emilie Kindinis, Amandine Bourgeois, Dorothée Pousseo, Eurocostumes, Sommiers et fils, la famille de Julien Beats",Cyprien,2021-12-15T16:01:11Z,[],23,5:41,4921,412912,6600044,0,hd,True
Le CLASH des plateformes,"Sketch avec la formidable Roxane Bret ! Écrit par Florent Bernard
Le clash des APPS : https://www.youtube.com/watch?v=8hRf3Sz4Cso
Le clash des CONSOLES : https://www.youtube.com/watch?v=OxTicIgXyKw",Cyprien,2021-11-19T16:15:15Z,"['cyprien', 'sketch', 'netflix', 'prime', 'squid game', 'disney plus', 'séries', 'sites', 'streaming']",23,6:39,7683,522968,7506579,0,hd,True
Phone Story (court métrage),"Voici un court métrage à regarder sur votre téléphone en plein écran.
Merci à Fruitz d'avoir sponsorisé ce court métrage ❤️ https://fruitz.me/Cyprien cliquez sur le lien pour découvrir l'application de rencontre",Cyprien,2021-10-15T14:28:22Z,"['court métrage', 'iphone', 'smartphone', 'android', 'samsung', 'cyprien', 'short movie', 'movie']",23,11:14,13258,390158,3746689,0,hd,True
Vous vous rappelez de cet endroit ?,"Cliquez ici pour profiter de ADN gratuitement : https://animedigitalnetwork.fr/promotion-roger-et-ses-humains-2
Créez-vous un compte ou connectez-vous, entrez le code ROGER2SURADN et découvrez la nouvelle saison de Roger et ses humains mais aussi Naruto, My Hero Academia, l'Attaque des titans, Wakfu etc.",Cyprien,2021-09-01T14:08:37Z,"['podcast', 'roger et ses humains', 'dessin animé', 'roger', 'robot', 'saison 2']",23,4:21,6615,364593,4249380,0,hd,True
Fin - L'Épopée Temporelle #9 #10,Voici les derniers épisodes de la première saison de L’Épopée Temporelle. C’est la fin de mon projet le plus ambitieux et j’espère qu’il vous aura diverti !,Cyprien,2021-07-29T14:00:14Z,"[""L'Épopée Temporelle"", 'S01e09', 'S01e10', 'fin', 'saison', 'final']",23,23:21,6645,140774,1602612,0,hd,True
L'esclave - L'Épopée Temporelle #7 #8,Voici un nouvel DOUBLE ÉPISODE avec la rencontre de Cléopâtre et le début du grand tournoi au Japon ! La semaine prochaine ce sera la fin de la saison ✌️,Cyprien,2021-07-22T14:05:58Z,[],23,19:4,3679,116479,1653320,0,hd,True
Le Sacrifice - L'Épopée Temporelle #5 #6,"Dans ce DOUBLE ÉPISODE, les héros vont faire la connaissance de La Buse et surtout de sa hache.
À jeudi prochain pour deux nouveaux épisodes !",Cyprien,2021-07-15T14:00:26Z,[],23,17:50,2543,124885,1621630,0,hd,True
La Chute - L'Épopée Temporelle #3 #4,"Iris, Eliot le robot et Thomas arrivent à Berlin pour retrouver le Dr. Simon. Mais ils tombent plutôt sur Lucien, un petit enfant perdu...
À la semaine prochaine pour 2 prochains épisodes !",Cyprien,2021-07-08T14:00:06Z,"['dessin animé', 'cartoon']",23,17:3,4371,149284,2130434,0,hd,True
La disparition - L'Épopée Temporelle #2,"Retrouvez la suite de L'Épopée Temporelle tous les jeudis à 16h sur ma chaîne YouTube !

Eliot le robot se retrouve au Moyen-Âge à la recherche d'Iris. Accompagné de Thomas, ils la retrouvent sur le trône du roi. Eliot a une terrible nouvelle à lui annoncer.",Cyprien,2021-07-01T14:00:25Z,[],23,8:38,3100,154261,1742012,0,hd,True
Le robot - L'Épopée Temporelle #1,"Thomas se morfond sur lui-même depuis sa rupture amoureuse mais un robot venu du futur lui offre une nouvelle perspective.
Retrouvez un épisode de L'Épopée Temporelle chaque semaine sur ma chaîne YouTube.",Cyprien,2021-06-24T14:00:16Z,"['dessin animé', 'cartoon', 'épisode 1', 'série', 'animée']",23,8:41,10850,280258,2608653,0,hd,True
LES PUBS vs LA VIE 5,"Rendez-vous sur https://NordVPN.com/Cyprien pour obtenir un abonnement de 2 ans + un cadeau bonus, le tout avec une énorme réduction. C'est sans risque car satisfait ou remboursé pendant les 30 premiers jours !

Avec Natoo : https://www.youtube.com/user/ptitenatou
Julien Pestel : https://www.youtube.com/channel/UCM_IyoWiSgLS0BeiJvmWI6A
Wendy Nieto : https://www.youtube.com/c/UpperCutCollectif/videos
Sébastien Fanet : https://www.youtube.com/channel/UCQ_tv504xSwda5pHAttdgog
et Romane Malassagne et Moussa Timera.
Écrit avec Akim Omiri : https://youtube.com/user/ahquimeprod

Réalisateur : Cyprien, Assistant réalisateur: Manu Marx, Chef OPV: Guillaume Brouzes, Chef OPS: Johan Toubin, Électricien: Samson Roger, Stylisme: Clotilde Veillon, Habilleuse: Alix Deligne, Maquillage: Kim Desnoyers, Chef déco: Maxime Girard, Accessoiriste: Eleonor Wolf, Régisseur: François Jolly, Assistante régie: Lucie Ducos-Taulou, Monteur: Florian Hautekiet, Assistant monteur: Guillaume Clédat, Etalonneur: Kim Marc Huynh, Mixage: Johan Toubin, Production: Näkymä, Producteur: Aslak Lefèvre, Chargée de production: Adèle Lagarrigue",Cyprien,2021-06-18T14:03:19Z,"['natoo', 'publicité', 'ad', 'sketch', 'parodie', 'sodastream', 'pub']",23,6:40,6242,586176,10920791,0,hd,True
