Title,Description,Channel Title,Publish time,Tags,Category,Duration,Number of comments,Number of likes,Number of views,Number of favorites,Video quality,Licensed
Niska - Jota ft. Hamza (Clip Officiel),"Niska - Jota ft. Hamza
En concert le 16 novembre à l'Accor Arena, prend ta place : https://bit.ly/Niska_tour
Écoute la mixtape : https://niska.lnk.to/Lemondeestmechant




Abonne-toi ici: http://bit.ly/1DLzyMb 


Beatmaker:  Ponko, Shabz, Junior Ala prod 
Real vidéo: Ambrr 
Prod: Digital Nak 

Tous les clips officiels de Niska: http://bit.ly/2gYbroW 
Tous les freestyles de Niska: http://bit.ly/2gyEDpF

 -- 

Retrouvez Niska sur: 
TikTok: Niska_officiel
Instagram: https://instagram.com/niska_officiel/
Twitter: https://twitter.com/Niska_Officiel 
Snapchat: niska_snap
Facebook: https://www.facebook.com/NiskaOfficiel 
Shop (CHARO) officiel: http://www.charo-shop.com/fr/

#niska #hamza",Niska Officiel,2022-03-14T17:00:36Z,"['Niska', 'Hamza', 'Niska hamza', 'jota', 'Niska hamza jota', 'Niska jota', 'jotta', 'Niska jotta', 'Niska clip officiel', 'Niska jota clip', 'le monde est méchant', 'amza', 'nisca', 'nishka', 'bx', 'Bruxelles', 'Evry', '91', 'Niska zouk', 'Niska Naza', 'Niska Aya', 'ronisia', 'Aya damso']",10,2:57,1217,40309,1358777,0,hd,False
Pepito - Fanatique,,Niska Officiel,2021-12-26T17:07:32Z,[],10,2:55,785,14840,280962,0,hd,False
Niska - 44 (Clip Officiel),"Niska - 44
En concert le 16 novembre à l'Accor Arena, prend ta place : https://bit.ly/Niska_tour
Écoute la mixtape : https://niska.lnk.to/Lemondeestmechant




Abonne-toi ici: http://bit.ly/1DLzyMb 


Beatmaker:  Nardey, Scar, SHK 
Real vidéo: Keasy
Prod: FAM PRODUCTION 

Tous les clips officiels de Niska: http://bit.ly/2gYbroW 
Tous les freestyles de Niska: http://bit.ly/2gyEDpF

 -- 

Retrouvez Niska sur: 
TikTok: Niska_officiel
Instagram: https://instagram.com/niska_officiel/
Twitter: https://twitter.com/Niska_Officiel 
Snapchat: niska_snap
Facebook: https://www.facebook.com/NiskaOfficiel 
Shop (CHARO) officiel: http://www.charo-shop.com/fr/",Niska Officiel,2021-12-20T15:00:11Z,"['niska', 'niska 44', 'niska clip officiel', '44', 'niska drill', 'drill', 'niska le monde est mechant', 'niska playlist', 'niska playlist rap', 'playlist drill', 'Playlist rap', 'evry', 'villiers le bel', '91', 'niska tiktok', 'tiktok 44', 'playlist tiktok', 'nichka', 'nisqua', 'niska londres', 'uk', 'drill london', 'mig', '1plike140', 'ziak', 'fresh la douille', 'gazo']",10,3:3,3767,128905,7644545,0,hd,False
NISKA - 140G ft. @1PLIKÉ140  (Clip officiel),"Niska - 140G ft. 1pliké140 
En concert le 16 novembre à l'Accor Arena, prend ta place : https://bit.ly/Niska_tour
Écoute la mixtape : https://niska.lnk.to/Lemondeestmechant




Abonne-toi ici: http://bit.ly/1DLzyMb 


Beatmaker:  Ga The Producer
Real vidéo: BishopNast
Prod: COM1FILM

Tous les clips officiels de Niska: http://bit.ly/2gYbroW 
Tous les freestyles de Niska: http://bit.ly/2gyEDpF

 -- 

Retrouvez Niska sur: 
TikTok: Niska_officiel
Instagram: https://instagram.com/niska_officiel/
Twitter: https://twitter.com/Niska_Officiel 
Snapchat: niska_snap
Facebook: https://www.facebook.com/NiskaOfficiel 
Shop (CHARO) officiel: http://www.charo-shop.com/fr/",Niska Officiel,2021-11-25T16:59:41Z,"['niska', '1pliké140', '140g', 'niska 1piké140', 'niska 1plike140', 'niska 140g', '1plike140g', '140g tiktok', 'niska impliké', 'impliqué', 'impliké140', 'niska impliqué140', 'niska 1plike clip officiel', 'clamant', 'evry', 'playlist rap', '1plike140 clip officiel', 'niska clip officiel']",10,3:3,2829,115108,5939593,0,hd,False
Niska - N.I ft. Ninho (Clip officiel),"Niska - N.I ft. Ninho 
Écoute la mixtape : https://niska.lnk.to/Lemondeestmechant



Abonne-toi ici: http://bit.ly/1DLzyMb 


Compositeur:  Noxious
Real vidéo : William Thomas @directedbywt
Prod : @wtproductions_

Tous les clips officiels de Niska: http://bit.ly/2gYbroW 
Tous les freestyles de Niska: http://bit.ly/2gyEDpF

 -- 

Retrouvez Niska sur: 
TikTok: Niska_officiel
Instagram: https://instagram.com/niska_officiel/
Twitter: https://twitter.com/Niska_Officiel 
Snapchat: niska_snap
Facebook: https://www.facebook.com/NiskaOfficiel 
Shop (CHARO) officiel: http://www.charo-shop.com/fr/",Niska Officiel,2021-11-03T17:02:09Z,"['Niska', 'ninho', 'Niska ninho', 'Ni', 'N.I', 'Niska ninho ni', 'Niska clip officiel', 'ninho clip officiel', 'le monde est méchant', 'evry', '91', 'playlist rap', 'squid Game']",10,2:57,7676,314219,27209039,0,hd,False
Niska - Le Monde est Méchant (Teaser Officiel),"Écoute la mixtape : https://niska.lnk.to/Lemondeestmechant
Single disponible ici : https://niska.lnk.to/Lemondeestmechant_Single


Real : Ctrl Agency 
Boite de prod : P92
Beatmaker : Junior Ala Prod
Cover : Fifou 

Merci à @1PLIKÉ140 , @Guy2bezbar , @Hamza , @Liim’s , @Madrane Officiel , @Maes officiel , @MayoVEVO  , @Ninho , @Pepito et @Tiakola OFFICIEL . 

Merci à @SNIPES",Niska Officiel,2021-10-20T14:00:01Z,"['niska', 'niska le monde est méchant', 'le monde est mechant', '1pliké140', 'guy2bezbar', 'hamza', ""liim's"", 'madrane', 'maes', 'mayo', 'ninho', 'tiakola', 'niska clip', 'niska teaser', 'niska nouvelle mixtape', 'niska nouvel album', 'booskap', 'rapelite', 'konbini', 'brut', 'playlist rap', 'playlist hiphop', 'evry', 'sevran', 'saint dénis', 'stains', '92', '93', 'clamart', 'paris']",10,1:17,1760,44413,1027576,0,hd,False
Niska - Mapess (Clip officiel),"Niska - Mapess
Écoute la mixtape : https://niska.lnk.to/Lemondeestmechant

Abonne-toi ici: http://bit.ly/1DLzyMb 



-- 

Beatmakers : Chady, Trent, Dada


Real vidéo : Fanatik Prod

Tous les clips officiels de Niska: http://bit.ly/2gYbroW 
Tous les freestyles de Niska: http://bit.ly/2gyEDpF

 -- 

Retrouvez Niska sur: 
TikTok: Niska_officiel
Instagram: https://instagram.com/niska_officiel/
Twitter: https://twitter.com/Niska_Officiel 
Snapchat: niska_snap
Facebook: https://www.facebook.com/NiskaOfficiel 
Shop (CHARO) officiel: http://www.charo-shop.com/fr/",Niska Officiel,2021-10-13T14:00:33Z,"['niska', 'nisqua', 'niska mapess', 'niska mapess clip officiel', 'mapess', 'niska nouveau clip', 'charo', 'le monde est méchant', 'fior 2 bior', 'playlist rap', 'playlist club', 'mapess clip']",10,2:17,4208,164019,12325562,0,hd,False
Niska - De bon matin ft. Guy2Bezbar (Clip officiel),"Niska - De bon matin ft. @Guy2bezbar 
Écoute la mixtape : https://niska.lnk.to/Lemondeestmechant


Abonne-toi ici: http://bit.ly/1DLzyMb 



-- 

Compositeur: Shabz, Stork, Kronos, Louis the beatmaker, Tigri


Real vidéo : William Thomas

Tous les clips officiels de Niska: http://bit.ly/2gYbroW 
Tous les freestyles de Niska: http://bit.ly/2gyEDpF

 -- 

Retrouvez Niska sur: 
TikTok: Niska_officiel
Instagram: https://instagram.com/niska_officiel/
Twitter: https://twitter.com/Niska_Officiel 
Snapchat: niska_snap
Facebook: https://www.facebook.com/NiskaOfficiel 
Shop (CHARO) officiel: http://www.charo-shop.com/fr/",Niska Officiel,2021-08-19T14:00:10Z,"['niska', 'guy2bezbar', 'de bon matin', 'niska guy', 'niska guy2bezbar', 'niska guy de bon matin', 'guydebezbar', 'nishka', 'nisca', 'koba', 'gazo', 'fiordebior', 'fior', 'booba', 'ninho', 'maes', 'evry', 'rap', 'playlist rap', 'playlist drill', 'niska drill', 'booskap', 'konbini', 'paris', 'niska clip', 'niska son', 'niska de bon matin', 'niska matin', 'niska guy2bezbar clip', 'niska guy2bezbar matin']",10,3:16,6270,227618,15019513,0,hd,False
Niska - Bolivienne (Lyric Vidéo),"Niska - Bolivienne (Lyric vidéo) 

Abonne-toi ici: http://bit.ly/1DLzyMb 

Écoute mon nouveau single partout : https://niska.lnk.to/Bolivienne 

-- 

Compositeur: Leo, DJ Erise, Sanysan


Real vidéo : CTRL AGENCY

Tous les clips officiels de Niska: http://bit.ly/2gYbroW 
Tous les freestyles de Niska: http://bit.ly/2gyEDpF

 -- 

Retrouvez Niska sur: 
TikTok: Niska 
Instagram: https://instagram.com/niska_officiel/
Snapchat: niska_snap
Facebook: https://www.facebook.com/NiskaOfficiel 
Twitter: https://twitter.com/Niska_Officiel 
Shop (CHARO) officiel: http://www.charo-shop.com/fr/",Niska Officiel,2021-04-05T22:00:52Z,"['Niska', 'Bolivienne', 'Niska bolivienne', 'Boliviene', 'Niska boliviene', 'Niska lyrics', 'Niska lyrics vidéo', 'Bolivienne parole', 'Niska bolivienne lyric vidéo', '91', 'Playlist rap', 'Playlist pop urbaine', 'Booba', 'Ninho', 'Naps', 'Jul', 'BooskaP', 'Rapelite', 'Evry', 'Rap', 'Pop']",10,2:46,2607,70967,3855487,0,hd,False
Fior 2 bior & Niska - Gnonmi avec Lait (Clip officiel),"Fior 2 bior & Niska - Gnonmi avec Lait 
Single disponible ici : https://NiskaFiorDebior.lnk.to/Gnonmiaveclait

Connecte toi avec Fior 2 Bior ici : 
Instagram: https://www.instagram.com/fior2bior31_7/",Niska Officiel,2021-03-01T12:00:12Z,"['niska', 'fior 2 bior', 'niska fior 2 bior', 'gnomi et lait', 'gnomi avec lait', 'gnomi avk lait', 'niska fior2bior gnome avec lait', '225', ""cote d'voire"", 'rap ivoirien', 'booskap', 'rapelite', 'fally', 'burnaboy', 'wiz kid', 'fior2bior', 'niska 225', ""niska cote d'ivoire"", 'ninho']",10,2:59,16111,356373,25740398,0,hd,False
