Title,Description,Channel Title,Publish time,Tags,Category,Duration,Number of comments,Number of likes,Number of views,Number of favorites,Video quality,Licensed
DADJU - AMBASSADEUR (ANIMATEUR : BRIGADE) (CLIP OFFICIEL),"""CULLINAN"" l’album de l’année maintenant disponible 
➡ https://dadju.lnk.to/Cullinan 💎   
————————————————
""IMA"" LE 1er FILM DE DADJU EN CE MOMENT AU CINEMA 
————————————————
En concert au Parc des Princes le 18 Juin 2022 !
➡ https://smarturl.it/DadjuPOATour​
————————————————
Suivez toute l'actualité de DADJU :
https://www.instagram.com/DADJU​
https://www.facebook.com/DADJU​
https://twitter.com/DADJU​
Snapchat : Dadjnight
————————————————

Fam production (Marjane SLAMI, Flora KOFFI-LOPEZ)
Réalisateur : YC

1er assistant réalisateur : Vincent MAGNAUD 
2eme assistante réalisateur : Calvin ANTHEAUME
Régisseur général : Edwing Nundoo
D.O.P. : Albert OZIOULS
1er assistant caméra : Bastien DOAT
Directrice de casting Danielle EKOULE 
Assistante de casting : Tania NSELE
Dj : Randy Deejay
Chorégraphe : Batchily
Danseurs : Rocket Vipajiz, Hamilton Vipajiz, Souleymane Fanny, Trésor Tic Tac, Aubrey Batchily, Myriam Sacko, Stacy Daagirl, Gracia_Gvng
Chef électricien : Bastien DOAT
Chef maquilleuse : Joséphine RICHARD 
Assistante maquillage : Saleha BOUCHAMA
Styliste : BASS the plug
Photographe de plateau : Graig LABRANCHE
Traiteur : Janesse traiteur et Supermarché Halafs 

Merci à @espace.eden  (salle et décoration ), @sonsouevents  (décoration), @dj_kilam_event  (technique lumière et mur), Zed by (costume) et la maison du lunetier. Merci à tous les participants.",DADJU,2022-05-15T11:09:19Z,[],10,4:32,3357,70287,1017838,0,hd,True
"DADJU - CULLINAN l’album de l'année, maintenant disponible !","""CULLINAN"" l’album de l’année maintenant disponible 
➡ https://dadju.lnk.to/Cullinan 💎   
————————————————
""IMA"" LE 1er FILM DE DADJU EN CE MOMENT AU CINEMA 
————————————————
En concert au Parc des Princes le 18 Juin 2022 !
➡ https://smarturl.it/DadjuPOATour​
————————————————
Suivez toute l'actualité de DADJU :
https://www.instagram.com/DADJU​
https://www.facebook.com/DADJU​
https://twitter.com/DADJU​
Snapchat : Dadjnight",DADJU,2022-05-13T08:46:59Z,[],10,16,38,1285,34763,0,hd,True
DADJU - AMBASSADEUR (ANIMATEUR : BRIGADE) (AUDIO OFFICIEL),"""CULLINAN"" l’album de l’année maintenant disponible 
➡ https://dadju.lnk.to/Cullinan 💎   
————————————————
""IMA"" LE 1er FILM DE DADJU EN CE MOMENT AU CINEMA 
————————————————
En concert au Parc des Princes le 18 Juin 2022 !
➡ https://smarturl.it/DadjuPOATour​
————————————————
Suivez toute l'actualité de DADJU :
https://www.instagram.com/DADJU​
https://www.facebook.com/DADJU​
https://twitter.com/DADJU​
Snapchat : Dadjnight",DADJU,2022-05-12T22:00:35Z,[],10,4:1,1223,19806,479940,0,hd,True
DADJU - PICSOU (FEAT. GAZO) (AUDIO OFFICIEL),"""CULLINAN"" l’album de l’année maintenant disponible 
➡ https://dadju.lnk.to/Cullinan 💎   
————————————————
""IMA"" LE 1er FILM DE DADJU EN CE MOMENT AU CINEMA 
————————————————
En concert au Parc des Princes le 18 Juin 2022 !
➡ https://smarturl.it/DadjuPOATour​
————————————————
Suivez toute l'actualité de DADJU :
https://www.instagram.com/DADJU​
https://www.facebook.com/DADJU​
https://twitter.com/DADJU​
Snapchat : Dadjnight",DADJU,2022-05-12T22:00:31Z,[],10,3:6,138,3866,88137,0,hd,True
DADJU - IMA (AUDIO OFFICIEL),"""CULLINAN"" l’album de l’année maintenant disponible 
➡ https://dadju.lnk.to/Cullinan 💎   
————————————————
""IMA"" LE 1er FILM DE DADJU EN CE MOMENT AU CINEMA 
————————————————
En concert au Parc des Princes le 18 Juin 2022 !
➡ https://smarturl.it/DadjuPOATour​
————————————————
Suivez toute l'actualité de DADJU :
https://www.instagram.com/DADJU​
https://www.facebook.com/DADJU​
https://twitter.com/DADJU​
Snapchat : Dadjnight",DADJU,2022-05-12T22:00:30Z,[],10,3:46,1001,25488,686436,0,hd,True
DADJU - ANONYME (AUDIO OFFICIEL),"""CULLINAN"" l’album de l’année maintenant disponible 
➡ https://dadju.lnk.to/Cullinan 💎   
————————————————
""IMA"" LE 1er FILM DE DADJU EN CE MOMENT AU CINEMA 
————————————————
En concert au Parc des Princes le 18 Juin 2022 !
➡ https://smarturl.it/DadjuPOATour​
————————————————
Suivez toute l'actualité de DADJU :
https://www.instagram.com/DADJU​
https://www.facebook.com/DADJU​
https://twitter.com/DADJU​
Snapchat : Dadjnight",DADJU,2022-05-12T22:00:27Z,[],10,3:10,206,6699,180729,0,hd,True
DADJU - MAUVAISE DÉDUCTION (AUDIO OFFICIEL),"""CULLINAN"" l’album de l’année maintenant disponible 
➡ https://dadju.lnk.to/Cullinan 💎   
————————————————
""IMA"" LE 1er FILM DE DADJU EN CE MOMENT AU CINEMA 
————————————————
En concert au Parc des Princes le 18 Juin 2022 !
➡ https://smarturl.it/DadjuPOATour​
————————————————
Suivez toute l'actualité de DADJU :
https://www.instagram.com/DADJU​
https://www.facebook.com/DADJU​
https://twitter.com/DADJU​
Snapchat : Dadjnight",DADJU,2022-05-12T22:00:27Z,[],10,3:15,117,4009,98427,0,hd,True
DADJU - GARDE DU COEUR (AUDIO OFFICIEL),"""CULLINAN"" l’album de l’année maintenant disponible 
➡ https://dadju.lnk.to/Cullinan 💎   
————————————————
""IMA"" LE 1er FILM DE DADJU EN CE MOMENT AU CINEMA 
————————————————
En concert au Parc des Princes le 18 Juin 2022 !
➡ https://smarturl.it/DadjuPOATour​
————————————————
Suivez toute l'actualité de DADJU :
https://www.instagram.com/DADJU​
https://www.facebook.com/DADJU​
https://twitter.com/DADJU​
Snapchat : Dadjnight",DADJU,2022-05-12T22:00:23Z,[],10,2:50,175,5390,142480,0,hd,True
DADJU - CHANCE MOKO (AUDIO OFFICIEL),"""CULLINAN"" l’album de l’année maintenant disponible 
➡ https://dadju.lnk.to/Cullinan 💎   
————————————————
""IMA"" LE 1er FILM DE DADJU EN CE MOMENT AU CINEMA 
————————————————
En concert au Parc des Princes le 18 Juin 2022 !
➡ https://smarturl.it/DadjuPOATour​
————————————————
Suivez toute l'actualité de DADJU :
https://www.instagram.com/DADJU​
https://www.facebook.com/DADJU​
https://twitter.com/DADJU​
Snapchat : Dadjnight",DADJU,2022-05-12T22:00:22Z,[],10,3:11,202,5812,145967,0,hd,True
DADJU - PETITES ATTENTIONS (AUDIO OFFICIEL),"""CULLINAN"" l’album de l’année maintenant disponible 
➡ https://dadju.lnk.to/Cullinan 💎   
————————————————
""IMA"" LE 1er FILM DE DADJU EN CE MOMENT AU CINEMA 
————————————————
En concert au Parc des Princes le 18 Juin 2022 !
➡ https://smarturl.it/DadjuPOATour​
————————————————
Suivez toute l'actualité de DADJU :
https://www.instagram.com/DADJU​
https://www.facebook.com/DADJU​
https://twitter.com/DADJU​
Snapchat : Dadjnight",DADJU,2022-05-12T22:00:21Z,[],10,3:13,170,5939,161252,0,hd,True
