Title,Description,Channel Title,Publish time,Tags,Category,Duration,Number of comments,Number of likes,Number of views,Number of favorites,Video quality,Licensed
"Aymane Serhani ft. Dj Moulley - Mine tkoun cha3latli (Paroles, mélodies by Riad Chiali & Dj Moulley)","Abonnez-vous à ma chaîne Youtube :
https://www.youtube.com/user/aymaneserhani

Aymane Serhani ft. Dj Moulley - Mnine tkoune cha3latli

PAROLES : 

Ya mine tkoune cha3latli téléphone y sonné 
ki tedzayar 3liya s7abi ga3 yensouni
Ya mine tkoune 7akmetli  ya téléphone y sonné ki tedzayar 3liya s7abi ga3 yensouni

c'est ma vie privée
Ah wana 7or fiha
Ya 3andi mimti
Aie rabé kheliha

Netmecho b'niya
Ya nro7o lell3alamia
bchouiya bchouiya 
Ya nro7o lell3alamia

ma y bghonach lkheir, y bgholna ghir char
Y bgholi ghir char
Yana khokome sghir, Allah ya3téni sbar, Allah ya3téni sbar

Ya mine tkoune cha3latli téléphone y sonné 
ki tedzayar 3liya Serhani yensouni
Ya mine tkoune 7akmetli  ya téléphone y sonné ki tedzayar 3liya s7abi ga3 yensouni

Ah khoya Serhani, ma ne7kilekch ki rani (x2)
Moulley ana tani, aie bzaf 7esdoni
Moulley ana tani, oy bzaf ghebnoni

3andi mentalité netmcha bniyti
ya 3liya da3wet lkheir ta3 mimti

Ya mine tkoune cha3latli téléphone y sonné 
ki tedzayar 3liya ah s7abi ga3 yensouni
Ya mine tkoune 7akmetli ah ga3 y3engoni  ki tedzayar 3liya ah ga3 y fotoni

Ya ntouma niveau bas, ma nzidch m3akome darba, ya krahtkome ça y est,
nekarine l3achra, Ah homa niveau bas, ma nzidohomch darba, krahnahome ça y est nekarine l3achra, ma p9at m3ahom hadra ya dorwok ndir rayi

wallah ma 9adit
brizawni ou ndarit
Daro fiya li ma y ndarch

Takel 3la ro7i
Ah m3amar jibi wahdi
Cheda fi rabi
Ah howa li 3andi

Ah chkara mbel3a
Nber7o bcheb3a
Ah 3la jal l3adiane
Nber7o bel mlayen

Suivez Aymane sur:

Facebook: https://www.facebook.com/aymaneserhaniofficiel
Instagram: https://www.instagram.com/aymaneserhani/
Twitter: https://twitter.com/Serhaniaymane
TikTok: aymaneserhani
Contact booking/management : aserhani.management@gmail.com

Distribution Digitale: CHBK Music",Aymane Serhani,2021-06-19T14:56:49Z,"['Aymane Serhani', 'ايمن سرحاني', 'سرحاني', 'Ayman Serhani', 'Aymen', 'Ayman Ser7ani', 'Serhani', 'Aymene Serhani', 'Music', 'Arabic', 'Arabe', 'Artist', 'Maroc', 'Pop', 'Arabic Pop', 'Morocco', 'Musique Marocaine', 'Moroccan', 'Songs', 'Arabic songs', 'Rai', 'Maghreb', 'اغاني', 'اغاني مغربية', 'فنان', 'راي', 'اغاني عربية', 'اغاني راي', 'Musique Rai', 'Chaine Officielle', 'Official Channel']",10,4:18,3259,65902,3213731,0,hd,True
Aymane Serhani ft. Ahmed Chawki - VEN AQUÍ (Arranged By Youssef Bahia & Zayd),"Aymane Serhani ft. Ahmed Chawki - VEN AQUÍ (Arranged By Youssef Bahia & Zayd)

Subscribe to my youtube channel
https://www.youtube.com/aymaneserhani

Paroles : VEN AQUÍ 

Dawhali ou sem7et fiya, la bgha fel cortège nel7egha,
Pourtant l'm7eba binatna, hada film wola masra7iya (x2)

Ou heya ou heya lghbina nta3i chkone li y 7ess biha
Ou heya ou heya ou heya galbi meskine fragile ou 7nine
Ou heya ou heya héé'ey ya 9amar
Ou heya ou heya ou heya bla bik ma na9dar

Yana 7iyati bla blik walou
Ma tro7ich y stechfo les jaloux
w'3lik galbi yadrab
3omri nedik ou nehrab

Ya l'histoire m3aha bditha
Ey ey ! 7lawtek bo7edha
Khayef y douha 3liya
Nep9a m3ak jamais j'te quitte
Haki haki galbi tu le mérites

WAHHH PUERTO BANÚS OU PUERTO BANÚS
MARBELLA OU DIKRAYATE
MARBELLA OU MARBELLA !! 

Katar kherek merci !

3raft nsa f7yiati, machi kima nti, ven aquí, ven aquí, 
golili weraki ! Ven aquí, ven aquí, haki galbi haki !
Yana galbi délicat ou bla bik y tmanqua, ven aquí, ven aquí !
golili weraki, ven aquí, ven aquí, haki galbi haki !

Jma3a chaba ou la clientèle en générale bien sûr ou
nmoute 3likome ga3 ga3 ga3

Follow me on:

Facebook: https://www.facebook.com/aymaneserhaniofficiel
Instagram: https://www.instagram.com/aymaneserhani/
Twitter: https://twitter.com/Serhaniaymane
TikTok: aymaneserhani

Contact booking/management : aserhani.management@gmail.com

Distribution Digitale: CHBK Music",Aymane Serhani,2021-05-21T15:55:08Z,"['aymane serhani', 'ahmed chawki', 'VEN AQUÍ', 'chbk music', 'chbk distribution', 'Aymane Serhani', 'ايمن سرحاني', 'سرحاني', 'Ayman Serhani', 'Aymen', 'Ayman Ser7ani', 'Serhani', 'Aymene Serhani', 'Music', 'Arabic', 'Arabe', 'Artist', 'Maroc', 'Pop', 'Arabic Pop', 'Morocco', 'Musique Marocaine', 'Moroccan', 'Songs', 'Arabic songs', 'Rai', 'Maghreb', 'اغاني', 'اغاني مغربية', 'اغاني راي', 'Musique Rai', 'Chaine Officielle', 'Official Channel', 'Ven aquí', 'Marbella', 'Puerto banús', 'Latino', 'Yankee', 'Maluma', 'Gims', 'Dadju', 'Soolking', 'Marc Anthony']",10,3:59,6284,161508,9247168,0,hd,True
Aymane Serhani - L'HADARRA (Avec Roounèe Prod),"Aymane Serhani - L'HADARRA (Avec Roounèe Prod)

Paroles : Roounèe & Sohaib Tayeb

Arrangement & Solos synthé : Roounèe
Mixage/mastering : Roounèe

Paroles : 

Ya mazal yahadro fina
B'shorhome ki wolina
Ya marti 3liya 7nina
Te3iaw te3iaw tse7rolina

Merioula 3andi chaba
ya daretli la9ta mignon
3a9litha nari harba
nekhser 3liha les millions, les millions (x2)

Blkamkome 9ilona
Attention rako derrona
ra7na ghaya ou dima fort
ya mazal liyame dor

Merioula 3andi chaba
ya daretli la9ta mignon
3a9litha nari harba
nekhser 3liha les millions, les millions (x2)

Ya baghi nchofek godami
tkoni chriket 7yiati
Ya baghi nchefi 3adiani
Ndiro succès ghir belati

Ya L'hadara !
kolkome nakara !
ya serefna fikome ghir lkheir
wolito samsara.
Ya L'hadara !
kolkome nakara
ya serefna fikome ghir lkheir
wolito samsara, SAMSARA !

Abonnez-vous à ma chaîne Youtube :
https://www.youtube.com/user/aymaneserhani?sub_confirmation=1

Suivez Aymane sur:

Facebook: https://www.facebook.com/aymaneserhaniofficiel
Instagram: https://www.instagram.com/aymaneserhani/
Twitter: https://twitter.com/Serhaniaymane
TikTok: aymaneserhani
Contact booking/management : aserhani.management@gmail.com

Distribution Digitale: CHBK Music",Aymane Serhani,2021-01-31T17:01:02Z,"['Aymane Serhani', 'ايمن سرحاني', ""L'HADARRA"", 'Ayman Serhani', 'Aymen', 'Ayman Ser7ani', 'Serhani', 'Aymene Serhani', 'Music', 'Arabic', 'Arabe', 'Artist', 'Maroc', 'Pop', 'Arabic Pop', 'Morocco', 'Musique Marocaine', 'Moroccan', 'Songs', 'Arabic songs', 'Rai', 'Maghreb', 'اغاني', 'اغاني مغربية', 'فنان', 'راي', 'اغاني عربية', 'اغاني راي', 'Musique Rai', 'Chaine Officielle', 'Official Channel']",10,3:33,9339,109491,9758539,0,hd,True
Aymane Serhani ft. Cheikh Mokhtar El Berkani - RANI NEBGHIH (Prod by Hicham Khatir),"Aymane Serhani ft. Cheikh Mokhtar El Berkani - RANI NEBGHIH (Prod by Hicham Khatir)

Abonnez-vous à ma chaîne Youtube :
https://www.youtube.com/user/aymaneserhani

Suivez Aymane sur:

Facebook: https://www.facebook.com/aymaneserhaniofficiel
Instagram: https://www.instagram.com/aymaneserhani/
Twitter: https://twitter.com/Serhaniaymane
TikTok: aymaneserhani
Contact booking/management : aserhani.management@gmail.com

Distribution Digitale: CHBK Music",Aymane Serhani,2020-12-31T18:00:02Z,"['Aymane Serhani', 'ايمن سرحاني', 'سرحاني', 'Ayman Serhani', 'Aymen', 'Ayman Ser7ani', 'Serhani', 'Aymene Serhani', 'Music', 'Arabic', 'Arabe', 'Artist', 'Maroc', 'Pop', 'Arabic Pop', 'Morocco', 'Musique Marocaine', 'Moroccan', 'Songs', 'Arabic songs', 'Rai', 'Maghreb', 'اغاني', 'اغاني مغربية', 'فنان', 'راي', 'اغاني عربية', 'اغاني راي', 'Musique Rai', 'Chaine Officielle', 'Official Channel', 'Cheikh Mokhtar El Berkani', 'Berkani', 'Mokhtar El Berkani', 'RANI NEBGHIH', 'Rani Nebghi', 'أيمن سرحاني', 'أيمن سرحاني 2020', 'ana tala3tek bzaf']",10,4:25,18906,311228,36843701,0,hd,True
Aymane Serhani ft. Cheikh Mokhtar El Berkani - MA NEDIKCH A L'VACANCIA (Prod by Hicham Khatir),"Aymane Serhani ft. Cheikh Mokhtar El Berkani - MA NEDIKCH A L'VACANCIA (Prod by Hicham Khatir)

Subscribe to Aymane Serhani Channel :
youtube.com/user/aymaneserhani

Listen to ""Ma Nedikch a l'vacancia"" here :

Lyrics :

ya tahia bladi ou n3ich ki bghit, ma nedikch a l'vacancia, ma nedikch ya berdi tkhorji 3liya,
ou ma nedikch ya l'immigria la7kam s3ib ya berdi tkhorji 3liya (tejri 3liya)

ah y n3al bo lkwaghet ah li y jibo del, ma nedikch a l'vacancia, ma nedikch ya berdi tkhorji 3liya,
ma nedikch ya l'immigria (l'vacancia) la7kam s3ib ya berdi tkhorji 3liya (tejri 3liya)

ya li fat nsinah ou l'hadra 3lah, nsayni, ah ou nsayni, nsayni ou ma sta9sich fiya.
nsayni, nsayni, nsayni nsayni, wana khotek wa3rine fiya

ah yana ki ndir ou nar koulioume nar cha3la, nsayni ou ma tsowlich fiya,
nsayni, nsayni, wana khotek wa3rine

Galbi msikine ma 3ando 3ilaj, 7obek a kheti jani 9wi,
Rani nfakar da3li l'mjaj, rani nfakar fik a kheti nti (x2)

Ya wana bghit l'visa ou bghit ghir ch'har, ma nedikch a l'vacancia, ma nedikch ya berdi tkhorji 3liya,
ou ma nedikch ya l'immigria la7kam s3ib ya berdi tkhorji 3liya (tejri 3liya)

Ya wana ntemer, hiya tkhloss ch'har, ma nedikch a l'vacancia, ma nedikch ya berdi tkhorji 3liya,
ou ma nedikch ya l'immigria la7kam s3ib ya berdi tkhorji 3liya (tejri 3liya)

Ana, anaaa ou sebet le97el ma 3rafto lemnoo. 
A ma ! A ma ! ou lil ou delma kheft n'hemlo

Yanaa, yanaaa, diri jelaba rwa7i kharja
Yanaa, yanaaa, golo l'Fatéma 7bibek rah ja

Suivez Aymane sur:

Facebook: https://www.facebook.com/aymaneserhaniofficiel
Instagram: https://www.instagram.com/aymaneserhani/
Twitter: https://twitter.com/Serhaniaymane
TikTok: aymaneserhani
Contact booking/management : aserhani.management@gmail.com

Digital Distribution: Chabaka
Instagram: https://instagram.com/chabaka.music",Aymane Serhani,2020-07-17T17:02:25Z,"[""MA NEDIKCH A L'VACANCIA"", 'aymane serhani', 'ايمن سرحاني', 'ayman serhani', 'serhani', 'aymane serhani 2020', 'ايمن سرحاني 2020', 'اغاني ايمن سرحاني', 'ayman serhani 2020', 'اغنية ايمن سرحاني', 'اغاني راي', 'اغاني', 'ana tala3tek bzaf', 'aymane serhani hayat', 'musique arabe', 'soolking', 'dadju', 'سرحاني', 'clip officiel', 'اغاني عربية']",10,3:43,82246,1261921,177043574,0,hd,True
Aymane Serhani - ANA TALA3TEK BZAF (Avec Safir Pianiste) | ايمن سرحاني - انا طلعتك بزاف,"Aymane Serhani - ANA TALA3TEK BZAF (Avec Safir Pianiste) | ايمن سرحاني - انا طلعتك بزاف

Subscribe to Aymane Serhani Official Channel here:
https://www.youtube.com/user/aymaneserhani

Listen to ""Ana Tala3tek Bzaf"" here:
https://Aymane-Serhani.lnk.to/AnaTala3tekBzaf

Lyrics :

Intro-couplet :
Ana tala3tek bzaf ou halalalala, wogoftek godame nas ou halalala, 
ou nti nsiti khiri ou halalalala ahh khditi ghiri ou halalala

Refrain :
Ana ou ntiya c’est pas pareil, ngolhalek ntiya niveau 3iyane, 3ayitili galbi,
lokane 3raft haka f’début, ma n’rabé Lkebda, ma na3tek galbi, ça y est laisse tombé, 
Teba3ti jdid ou nsiti Lbali, chriti rkhiss ou ba3ti lghali, kidayra ntiya, 
ahh ana ou ntiya c’est pas pareil

Couplet 1 :
Ça y est 3teni tisa3, biya ana ismek cha3, 
allez rohi mel hih, rohi 3and li tebghih
Ya kounte dayer tsawirek f’chambra, 
ma 3andekch nti gramme hnana, 
daya3tili woqti yak ana ghir gelil,
ah nwitek marti 3achqek ghir qlil

Refrain :
Ana ou ntiya c’est pas pareil, ngolhalek ntiya niveau 3iyane, 3ayitili galbi,
lokane 3raft haka f’début, ma n’rabé Lkebda, ma na3tek galbi, ça y est laisse tombé, 
Teba3ti jdid ou nsiti Lbali, chriti rkhiss ou ba3ti lghali, kidayra ntiya, 
ahh ana ou ntiya c’est pas pareil

Couplet 2 :
Yana maradni zine ou tbaye3 lwa3rine 
Kount 3ayech m’heni, wana lik cha dani, 
Kanet ta3cheQ fiya, ou lioume daret 3liya 
Diri fiya mziya, ghir ba3di 3liya, 
Zwija wolat tiri bel meglob, ghadi nesta3qel ça y est ou ntob, 
nbedel hyati nebda mjdid, nekhtek ntiya galbek hdid

Refrain :
Ana ou ntiya c’est pas pareil, ngolhalek ntiya niveau 3iyane, 3ayitili galbi,
lokane 3raft haka f’début, ma n’rabé Lkebda, ma na3tek galbi, ça y est laisse tombé, 
Teba3ti jdid ou nsiti Lbali, chriti rkhiss ou ba3ti lghali, kidayra ntiya, 
ahh ana ou ntiya c’est pas pareil

Intro-couplet :
Ana tala3tek bzaf ou halalalala, wogoftek godame nas ou halalala, 
ou nti nsiti khiri ou halalalala ahh khditi ghiri ou halalala


Follow Aymane on :

Facebook: https://www.facebook.com/aymaneserhaniofficiel
Instagram: https://www.instagram.com/aymaneserhani/
Twitter: https://twitter.com/Serhaniaymane
TikTok: aymaneserhani

Contact booking/management : aserhani.management@gmail.com

Distribution Digitale : CHBK Music",Aymane Serhani,2020-05-25T15:37:33Z,"['انا طلعتك بزاف', 'Aymane Serhani', 'ANA TALA3TEK BZAF', 'Safir Pianiste', 'Tala3tek', 'Talaetek', 'Bzaf', 'Bzef', 'Tala3tak Bzaf', 'Ayman Serhani', 'Aymen', 'Ayman Ser7ani', 'Serhani', 'Aymene Serhani', 'Music', 'Arabic', 'Arabe', 'Artist', 'Maroc', 'Pop', 'Arabic Pop', 'Morocco', 'Musique Marocaine', 'Moroccan', 'Songs', 'Arabic songs', 'Rai', 'Maghreb', 'اغاني', 'اغاني مغربية', 'فنان', 'راي', 'اغاني عربية', 'اغاني راي', 'Musique Rai', 'Chaine Officielle', 'Official Channel', 'أيمن سرحاني', 'أيمن سرحاني 2020']",10,3:38,17942,403426,36536796,0,hd,True
Aymane Serhani - Hazi Rassek (Cheikh Chaib Cover),"Abonnez-vous à ma chaîne Youtube :
https://www.youtube.com/user/aymaneserhani

Suivez Aymane sur:

Facebook: https://www.facebook.com/aymaneserhaniofficiel
Instagram: https://www.instagram.com/aymaneserhani/
Twitter: https://twitter.com/Serhaniaymane
TikTok: aymaneserhani
Contact booking/management : aserhani.management@gmail.com

Distribution Digitale: CHBK Music",Aymane Serhani,2020-05-21T21:21:50Z,"['Aymane Serhani', 'Hazi Rassek', 'Hazzi', 'Rasek', 'Rasik', 'Hazi Rassik', 'Ayman Serhani', 'Aymen', 'Ayman Ser7ani', 'Serhani', 'Aymene Serhani', 'Music', 'Arabic', 'Arabe', 'Artist', 'Maroc', 'Pop', 'Arabic Pop', 'Morocco', 'Musique Marocaine', 'Moroccan', 'Songs', 'Arabic songs', 'Rai', 'Maghreb', 'اغاني', 'اغاني مغربية', 'فنان', 'راي', 'اغاني عربية', 'اغاني راي', 'Musique Rai', 'Chaine Officielle', 'Official Channel']",10,4:21,1604,29541,3411505,0,sd,True
Aymane Serhani - Fles Vacances Semouk Tebghini Avec Safir Pianiste (Clip Selfie),"Aymane Serhani - Fles Vacances Semouk Tebghini Avec Safir Pianiste (Clip Selfie)


Paroles : Aymane Serhani, Mbarek Nouali, Bilal Parolier
Composition : Aymane Serhani & Safir Pianiste
Arrangement : Benassim Abbey Corp

Paroles:
F'les vacances semouk tebghini
Diri rayek ou mba3d tensayni
Hé ! nbedlo la couleur ohh 3omri que calor
ch7al hloua ntiya mi amor 

Ya galbi t3adab ou nder, ma kanch ki 3ach9 sghor, zinek yakhdam 3lik, li bghitiha djik

F'les vacances semouk tebghini
Diri rayek ou mba3d tensayni
Hé ! nbedlo la couleur ohh omri que calor
ch7al hloua ntiya mi amor 

Refdi l'bagage khfif 3omri ja séf !
Telgi cha3rek ya Maria, la salsa m3ak ntiya
Zinha 3alami, tefhem tekhmami

F'les vacances semouk tebghini
Diri rayek ou mba3d tensayni
Hé ! nbedlo la couleur ohh omri que calor
ch7al hloua ntiya mi amor 

Zinek sbañoli, li fate ma y woli !
Hada howa 3ach9 séf, ya ma3lich 3dabo hlou ou khfif, ndarbo ch'har ghir l7ot ou lbi7er, bel3i ta9a ou cha3li l'clima

F'les vacances semouk tebghini
Diri rayek ou mba3d tensayni
Hé ! nbedlo la couleur ohh omri que calor
ch7al hloua ntiya mi amor

Abonnez-vous à ma chaîne Youtube :
https://www.youtube.com/user/aymaneserhani

Suivez Aymane sur:

Facebook: https://www.facebook.com/aymaneserhaniofficiel
Instagram: https://www.instagram.com/aymaneserhani/
Twitter: https://twitter.com/Serhaniaymane
TikTok: aymaneserhanioff
Contact booking/management : aserhani.management@gmail.com

Distribution Digitale: CHBK Music",Aymane Serhani,2019-07-12T19:54:09Z,"['Aymane Serhani', 'Safir Pianiste', 'vacances', 'Fles vacances', 'tebghini', 'semouk tebghini', 'Selfie', 'Clip', 'ايمن سرحاني', 'سرحاني', 'Ayman Serhani', 'Aymen', 'Ayman Ser7ani', 'Serhani', 'Aymene Serhani', 'Music', 'Arabic', 'Arabe', 'Artist', 'Maroc', 'Pop', 'Arabic Pop', 'Morocco', 'Musique Marocaine', 'Moroccan', 'Songs', 'Arabic songs', 'Rai', 'Maghreb', 'اغاني', 'اغاني مغربية', 'فنان', 'راي', 'اغاني عربية', 'اغاني راي', 'Musique Rai', 'Chaine Officielle', 'Official Channel']",10,2:53,2618,64543,11681279,0,hd,True
Aymane Serhani - Galethali Mimti Avec Safir Pianiste | ايمن سرحاني - گالتهالي ميمتي,"Subscribe on my official channel : http://youtube.com/aymaneserhani

Paroles : Aymane Serhani, Khalil Seridi
Composition : Aymane Serhani, Khalil Seridi
Clavier : Safir Pianiste au synthé
Arrangement/Beat : Benassim
Réalisateur / DA: Kytao & Abbey (french cut)
DOP: Mobeg
Chef opérateur: Alix
Chef deco: Jean Marc 


Paroles:
Galethali mimti, mertek ndirha ki benti, rabitha 3liya tghir, kima ngoulelha dir

Yayayay, 3omri 3cha9na tefda7, rwahi n'hadro f'sah, dir ga3 swaleh, bach nkhrojlek sale7

Galethali mimti, mertek ndirha ki benti, jatni l7omti, 3andi l'oujdia hbibti

Ya l9ite boha a fel bab, galbi wola yadrab, ya mnine chaf fıya, ya fechlo rkabiya, fyidiya bouquet de fleur, rangé bih mon coeur, ya galti h'rab biya, la ma bghawch waldiya, golto fiya tesma7, rani dareb na7, ka galbi mejro7, 3ach9a9 red fiya ro7

Gatli papa wa3er, wana zahri kidayer, tonton 3rafni nghani, bgha y be3dek meni, nti nta3i wahdi, 3andi rehtek fi hwayji


Abonnez-vous à ma chaîne Youtube :
https://www.youtube.com/user/aymaneserhani

Suivez Aymane sur:

Facebook : https://www.facebook.com/aymaneserhaniofficiel
Instagram : https://www.instagram.com/aymaneserhani/
Twitter : https://twitter.com/Serhaniaymane
TikTok : aymaneserhani
Contact booking/management : aserhani.management@gmail.com

Distribution Digitale : CHBK Music",Aymane Serhani,2019-02-24T07:54:58Z,"['Aymane Serhani', 'Galethali Mimti', 'Safir Pianiste', 'ايمن سرحاني', 'گالتهالي ميمتي', 'Galethali', 'Mimti', 'ميمتي', 'سرحاني', 'Ayman Serhani', 'Aymen', 'Ayman Ser7ani', 'Serhani', 'Aymene Serhani', 'Music', 'Arabic', 'Arabe', 'Artist', 'Maroc', 'Pop', 'Arabic Pop', 'Morocco', 'Musique Marocaine', 'Moroccan', 'Songs', 'Arabic songs', 'Rai', 'Maghreb', 'اغاني', 'اغاني مغربية', 'فنان', 'راي', 'اغاني عربية', 'اغاني راي', 'Musique Rai', 'Chaine Officielle', 'Official Channel']",10,3:34,18344,405650,49520787,0,hd,True
Aymane Serhani - Ntiya Mon Koulchi Avec Harone Synthé (Clip Officiel),"Aymane Serhani - Ntiya Mon Koulchi Avec Harone Synthé (Clip Officiel)


Réalisation: William Thomas
Arrangement musical : Harone Synthé (Au clavier)
Paroles et Composition : Aymane Serhani


Paroles :
Ntiya mon koulchi, 3lik ndir koulichi, Ghadi na39ad 3lik,
na3rad ga3 mon public

M3anga teswirti, torgod 3la ghonyiti
3la bali twahchetni, ou ga3 ma tbayenli
Golihali carte sur table, galbi machi jeu table

Madame Serhani, t3ichi la belle vie
I lo love you omri je t’aime
Werah le probleme, ngolek je t’aime !
I lo lo love you omri je t’aime

Partie charki :
Dayer 3liha L3assa,
Dertelha l’caméra
Ndirlha garde du corps, 
wahed biha ma y dor
yalah etla3 barra ! etla3 barra..

Ntiya mon koulchi, 3lik ndir koulichi, Ghadi na39ad 3lik,
na3rad ga3 mon public

Tal3abha la vedette, jibou l’bolice ou stafet
3andha dahka tektel, chofa ki tfechel
f’hometha nklaxoni, coup d’foudre srali

La bgha lmlayen fel compte nti hiya mon jackpot
I lo love you omri je t’aime
Ya zahri winta, t’répondé 3liya
I lo love you omri je t’aime

Nebghi ntelef ou nbedel, netfakarha nehbel
Gololha nebghiha, 3iniya na3téha
Sma3li docteur, aie aie aie mon coeur

Ntiya mon koulchi, 3lik ndir koulichi, Ghadi na39ad 3lik,
na3rad ga3 mon public

La fin :
merci ! l’public nta3i ! bikome dert succès ! men 3and Aymane Serhani, Harone synthé, aie keberli beli yebghini ! la maman nta3i ! hbabi ou la famille ! aie aie aie aie ! ou nmoute 3likome ga3 ga3 ga3


Abonnez-vous à ma chaîne Youtube :
https://www.youtube.com/user/aymaneserhani

Suivez Aymane sur:

Facebook: https://www.facebook.com/aymaneserhaniofficiel
Instagram: https://www.instagram.com/aymaneserhani/
Twitter: https://twitter.com/Serhaniaymane
TikTok: aymaneserhanioff
Contact booking/management : aserhani.management@gmail.com

Distribution Digitale: CHBK Music",Aymane Serhani,2018-11-28T18:13:56Z,"['Aymane Serhani', 'Ntiya Mon Koulchi', 'Harone Synthe', 'Ntiya', 'Koulchi', 'ايمن سرحاني', 'سرحاني', 'Ayman Serhani', 'Aymen', 'Ayman Ser7ani', 'Serhani', 'Aymene Serhani', 'Music', 'Arabic', 'Arabe', 'Artist', 'Maroc', 'Pop', 'Arabic Pop', 'Morocco', 'Musique Marocaine', 'Moroccan', 'Songs', 'Arabic songs', 'Rai', 'Maghreb', 'اغاني', 'اغاني مغربية', 'فنان', 'راي', 'اغاني عربية', 'اغاني راي', 'Musique Rai', 'Chaine Officielle', 'Official Channel']",10,3:44,21697,324931,27519457,0,hd,True
