Title,Description,Channel Title,Publish time,Tags,Category,Duration,Number of comments,Number of likes,Number of views,Number of favorites,Video quality,Licensed
TU RIS TU PERDS : avec nos propres vidéos !,"J'ai fait un ""Essayer de ne pas rire"" avec mes potes, sauf qu'on réagit à nos propres vidéos spécialement préparées pour l'occasion !
Avec Monsieur Poulpe, Mélococo, David Fontao, Valentin Jean du Monde à l'envers et Arthur Perier Pillu.

Retrouvez moi sur 
📸 Insta : https://www.instagram.com/natoogram/
💙 TikTok : https://www.tiktok.com/@natoo
👻 Snap : https://www.snapchat.com/add/natoostories",Natoo,2022-05-08T09:00:06Z,"['natoo', 'ne pas rire', 'rire', 'challenge', 'try not to laugh', 'homemade', 'poulpe', 'melococo', 'valentin', 'jean']",23,16:3,712,64772,731794,0,hd,True
La Pomme de Terre - Alain feat Bon Entendeur 🥔,"La chanson est dispo sur toutes les plateformes :
https://songwhip.com/natoo/alain-la-pomme-de-terrre


✨ Je suis si heureuse d'avoir mis mon Alain en lumière.  J’espère que ce clip vous plaira !
Merci à la fabuleuse équipe qui a bossé sur ce projet qui me tient tant coeur.
Et merci à @Bon Entendeur d'avoir produit ce morceau !

Crédits :

Avec Natoo, Ursula & Alain, Pierre Della Monica et Arnaud Bonet (Bon Entendeur)

Réalisé par Léa ROUAUD

Production Unfold Clara Lesage
Chargée de production Marie Delvallée

1er assistant réalisateur Mickaël Cohen

Directrice de la photographie Marie-Laure Blancho
Assistant caméra Louis Roux

Chef Électricien Maxime Rigole
Électricien Pierre Boury

Cheffe Décoratrice Lisa Rodriguez (PAMS) 
Décoratrice Lucie Bernard (PAMS)
Décoratrice Laura Roche (PAMS) 
Stagiaire décoratrice Johanna Sallaud (PAMS)
Stagiaire décoratrice Méline Chargé (PAMS)

Costumière Melody Collange   
Maquilleuse Kim Desnoyers

Régisseur Ugo Gameiro

Monteuse Léa Rouaud
Etalonneur William Ferré

Effets spéciaux : Griffe & T-Bone

Remerciements : M. et Mme Boubounelle, Lucas Stoll, Nicolas Beguet, Quentin Bak
Moyens techniques : Planipresse / Transpalux / La BS / La Rose

©️ UNFOLD PRODUCTION 2022

Vous pouvez me retrouver ici: 
💜Instagram: https://www.instagram.com/natoogram/?hl=fr
💙TikTok: https://www.tiktok.com/@natoo?lang=fr
💛Twitter @nato_o: https://twitter.com/Nato_o
💚Facebook  https://www.facebook.com/natoovideos

❤️S'abonner à ma chaîne youtube:
https://www.youtube.com/channel/UCtihF1ZtlYVzoaj_bKLQZ-Q?view_as=subscriber

Si tu as tout lu (bravo),  laisse ""Je ne mange pas de nouilles"" en commentaire.",Natoo,2022-03-30T15:00:09Z,"['natoo', 'Bon entendeur', 'alain', 'pomme de terre']",23,3:42,2269,80983,687684,0,hd,False
Mes ex-Beaux Pères et Alain (+ SURPRISE),"Alain ma vie❤️
Je suis impatiente de vous partager notre clip ! Big up à @Bon Entendeur 
Et j’espère que cette vidéo remplie d’amour vous a plu !

Mon livre Icônne 2 est toujours dispo en librairie ou en ligne: 
https://livre.fnac.com/a14954562/Iconne-Tome-2-Iconne-Natoo
https://www.amazon.fr/Ic%C3%B4nne-num%C3%A9ro-2-Natoo/dp/2749944759

Vous pouvez me retrouver ici: 
💜Instagram: https://www.instagram.com/natoogram/?hl=fr
💙TikTok: https://www.tiktok.com/@natoo?lang=fr
💛Twitter @nato_o: https://twitter.com/Nato_o
💚Facebook  https://www.facebook.com/natoovideos


❤️S'abonner à ma chaîne youtube:
https://www.youtube.com/channel/UCtihF1ZtlYVzoaj_bKLQZ-Q?view_as=subscriber

« Alain ma vie » en commentaire si t’es allé(e) jusqu’en en bas de la description 👌🏻s",Natoo,2022-03-27T08:04:42Z,['natoo'],23,12:14,1934,78068,929323,0,hd,True
2021 EN STORY ✨,"Bonne année les amours 💕

Vous pouvez me retrouver ici: 
💜Instagram: https://www.instagram.com/natoogram/?hl=fr
💙TikTok: https://www.tiktok.com/@natoo?lang=fr
💛Twitter @nato_o: https://twitter.com/Nato_o
💚Facebook  https://www.facebook.com/natoovideos

Mon livre Icônne 2 est toujours dispo en librairie ou en ligne: 
https://livre.fnac.com/a14954562/Iconne-Tome-2-Iconne-Natoo
https://www.amazon.fr/Ic%C3%B4nne-num%C3%A9ro-2-Natoo/dp/2749944759


❤️S'abonner à ma chaîne youtube:
https://www.youtube.com/channel/UCtihF1ZtlYVzoaj_bKLQZ-Q?view_as=subscriber

si t'as lu jusqu'en bas commente "" IL EST TOUT SEUL J'TE DIS !! """,Natoo,2022-01-01T19:49:00Z,"['natoo', 'story', '2021']",23,9:5,561,43541,705495,0,hd,False
J'ai un mulet.,"Voilà. Ça c'est fait. Sinon bonnes fêtes les amours💕

Merci à Momo pour le cours de danse de verre sur tête ( c'est ainsi que j'ai nommé cette discipline, j’espère que dans 5ans il y auara des salles de danse qui enseigneront cet art ). 

Merci à la Galerie Joseph de m'avoir permis de tourner chez eux.

Mon livre Icônne 2 est toujours dispo en librairie ou en ligne: 
https://livre.fnac.com/a14954562/Iconne-Tome-2-Iconne-Natoo
https://www.amazon.fr/Ic%C3%B4nne-num%C3%A9ro-2-Natoo/dp/2749944759

Vous pouvez me retrouver ici: 
💜Instagram: https://www.instagram.com/natoogram/?hl=fr
💙TikTok: https://www.tiktok.com/@natoo?lang=fr
💛Twitter @nato_o: https://twitter.com/Nato_o
💚Facebook  https://www.facebook.com/natoovideo

❤️S'abonner à ma chaîne youtube:
https://www.youtube.com/channel/UCtihF1ZtlYVzoaj_bKLQZ-Q?view_as=subscriber
 jusqu'au bout.",Natoo,2021-12-22T17:11:15Z,"['natoo', 'Mulet']",23,8:36,2138,116221,1441250,0,hd,True
En Écosse sur les pas d'Harry Potter ⚡️,"Donnez moi des chaussettes en commentaire !
 C’est Ludoc qui nous a organisé ce magnifique voyage. C’est le petit prince du road trip. Si vous voulez avoir le plan détaillé de notre parcours, il a fait un post sur Insta: 
https://www.instagram.com/p/CV-5LQKNIfM/?utm_medium=copy_link

💜Instagram: https://www.instagram.com/natoogram/?hl=fr
💙TikTok: https://www.tiktok.com/@natoo?lang=fr
💛Twitter @nato_o: https://twitter.com/Nato_o
💚Facebook  https://www.facebook.com/natoovideo

Mon livre Icônne 2 est toujours dispo en librairie ou en ligne: https://livre.fnac.com/a14954562/Iconne-Tome-2-Iconne-Natoo
https://www.amazon.fr/Ic%C3%B4nne-num%C3%A9ro-2-Natoo/dp/2749944759

Musiques utilisées : 
Polo and Pan - Ani Kuni James Horner - Braveheart themePink Floyd- BreatheBeethoven - Symphony 9 op 125Tame Impala - Let it HappenDark Isle Bagpiper Scotland the BraveMy - Together we standDookin’ - NiteworksHarry Potter - Hedwige themeGo tomorrow - the haunting of Hill House soundtrackAdele - SkyfallNordic light - Jamie NorwoodQuidditch themeLabrinth - forever ( euphoria )Bakar - Hell N backHarry Potter dance remixEntry into the great hall and the banquet ( Harry Potter ) Ray Parker Jr - Ghostbusters 

❤️S'abonner à ma chaîne youtube:https://www.youtube.com/channel/UCtihF1ZtlYVzoaj_bKLQZ-Q?view_as=subscriber

🧦🧦🧦🧦🧦🧦🧦🧦🧦",Natoo,2021-12-01T16:51:15Z,['natoo'],23,16:36,1877,55309,746892,0,hd,False
🔮 Une robe en Crocs pour LA COLLAB DE MES RÊVES + Amsterdam entre potes,"OMG la collab de mes rêves est enfin arrivée et elle est en quantité très limitée juste ici :
🔮👉  https://tinyurl.com/j9s5hdcm

La team Crocs m’a donné une carte blanche pour faire ce que j’avais envie et j’ai pensé à une planche de Jibbitz pour que vous puissiez décorer les chaussures que vous avez déjà ou acheter une paire de la couleur que vous voulez pour rajouter la touche finale .
J’espère que ça vous plaira, moi je la trouve évidemment  merveilleuse ! J’ai hâte de me retrouver sur vos pieds ahah

💜Instagram : @CrocsEurope

Bravo à Alice Chevalier pour ces sublimes illustrations : 
https://www.instagram.com/alice__chevalier/

Et un grand merci à Freaky Debbie pour cette robe de ouf ! 
https://www.instagram.com/freakydebbie/

#NatooxCrocs #NatoosJibbitz #Crocs #Jibbitz #ComeAsYouAre #amsterdam

-----



Mon livre Icônne 2 est toujours dispo en librairie ou en ligne: 
https://livre.fnac.com/a14954562/Iconne-Tome-2-Iconne-Natoo
https://www.amazon.fr/Ic%C3%B4nne-num%C3%A9ro-2-Natoo/dp/2749944759

Vous pouvez me retrouver ici: 
💜Instagram: https://www.instagram.com/natoogram/?hl=fr
💙TikTok: https://www.tiktok.com/@natoo?lang=fr
💛Twitter @nato_o: https://twitter.com/Nato_o
💚Facebook  https://www.facebook.com/natoovideos",Natoo,2021-11-04T16:38:46Z,"['natoo', 'NatooxCrocs', 'NatoosJibbitz', 'Crocs', 'Jibbitz', 'ComeAsYouAre', 'amsterdam', 'tulipe']",23,9:38,715,36393,558293,0,hd,True
Refuge pour chien : 24h dans la peau d’un bénévole 🐶,"Pedigree nous a invitées à passer une journée dans un refuge 30 millions d’amis. 
Avec Melococo on a participé aux différentes tâches effectuées par les bénévoles au quotidien et c’est costaud ! Bravo à tous ces passionnés qui travaillent dur pour leur apporter le confort dont il ont besoin. La finalité de tout ça c’est bien sûr de leur trouver un nouveau foyer avec une famille aimante qui prendra soin d’eux.
Bravo à Pedigree d’avoir mis en place la campagne Agir pour l’adoption ! 
Si vous rêvez d’avoir un chien ou un chat et que c’est un choix mûrement réfléchi, je vous encourage évidement à adopter, il y a tellement d’animaux attachants qui vous attendent en refuge !
Toutes les infos de la campagne « Agir pour l’adoption » sont ici:

https://www.pedigree.fr/agir-pour-l-adoption

Pour suivre toutes les actualités de Pedigree, rendez-vous sur Instagram de Pedigree https://www.instagram.com/pedigreefrance

#Pedigree #AgirpourlAdoption

Vous pouvez me retrouver ici: 
💜Instagram: https://www.instagram.com/natoogram/?hl=fr
💙TikTok: https://www.tiktok.com/@natoo?lang=fr
💛Twitter @nato_o: https://twitter.com/Nato_o
💚Facebook  https://www.facebook.com/natoovideos",Natoo,2021-10-28T16:02:10Z,"['natoo', 'agirpourladoption', 'pedigree', '30millionsdamis']",23,13:53,566,42587,598048,0,hd,True
J'ai cassé mes cheveux ! (et c'est bien moche),"Une pensée à tous ceux qui ont connu des échecs capillaires... bénis soient vos bulbes ! 
Pour ceux qui veulent goûter au plaisir de la petite frange ( c'est la kiffance ) , rdv sur l'onglet filtre de ma page instagram ( https://www.instagram.com/natoogram/ )

Merci à Epoca Paris pour nous avoir laissés tourner dans leur restaurant
Et merci au salon de coiffure Cute

Mon livre Icônne 2 est toujours dispo en librairie ou en ligne: 
https://livre.fnac.com/a14954562/Iconne-Tome-2-Iconne-Natoo
https://www.amazon.fr/Ic%C3%B4nne-num%C3%A9ro-2-Natoo/dp/2749944759

Vous pouvez me retrouver ici: 
💜Instagram: https://www.instagram.com/natoogram/
💙TikTok: https://www.tiktok.com/@natoo
💛Twitter @nato_o: https://twitter.com/Nato_o
💚Facebook  https://www.facebook.com/natoovideos

❤️S'abonner à ma chaîne youtube:
https://www.youtube.com/channel/UCtihF1ZtlYVzoaj_bKLQZ-Q?view_as=subscriber

Commente ""c'est la kiffance"" si t'es arrivé(e)  jusqu'ici : )",Natoo,2021-10-17T11:49:57Z,"['natoo', 'cheveux', 'fail', 'chute', 'cassé', 'frange', 'petite']",23,8:19,3221,148705,2113433,0,hd,True
La Pire interview - feat Fatou Guinea,"Très heureuse d'être de retour dans True Story avec une team de folie  ! Emy, Ltr, Léna Situations, Gaelle Garcia Diaz, Fatou Guinea et Bilal Hassani... que des numéros 10 ! 

Hâte que vous découvriez le résultat sur Prime Video ( je vous promets que les histoires seront beaucoup plus intéressantes que dans cette interview...)

Pour ceux qui ne sont pas abonnés, il y a une période d'essai de 30 jours, sans engagement : 
https://www.primevideo.com/detail/0L1SNQ11PSNLLGVE14LIVHQFJ6/ref=atv_sr_def_c_unkc__1_1_1?sr=1-1&pageTypeIdSource=ASIN&pageTypeId=B09C1ZSCBV&qid=1632920789

Vidéo en partenariat avec Prime  Video
La chaîne de Prime  pour suivre leur actu:
https://www.youtube.com/c/PrimeVideoFR/videos


Mon livre Icônne 2 est toujours dispo en librairie ou en ligne: 

https://livre.fnac.com/a14954562/Iconne-Tome-2-Iconne-Natoo
https://www.amazon.fr/Ic%C3%B4nne-num%C3%A9ro-2-Natoo/dp/2749944759

Vous pouvez me retrouver ici: 
💜Instagram: https://www.instagram.com/natoogram/?hl=fr
💙TikTok: https://www.tiktok.com/@natoo?lang=fr
💛Twitter @nato_o: https://twitter.com/Nato_o
💚Facebook  https://www.facebook.com/natoovideos

❤️S'abonner à ma chaîne youtube:
https://www.youtube.com/channel/UCtihF1ZtlYVzoaj_bKLQZ-Q?view_as=subscriber",Natoo,2021-09-30T16:44:37Z,"['natoo', 'prime video', 'true story', 'fatou guinea']",23,7:41,241,28876,373254,0,hd,True
