Title,Description,Channel Title,Publish time,Tags,Category,Duration,Number of comments,Number of likes,Number of views,Number of favorites,Video quality,Licensed
Grizzy & les Lemmings 🐻 Ours sans gravité - Episode 88,"Grizzy et les Lemmings, qui se disputent un pot de pâte à tartiner, provoquent une réaction en chaine qui aboutit à envoyer le pot jusque dans l'espace où il endommage la station spatiale. Parmi les débris qui retombent devant la cabane, les Lemmings découvrent un boitier qui permet d'annuler la gravité.

🐻Pour t'abonner: http://bit.ly/2sSUFy7
🐻Les épisodes en intégralité : https://bit.ly/2w8ITTq
Chaque semaine retrouve une nouvelle vidéo.

Grizzy est gros comme un ours, fort comme un ours, intelligent... comme un ours. Aucun animal, c'est sûr, n'oserait contester ses privilèges dans toute la faune du Canada. A l'exception près d’un groupe issu de la famille la plus inoffensive, stupide et ridicule de tous les mammifères : les lemmings.",Grizzy & les Lemmings,2022-05-14T08:00:07Z,"['Grizzy & les Lemmings Grizzy & the lemmings Grizzy Lemmings Grizette bear grizzly', 'ours', 'Canada', 'forêt', 'Nutting Hill', 'humour', 'kids', 'cartoon', 'kids animation', 'dessins-animés', 'dessins', 'animés', 'rongeurs', 'grizzy']",1,7:2,0,1484,154466,0,hd,True
20 minutes de Grizzy & les Lemmings🐻 // Compilation #43 - Grizzy & les Lemmings⭐,"Plus de 20 minutes de Grizzy et les Lemmings ! Retrouvez les épisodes 112, 101 et 154  !

🐻Get a Lemming Plush Toy : https://www.studiohari.com/boutique/ 
🐻Pour t'abonner: http://bit.ly/2sSUFy7 
🐻Les épisodes en intégralité : https://bit.ly/2w8ITTq 

Chaque semaine retrouve une nouvelle vidéo. Grizzy est gros comme un ours, fort comme un ours, intelligent... comme un ours. Aucun animal, c'est sûr, n'oserait contester ses privilèges dans toute la faune du Canada. A l'exception près d’un groupe issu de la famille la plus inoffensive, stupide et ridicule de tous les mammifères : les lemmings.",Grizzy & les Lemmings,2022-05-07T08:00:11Z,"['Grizzy & les Lemmings Grizzy & the lemmings Grizzy Lemmings Grizette bear grizzly', 'ours', 'Canada', 'forêt', 'Nutting Hill', 'humour', 'kids', 'cartoon', 'kids animation', 'dessins-animés', 'dessins', 'animés', 'rongeurs', 'grizzy']",1,20:13,0,9595,1358082,0,hd,True
🛖 Cabane à bascule 🐻 Grizzy & les Lemmings,"Il est gros comme un ours, fort comme un ours, intelligent... comme un ours. Aucun animal, c'est sûr, n'oserait contester ses privilèges dans toute la faune du Canada. A l'exception près d’un groupe issu de la famille la plus inoffensive, stupide et ridicule de tous les mammifères : les lemmings.

Chaque semaine retrouve une nouvelle vidéo.

► Pour t'abonner: http://bit.ly/2sSUFy7",Grizzy & les Lemmings,2022-05-04T08:00:09Z,"['Grizzy & les Lemmings Grizzy & the lemmings Grizzy Lemmings Grizette bear grizzly', 'ours', 'Canada', 'forêt', 'Nutting Hill', 'humour', 'kids', 'cartoon', 'kids animation', 'dessins-animés', 'dessins', 'animés', 'rongeurs', 'grizzy']",1,2:19,0,2323,450104,0,hd,True
🛸 Mon voisin l'ours 🐻 Grizzy & les Lemmings,"Il est gros comme un ours, fort comme un ours, intelligent... comme un ours. Aucun animal, c'est sûr, n'oserait contester ses privilèges dans toute la faune du Canada. A l'exception près d’un groupe issu de la famille la plus inoffensive, stupide et ridicule de tous les mammifères : les lemmings.

Chaque semaine retrouve une nouvelle vidéo.

► Pour t'abonner: http://bit.ly/2sSUFy7",Grizzy & les Lemmings,2022-04-27T08:00:10Z,"['Grizzy & les Lemmings Grizzy & the lemmings Grizzy Lemmings Grizette bear grizzly', 'ours', 'Canada', 'forêt', 'Nutting Hill', 'humour', 'kids', 'cartoon', 'kids animation', 'dessins-animés', 'dessins', 'animés', 'rongeurs', 'grizzy']",1,2:18,0,1939,401242,0,hd,True
20 minutes de Grizzy & les Lemmings🐻 // Compilation #45 - Grizzy & les Lemmings⭐,"Plus de 20 minutes de Grizzy et les Lemmings ! Retrouvez les épisodes !

🐻Get a Lemming Plush Toy : https://www.studiohari.com/boutique/ 
🐻Pour t'abonner: http://bit.ly/2sSUFy7 
🐻Les épisodes en intégralité : https://bit.ly/2w8ITTq 

Chaque semaine retrouve une nouvelle vidéo. Grizzy est gros comme un ours, fort comme un ours, intelligent... comme un ours. Aucun animal, c'est sûr, n'oserait contester ses privilèges dans toute la faune du Canada. A l'exception près d’un groupe issu de la famille la plus inoffensive, stupide et ridicule de tous les mammifères : les lemmings.",Grizzy & les Lemmings,2022-04-25T08:00:20Z,"['Grizzy & les Lemmings Grizzy & the lemmings Grizzy Lemmings Grizette bear grizzly', 'ours', 'Canada', 'forêt', 'Nutting Hill', 'humour', 'kids', 'cartoon', 'kids animation', 'dessins-animés', 'dessins', 'animés', 'rongeurs', 'grizzy']",1,20:13,0,36490,5086794,0,hd,True
Grizzy & les Lemmings 🐻 Ours à scratch - Episode 101,"Grizzy est tiré de sa sieste par des bruits de scratch désagréables et incessants. Les Lemmings se sont parés de velcro et s'élancent contre un paillasson qui fait office de cible. Grizzy retrouve le calme en se débarrassant du paillasson, jusqu'à ce que les Lemmings réalisent que la fourrure d'ours est un support de scratch idéal.

🐻Pour t'abonner: http://bit.ly/2sSUFy7
🐻Les épisodes en intégralité : https://bit.ly/2w8ITTq
Chaque semaine retrouve une nouvelle vidéo.

Grizzy est gros comme un ours, fort comme un ours, intelligent... comme un ours. Aucun animal, c'est sûr, n'oserait contester ses privilèges dans toute la faune du Canada. A l'exception près d’un groupe issu de la famille la plus inoffensive, stupide et ridicule de tous les mammifères : les lemmings.",Grizzy & les Lemmings,2022-04-23T08:00:17Z,"['Grizzy & les Lemmings Grizzy & the lemmings Grizzy Lemmings Grizette bear grizzly', 'ours', 'Canada', 'forêt', 'Nutting Hill', 'humour', 'kids', 'cartoon', 'kids animation', 'dessins-animés', 'dessins', 'animés', 'rongeurs', 'grizzy']",1,7:2,0,17816,3301005,0,hd,True
🪂 Traficotage aérien 🐻 Grizzy & les Lemmings,"Il est gros comme un ours, fort comme un ours, intelligent... comme un ours. Aucun animal, c'est sûr, n'oserait contester ses privilèges dans toute la faune du Canada. A l'exception près d’un groupe issu de la famille la plus inoffensive, stupide et ridicule de tous les mammifères : les lemmings.

Chaque semaine retrouve une nouvelle vidéo.

► Pour t'abonner: http://bit.ly/2sSUFy7",Grizzy & les Lemmings,2022-04-20T08:00:12Z,"['Grizzy & les Lemmings Grizzy & the lemmings Grizzy Lemmings Grizette bear grizzly', 'ours', 'Canada', 'forêt', 'Nutting Hill', 'humour', 'kids', 'cartoon', 'kids animation', 'dessins-animés', 'dessins', 'animés', 'rongeurs', 'grizzy']",1,2:9,0,1894,346240,0,hd,True
Grizzy & les Lemmings 🐻 Folie du jeu - Episode 112,"Les Lemmings jouent avec des figurines articulées représentant les animaux du canada. Quand Grizzy s'aperçoit que la figurine de l'ours est installée dans une petite cage alors que celles qui représentent les Lemmings sont réunies autour d'un mini pot de pâte à tartiner, il décide d'entrer en jeu, en contrôlant lui-même sa figurine.

🐻Pour t'abonner: http://bit.ly/2sSUFy7
🐻Les épisodes en intégralité : https://bit.ly/2w8ITTq
Chaque semaine retrouve une nouvelle vidéo.

Grizzy est gros comme un ours, fort comme un ours, intelligent... comme un ours. Aucun animal, c'est sûr, n'oserait contester ses privilèges dans toute la faune du Canada. A l'exception près d’un groupe issu de la famille la plus inoffensive, stupide et ridicule de tous les mammifères : les lemmings.",Grizzy & les Lemmings,2022-04-16T08:00:19Z,"['Grizzy & les Lemmings Grizzy & the lemmings Grizzy Lemmings Grizette bear grizzly', 'ours', 'Canada', 'forêt', 'Nutting Hill', 'humour', 'kids', 'cartoon', 'kids animation', 'dessins-animés', 'dessins', 'animés', 'rongeurs', 'grizzy']",1,7:2,0,19557,3221541,0,hd,True
💪 Ours XXL 🐻 Grizzy & les Lemmings,"Il est gros comme un ours, fort comme un ours, intelligent... comme un ours. Aucun animal, c'est sûr, n'oserait contester ses privilèges dans toute la faune du Canada. A l'exception près d’un groupe issu de la famille la plus inoffensive, stupide et ridicule de tous les mammifères : les lemmings.

Chaque semaine retrouve une nouvelle vidéo.

► Pour t'abonner: http://bit.ly/2sSUFy7",Grizzy & les Lemmings,2022-04-13T08:00:08Z,"['Grizzy & les Lemmings Grizzy & the lemmings Grizzy Lemmings Grizette bear grizzly', 'ours', 'Canada', 'forêt', 'Nutting Hill', 'humour', 'kids', 'cartoon', 'kids animation', 'dessins-animés', 'dessins', 'animés', 'rongeurs', 'grizzy']",1,2:18,0,1240,227553,0,hd,True
20 minutes de Grizzy & les Lemmings🐻 // Compilation #42 - Grizzy & les Lemmings⭐,"Plus de 20 minutes de Grizzy et les Lemmings ! Retrouvez les épisodes 131, 133 et 134  !

🐻Get a Lemming Plush Toy : https://www.studiohari.com/boutique/ 
🐻Pour t'abonner: http://bit.ly/2sSUFy7 
🐻Les épisodes en intégralité : https://bit.ly/2w8ITTq 

Chaque semaine retrouve une nouvelle vidéo. Grizzy est gros comme un ours, fort comme un ours, intelligent... comme un ours. Aucun animal, c'est sûr, n'oserait contester ses privilèges dans toute la faune du Canada. A l'exception près d’un groupe issu de la famille la plus inoffensive, stupide et ridicule de tous les mammifères : les lemmings.",Grizzy & les Lemmings,2022-04-09T08:00:20Z,"['Grizzy & les Lemmings Grizzy & the lemmings Grizzy Lemmings Grizette bear grizzly', 'ours', 'Canada', 'forêt', 'Nutting Hill', 'humour', 'kids', 'cartoon', 'kids animation', 'dessins-animés', 'dessins', 'animés', 'rongeurs', 'grizzy']",1,20:13,0,20914,3601059,0,hd,True
✨ Ours sans gravité 🐻 Grizzy & les Lemmings,"Il est gros comme un ours, fort comme un ours, intelligent... comme un ours. Aucun animal, c'est sûr, n'oserait contester ses privilèges dans toute la faune du Canada. A l'exception près d’un groupe issu de la famille la plus inoffensive, stupide et ridicule de tous les mammifères : les lemmings.

Chaque semaine retrouve une nouvelle vidéo.

► Pour t'abonner: http://bit.ly/2sSUFy7",Grizzy & les Lemmings,2022-04-06T08:00:12Z,"['Grizzy & les Lemmings Grizzy & the lemmings Grizzy Lemmings Grizette bear grizzly', 'ours', 'Canada', 'forêt', 'Nutting Hill', 'humour', 'kids', 'cartoon', 'kids animation', 'dessins-animés', 'dessins', 'animés', 'rongeurs', 'grizzy']",1,2:13,0,2603,526248,0,hd,True
