Title,Description,Channel Title,Publish time,Tags,Category,Duration,Number of comments,Number of likes,Number of views,Number of favorites,Video quality,Licensed
10 MAISONS LES PLUS PETITES DU MONDE !,"De la maison en forme de boîte qui mesure un mètre carré et où l’on peut tout juste s’asseoir, jusqu’au studio construit en Pologne, large d’un mètre et intercalé entre deux immeubles qui se touchent presque, voici un aperçu des maisons les plus petites du monde. 

ABONNE-TOI : https://goo.gl/KOb7Ns
-----------------------------------------------------------
Vidéos à regarder : 

► 10 CHOSES QUE VOUS NE SAVIEZ PAS AVANT : https://youtu.be/lqPQwjYBROw
► Choses incroyables retrouvées dans des maisons abandonnées : https://youtu.be/duKLXGg8uEk
► Couples Fous Qui Vivent Des Vies Bizarres : https://youtu.be/Ti4joxeRkLE 
► Enfants Uniques Que Vous Verrez Pour La 1ère Fois : https://youtu.be/A3xuWlWtxps
► Voitures Les Plus Étranges Au Monde : https://youtu.be/XcWlVSKCcQs
► Ses Voisins Pensaient Qu'Il Était Fou : https://youtu.be/8txi0j0nDGA
► Ce Cheval Vaut 1 Million de Dollars: https://youtu.be/LtpAClZ5eIY
► Découvertes Étranges Qui Ont Effrayé Les Scientifiques : https://youtu.be/WoyDnKDhp20
► Métiers Inconnus Où On Gagne Beaucoup d’Argent : https://youtu.be/9J5PJ811ASo
► Jouets Interdits Et Dangereux Que Vous Ne Devez Jamais Acheter : https://youtu.be/pBB590LHWr0",Lama Faché,2022-05-15T15:00:23Z,"['Lama faché', 'lamafaché', 'top 10', 'les 10', '10', 'listes', 'maison', 'maison a vendre', 'appartement', 'construction', 'maisons les plus petites au monde', 'maisons les plus', 'maison a vendre 2022', 'cabane', 'villa', 'louer une maison', 'dans le monde', 'du monde', 'curiosités', 'recommandations', '2022']",24,10:42,46,2904,104489,0,hd,True
10 MOMENTS INHABITUELS FILMÉS PAR CAMÉRA !,"D’un chariot élévateur qui réussit à soulever et à déplacer une voiture mal garée vers un autre endroit, à un homme qui fait une chute spectaculaire sur les escalators en glissant sur la rampe, voici quelques moments bizarres et insolites qui ont été capturés par les caméras ! 

ABONNE-TOI : https://goo.gl/KOb7Ns
-----------------------------------------------------------
Vidéos à regarder : 

► 10 MOMENTS LES PLUS EMBARRASSANTS DANS LE SPORT : https://youtu.be/HJkhWtzV0eM
► Moments inhabituels sur la route filmés par caméra : https://youtu.be/kljsSn5hspQ
► 40 Moments Inattendus Filmés Par Caméra : https://youtu.be/368mzu0UYlY
► Moments Que Vous N’Aurez Pas Cru, S’Ils N’Étaient Pas Filmés : https://youtu.be/55UqhehRxBk
► Moments Inappropriés de Sport Diffusés en Direct : https://youtu.be/4InUcTgQM7k
► Impossible d’Oublier Ces Moments Sportifs : https://youtu.be/kj1ki7Uncd0
► Moments de Sport Que Vous Devez Voir : https://youtu.be/w2GrN6xY8pA
► Moments Du Sport Que Vous Aimeriez Mettre En Pause : https://youtu.be/E-l-0OJHJgs
► 10 Moments Les Plus Drôles De MMA et de Boxe: https://youtu.be/crWDReVUZcQ
► Moments du Football Que Vous Ne Verrez Plus Jamais : https://youtu.be/FAIHPdAnvHo",Lama Faché,2022-05-14T15:00:00Z,"['Lama faché', 'lamafaché', 'top 10', 'les 10', '10', 'listes', 'moments inhabituels', 'filmés par caméra', 'elle ne savait pas qu’elle était filmé', 'moments embarrassants', 'moments gênants', 'séquences filmées', 'vidéos drôles', 'filmé', 'par caméra', 'en direct', 'regardez ce qu’elle a fait', 'dans le monde', 'du monde', 'curiosités', 'recommandations']",24,10:1,38,2064,63875,0,hd,True
10 MOMENTS LES PLUS EMBARRASSANTS DANS LE SPORT !,"un jeune boxeur prétentieux et Bling Bling qui se prend une humiliante défaite, ou encore, un jeune footballeur fébrile qui oublie de mettre son short, voici donc les 10 moments les plus embarrassants et les plus gênants dans le sport ! 

ABONNE-TOI : https://goo.gl/KOb7Ns
-----------------------------------------------------------
Vidéos à regarder : 

► Moments inhabituels sur la route filmés par caméra : https://youtu.be/kljsSn5hspQ
► 40 Moments Inattendus Filmés Par Caméra : https://youtu.be/368mzu0UYlY
► Moments Que Vous N’Aurez Pas Cru, S’Ils N’Étaient Pas Filmés : https://youtu.be/55UqhehRxBk
► Moments Inappropriés de Sport Diffusés en Direct : https://youtu.be/4InUcTgQM7k
► Impossible d’Oublier Ces Moments Sportifs : https://youtu.be/kj1ki7Uncd0
► Moments de Sport Que Vous Devez Voir : https://youtu.be/w2GrN6xY8pA
► Moments Du Sport Que Vous Aimeriez Mettre En Pause : https://youtu.be/E-l-0OJHJgs
► 10 Moments Les Plus Drôles De MMA et de Boxe: https://youtu.be/crWDReVUZcQ
► Moments du Football Que Vous Ne Verrez Plus Jamais : https://youtu.be/FAIHPdAnvHo
► Moments Les Plus Embarrassants Dans Le Sport : https://youtu.be/PF744nOiMqQ",Lama Faché,2022-05-13T15:00:15Z,"['Lama faché', 'lamafaché', 'top 10', 'les 10', '10', 'listes', 'moments', 'moments les plus embarrassants', 'moments embarrassants', 'filmés par caméra', 'moments gênants', 'football', 'moments ridicules dans le sport', 'elle ne savait pas qu’elle était filmés', 'personne ne s’attendait à ca', 'PSG', 'Neymar', 'Mbappé', 'Real Madrid', 'dans le monde', 'du monde', 'curiosités', 'recommandations', '2022']",24,9:10,51,2458,90376,0,hd,True
99 CHOSES QUI N'ARRIVENT QU'EN CÔTE D'IVOIRE !,"Aujourd’hui nous allons vous parler de la Côte d’Ivoire, et des spécificités de ce beau pays africain  ! Alors si vous voulez connaitre les 99 choses qui n’arrivent qu’en Cote d’Ivoire, tenez vous prêt et regardez la vidéo jusqu’au bout ! 

ABONNE-TOI : https://goo.gl/KOb7Ns
-----------------------------------------------------------
Vidéos à regarder : 

► 99 Choses qui n’arrivent qu’au Sénégal : https://youtu.be/QMa1PSgDF00
► 99 Choses qui n’arrivent qu’en Chine : https://youtu.be/SiT6nn98ofY
► 99 Choses qui n’arrivent qu’en Italie : https://youtu.be/0FyiKxjHO2Q
► 99 Choses qui n’arrivent qu’en Iran : https://youtu.be/SW2NAfs1Z9M
► 99 Choses qui n’arrivent qu’en Algérie : https://youtu.be/JeQr63Gd2gE
► 99 Choses qui n’arrivent qu’en Allemagne : https://youtu.be/54gwAHagA2U
► 99 Choses qui n’arrivent qu’au Canada : https://youtu.be/yg5VLQHhWjM
► 99 Choses qui n’arrivent qu’à Dubai : https://youtu.be/Issi8dDBRO4 
► 99 Choses qui n’arrivent qu’au Brésil : https://youtu.be/s7GVroHsKzs
► 99 Choses qui n’arrivent qu’en Corée du Nord : https://youtu.be/LnKw8qm1XRk",Lama Faché,2022-05-12T15:00:05Z,"['cote d’ivoire', ""cote d'ivoir musique"", 'abidjan', 'Ivory coast', 'visiter la cote d’ivoire', 'vivre en cote d’ivoire', 'cote d’ivoire vs', 'cote d’ivoire monnaie', 'dans le monde', 'du monde', 'curiosités', 'recommandations', 'listes', 'les 10', '10', '2021', 'top 10', 'lama faché', 'lamafaché']",24,12:15,1875,14912,305582,0,hd,True
10 CHOSES QUE VOUS NE SAVIEZ PAS SUR HARRY POTTER !,"Relations amoureuses interdites, devoirs forcés, cours particuliers ou encore interdiction de parler américain. Il faut croire que dans le plateau de tournage de la saga Harry Potter ce n’était pas la fête tous les jours. Installez-vous confortablement, voici les règles bizarres que les stars de Harry Potter devaient suivre sur les plateaux. Et ce n’est pas du tout l’ambiance que vous imaginiez ! 

ABONNE-TOI : https://goo.gl/KOb7Ns",Lama Faché,2022-05-11T15:00:07Z,"['harry potter', 'harry potter film', 'Daniel Radcliffe', 'Emma Watson', 'harry potter bloopers', 'harry potter en français', 'erreurs dans les films', 'harry potter livres', 'harry potter erreurs', 'harry potter tournage', 'actualités people', 'actu people', 'dans le monde', 'du monde', 'curiosités', 'recommandations', 'listes', 'les 10', '10', '2021', 'top 10', 'lama faché', 'lamafaché']",24,10:25,-1,2832,70194,0,hd,True
10 BODYBUILDERS QUI SONT ALLÉS TROP LOIN !,"Deux frères brésiliens adeptes de compléments alimentaires pour les chameaux, un adepte du culturisme qui abuse d’hormones de croissance, ou encore, un bodybuilder gonflé à bloc avec de l’huile synthétique, voici donc les 10 bodybuilders qui sont vraiment allés trop loin ! 

ABONNE-TOI : https://goo.gl/KOb7Ns",Lama Faché,2022-05-10T15:00:02Z,"['Bodybuilders', 'musculation motivation', 'musculation', 'musculation debutant', 'musculation à la maison', 'bodybuilder avant apres', 'bodybuilder motivation', 'bodybuilder synthol', 'synthol', 'prendre du poids', 'nutrition', 'training', 'dans le monde', 'du monde', 'curiosités', 'recommandations', 'listes', 'les 10', '10', '2021', 'top 10', 'lama faché', 'lamafaché']",24,11:1,194,7072,226808,0,hd,True
10 RÈGLES LES PLUS INHABITUELLES DES ÉCOLES DANS LE MONDE !,"De l’interdiction d’avoir des meilleurs amis dans les écoles en Grande-Bretagne aux cours d’empathie enseignés au Danemark, vois les mesures scolaires les plus extraordinaires et les plus insolites du monde ! 

ABONNE-TOI : https://goo.gl/KOb7Ns",Lama Faché,2022-05-09T15:00:35Z,"['écoles', 'écoles en', 'écoles inhabituelles', 'écoles les plus', 'écoles les plus bizarres', 'écoles privées', 'écoles japonaises', 'professeurs', 'professeur', 'université', 'lycée', 'enfants', 'écoles au japon', 'écoles qui existent vraiment', '10 écoles', 'dans le monde', 'du monde', 'curiosités', 'recommandations', 'listes', 'les 10', '10', '2021', 'top 10', 'lama faché', 'lamafaché']",24,11:12,-1,6792,165464,0,hd,True
10 MOMENTS DE MARIAGES LES PLUS EMBARRASSANTS FILMÉS PAR CAMÉRA !,"D’un témoin qui perd son pantalon pendant la cérémonie de mariage à une demoiselle d’honneur qui se fait assommer, découvrez aujourd’hui les moments de mariages les plus embarrassants.

ABONNE-TOI : https://goo.gl/KOb7Ns",Lama Faché,2022-05-08T15:00:14Z,"['mariage', 'videos droles', 'se marier', 'mariage marocain', 'mariage algérien', 'mariage d’amour', 'cérémonie de mariage', 'mariage congolais', 'danse de mariage', 'moments embarrassants', 'moments gênants', 'moments filmés', 'en direct', 'à la télévision', 'essayez de ne pas rire', 'fails compilation', 'échecs', 'dans le monde', 'du monde', 'curiosités', 'recommandations', 'listes', 'les 10', '10', '2021', 'top 10', 'lama faché', 'lamafaché']",24,10:27,115,4919,186758,0,hd,True
POURQUOI MR BEAN A ARRÊTÉ SA CARRIÈRE !,"Si le nom de Rowan Atkinson ne vous dit rien, il est certain que si l’on vous dit Mr Bean, vous allez sourire. Et pour cause ! Le Gaston Lagaffe so british a acquis une célébrité quasi universelle, et très rares sont les endroits sur Terre où les gens ne le connaissent pas. D’ailleurs, Mr Bean est  devenu un véritable symbole britannique, au même titre que les Beatles, la reine Elisabeth ou encore les joyaux de la couronne, bien qu’il ne soit finalement qu’un personnage fictif. Mr Bean a, donc, des admirateurs partout dans le monde qui ne se lassent pas des gags rocambolesques et des situations absurdes qui sont l’apanage de leur benêt adoré. L’acteur a, donc, su imposer son personnage sans même avoir à parler, un véritable tour de force que personne n’avait réussi après Charlie Chaplin et le cinéma muet. Nuls doutes que ses mimiques uniques et ses borborygmes puérils lui ont conféré gloire et argent, car les cachets touchés par l’acteur sont mirobolants, et comme Mr Bean n’est pas prêt de tomber en disgrâce dans le cœur du public, l’argent et le succès continueront de couler à flots. Pourtant, Sir Rowan Atkinson semble bien vouloir abattre la poule aux œufs d’or et  ranger son personnage au costume de tweed au placard. En effet, l’acteur n’a depuis quelques années plus beaucoup de plaisir a revêtir le rôle du britannique le plus tête en l’air du monde et souhaite changer de registre cinématographique. Aujourd’hui, nous allons découvrir pourquoi Mr Bean a décidé de jeter l’éponge et arrêter sa carrière. 

ABONNE-TOI : https://goo.gl/KOb7Ns",Lama Faché,2022-05-07T15:00:07Z,"['mr bean', 'mr bean cartoon', 'mr bean en francais', 'mr bean oscar', 'mr bean film', 'mr bean pizza', 'mr bean film complet', 'Rowan atkinson', 'rowan atkinson oscar', 'rowan atkinson interview', 'actualités people', 'actu people', 'dans le monde', 'du monde', 'curiosités', 'recommandations', 'listes', 'les 10', '10', '2021', 'top 10', 'lama faché', 'lamafaché']",24,10:18,160,3844,130394,0,hd,True
Cet homme a enervé Mike Tyson … Regardez ce qui s’est passé!,"Ayant acquis le statut de véritable légende vivante, Mike Tyson est sans nul doute l’un des plus redoutables boxeurs de l’histoire de ce sport ! Ses ko spectaculaires et sa force explosive lui ont en effet permis de décrocher le prestigieux titre de champion du monde poids lourds à plusieurs reprises !Mais Iron Mike est également connu pour ses frasques et ses démêlés avec la justice, ainsi que pour son caractère pour le moins tempétueux ! Le boxeur était en effet un véritable Bad Boy et un grand provocateur,  et sa réputation de sportif Badass l’a suivi tout au long de sa carrière, et même plus loin encore ! À 55 ans aujourd’hui, Mike Tyson a raccroché ses gants de boxe et rangé son short et son protège-dents au placard,  mais il demeure toujours aussi féroce et pugnace qu’il ne l’était à ses touts débuts ! La preuve avec cet incroyable incident qui s’est produit ce mercredi 20 avril, à l’intérieur d’un avion de ligne de la compagnie JetBlue, où l’on peut voir un Mike Tyson déchaîné entrain d’assener une série de coups de poing à un jeune homme ! La scène d’une violence inouïe à été filmée par l’un des voyageurs, mais elle ne nous dit pas ce qui s’est vraiment passé à bord de cet appareil, ni ce qui a bien pu mettre l’ancien boxeur dans un tel état de colère ! Nous avons donc décidé d’en savoir plus sur cette affaire, afin d’éclairer vos lanternes et vous révéler ce qui s’est réellement déroulé sur ce vol, et pourquoi Mike Tyson a-t-il bien pu frapper ce « pauvre » énergumène ! 

ABONNE-TOI : https://goo.gl/KOb7Ns",Lama Faché,2022-05-06T15:00:03Z,"['mike tyson', 'boxe', 'mike tyson femme', 'mike tyson famille', 'mike tyson combat', 'mike tyson entrainment', 'Jake paul boxe', 'combat boxe', 'dans le monde', 'du monde', 'curiosités', 'recommandations', 'listes', 'les 10', '10', '2021', 'top 10', 'lama faché', 'lamafaché']",24,10:34,268,6959,296932,0,hd,True
