Title,Description,Channel Title,Publish time,Tags,Category,Duration,Number of comments,Number of likes,Number of views,Number of favorites,Video quality,Licensed
Les 12 Coups de Minuit - Le Monde à L'Envers,"Merci à Call of Antia de nous avoir fait confiance pour cette vidéo ! Vous pouvez télécharger le jeu ici : https://kingsgroup.onelink.me/KR78/lemonde
Et n'oubliez pas d'utiliser notre code bonus : LMLE pour débloquer vos récompenses !


🌅 INSTAGRAM VAL : https://www.instagram.com/valentin_jean/?hl=fr
🌅 INSTAGRAM JEN : https://www.instagram.com/jenny_letellier/?hl=fr
📱TIKTOK : https://www.tiktok.com/@lemondealenversvideo?lang=fr
🐦 TWITTER : https://twitter.com/LMLEvideo 
👻 SNAPCHAT JEN : groscroutard
👻 SNAPCHAT VAL : valentin_jean
🎬 FACEBOOK : https://www.facebook.com/lemondealenversvideo

NOTRE BD :
Amazon : https://www.amazon.fr/Monde-%C3%A0-lenvers-T01/dp/2302080246
Librairie : https://www.placedeslibraires.fr/livre/9782302080249-le-monde-a-l-envers-t-1-l-envers-du-decor-jenny-valentine-romain-pujol-horne/

Avec
Valentin Jean
Jenny Letellier
Lucas Pastor
Timothée Hochet

Écriture
Jenny Letellier
Valentin Jean

Chef Opérateur
Xavier Cordonnier

Son
Mathieu Barbier

Graphismes, VFX, Habillage
Antoine Behaeghel 

Régisseur
Hugo Leggins

Assistante réalisateurs
Éléna Bultot

Montage
Nicolas Jean
Valentin Jean

Merci à toute la figuration !

Musiques (Epidemic Sound)
The professor's secret / Higher standards(générique de fin)

Musiques des 12 coups de midi par Jean-Michel Bernard





On est maintenant 3 874 800 ! Merci",Le Monde à L'Envers,2022-04-24T08:59:59Z,"[""le monde a l'envers"", 'monde a lenvers', 'parodie', 'jean luc reichmann', 'gwenaelle']",23,13:49,1911,118381,1726956,0,hd,True
Cauchemar Au Restau 2 - Le Monde à L'Envers,"Si vous voulez rencontrer de nouvelles personnes
Téléchargez l'application FRUITZ : https://fruitz.me/JennyValentin


🌅 INSTAGRAM VAL : https://www.instagram.com/valentin_jean/?hl=fr
🌅 INSTAGRAM JEN : https://www.instagram.com/jenny_letellier/?hl=fr
📱TIKTOK : https://www.tiktok.com/@lemondealenversvideo?lang=fr
🐦 TWITTER : https://twitter.com/LMLEvideo 
👻 SNAPCHAT JEN : groscroutard
👻 SNAPCHAT VAL : valentin_jean
🎬 FACEBOOK : https://www.facebook.com/lemondealenversvideo

NOTRE BD :
Amazon : https://www.amazon.fr/Monde-%C3%A0-lenvers-T01/dp/2302080246
Librairie : https://www.placedeslibraires.fr/livre/9782302080249-le-monde-a-l-envers-t-1-l-envers-du-decor-jenny-valentine-romain-pujol-horne/

Avec
Vincent Tirel
Jenny Letellier
Lucas Pastor
Valentin Jean
Morgan Niquet

Écriture
Jenny Letellier & Valentin Jean

Chef Opérateur & Étalonnage
Xavier Cordonnier

Chef Electricien
Antoine Pous

Son
Mathieu Barbier

Maquilleurs
Adrien Giffard & Micka Arasco

Cascadeurs
: Adrien Bour & Charles Brotons

Régisseur
Hugo Leggins

Assistante Réalisateurs
Élena Bultot

Montage
Nicolas Jean
Valentin Jean

Musiques (Epidemic Sound)




On est 3 851 800 ! Merci !",Le Monde à L'Envers,2022-03-06T10:11:07Z,"[""le monde a l'envers"", 'monde a lenvers', 'parodie', 'philippe etjtebaise']",23,15:15,3119,160686,2823827,0,hd,True
Star Au Domicile 2 - Le Monde à L'Envers,"NOTRE BD :
Amazon : https://www.amazon.fr/Monde-%C3%A0-lenvers-T01/dp/2302080246
Librairie : https://www.placedeslibraires.fr/livre/9782302080249-le-monde-a-l-envers-t-1-l-envers-du-decor-jenny-valentine-romain-pujol-horne/

🌅 INSTAGRAM VAL : https://www.instagram.com/valentin_jean/?hl=fr
🌅 INSTAGRAM JEN : https://www.instagram.com/jenny_letellier/?hl=fr
📱TIKTOK : https://www.tiktok.com/@lemondealenversvideo?lang=fr
🐦 TWITTER : https://twitter.com/LMLEvideo 
👻 SNAPCHAT JEN : groscroutard
👻 SNAPCHAT VAL : valentin_jean
🎬 FACEBOOK : https://www.facebook.com/lemondealenversvideo


Avec
Vincent Tirel
Léopold Lemarchand
Jenny Letellier
Valentin Jean
Morgan Niquet
Kev Adams
Monsieur Poulpe

Écriture
Jenny Letellier
Valentin Jean
Kev Adams

Chef Opérateur & Étalonnage
Xavier Cordonnier

Chef Electricien
Antoine Pous

Son
Mathieu Barbier

Régisseur
Hugo Leggins

Assistante réalisateurs
Élena Bultot

Montage
Nicolas Jean
Valentin Jean

Remerciements
Kev Adams & Raphaël Gribinski

Musiques 
Epidemic Sound




On est maintenant 3 841 000 ! Merci !",Le Monde à L'Envers,2022-02-20T10:00:41Z,"[""le monde a l'envers"", 'monde a lenvers', 'parodie', 'kev adams', 'antho', 'viviane']",23,12:12,1894,143625,2326464,0,hd,True
Sidney : Les Coulisses de la TV Réalité,"NOTRE BD :
Amazon : https://www.amazon.fr/Monde-%C3%A0-lenvers-T01/dp/2302080246
Librairie : https://www.placedeslibraires.fr/livre/9782302080249-le-monde-a-l-envers-t-1-l-envers-du-decor-jenny-valentine-romain-pujol-horne/

🌅 INSTAGRAM VAL : https://www.instagram.com/valentin_jean/?hl=fr
🌅 INSTAGRAM JEN : https://www.instagram.com/jenny_letellier/?hl=fr
📱TIKTOK : https://www.tiktok.com/@lemondealenversvideo?lang=fr
🐦 TWITTER : https://twitter.com/LMLEvideo 
👻 SNAPCHAT JEN : groscroutard
👻 SNAPCHAT VAL : valentin_jean
🎬 FACEBOOK : https://www.facebook.com/lemondealenversvideo


Avec
Jenny Letellier
Valentin Jean

Écriture
Jenny Letellier
Valentin Jean

Montage
Nicolas Jean
Valentin Jean

Étalonnage
Xavier Cordonnier

Musiques
(Epidemic Sound)
Different type of vibeo
Ragazze palermitane


On est 3 835 500 ! Merci !",Le Monde à L'Envers,2022-02-06T09:59:56Z,"[""le monde a l'envers"", 'monde a lenvers', 'parodie', 'sidney', 'alexia']",23,4:19,965,75311,1129281,0,hd,True
Le Secret de Sonia - Le Monde à L'Envers,"Écrit & réalisé par
Valentin Jean & Jenny Letellier

Musique Originale
Guillaume Ferran

Chef Opérateur
Xavier Cordonnier

Ingénieur Son
Mathieu Barbier

Chef Électricien
Maxime Guérin

Régisseur Plateau
Hugo Leggins

Montage
Nicolas Jean
Valentin Jean

Mixage Son
Mathieu Barbier

Étalonnage
Xavier Cordonnier",Le Monde à L'Envers,2022-01-23T09:59:38Z,"[""le monde a l'envers"", 'monde a lenvers']",23,7:23,3582,118253,1286305,0,hd,True
LE DERNIER QUI RETIRE SA MAIN GAGNE LA VOITURE !,"NOTRE BD :
Amazon : https://www.amazon.fr/Monde-%C3%A0-lenvers-T01/dp/2302080246
Librairie : https://www.placedeslibraires.fr/livre/9782302080249-le-monde-a-l-envers-t-1-l-envers-du-decor-jenny-valentine-romain-pujol-horne/

🌅 INSTAGRAM VAL : https://www.instagram.com/valentin_jean/?hl=fr
🌅 INSTAGRAM JEN : https://www.instagram.com/jenny_letellier/?hl=fr
📱TIKTOK : https://www.tiktok.com/@lemondealenversvideo?lang=fr
🐦 TWITTER : https://twitter.com/LMLEvideo 
👻 SNAPCHAT JEN : groscroutard
👻 SNAPCHAT VAL : valentin_jean
🎬 FACEBOOK : https://www.facebook.com/lemondealenversvideo

Avec
Benoit Blanc
Valentin Jean
Roxane Bret
Hugo Roth Raza
Jérémie Dethelot
Vincent Tirel
Jenny Letellier
Jean-Baptiste Toussaint
Adrian Murgida
Morgan Niquet

Écriture
Jenny Letellier
Valentin Jean

Chef Opérateur & Étalonnage
Xavier Cordonnier

Chef Electricien
Maxime Guérin

Son
Mathieu Barbier

Maquillage
Adrien Giffard

Régisseur
Bixente Volet

Montage
Nicolas Jean
Valentin Jean

Musiques (Epidemic Sound)
Jet set jivin / March of the wooden soldiers / War of worlds / When a plan comes together / Hide and sneak /
The unforgattable / Hot piece for sale / Highway chase / Infestor / Shaving grace / Hast du ein kugelschreiber /
Manifest / Behinf the pen / Moonshiner's turn / Let me groove(générique de fin)




On est 3 800 000. Merci !",Le Monde à L'Envers,2021-12-26T10:00:24Z,"[""le monde a l'envers"", 'monde a lenvers', 'parodie', 'mr beast']",23,11:20,1683,165541,3127276,0,hd,True
La Belle & Le Monstre - Le Monde à L'Envers,"NOTRE BD :
Amazon : https://www.amazon.fr/Monde-%C3%A0-lenvers-T01/dp/2302080246
Librairie : https://www.placedeslibraires.fr/livre/9782302080249-le-monde-a-l-envers-t-1-l-envers-du-decor-jenny-valentine-romain-pujol-horne/

🌅 INSTAGRAM VAL : https://www.instagram.com/valentin_jean/?hl=fr
🌅 INSTAGRAM JEN : https://www.instagram.com/jenny_letellier/?hl=fr
📱TIKTOK : https://www.tiktok.com/@lemondealenversvideo?lang=fr
🐦 TWITTER : https://twitter.com/LMLEvideo 
👻 SNAPCHAT JEN : groscroutard
👻 SNAPCHAT VAL : valentin_jean
🎬 FACEBOOK : https://www.facebook.com/lemondealenversvideo


Avec
Jenny Letellier
Valentin Jean

Chef Opérateur / Étalonneur
Xavier Cordonnier

Chef Électricien
Maxime Guérin

Régisseur Plateau
Hugo Leggins

Maquillage fx
Adrien Giffard

Montage
Nicolas Jean
Valentin Jean

Musiques : Epidemic Sound 
City of the fallen / Mr Wilson visits / Two steps behind you /
Rose quartz / My darling / It's dark outside / They say i'm mad / Friends by nature


On est 3 794 100 ! Merci beaucoup ! On approche des 3 800 000 !!!!",Le Monde à L'Envers,2021-12-12T09:59:58Z,"[""le monde a l'envers"", 'monde a lenvers']",23,5:21,1145,68788,891257,0,hd,True
ON RÉPOND À NOS MÉCHANTS COMMENTAIRES !,"NOTRE BD :
Amazon : https://www.amazon.fr/Monde-%C3%A0-lenvers-T01/dp/2302080246
Librairie : https://www.placedeslibraires.fr/livre/9782302080249-le-monde-a-l-envers-t-1-l-envers-du-decor-jenny-valentine-romain-pujol-horne/

🌅 INSTAGRAM VAL : https://www.instagram.com/valentin_jean/?hl=fr
🌅 INSTAGRAM JEN : https://www.instagram.com/jenny_letellier/?hl=fr
📱TIKTOK : https://www.tiktok.com/@lemondealenversvideo?lang=fr
🐦 TWITTER : https://twitter.com/LMLEvideo 
👻 SNAPCHAT JEN : groscroutard
👻 SNAPCHAT VAL : valentin_jean
🎬 FACEBOOK : https://www.facebook.com/lemondealenversvideo

Avec
Jenny Letellier
Valentin Jean

Écriture
Jenny Letellier
Valentin Jean

Montage
Nicolas Jean
Valentin Jean

Étalonnage
Xavier Cordonnier

Musiques (Epidemic Sound)
Be lucky
Trouble in your paradise
Wiggly giggly
Caravanning
Trouble in your paradise (générique de fin)


On est 3 789 600. Merci beaucoup !",Le Monde à L'Envers,2021-11-28T09:59:55Z,"[""le monde a l'envers"", 'monde a lenvers', 'parodie', 'maeva', 'anthonyn']",23,10:32,15853,75432,962481,0,hd,True
SI NOS PERSONNAGES AVAIENT UN MÉTIER,"Téléchargez Piggy GO maintenant et jouez contre des joueurs du monde entier en cliquant ici : https://bit.ly/PG-LeMondeALEnvers 

👉🏻 Collectez vos récompenses ici une fois le jeu téléchargé : https://bit.ly/2Z7vVHc

👉🏻 Participez à l'événement spécial dans le jeu pour gagner un prix Amazon：https://www.facebook.com/PiggyGOFR 


Remerciements
Pharmacie des Arts - Puteaux
L'équipe de monsieur Ilane Levy - Auchan (Puteaux)
Maurice et le Garage Relais Montesquieu d'Asnières-sur-Seine : http://www.relaismontesquieu.fr/
Sim H - 5 avenue de Clichy 75017 Paris


NOTRE BD :
Amazon : https://www.amazon.fr/Monde-%C3%A0-lenvers-T01/dp/2302080246
Librairie : https://www.placedeslibraires.fr/livre/9782302080249-le-monde-a-l-envers-t-1-l-envers-du-decor-jenny-valentine-romain-pujol-horne/

🌅 INSTAGRAM VAL : https://www.instagram.com/valentin_jean/?hl=fr
🌅 INSTAGRAM JEN : https://www.instagram.com/jenny_letellier/?hl=fr
📱TIKTOK : https://www.tiktok.com/@lemondealenversvideo?lang=fr
🐦 TWITTER : https://twitter.com/LMLEvideo 
👻 SNAPCHAT JEN : groscroutard
👻 SNAPCHAT VAL : valentin_jean
🎬 FACEBOOK : https://www.facebook.com/lemondealenversvideo


Avec
Jenny Letellier
Valentin Jean

Écriture
Jenny Letellier
Valentin Jean

Chef Opérateur
Xavier Cordonnier
Arthur Bartoli

Etalonnage
Xavier Cordonnier

Son
Mathieu Barbier

Montage
Valentin Jean

Musiques 
Epidemic Sound",Le Monde à L'Envers,2021-11-14T09:59:58Z,"[""le monde a l'envers"", 'monde a lenvers', 'parodie', 'claude', 'viviane', 'valérie', 'kévin', 'alexia', 'gwenaelle']",23,12:50,1389,115223,1966560,0,hd,True
Plus Jamais - Le Monde à L’Envers,"NOTRE BD :
Amazon : https://www.amazon.fr/Monde-%C3%A0-lenvers-T01/dp/2302080246
Librairie : https://www.placedeslibraires.fr/livre/9782302080249-le-monde-a-l-envers-t-1-l-envers-du-decor-jenny-valentine-romain-pujol-horne/

🌅 INSTAGRAM VAL : https://www.instagram.com/valentin_jean/?hl=fr
🌅 INSTAGRAM JEN : https://www.instagram.com/jenny_letellier/?hl=fr
📱TIKTOK : https://www.tiktok.com/@lemondealenversvideo?lang=fr
🐦 TWITTER : https://twitter.com/LMLEvideo 
👻 SNAPCHAT JEN : groscroutard
👻 SNAPCHAT VAL : valentin_jean
🎬 FACEBOOK : https://www.facebook.com/lemondealenversvideo

Avec
Jenny Letellier
Valentin Jean
Léopold Lemarchand
Adrian Murgida

Écriture
Jenny Letellier
Valentin Jean

Chef Opérateur & Étalonnage
Xavier Cordonnier

Son
Mathieu Barbier

Maquillage
Adrien Giffard

Montage
Valentin Jean

Régie
Florian Hista

Musiques (Epidemic Sound)
A sophisticated affair
Sonata no 14 in c sharp minor
Rest upon the edge


D'après vous, quelle est l'histoire de ce film ? 


On est 3 774 000. Merci !",Le Monde à L'Envers,2021-10-24T08:59:54Z,"[""le monde a l'envers"", 'monde a lenvers', 'sketch', 'parodie', 'cinéma']",23,3:28,3175,101164,1276394,0,hd,True
