Title,Description,Channel Title,Publish time,Tags,Category,Duration,Number of comments,Number of likes,Number of views,Number of favorites,Video quality,Licensed
أغنية في منزل أنثى السنجاب ومجموعة اغاني الاطفال | قناة أسرتنا - Osratouna TV,"أغنية في منزل أنثى السنجاب ومجموعة اغاني الاطفال | قناة أسرتنا - Osratouna TV

تعتبر أغاني  و أناشيد أطفال سهلة للحفظ وجميلة اللحن والإيقاع والكلمات
الأغاني للأطفال  تحفز عقل الطفل على التركيز وأيضا على الحفظ السريع و النطق السليم

قائمة محتويات الفيديو :
00:00 - في منزل أنثى السنجاب
02:10 -  في منزل أنثى السنجاب 2 
04:17- ثعلوب الحرامي 
06:32 - الديك كوكو والثعلب




اشتركوا معنا بالقناة ليصلكم كل جديد ومميز فقط اضغط على الرابط التالي:
https://www.youtube.com/osratouna/?sub_confirmation=1
تنويه : لا تنسوا الضغط على زر الجرس .. حتى تصلكم اشعاراتنا أول بأول 

بامكانكم التواصل على شبكات التواصل الاجتماعي و الموقع الالكتروني 
🎭 Facebook: http://www.facebook.com/osratounatv
📷 Instagram: https://www.instagram.com/osratouna
🌐 Website: http://www.osratouna.com
🐦 Twitter https://twitter.com/osratouna",Osratouna tv - قناة أسرتنا,2022-05-14T15:00:00Z,"['osratouna', 'قناة أسرتنا']",10,9:12,0,388,45755,0,hd,True
أغنية النوم نام نام يا صغيري بدون موسيقى |  أغنية تنويم الأطفال,"أغنية النوم نام نام يا صغيري بدون موسيقى |  أغنية تنويم الأطفال

اشتركوا معنا بالقناة ليصلكم كل جديد ومميز فقط اضغط على الرابط التالي:
https://www.youtube.com/osratouna/?sub_confirmation=1
تنويه : لا تنسوا الضغط على زر الجرس .. حتى تصلكم اشعاراتنا أول بأول 

بامكانكم التواصل على شبكات التواصل الاجتماعي و الموقع الالكتروني 
🎭 Facebook: http://www.facebook.com/osratounatv
📷 Instagram: https://www.instagram.com/osratouna
🌐 Website: http://www.osratouna.com
🐦 Twitter https://twitter.com/osratouna


الكلمات 
نااام نااام يا عصفور
هيا نَمْ يَا عُصْفُورْ
هيا  نَمْ يَا أَمُّورْ
 أَغْمِضْ عَيْنَيْكَ الحُلْوِينْ
 اللَّيلُ هُدُوءٌ وَسُكُونْ
هيا نَمْ يَا هُمَامْ 
حَلِّقْ بِسَمَاءِ الأَحْلاَمْ 
هُوو هُووو يَا شَطُّورْ
 اصْعَدْ أَجْنِحَةَ الحَمَامْ 
يَا عُصْفُورَ البَسَاتِينْ 
حَلَّ الَّليلُ لِلحُلْوِينْ
 فِى عُشِّكَ هَيَّا وَارْتَاحْ 
أَغْمِضْ لِلحُلمِ العُيُونْ
هُووهُوو يَا حَمَامْ
 نَامَ الحُلْوُ النَّاعِسُ نَامْ
 اذهب اذهب لِلأَحْبَابْ
 أَبْلِغْهُمْ مِنْهُ سَلاَمْ 
يَا قَمَرَايَهْ يَا جَمِيلَةْ
 هَدِّىْ أَنْوَارَكِ لَيْلَةْ
 حَبيبى بِسَرِيرِهِ نَامْ 
رُمُوشُه بِالنَّوم كَحِيلَةْ

هُووهُووو يَا نَجْمَاتْ
 الْتَحِفِى بِظِلِّ الغَيْمَاتْ
 قُولِى بِأُذُنِ العُصْفُورَةْ 
كَيْ لاَ تَسْمَعْكِ النَّسَمَاتْ",Osratouna tv - قناة أسرتنا,2022-05-11T15:45:02Z,"['osratouna', 'قناة أسرتنا', 'اغنية النوم للاطفال الصغار', 'اغنية النوم للاطفال التركيه', 'يلا تنام', 'اغنية قبل النوم', 'اغنية النوم للاطفال', 'اغاني اطفال', 'هالصيصان شو حلوين', 'yalla tnam', 'هالصيصان', 'صيصان', 'شو حلوين', 'الصيصان', 'بيبي', 'baby songs', 'النوم', 'يلا تنام ريما', 'يلا نام', 'يلا تنام واهديلك طير الحمام', 'قناة اطفال', 'كتاكيت', 'تعليم الاطفال', 'نام', 'اغنية النوم بدون موسيقى', 'نام بدون موسيقى', 'أغنية تنويم الأطفال بدون موسيقى', 'أغاني تنويم الأطفال بدون ايقاع', 'تنويم الأطفال بدون موسيقى']",10,4:10,0,244,40184,0,hd,True
أغنية البيبي جنني - أغاني أطفال | قناة أسرتنا,"أغنية البيبي جنني - أغاني أطفال | قناة أسرتنا

اشتركوا معنا بالقناة ليصلكم كل جديد ومميز فقط اضغط على الرابط التالي:
https://www.youtube.com/osratouna/?sub_confirmation=1
تنويه : لا تنسوا الضغط على زر الجرس .. حتى تصلكم اشعاراتنا أول بأول 

بامكانكم التواصل على شبكات التواصل الاجتماعي و الموقع الالكتروني 
🎭 Facebook: http://www.facebook.com/osratounatv
📷 Instagram: https://www.instagram.com/osratouna
🌐 Website: http://www.osratouna.com
🐦 Twitter https://twitter.com/osratouna

الكلمات


البيبي جنني
البِيبِي جَنَنِي
نِنَّنا يَا نُونُو يَا نُونُو
 نِنَّنا يَا نُونُو
يَتَسَلَّق فَوْقَ الكَنَبَةْ 
يَقْفِزْ لِلأَعْلَى لَعِبَا 
يَجْرِى بَابَا يُنْقِذُهُ 
يَضْحَكْ هَاهَاهَا بَبَّا
 يَتَسَلَّلُ نَحْوَ الدُّولاَبْ
 يَسْحَبُ بِيَدَيْهِ الأَثْوَابْ
 يُلْقِيهَا وَيَنَامُ عَلَيْهَا 
وَيُبَعْثِرُ كُلَّ الأَلْعَابْ
***** 
يَجْذِبُ لِيَجُرَّ السِّتَارَةْ
 يَحْبُوْ لِيُقَلِّدَ سَيَّارَةْ 
وَيُطَارِدُ بِالصَّالَةِ قِطَّةْ
 مَامَا تُرَاقِبَهُ مُحْتَارَةْ
 يَحْبُو فِي كُلِّ الأَرْجَاءْ
 وَيُتَمْتِمُ دَاا دَادا دَاااءْ 
يَسْحَبُ مِنْ فَوْقَ الطَّاوِلَةِ 
مَفْرَشَهَا فَيَرْمِى الأَشْيَاءْ
*****


  تَحْمِلُهُ مَامَا تُهَزْهِزُهُ 
وَنُغَنِّي حَتَى نُشَجِّعَهُ 
كَي يَنْعَسْ لَحْظَة وَيَنَام
لَا نصْدِرُ صَوْتًا يُزْعِجُهُ 
نُونُو نُونُو مَا أَحْلَاه
  فِى المَنْزِلِ مَرَحٌ وَحَيَاهْ 
لَوْ يِهْدَأْ سَاعَةْ وَيَنَامْ 
نَشْتَاقُ لِيَصْحُو لِنَرَاهْ
البِيبِي مَا أَحْلَاه
نِنَّنا يَا نُونُو يَا نُونُو
 نِنَّنا يَا نُونُو",Osratouna tv - قناة أسرتنا,2022-05-07T14:26:08Z,"['osratouna', 'قناة أسرتنا', 'بيبي جنني حبيبي جنني', 'بيبي جنني', 'اغنية بيبي جنني', 'اغاني اطفال', 'بيبي', 'كتاكيت', 'اغاني', 'اطفال', 'البيبي جنني', 'اغاني بيبي', 'بيبي حبيبي', 'طيور', 'مرح', 'بيبي جنني واغاني اطفال اخرى', 'كتاكيت بيبي', 'البيبي الصغير', 'البيبي المشاغب', 'اغنية البيبي', 'اغنيه البيبي الصغير', 'بيبي جنني يا حبيبي', 'اغاني البيبي الجديد', 'اغاني البيبي الصغير', 'أغاني أطفال بالعربي', 'أغاني اطفال طيور_الجنة', 'أغاني طيور بيبي للأطفال', 'baby janani', 'bibi janani']",10,2:27,0,2099,378329,0,hd,True
ذهب الليل طلع الفجر 2 بدون موسيقى | قناة أسرتنا,"ذهب الليل طلع الفجر 2 بدون موسيقى | قناة أسرتنا

اشتركوا معنا بالقناة ليصلكم كل جديد ومميز فقط اضغط على الرابط التالي:
https://www.youtube.com/osratouna/?sub_confirmation=1
تنويه : لا تنسوا الضغط على زر الجرس .. حتى تصلكم اشعاراتنا أول بأول 

بامكانكم التواصل على شبكات التواصل الاجتماعي و الموقع الالكتروني 
🎭 Facebook: http://www.facebook.com/osratounatv
📷 Instagram: https://www.instagram.com/osratouna
🌐 Website: http://www.osratouna.com
🐦 Twitter https://twitter.com/osratouna

الكلمات

ذهب الليل طلع الفجر 

ذَهَبَ اللَّيلُ طَلَعَ الفَجْرُ والعُصْفُورْ صَوْصَوْ
 فَرَأَى القِطَّةَ نَادَها بِسْبِسْ قَالَتْ لَهُ نَوْنَوْ
*** 
بَعْدَ سِنِينٍ مَرَّتْ جُهْدًا عَمَلاً تَحْصِيلا 
أَدْرَكْنَا مَطْلَبَنَا المُشْرِقَ بِالعِلْمِ جَمِيلا
 حَقَّقْنَا غَايَتَنَا فَخْرًا أَسْعَدْنَا الأهْلَ 
مَا أَحْلَى الأَحْلاَمَ الحُلْوَةَ لَوْ صَارَتْ سُبُلاَ
***
 نُونُو الشَّاطِرُ صَارَ كَبِيراً حَقَّق غَايَتَهُ
 فَوْقَ بِحَارِ الأَرْضِ الزَّرْقَا قَادَ سَفِينَتَهُ
 لاَ يَخْشَى هَوْجَاءَ المَوْجِ يَعْرِفُ وِجْهَتَهُ 
بِمَوَانِىِء أَقْطَارِ الأرضِ يَصْحَبُ قِطَّتَهُ 
***
يُبْحِرُ قُبْطَانًا يَتَأَمَّلُ عِظَمَ نَعَيِمِ اللهْ 
مَنْ عَمِلَ بِجِدٍ كَيَّ يَصِلَ لِمُرَادٍ يَلْقَاهْ
 لُولُو الحُلْوَةْ كَبِرَتْ أَيَضْاً صَارَتْ دُكْتُوُرَةْ 
تَنْفَعُ كُلَّ النَّاسِ المَرْضَى بِالعِلْمِ وَقُورَةْ
***
  بِالصَّبْرِ تَحَلَّى كَسِبَ نَجَاحًا فَرَحٌ كَلّلَهُ
 أَضْحَى صَفْوانٌ أُسْتَاذًا خُلُق جَمَلَهُ
 يَغْرِسُ فِي النَّشْءِ الأَخْلاَقَ جِيلاَ تلْوَ الجِيلْ
 لَيْسَ يَضِنُّ بِجُهْدٍ أَبَدًا لِلطَّلَابِ دَلِيلْ",Osratouna tv - قناة أسرتنا,2022-04-29T14:00:06Z,"['osratouna', 'قناة أسرتنا', 'طلع الفجر', 'أغاني أطفال', 'ذهب الليل', 'ذهب الليل 2', 'طلع الفجر 2', 'ذهب الليل طلع الفجر', 'ذهب الليل طلع الفجر والعصفور صوصو', 'طلع الفجر والعصفور صوصو', 'ذهب الليل وطلع الفجر', 'أناشيد أطفال', 'أغاني أطفال للنوم', 'ذهب الليل أسرتنا', 'ذهب الليل للاطفال', 'ذهب الليل قناة اسرتنا', 'ذهب الليل فصحى', 'اغنية ذهب الليل طلع الفجر', 'ذهب الليل فجر', 'طلع الفجر والعصفور سوسو', 'ذهب الليل 2 بدون موسيقى', 'ذهب الليل طلع الفجر بدون موسيقى', 'طلع الفجر بدون موسيقى', 'طلع الفجر بدون ايقاع']",10,2:30,0,1215,274323,0,hd,True
osratouna tv  - قناة أسرتنا | أغنية ثعلوب الحرامي,"osratouna tv  - قناة أسرتنا | أغنية ثعلوب الحرامي 

اشتركوا معنا بالقناة ليصلكم كل جديد ومميز فقط اضغط على الرابط التالي:
https://www.youtube.com/osratouna/?sub_confirmation=1
تنويه : لا تنسوا الضغط على زر الجرس .. حتى تصلكم اشعاراتنا أول بأول 

بامكانكم التواصل على شبكات التواصل الاجتماعي و الموقع الالكتروني 
🎭 Facebook: http://www.facebook.com/osratounatv
📷 Instagram: https://www.instagram.com/osratouna
🌐 Website: http://www.osratouna.com
🐦 Twitter https://twitter.com/osratouna

الكلمات 
ثعلوب الحرامي
صَعَدَ الثَّعْلُوبُ المَكَّارْ
 وَتَسَلَّقَ إحْدَىْ الأَشْجَارْ
 كَي يَسْرِقْ بَيْتَ العُصْفُورِ 
فِي غَفْلَةْ ذَاكَ الغَدَّارْ
*****
 جَذَبَ الثَّعَلبُ قِفْلَ البَابْ 
حَاوَلَ تَكْسِيرَ الأَخْشَابْ
 وَلِيَدْخُلَ دَفَعَ النَافِذَةَ 
هَذَا لَيْسَ مِنَ الآَدَابْ 
*****
سَمِعَتْ أَفْرَاخُ العُصْفُورْ
 بِالخَارِجِ مَا كَانَ يَدُورْ
 كان عِنْدَ البَابِ حَرَامِي 
جَاءَ لَسَرِقَتِنَا المَغْرُورْ 
*****
وَضَعُوا خَلْفَ البَابِ أَرِيكَةْ
 وَسَرِيراً يَصْعُبُ تَحْرَيكَهْ
 كُرْسِي جِدُّو وَالمِقْلاَةْ 
وأَلْعَابَ البيبى المَفْكُوكَةْ 


 حَالًا سَنُلَقِّنُ ثَعْلوُبْ دَرْسًا
 يَجَعَلُه المَغْلُوبْ
 وَسَنَطْلُبُ لِلِّصِّ الشُّرْطَةْ
 نَعْرِفُ مَا الرَّقَمُ المَطْلُوبْ 
*****
سَكَبُوا عَلَيْهِ دَلْوَ طِلاَءْ 
مِنْ نَافِذَةٍ فِي العَلْيَاءْ 
وَفَطِيِرَةَ مَامَا بِالتُّوتْ
 فَتَعَثَّرَ وَهَوَىْ فِي المَاءْ 
***** 
 سَقَطَ اللِّصُّ مِنَ الأَغْصَانْ 
مُبْتَلًّا يَبْكِى وَمُهَانْ 
قَالَ الشُّرْطِي هَذَا جَزَاؤُكْ 
وَضَعُوهُ خَلْفَ القُضْبَانْ",Osratouna tv - قناة أسرتنا,2022-04-23T12:56:39Z,"['osratouna', 'قناة أسرتنا', 'حرامي', 'شرطة', 'أغنية لص حرامي', 'أغنية الحرامي', 'لص حرامي', 'أغنية لص', 'لص', 'ثعلوب الحرامي', 'دق دق الباب', 'دق دق الباب انثى السنجاب', 'في منزل انثى السنجاب', 'في منزل انثى السنجاب دق دق الباب', 'أغاني أسرتنا', 'أغاني أطفال', 'أغاني أطفال بالعربي', 'اغاني اطفال مضحكة', 'اغاني اطفال مضحكة جدا', 'اغاني اطفال مضحكة جدا بالعربي', 'لص حرامى', 'ثعلوب']",10,2:23,0,3617,1117947,0,hd,True
Osratouna TV |  قاة أسرتنا  |  أغنية البنات البنات ألطف الكائنات بدون موسيقى,"Osratouna TV |  قاة أسرتنا  |  أغنية البنات البنات ألطف الكائنات بدون موسيقى

اشتركوا معنا بالقناة ليصلكم كل جديد ومميز فقط اضغط على الرابط التالي:
https://www.youtube.com/osratouna/?sub_confirmation=1
تنويه : لا تنسوا الضغط على زر الجرس .. حتى تصلكم اشعاراتنا أول بأول 

بامكانكم التواصل على شبكات التواصل الاجتماعي و الموقع الالكتروني 
🎭 Facebook: http://www.facebook.com/osratounatv
📷 Instagram: https://www.instagram.com/osratouna
🌐 Website: http://www.osratouna.com
🐦 Twitter https://twitter.com/osratouna

الكلمات
البَنَاتُ البَنَاتْ 
البَنَاتُ البَنَاتْ أَلْطَفُ الكَائِنَاتْ
 بِالبِيُوتِ وَبالقُلُوبِ مُؤْنِسَاتٌ غَالِياَتْ 
***
البناتُ بَيْنَنَا  بَيْنَنَا  بَيْنَنَا  
نِعْمَةٌ فَي بَيْتَنَا بَيْتَنَا بَيْتَنَا
بِالْحَنَانِ تَحُفُّنَا  بِالْحَيَاةِ تُعِينُنَا 
***
هُنَّ رَحْمَةْ وَأَمَانْ لِلحَنَانِ مُعْطِيَاتْ 
لاَ تَمَلُّ مِن عَطَاءٍ  بِالأَيَادِي الطَّيِّبَاتْ
*** 
البِنْتُ يَا إِخْوَتِي  كَالزَّهْرِ بِالأُسْرَةِ 
رَسُولُنَا حَثَّناَ  وَأَوْصَى بِهَا بَيْنَنَا",Osratouna tv - قناة أسرتنا,2022-04-21T13:30:11Z,"['osratouna', 'قناة أسرتنا', 'البنات البنات ألطف الكائنات', 'البنات البنات', 'أغنية البنات البنات', 'اغاني اطفال', 'اغاني عن البنات', 'البنات البنات الطف الكائنات كلمات', 'البنات حنينين', 'انشوده البنات البنات الطف الكائنات', 'انشوده البنات الجميلات', 'اغنية البنات', 'اناشيد اطفال', 'اغانى اطفال', 'أغاني أطفال', 'البنات البنات المؤنسات', 'اغنية البنات بدون موسيقى', 'اغنية بنات بدون موسيقى', 'البنات البنات بدون موسيقى', 'انشودة البنات بدون موسيقى', 'انشودة البنات بدون ايقاع', 'انشوده بنات بدون موسيقى']",10,1:53,0,432,88753,0,hd,True
قناة أسرتنا  | توت توت 1 و 2    - ذهب الليل طلع الفجر  1  و 2,"قناة أسرتنا  | توت توت 1 و 2    - ذهب الليل طلع الفجر  1  و 2  

اشتركوا معنا بالقناة ليصلكم كل جديد ومميز فقط اضغط على الرابط التالي:
https://www.youtube.com/osratouna/?sub_confirmation=1
تنويه : لا تنسوا الضغط على زر الجرس .. حتى تصلكم اشعاراتنا أول بأول 

بامكانكم التواصل على شبكات التواصل الاجتماعي و الموقع الالكتروني 
🎭 Facebook: http://www.facebook.com/osratounatv
📷 Instagram: https://www.instagram.com/osratouna
🌐 Website: http://www.osratouna.com
🐦 Twitter https://twitter.com/osratouna",Osratouna tv - قناة أسرتنا,2022-04-19T14:23:42Z,"['osratouna', 'قناة أسرتنا', 'ذهب الليل طلع الفجر', 'ذهب الليل', 'توت توت', 'توت توت 1', 'توت توت 2', 'ذهب الليل 1', 'ذهب الليل طلع الفجر 2022', 'ذهب الليل وطلع 2', 'أغاني أطفال', 'توت توت أسرتنا', 'toot toot', 'طوط طوط', 'ذهب الليل طلع الفجر والعصفور صوصو', 'أناشيد أطفال', 'اغاني اطفال', 'أغاني أسرتنا', 'اغاني أسرتنا tv', 'أغاني أطفال أسرتنا', 'اغنية توت توت', 'اغنية توت توت للاطفال', 'أغنية ذهب الليل طلع الفجر', 'أغنية ذهب الليل وطلع الفجر']",10,9:59,0,7627,1880437,0,hd,True
osratouna tv |   قناة أسرتنا  |  أغنية النملة والصرصور بدون موسيقى,"osratouna tv |   قناة أسرتنا  |  أغنية النملة والصرصور بدون موسيقى

اشتركوا معنا بالقناة ليصلكم كل جديد ومميز فقط اضغط على الرابط التالي:
https://www.youtube.com/osratouna/?sub_confirmation=1
تنويه : لا تنسوا الضغط على زر الجرس .. حتى تصلكم اشعاراتنا أول بأول 


قناة أسرتنا تعلم الطفل اللغة العربية السليمة وتعلمهم أيضا القيم الجميلة
الحكمة من قصة النملة والصرصور
- العمل والاجتهاد هم الطريق للرخاء والرفاهية
-الكسل يؤدي إلى تراكم المهام وجلب المتاعب
-الشخص النشيط أفضل من الكسول الذي لا يقدم لنفسه شيئا


بامكانكم التواصل على شبكات التواصل الاجتماعي و الموقع الالكتروني 
🎭 Facebook: http://www.facebook.com/osratounatv
📷 Instagram: https://www.instagram.com/osratouna
🌐 Website: http://www.osratouna.com
🐦 Twitter https://twitter.com/osratouna",Osratouna tv - قناة أسرتنا,2022-04-14T13:30:02Z,"['osratouna', 'قناة أسرتنا', 'videos for kids', 'kids videos', 'بيبي شارك', 'اغنية بيبي', 'بيبي', 'اغاني اطفال', 'أغاني أطفال', 'حضانة', 'كرتون', 'الالوان', 'براعم', 'كرتون اطفال', 'اغاني الاطفال', 'baby songs', 'طفل', 'nursery rhymes', 'for kids', 'arabic kids songs', 'قصص أطفال', 'أغاني الأطفال', 'اغاني عربية', 'أغنية أطفال', 'أغاني للأطفال', 'اغاني حضانة', 'the ant and the grasshopper', 'اغنية النملة', 'حكاية النملة والصرصور', 'حكاية النملة', 'النملة والصرصور بدون ايقاع', 'أغنية النملة والصرصور بدون موسيقى', 'النملة والصرصور بدون موسيقى']",10,2:47,0,1017,241206,0,hd,True
osratouna tv - قناة أسرتنا | أغنية بابا جالس واقف,"osratouna tv - قناة أسرتنا | أغنية بابا جالس واقف

اشتركوا معنا بالقناة ليصلكم كل جديد ومميز فقط اضغط على الرابط التالي:
https://www.youtube.com/osratouna/?sub_confirmation=1
تنويه : لا تنسوا الضغط على زر الجرس .. حتى تصلكم اشعاراتنا أول بأول 


هذه الأغنية الجميلة للأطفال تعلمه أهمية ترك الهاتف والتركيز على العيش الحقيقي بين العائلة، أنشودة بابا جالس واقف باللغة العربية الفصحى لتعليم الطفل اللغة العربية السليمة 
تعتبر أغاني  و أناشيد أطفال سهلة للحفظ وجميلة اللحن والإيقاع والكلمات
أغاني للأطفال  تحفز عقل الطفل على التركيز وأيضا على الحفظ السريع و النطق السليم

بامكانكم التواصل على شبكات التواصل الاجتماعي و الموقع الالكتروني 
🎭 Facebook: http://www.facebook.com/osratounatv
📷 Instagram: https://www.instagram.com/osratouna
🌐 Website: http://www.osratouna.com
🐦 Twitter https://twitter.com/osratouna

الكلمات
بَابَا بابا جَالِسْ وَاقِفْ
 لَا يَتْرُكُ مِنْ يَدِهِ الهَاتِفْ
وَاتْسابْ مَاسِنْجَرْ فَيسْبُوكْ
 مَا عَادَ يُلاَعِبُ وَيُلاَطِفْ 

 بَابَا بَابَا جَرَحْتُ ذِراعي

لَا تَفْزَعْ ابْني لاَ دَاعِىْ 
مَامَا في المَطْبَخِ أَخْبِرْهَا 
سَتَعْمَلُ مَا يَلْزَمْ وَتُرَاعِي

 بَابَا بَابَا أَنَا جَوْعَانْ 


مَامَا تَطْبُخُ بَعْدَ ثَوَانْ 
سَتَأْتِي بِطَعَامٍ فاصْبِرْ
 فَقَطْ اتْرُكْنِى وَحْدِي الآَنْ 

بَابَا بابا هَيَّا نَلْعَبْ 
نَصْرُخُ تَجْعَلُ وَجْهَكَ مُرْعِبْ
 نَجْرِى وَتَجْرِى لِتُلاَحِقَنَا
 يَمْضِى الوَقْتُ مَعَكَ مُحَبَّبْ 


يَا أولادي أَنَا مَشْغُولْ 
هَذَا عملي مَاذَا أَقُولْ
 أَتَصَفَّحُ بِالنَّتِ أَجُولْ 


 زَوْجي قَسَّمْ وَقْتَكْ
 نَحْتَاجُكَ مَعَنَا ونُحِبُّكْ 
العَمَلُ مُهِمٌ نَتَفَهَّمْ 
لَكِنْ أَيْضَاً نَحْنُ نَهُمُكْ 

نُحِبُك يا بابا
 بابا امْنَحْنَا بَعْضَ الوَقْتْ
 ثُمَّ اذهب واعْمَلْ مَا شِئْتْ
 اُحْضُنَّا بَابَا دَاعِبْنَا
 هَذَا مَا نَطْلُبُ أَفَهِمْتْ 

حَسَنَاً حَسَنًا يَا أولادي 
هيا نَلْعَبُ حادي بَادِى 
أَنْتُمْ بِالدُّنْيَا أَحْبابي 
ضِحْكَتُكُمْ مَصْدَرُ إسْعادي",Osratouna tv - قناة أسرتنا,2022-04-09T14:00:09Z,"['osratouna', 'قناة أسرتنا', 'بابا بابا', 'بابا', 'بابا ماسك هالتلفون', 'بابي مامي كراميش', 'بيبي', 'أغاني أطفال', 'اغاني اطفال', 'بابا جالس واقف', 'بابا تلفون', 'اغاني أطفال صغار', 'اغاني أطفال مضحكة', 'اغاني اطفال بالعربية', 'اغاني أطفال مرح', 'aghani al atfal', 'اغاني أطفال كرتون', 'اغاني أطفال كتاكيت', 'اغاني اطفال قناة وناسة', 'اغاني اطفال عربية', 'اغنية للاطفال', 'بابا جننتوني', 'كراميش بابا جننتوني', 'بابا يا بابا', 'اغنيه بابا جابلي تلفون', 'أغاني هزلية', 'بابا جالس', 'بابا واقف']",10,2:58,0,650,156933,0,hd,True
osratouna tv - قناة أسرتنا | أغنية أنا دجاجة نحن الكتاكيت ومجموعة اغاني الاطفال,"osratouna tv - قناة أسرتنا | أغنية أنا دجاجة نحن الكتاكيت ومجموعة اغاني الاطفال
ربع ساعة من أغاني الأطفال المتواصلة تقدمها لكم قناة أسرتنا للأطفال 

قائمة الاغاني :
00:00 - أنا دجاجة نحن الكتاكيت
02:48 -  في منزل أنثى السنجاب
04:58 - توت توت يا كتكوت
07:09 - كرة القدم 
09:53 - أي أي يا سناني
11:52 - أنشودة أصوات الحيوانات 



اشتركوا معنا بالقناة ليصلكم كل جديد ومميز فقط اضغط على الرابط التالي:
https://www.youtube.com/osratouna/?sub_confirmation=1
تنويه : لا تنسوا الضغط على زر الجرس .. حتى تصلكم اشعاراتنا أول بأول 

بامكانكم التواصل على شبكات التواصل الاجتماعي و الموقع الالكتروني 
🎭 Facebook: http://www.facebook.com/osratounatv
📷 Instagram: https://www.instagram.com/osratouna
🌐 Website: http://www.osratouna.com
🐦 Twitter https://twitter.com/osratouna",Osratouna tv - قناة أسرتنا,2022-04-07T13:59:44Z,"['osratouna', 'قناة أسرتنا', 'اغاني للاطفال', 'طيور الجنه', 'اغاني البيبي', 'اغاني متواصلة للاطفال', 'اطفال', 'طيور بيبي', 'songs for kids', 'أغاني أطفال', 'اغاني اطفال طويلة', 'اغاني اطفال طويله بدون اعلانات', 'اغاني اطفال طويله وجميله', 'أغاني أطفال صغار', 'اغاني اطفال صغار مضحكة', 'أغاني أطفال بالعربي', 'أناشيد أطفال تعليمية', 'أناشيد أطفال', 'مرح', 'مرح tv', 'أغاني أسرتنا', 'اغاني أسرتنا tv', 'دق دق الباب', 'دق دق مين على الباب', 'توت توت أنا الكتكوت', 'توت توت أناشيد وأغاني أطفال باللغة العربية', 'اي اي يا سناني اسرتنا']",10,14:4,0,3282,624963,0,hd,True
