Title,Description,Channel Title,Publish time,Tags,Category,Duration,Number of comments,Number of likes,Number of views,Number of favorites,Video quality,Licensed
GOTAGA REGARDE AMOURANTH ?! | BEST-OF GOTAGA #29,"Promis c'est totalement faux !

🎧 Steelseries t'offre -12%, code GOTAGA12: https://fr.steelseries.com/gaming-headsets/arctis-pro
👕 Nouvelle collection disponible : https://shop.gotaga.tv/
📱 Profite de -5% chez Rhinoshield avec le code GOTA : https://bit.ly/GotagaxRhinoShield
🎮 Profite de -5% chez SCUF avec le code GOTAGA : http://scuf.co/Gotaga
🕹️ Profite de -8% chez KINGUIN avec le code GOTAGA : https://kingu.in/gotaga

--------------------------------------------

► Site Web : http://www.gotaga.tv
► Boutique : https://shop.gotaga.tv/
► Chaine secondaire : https://www.youtube.com/user/mYGotaga
► Stream : http://www.twitch.tv/Gotaga
► Discord : https://discord.gg/gotaga
► Twitter : http://www.twitter.com/Gotaga
► Instagram : http://www.instagram.com/Gotaga
► Tiktok : https://www.tiktok.com/@gotaga
► Facebook : http://www.facebook.com/Gotag4

--------------------------------------------

► Règles de l'espace commentaire :

- Soyez respectueux envers les membres de la communauté.
- Les insultes, propos racistes ou autres seront sanctionnés par l'équipe de modération.
- Pas de pubs et de spams.

--------------------------------------------

💥 Télécharge l'extension (Chrome & Firefox), tu seras informé de la sortie de chaque vidéo sur la chaîne principale et secondaire ainsi que de mes lives :  https://gotaga.tv/extension/

--------------------------------------------

► Contact : contact@gotaga.tv

--------------------------------------------

© GOTAGA PROD",GOTAGA,2022-05-15T12:47:02Z,"['FR', 'gotaga', 'gotag4', 'the french monster', 'vitality', 'mygotaga', 'amour', 'amouranth', 'amourant', 'asmr', 'stream', 'twitch', 'got', 'visionnage', 'amr', 'best of', 'fortnite', 'ponce', 'rivenzi']",20,9:29,201,19773,307053,0,hd,True
UN EMPLOYÉ QUITTE LA G-CORP (encore 😥) | VLOG #28,"Nouvelle grosse semaine aux locaux avec la préparation de l'émission King Titoune (et le fameux prank) mais aussi de la première édition de MasterQuiz en compagnie des MANE !
🎧 Steelseries t'offre -12%, code GOTAGA12: https://fr.steelseries.com/gaming-headsets/arctis-pro
👕 Nouvelle collection disponible : https://shop.gotaga.tv/
📱 Profite de -5% chez Rhinoshield avec le code GOTA : https://bit.ly/GotagaxRhinoShield
🎮 Profite de -5% chez SCUF avec le code GOTAGA : http://scuf.co/Gotaga
🕹️ Profite de -8% chez KINGUIN avec le code GOTAGA : https://kingu.in/gotaga

--------------------------------------------

► Site Web : http://www.gotaga.tv
► Boutique : https://shop.gotaga.tv/
► Chaine secondaire : https://www.youtube.com/user/mYGotaga
► Stream : http://www.twitch.tv/Gotaga
► Discord : https://discord.gg/gotaga
► Twitter : http://www.twitter.com/Gotaga
► Instagram : http://www.instagram.com/Gotaga
► Tiktok : https://www.tiktok.com/@gotaga
► Facebook : http://www.facebook.com/Gotag4

--------------------------------------------

► Règles de l'espace commentaire :

- Soyez respectueux envers les membres de la communauté.
- Les insultes, propos racistes ou autres seront sanctionnés par l'équipe de modération.
- Pas de pubs et de spams.

--------------------------------------------

💥 Télécharge l'extension (Chrome & Firefox), tu seras informé de la sortie de chaque vidéo sur la chaîne principale et secondaire ainsi que de mes lives :  https://gotaga.tv/extension/

--------------------------------------------

► Contact : contact@gotaga.tv

--------------------------------------------

© GOTAGA PROD",GOTAGA,2022-05-14T12:30:46Z,"['FR', 'gotaga', 'gotag4', 'the french monster', 'vitality', 'mygotaga', 'vlog', 'vie', 'gcorp', 'game', 'alex', 'stef', 'elise', 'cam', 'mel', 'yann', 'xianon', 'g corp', 'gotaga corp', 'employté', 'quitte', 'encore', 'la gcorp', 'esport', 'gaming', 'gamer']",24,29:55,554,23234,343819,0,hd,True
LE SCÉNARIO DE FOUUU ! (OutPlay ft. JL Tomy & Nateos),"Le niveau était très relevé pour cette nouvelle soirée du lundi avec @JL Tomy & @Nateos !
🎧 Steelseries t'offre -12%, code GOTAGA12: https://fr.steelseries.com/gaming-headsets/arctis-pro
👕 Nouvelle collection disponible : https://shop.gotaga.tv/
📱 Profite de -5% chez Rhinoshield avec le code GOTA : https://bit.ly/GotagaxRhinoShield
🎮 Profite de -5% chez SCUF avec le code GOTAGA : http://scuf.co/Gotaga
🕹️ Profite de -8% chez KINGUIN avec le code GOTAGA : https://kingu.in/gotaga

--------------------------------------------

► Site Web : http://www.gotaga.tv
► Boutique : https://shop.gotaga.tv/
► Chaine secondaire : https://www.youtube.com/user/mYGotaga
► Stream : http://www.twitch.tv/Gotaga
► Discord : https://discord.gg/gotaga
► Twitter : http://www.twitter.com/Gotaga
► Instagram : http://www.instagram.com/Gotaga
► Tiktok : https://www.tiktok.com/@gotaga
► Facebook : http://www.facebook.com/Gotag4

--------------------------------------------

► Règles de l'espace commentaire :

- Soyez respectueux envers les membres de la communauté.
- Les insultes, propos racistes ou autres seront sanctionnés par l'équipe de modération.
- Pas de pubs et de spams.

--------------------------------------------

💥 Télécharge l'extension (Chrome & Firefox), tu seras informé de la sortie de chaque vidéo sur la chaîne principale et secondaire ainsi que de mes lives :  https://gotaga.tv/extension/

--------------------------------------------

► Contact : contact@gotaga.tv

--------------------------------------------

© GOTAGA PROD",GOTAGA,2022-05-12T16:37:48Z,"['FR', 'gotaga', 'gotag4', 'the french monster', 'vitality', 'mygotaga']",24,49:34,96,10498,210577,0,hd,True
AMINE & BILLY NOUS TESTENT EN CUISINE... | BEST-OF GOTAGA #28,"Notre duo avec Squeezie a été trop fort pour Amine & Billy..
🎧 Steelseries t'offre -12%, code GOTAGA12: https://fr.steelseries.com/gaming-headsets/arctis-pro
👕 Nouvelle collection disponible : https://shop.gotaga.tv/
📱 Profite de -5% chez Rhinoshield avec le code GOTA : https://bit.ly/GotagaxRhinoShield
🎮 Profite de -5% chez SCUF avec le code GOTAGA : http://scuf.co/Gotaga
🕹️ Profite de -8% chez KINGUIN avec le code GOTAGA : https://kingu.in/gotaga

--------------------------------------------

► Site Web : http://www.gotaga.tv
► Boutique : https://shop.gotaga.tv/
► Chaine secondaire : https://www.youtube.com/user/mYGotaga
► Stream : http://www.twitch.tv/Gotaga
► Discord : https://discord.gg/gotaga
► Twitter : http://www.twitter.com/Gotaga
► Instagram : http://www.instagram.com/Gotaga
► Tiktok : https://www.tiktok.com/@gotaga
► Facebook : http://www.facebook.com/Gotag4

--------------------------------------------

► Règles de l'espace commentaire :

- Soyez respectueux envers les membres de la communauté.
- Les insultes, propos racistes ou autres seront sanctionnés par l'équipe de modération.
- Pas de pubs et de spams.

--------------------------------------------

💥 Télécharge l'extension (Chrome & Firefox), tu seras informé de la sortie de chaque vidéo sur la chaîne principale et secondaire ainsi que de mes lives :  https://gotaga.tv/extension/

--------------------------------------------

► Contact : contact@gotaga.tv

--------------------------------------------

© GOTAGA PROD",GOTAGA,2022-05-08T13:55:00Z,"['FR', 'gotaga', 'gotag4', 'the french monster', 'vitality', 'mygotaga', 'best of', 'squeezie', 'amine', 'billy']",20,8:15,191,14074,192569,0,hd,True
AMINE MENACE ÉLISE ?! | VLOG #27,"Nouveau #vlog donc nouvelle semaine aux locaux ! Alex & Stef se sont affrontés sur Valorant en pariant leur prime Be Insane, puis la G-Corp est allé donner son sang !
🎧 Steelseries t'offre -12%, code GOTAGA12: https://fr.steelseries.com/gaming-headsets/arctis-pro
👕 Nouvelle collection disponible : https://shop.gotaga.tv/
📱 Profite de -5% chez Rhinoshield avec le code GOTA : https://bit.ly/GotagaxRhinoShield
🎮 Profite de -5% chez SCUF avec le code GOTAGA : http://scuf.co/Gotaga
🕹️ Profite de -8% chez KINGUIN avec le code GOTAGA : https://kingu.in/gotaga

--------------------------------------------

► Site Web : http://www.gotaga.tv
► Boutique : https://shop.gotaga.tv/
► Chaine secondaire : https://www.youtube.com/user/mYGotaga
► Stream : http://www.twitch.tv/Gotaga
► Discord : https://discord.gg/gotaga
► Twitter : http://www.twitter.com/Gotaga
► Instagram : http://www.instagram.com/Gotaga
► Tiktok : https://www.tiktok.com/@gotaga
► Facebook : http://www.facebook.com/Gotag4

--------------------------------------------

► Règles de l'espace commentaire :

- Soyez respectueux envers les membres de la communauté.
- Les insultes, propos racistes ou autres seront sanctionnés par l'équipe de modération.
- Pas de pubs et de spams.

--------------------------------------------

💥 Télécharge l'extension (Chrome & Firefox), tu seras informé de la sortie de chaque vidéo sur la chaîne principale et secondaire ainsi que de mes lives :  https://gotaga.tv/extension/

--------------------------------------------

► Contact : contact@gotaga.tv

--------------------------------------------

© GOTAGA PROD",GOTAGA,2022-05-07T15:38:36Z,"['FR', 'gotag4', 'the french monster', 'vitality', 'mygotaga', 'gotaga', 'vlog', 'elise', 'stef', 'mel', 'melina', 'cam', 'camille', 'ale', 'alex', 'una', 'yann', 'corp', 'gcorp', 'ollegue', 'game', 'esprot', 'esport']",24,26:40,369,25306,371978,0,hd,True
ON DÉVOILE NOS HEURES PASSÉES SUR LES ÉCRANS (ft. Ponce & Rivenzi),"Après le Masterkill Fortnite on en a profité pour se poser et discuter de plein de choses !
🎧 Steelseries t'offre -12%, code GOTAGA12: https://fr.steelseries.com/gaming-headsets/arctis-pro
👕 Nouvelle collection disponible : https://shop.gotaga.tv/
📱 Profite de -5% chez Rhinoshield avec le code GOTA : https://bit.ly/GotagaxRhinoShield
🎮 Profite de -5% chez SCUF avec le code GOTAGA : http://scuf.co/Gotaga
🕹️ Profite de -8% chez KINGUIN avec le code GOTAGA : https://kingu.in/gotaga

Timecodes :
00:00 Introduction
00:15 Le contenu de Rivenzi
03:38 Les jeux mobiles
07:47 Les jeux de Ponce & Rivenzi
10:05 La carrière de Ponce (part 1)
13:30 L'anecdote sur Doigby
14:00 Le prank de Doigby
15:10 La carrière de Ponce (part 2)
21:35 L'origine du pseudo de Ponce
23:23 L'anecdote de Rivenzi
23:40 L'anecdote de Ponce
25:00 Le temps d'écran sur téléphone
28:04 La carrière de Ponce (part 3)
30:00 Outroduction

--------------------------------------------

► Site Web : http://www.gotaga.tv
► Boutique : https://shop.gotaga.tv/
► Chaine secondaire : https://www.youtube.com/user/mYGotaga
► Stream : http://www.twitch.tv/Gotaga
► Discord : https://discord.gg/gotaga
► Twitter : http://www.twitter.com/Gotaga
► Instagram : http://www.instagram.com/Gotaga
► Tiktok : https://www.tiktok.com/@gotaga
► Facebook : http://www.facebook.com/Gotag4

--------------------------------------------

► Règles de l'espace commentaire :

- Soyez respectueux envers les membres de la communauté.
- Les insultes, propos racistes ou autres seront sanctionnés par l'équipe de modération.
- Pas de pubs et de spams.

--------------------------------------------

💥 Télécharge l'extension (Chrome & Firefox), tu seras informé de la sortie de chaque vidéo sur la chaîne principale et secondaire ainsi que de mes lives :  https://gotaga.tv/extension/

--------------------------------------------

► Contact : contact@gotaga.tv

--------------------------------------------

© GOTAGA PROD",GOTAGA,2022-05-06T14:00:06Z,"['FR', 'gotaga', 'gotag4', 'the french monster', 'vitality', 'mygotaga']",24,30:27,72,11508,231538,0,hd,True
ON FAIT UN MASTERKILL 0 BUILD SUR FORTNITE !! (ft. Ponce & Rivenzi),"Cette semaine on a reçu Ponce & Rivenzi pour un Masterkill sur Fortnite sans les constructions !
🎧 Steelseries t'offre -12%, code GOTAGA12: https://fr.steelseries.com/gaming-headsets/arctis-pro
👕 Nouvelle collection disponible : https://shop.gotaga.tv/
📱 Profite de -5% chez Rhinoshield avec le code GOTA : https://bit.ly/GotagaxRhinoShield
🎮 Profite de -5% chez SCUF avec le code GOTAGA : http://scuf.co/Gotaga
🕹️ Profite de -8% chez KINGUIN avec le code GOTAGA : https://kingu.in/gotaga

--------------------------------------------

► Site Web : http://www.gotaga.tv
► Boutique : https://shop.gotaga.tv/
► Chaine secondaire : https://www.youtube.com/user/mYGotaga
► Stream : http://www.twitch.tv/Gotaga
► Discord : https://discord.gg/gotaga
► Twitter : http://www.twitter.com/Gotaga
► Instagram : http://www.instagram.com/Gotaga
► Tiktok : https://www.tiktok.com/@gotaga
► Facebook : http://www.facebook.com/Gotag4

--------------------------------------------

► Règles de l'espace commentaire :

- Soyez respectueux envers les membres de la communauté.
- Les insultes, propos racistes ou autres seront sanctionnés par l'équipe de modération.
- Pas de pubs et de spams.

--------------------------------------------

💥 Télécharge l'extension (Chrome & Firefox), tu seras informé de la sortie de chaque vidéo sur la chaîne principale et secondaire ainsi que de mes lives :  https://gotaga.tv/extension/

--------------------------------------------

► Contact : contact@gotaga.tv

--------------------------------------------

© GOTAGA PROD",GOTAGA,2022-05-05T17:16:39Z,"['FR', 'gotaga', 'gotag4', 'the french monster', 'vitality', 'mygotaga', 'mk', 'masterkill', 'master', 'kill', 'zero build', 'maj', 'mise a jour', 'ponce', 'riv', 'rivenzi', 'poncefleur']",20,27:28,140,12908,237274,0,hd,True
QUEL DUO SERA LE MAÎTRE DU MASTERQUIZ ? (ft. plein de beau monde),"À l'occasion des 5 ans de Reyes, profitez de leur offre spéciale Un Article Acheté = Un Article Offert ainsi que du code MASTERQUIZ qui vous offre -15% sur tout le site ! RDV sur reyes-clothing.fr

C'est la toute première édition du MasterQuiz organisé par Yannou ! C'était trop lourd, on espère que vous avez kiffé ! 

🎧 Steelseries t'offre -12%, code GOTAGA12: https://fr.steelseries.com/gaming-headsets/arctis-pro
👕 Nouvelle collection disponible : https://shop.gotaga.tv/
📱 Profite de -5% chez Rhinoshield avec le code GOTA : https://bit.ly/GotagaxRhinoShield
🎮 Profite de -5% chez SCUF avec le code GOTAGA : http://scuf.co/Gotaga
🕹️ Profite de -8% chez KINGUIN avec le code GOTAGA : https://kingu.in/gotaga

--------------------------------------------

► Site Web : http://www.gotaga.tv
► Boutique : https://shop.gotaga.tv/
► Chaine secondaire : https://www.youtube.com/user/mYGotaga
► Stream : http://www.twitch.tv/Gotaga
► Discord : https://discord.gg/gotaga
► Twitter : http://www.twitter.com/Gotaga
► Instagram : http://www.instagram.com/Gotaga
► Tiktok : https://www.tiktok.com/@gotaga
► Facebook : http://www.facebook.com/Gotag4

--------------------------------------------

► Règles de l'espace commentaire :

- Soyez respectueux envers les membres de la communauté.
- Les insultes, propos racistes ou autres seront sanctionnés par l'équipe de modération.
- Pas de pubs et de spams.

--------------------------------------------

💥 Télécharge l'extension (Chrome & Firefox), tu seras informé de la sortie de chaque vidéo sur la chaîne principale et secondaire ainsi que de mes lives :  https://gotaga.tv/extension/

--------------------------------------------

► Contact : contact@gotaga.tv

--------------------------------------------

© GOTAGA PROD",GOTAGA,2022-05-02T13:30:01Z,"['FR', 'gotaga', 'gotag4', 'the french monster', 'vitality', 'mygotaga', 'masterquizz', 'master', 'bip', 'mane', 'game']",24,36:44,163,15605,306615,0,hd,True
ETOILES CLASH DOIGBY EN DIRECT 😂 | BEST-OF GOTAGA #27,"Nouveau #Bestofgotaga ! C'était quand même une soirée incroyable cet OpenWorld avec Amine & Etoiles
🎧 Steelseries t'offre -12%, code GOTAGA12: https://fr.steelseries.com/gaming-headsets/arctis-pro
👕 Nouvelle collection disponible : https://shop.gotaga.tv/
📱 Profite de -5% chez Rhinoshield avec le code GOTA : https://bit.ly/GotagaxRhinoShield
🎮 Profite de -5% chez SCUF avec le code GOTAGA : http://scuf.co/Gotaga
🕹️ Profite de -8% chez KINGUIN avec le code GOTAGA : https://kingu.in/gotaga

--------------------------------------------

► Site Web : http://www.gotaga.tv
► Boutique : https://shop.gotaga.tv/
► Chaine secondaire : https://www.youtube.com/user/mYGotaga
► Stream : http://www.twitch.tv/Gotaga
► Discord : https://discord.gg/gotaga
► Twitter : http://www.twitter.com/Gotaga
► Instagram : http://www.instagram.com/Gotaga
► Tiktok : https://www.tiktok.com/@gotaga
► Facebook : http://www.facebook.com/Gotag4

--------------------------------------------

► Règles de l'espace commentaire :

- Soyez respectueux envers les membres de la communauté.
- Les insultes, propos racistes ou autres seront sanctionnés par l'équipe de modération.
- Pas de pubs et de spams.

--------------------------------------------

💥 Télécharge l'extension (Chrome & Firefox), tu seras informé de la sortie de chaque vidéo sur la chaîne principale et secondaire ainsi que de mes lives :  https://gotaga.tv/extension/

--------------------------------------------

► Contact : contact@gotaga.tv

--------------------------------------------

© GOTAGA PROD",GOTAGA,2022-05-01T16:58:01Z,"['FR', 'gotaga', 'gotag4', 'the french monster', 'vitality', 'mygotaga', 'bestof', 'clash', 'ponce', 'gotaz', 'got', 'etoiles', 'sdoig', 'amine']",20,8:38,105,13875,204547,0,hd,True
MEL VA À SA PREMIÈRE LAN | VLOG #26,"Nouvelle semaine aux locaux ! Un affrontement au billard entre frère et sœur mais également Mel qui participe à sa toute première LAN ! 👀
🎧 Steelseries t'offre -12%, code GOTAGA12: https://fr.steelseries.com/gaming-headsets/arctis-pro
👕 Nouvelle collection disponible : https://shop.gotaga.tv/
📱 Profite de -5% chez Rhinoshield avec le code GOTA : https://bit.ly/GotagaxRhinoShield
🎮 Profite de -5% chez SCUF avec le code GOTAGA : http://scuf.co/Gotaga
🕹️ Profite de -8% chez KINGUIN avec le code GOTAGA : https://kingu.in/gotaga

--------------------------------------------

► Site Web : http://www.gotaga.tv
► Boutique : https://shop.gotaga.tv/
► Chaine secondaire : https://www.youtube.com/user/mYGotaga
► Stream : http://www.twitch.tv/Gotaga
► Discord : https://discord.gg/gotaga
► Twitter : http://www.twitter.com/Gotaga
► Instagram : http://www.instagram.com/Gotaga
► Tiktok : https://www.tiktok.com/@gotaga
► Facebook : http://www.facebook.com/Gotag4

--------------------------------------------

► Règles de l'espace commentaire :

- Soyez respectueux envers les membres de la communauté.
- Les insultes, propos racistes ou autres seront sanctionnés par l'équipe de modération.
- Pas de pubs et de spams.

--------------------------------------------

💥 Télécharge l'extension (Chrome & Firefox), tu seras informé de la sortie de chaque vidéo sur la chaîne principale et secondaire ainsi que de mes lives :  https://gotaga.tv/extension/

--------------------------------------------

► Contact : contact@gotaga.tv

--------------------------------------------

© GOTAGA PROD",GOTAGA,2022-04-30T14:00:17Z,"['FR', 'gotaga', 'gotag4', 'the french monster', 'vitality', 'mygotaga']",24,15:48,157,21790,310051,0,hd,True
