Title,Description,Channel Title,Publish time,Tags,Category,Duration,Number of comments,Number of likes,Number of views,Number of favorites,Video quality,Licensed
NE T'INQUIÈTE PAS (Rémi Gaillard),"Ne t'inquiète pas si pour des guerres d'égo le sang coule, si partout sur le globe l'injustice béante fait croître l'esprit de vengeance... Demain sort le dernier smartphone et tu pourras dormir avec 💤

🎶  Keny Arkana
🎥  Rémi Gaillard",Rémi GAILLARD,2022-03-09T15:02:59Z,[],23,4:43,1670,51067,915262,0,hd,0.0
SANTA CLAUS (RÉMI GAILLARD),"🎅 Le Père Noël existe. Joyeux Noël !
🎅 Santa Claus exists. Merry Christmas !
🎅 Santa Claus existe. Feliz Navidad !",Rémi GAILLARD,2021-12-21T15:18:53Z,[],23,3:42,1273,53791,976037,0,hd,1.0
UFO / OVNI (REMI GAILLARD) 👽,"🛸  🇬🇧  UFOs spotted in France : behind the scenes of the hoax that fooled the media... Here is my new prank video !
Watch out, they're coming ! 👽

🛸  🇫🇷  OVNIs vus en France :  voici les dessous du canular qui a berné les médias... Et ma nouvelle vidéo prank !
Attention, ils sont là ! 👽

🎶 Music : The Visit Ⓒ Almog Shmueli / Rémi Gaillard",Rémi GAILLARD,2021-11-17T16:00:11Z,[],23,7:14,5204,135829,2602038,0,hd,1.0
UFOS SPOTTED IN FRANCE ? (RÉMI GAILLARD) 🛸,"🇫🇷 Bonjour tous les médias,
En 1938, Orson Welles a fait croire à une invasion d'extraterrestres à la radio. Un siècle plus tard, grâce à vous, je viens de faire le même canular. Merci !
C'est en faisant n'importe quoi qu'on devient des OVNI 🛸
À suivre...

🇬🇧 Hello dear media.
Back in 1938, Orson Wells faked an alien invasion on the radio. 
Almost a century later, thanks to you, I just did the same prank. Thanks!
It’s when you do stupid things that you become an alien 👽 
To be continued…",Rémi GAILLARD,2021-11-13T20:53:11Z,[],23,2:33,1426,28944,438815,0,hd,1.0
REMI GAILLARD PIÈGE L'ÉQUIPE DE FRANCE DE VOLLEY🥇,"🇫🇷 Rémi Gaillard piège l'équipe de France de Volley.
🇬🇧 Rémi Gaillard pranks Olympic Volleyball Champions.

🏐 Dangerously funny videos created and produced by Rémi GAILLARD.
http://www.facebook.com/gaillardremi
http://twitter.com/nqtv",Rémi GAILLARD,2021-08-07T18:43:26Z,[],23,50,3914,129912,3646196,0,hd,1.0
OLYMPICS (RÉMI GAILLARD) 🥇,Olympics : The GOAT is back 🥇,Rémi GAILLARD,2021-07-23T14:45:10Z,[],23,2:41,9470,291454,8906942,0,hd,1.0
FOX VS HUNTER (RÉMI GAILLARD) 🦊,"🇫🇷 Putain les mecs, j'ai retrouvé mes codes YouTube.
🇬🇧 Holy shit ! Found my Youtube logins back.

🦊 Dangerously funny videos created and produced by Rémi GAILLARD.
http://www.facebook.com/gaillardremi
http://twitter.com/nqtv",Rémi GAILLARD,2021-03-03T15:45:14Z,"['fox', 'renard', 'hunt', 'hunting', 'chasseur', 'chasse', 'prank', 'remi', 'remy', 'gaillard']",23,1:48,5384,84911,1753042,0,hd,0.0
"MARIO KART, PAC-MAN, SONIC, TETRIS (REMI GAILLARD) 👾","🇫🇷  Mario Kart, Pac-Man, Sonic, Tetris dans la vraie vie.
🇬🇧  Mario Kart, Pac-Man, Sonic, Tetris in real life.

👾  Dangerously funny videos created and produced by Rémi GAILLARD.
http://www.facebook.com/gaillardremi
http://twitter.com/nqtv",Rémi GAILLARD,2020-03-31T15:16:35Z,"['Rémi Gaillard', 'Pac-man', 'Mario kart', 'sonic', 'tetris', 'kanagaroo', 'kangourou', 'clown', 'prank', 'lol', 'funny']",23,3:4,2705,89937,3255887,0,hd,1.0
WTF (REMI GAILLARD) 😒,"😒 Rémi Gaillard is world famous for his dangerously funny videos. 

Unafraid of controversy, he has challenged the norms and expectations of online video with his creativity!

From bringing Pacman and Mario Kart to life and playing pranks in animal costumes, to taking on the likes of Ronaldo in a battle of football skills, Rémi has done it all and shows no signs of stopping any time soon - his motto is, after all, ""C'est en faisant n'importe quoi qu'on devient n'importe qui""!

One things for sure - once you watch Rémi's videos, you'll never look at an elevator in the same way...

Subscribe for more:
http://bit.ly/ouiremi

Like on Facebook:
http://bit.ly/remilike

Follow on Twitter:
http://bit.ly/remitweet

More Rémi:
http://www.nimportequi.com/",Rémi GAILLARD,2019-06-01T13:23:25Z,"['remi gaillard', 'remi', 'gaillard', 'clown', 'fur', 'renard', 'red fox', 'animal rights', 'fun', 'funny']",23,3:11,5076,185701,5416997,0,hd,1.0
"""J'ACCUSE"" (RÉMI GAILLARD) 🖕","J'ACCUSE (Damien Saez)

Faut du gasoil dans la bagnole 
La carte bleue dans la chatte
Faut de la dinde pour Noël
Faut bronzer pendant les vacances 
Faut du forfait faut du forfait
Pour oublier la solitude, 
Faut des gonzesses à la télé
Ouais faut des pilules pour bander
Faut du gazon dans les tabacs
Il faudrait arrêter d'fumer,
La salle de sport sur des machines
Faut s'essouffler faut s'entraîner
Faut marcher dans les clous
Faut pas boire au volant
Faut dépenser les p'tits sous 
Faut du réseau pour les enfants 
Faut ressembler à des guignols 
Faut que tu passes à la télé
Pour rentrer dans les farandoles 
De ceux qui ont le blé
J'me ballade dans les grandes surfaces 
J'ai pas assez mais faut payer
Je cours au gré des accessoires 
Et des conneries illimitées
Les gens parlent mal les gens sont cons 
Au moins tout aussi cons que moi
A se faire mettre à s'faire baiser
Sûrs de s'faire enfanter 
Des bébés par des hologrammes
Des mots d'amour par satellite
Mais ces connards ils savent pas lire
Ils savent même pas se nourrir
Des OGM dans les biberons
Ouais c'est tant mieux ça fera moins de cons
Quand ils crèveront en mutation
Des grippes porcines sur des cochons
Oh non l'homme descend pas du singe
Il descend plutôt du mouton
Oh non l'homme descend pas du singe
Il descend plutôt du mouton
Faut marcher dans les clous
Faut pas boire au volant
Faut dépenser ses p'tits sous
Faut du réseau pour tes enfants
Faut ressembler à des guignols 
Faut passer à la télé
Faut rentrer dans les farandoles 
De ceux qui font le blé
Il parait qu'il faut virer les profs
Et puis les travailleurs sociaux 
Les fonctionnaires qui servent à rien
Les infirmières à 1000 euros
Faut qu'ça rapporte aux actionnaires
La santé et les hôpitaux
Va t'faire soigner en Angleterre
Va voir la gueule de leurs métros
 Faut qu'on se fasse une raison 
On a loupé nos transactions
On s'est laissés prendre le cul
Par nos besoins nos religions 
Il faut foutre le portables aux chiottes
Et des coup d'pioche dans la télé
Faut mettre les menottes
A chaque présentateur du JT
J'accuse ! 
Au mégaphone dans l'assemblée ! 
J'accuse ! J'accuse ! J'accuse ! 
Au mégaphone dans l'assemblée ! 
Faut du gasoil dans la bagnole
La carte bleue dans la chatte
Faut de la dinde pour Noël
Faut bronzer pendant les vacances 
Faut du forfait faut du forfait
Faudrait de l'herbe dans les tabacs 
La salle de sport sur des machines 
Faut s'essouffler faut s'entraîner
J'me ballade dans les grandes surfaces 
J'ai pas assez mais faut payer
Je cours au gré des accessoires 
Et des conneries illimitées
J'me ballade dans les grandes surfaces
J'ai pas assez mais faut payer
Je cours au gré des accessoires 
Et des conneries illimitées",Rémi GAILLARD,2019-01-13T15:57:37Z,[],23,4:21,5589,159897,3386610,0,hd,1.0
TRAIN (REMI GAILLARD) 🚂,"🚂  Rémi Gaillard is world famous for his dangerously funny videos. 

Unafraid of controversy, he has challenged the norms and expectations of online video with his creativity!

From bringing Pacman and Mario Kart to life and playing pranks in animal costumes, to taking on the likes of Ronaldo in a battle of football skills, Rémi has done it all and shows no signs of stopping any time soon - his motto is, after all, ""C'est en faisant n'importe quoi qu'on devient n'importe qui""!

One things for sure - once you watch Rémi's videos, you'll never look at an elevator in the same way...

Subscribe for more:
http://bit.ly/ouiremi

Like on Facebook:
http://bit.ly/remilike

Follow on Twitter:
http://bit.ly/remitweet

More Rémi:
http://www.nimportequi.com/",Rémi GAILLARD,2018-04-03T10:22:42Z,"['Train', 'Rémi Gaillard', 'Rémy Gaillard', 'prank', 'awesome', 'lol', 'blague', 'sncf', 'grève']",23,56,3468,191129,31628811,0,hd,1.0
WHO WANTS THE CA$H ? (REMI GAILLARD) 💰,"🇫🇷  J'ai accepté (encore) de faire une pub pour vous redistribuer l'argent.
Gagne du cash tous les jours sur Bravoloto. Le mercredi partage le jackpot avec mon asso Anymal : https://bravoloto.app.link/anymal

🇬🇧  I accepted to shoot this new promo video so I can give you some money again.

🇪🇸  He aceptado hacer un anuncio para redistribuiros el dinero que me dan.",Rémi GAILLARD,2018-02-28T11:51:06Z,"['remi gaillard', 'remi', 'bravoloto', 'money', 'cash', 'anymal', 'animaux', 'animals', 'awesome', 'free', 'lottery', 'loto', 'prank', '1000', 'euro', 'euros', 'dollars']",23,4:28,3655,87198,5841929,0,hd,1.0
