Title,Description,Channel Title,Publish time,Tags,Category,Duration,Number of comments,Number of likes,Number of views,Number of favorites,Video quality,Licensed
Black M (feat LEDOC) - Outfit (Clip officiel),"Découvre ""Outfit"", le nouveau clip de Black M : https://blackm.s-ib.link/Outfit

Abonne-toi dès maintenant à la CHAINE OFFICIELLE de BLACK M :
http://bit.ly/BlackM-Youtube​

Retrouve Black M sur :
Facebook : https://www.facebook.com/Blackmesrime...
Twitter : https://twitter.com/bmesrimes​
Instagram: https://www.instagram.com/blackm/​
Tik Tok : https://www.tiktok.com/@blackm

#BlackM​ #Outfit",Black M,2022-05-11T14:00:01Z,"['black', 'black m', ""sexion d'assaut"", 'sexion', 'gims', 'retour des rois', 'rois', 'retour', 'outfit', 'sur ma route']",22,2:56,723,40549,1041812,0,hd,False
SEXION D'ASSAUT - LE RETOUR DES ROIS,La tournée événement 2022,Black M,2021-12-07T11:56:39Z,[],22,,503,12305,189804,0,hd,False
AL'FAMILY SAISON 1 : Episodes 31 à 35 - Léa m'empêche de tourner !,AL'FAMILY SAISON 1 : Episodes 31 à 35 - Léa m'empêche de tourner !,Black M,2021-09-12T16:00:24Z,[],22,3:20,42,955,32095,0,hd,False
AL'FAMILY SAISON 1 - EPISODES 24 à 27,,Black M,2021-08-29T16:00:08Z,[],22,3:46,25,542,9720,0,hd,False
AL'FAMILY SAISON 1 - EPISODE #20 à #23,"AL'FAMILY SAISON 1 - EPISODE #20
C'est ma chambre et pas la tienne Louxy !

AL'FAMILY SAISON 1 - EPISODE #21
Le poto Rayane Bensetti vient nous déranger pendant qu'on freestyle ! 🥳🦾

AL'FAMILY SAISON 1 - Épisode #22
Les réveils difficile de tournée !!  
Badji l'homme à tout faire debout depuis ! Il est dans la secu, la production, le business etc...par contre il ne sait pas nager, ni skier ❤️🤣

AL'FAMILY SAISON 1 - EPISODE #23
Festival d'été en direct de Givors avec en 1ère partie ma Go sure @amelygram!! Gros talent 🦾
Alors que PDG m'entraîne dans ses jeux d'enfants 🤣, on a le même âge que Mowgly je crois ! 😂

#AL'FAMILY #ALPHA #BLACKM",Black M,2021-08-22T16:00:02Z,[],22,3:52,14,454,8430,0,hd,False
ALFAMILY SAISON 1 - EPISODES #16 A #19,,Black M,2021-08-15T16:00:33Z,[],22,3:32,18,595,11039,0,hd,False
AL'FAMILY SAISON 1 - EPISODES #11 A #15,"AL'FAMILY SAISON 1 - EPISODES #11 A #15
L'anniversaire de Léa, le retour d'Ibiza et le départ en tournée, on s'arrête pas !

#Blackm #Alfamily #Alfa",Black M,2021-08-07T16:00:34Z,[],22,4:36,31,825,14496,0,hd,False
AL'FAMILY - SAISON 1 : EPISODES #6 À #10,"Toujours à Ibiza cette semaine ! Avec Léa, on a quand même pu faire un diner en amoureux 1",Black M,2021-07-31T15:58:13Z,[],22,4:42,45,1286,30312,0,hd,False
AL'FAMILY SAISON 1 : Épisodes #1 à #5,"Retrouve les premiers épisodes de ma web-série AL'FAMILY !
#BLACKM #ALFAMILY #ALPHA

Abonne-toi dès maintenant à la CHAINE OFFICIELLE de BLACK M :
http://bit.ly/BlackM-Youtube​


Retrouve Black M sur :
Facebook : https://www.facebook.com/Blackmesrime...
Twitter : https://twitter.com/bmesrimes​
Instagram: https://www.instagram.com/blackm/​
Tik Tok : https://www.tiktok.com/@blackm",Black M,2021-07-25T15:27:47Z,[],22,4:15,45,1794,27033,0,hd,False
Black M - Week-end (Clip officiel),"Découvre ""Week-end"", le nouveau clip de Black M, extrait du nouvel EP ""Alpha, Pt. 1 "" maintenant disponible :
https://BlackM.lnk.to/AlphaPt1DC

AUDIO
Prod. OVTP Music
 
Abonne-toi dès maintenant à la CHAINE OFFICIELLE de BLACK M :
http://bit.ly/BlackM-Youtube​


Retrouve Black M sur :
Facebook : https://www.facebook.com/Blackmesrime...
Twitter : https://twitter.com/bmesrimes​
Instagram: https://www.instagram.com/blackm/​
Tik Tok : https://www.tiktok.com/@blackm
 
VIDEO
Réalisation : Paul Maillot
Production : Les Sauces
 
℗ WATI-B
#BlackM​ #Weekend #ALPHAPART1",Black M,2021-07-24T10:00:46Z,"['BLACKM', 'HIPHOP', 'RAP', 'IBIZA', 'WEEK-END']",22,2:59,718,28366,1337786,0,hd,True
