Title,Description,Channel Title,Publish time,Tags,Category,Duration,Number of comments,Number of likes,Number of views,Number of favorites,Video quality,Licensed
De Rien - Night Bus,"Stream/DL 'Night Bus' by De Rien: http://www.bermvda.de/night_bus

TheSoundYouNeed - Music at its finest
ll Spotify: http://spoti.fi/2oPClDv                    ll Soundcloud : http://bit.ly/Ud6RVg   
ll Facebook : http://on.fb.me/12s8hhw         ll Instagram : https://bit.ly/2I77cIi

☞ Follow De Rien
Spotify : https://open.spotify.com/artist/1cXMEOMaLm3TNWP8lo4AsS?si=hnhtBnhxTZi94DeMcKd8hw 
SoundCloud: https://soundcloud.com/derienmusic
Instagram : https://www.instagram.com/derien_music
Twitter : https://twitter.com/derienmusic


Art by Nicole Ginelli
https://www.nicoleginelli.com

LYRICS: 

Hang on, we can make it
Don't go, stop escapin'
You're always running from it
I don't know where you're going
Hang on, we can make it
Don't go, stop escapin'
You're always running from it
I don't know where
I wish I could wash away 
Gotta keep the waters overflowin' into another day
Better teach me when I'm sober
You caught my eyes
Understand you're not alone when I'm this way
They keep me in this town
Everywhere we go, it's too late
Ooh, woah
The ceiling seems so far away
I think you're gonna be okay
Tell me, tell me what you need
How it's hurtin', Like it happened , even though I bleed
Tired of walkin' through this foggy city 
Then we should get an Uber
he could take us closer
I wish I could wash away 
Gotta keep the waters overflowin' into another day
Better teach me when I'm sober
You caught my eyes
Understand you're not alone when I'm this way
They keep me in this town
Everywhere we go, it's too late
Hang on, we can make it
Don't go, stop escapin'
You're always running from it
I don't know where you're going
Hang on, we can make it
Don't go, stop escapin'
You're always running from it
I don't know where",TheSoundYouNeed,2021-11-29T18:50:00Z,"['De rien night bus', 'Petit biscuit', 'louis the child', 'the sound you need', 'Tiktok']",10,3:14,22,733,36151,0,hd,True
Cabu - Process feat. Milan Ring & Ta-ku,"The 1st Single from Cabu's upcoming EP 'SO FAR TO GO' out on 823 / Jakarta Records! 

Stream/DL: https://CabuMilanRingTaku.lnk.to/Process

Visualiser by Gesture Systems.
http://www.instagram.com/gesturesystems

☞ Follow Cabu
SC: https://soundcloud.com/cabubeats
STFY: https://open.spotify.com/artist/44hPDOKyTwkFxOL08UzNQE
IG: https://www.instagram.com/cabubeats/
FB: https://www.facebook.com/cabubeats
TW: https://twitter.com/cabubeats


☞ Follow Milan Ring
STFY: https://open.spotify.com/artist/3byro7ByLeWjNoWLAfiq0b?si=ElLtP13DRGOYR5Vl3lyD5A
IG: http://www.instagram.com/milan.ring
FB: https://www.facebook.com/milanringmusic/
TW: https://twitter.com/milanring?s=21
WEB: https://www.milanring.com

☞ Follow Ta-ku
STFY: https://open.spotify.com/artist/13Kd75NSHSp9lB4CaqPMOV?si=6NRqoJ1lSYKb_hzokNq-EA
IG: http://www.instagram.com/takubeats
SC: https://soundcloud.com/takugotbeats


823: http://www.instagram.com/823
Jakarta Records: http://www.instagram.com/jakartarecords",TheSoundYouNeed,2021-11-09T16:49:52Z,"['Cabu process', 'taku', 'Ta-ku', 'Milan ring', 'ta-ku cabu', 'Galimatias']",10,3:11,21,698,47966,0,hd,True
Myoon - Joyce,"Stream/DL: https://insiderecords.bfan.link/joyce - Out on Inside Records

TheSoundYouNeed - Music at its finest
ll Spotify: http://spoti.fi/2oPClDv                    ll Soundcloud : http://bit.ly/Ud6RVg   
ll Facebook : http://on.fb.me/12s8hhw         ll Instagram : https://bit.ly/2I77cIi

☞ Follow Myoon 
IG: https://instagram.com/myoontheband
FB: https://www.facebook.com/myoonband
STFY: https://open.spotify.com/artist/4Po0xBibKDqudld3gYGCTE?si=ZyJLtNchS9iy4-rhMMcaBA

☞ Follow Inside Records
⊙ Website : https://www.insiderecords.fr
⊙ Facebook : http://bit.ly/IRfacebook
⊙ Instagram : http://bit.ly/IRinsta
⊙ Soundcloud : http://bit.ly/IRsoundcloud
⊙ Spotify : http://bit.ly/IRSpoti",TheSoundYouNeed,2021-10-29T15:45:51Z,"['Myoon Joyce', 'Myoon', 'Joyce', 'TSYN', 'Rufus', 'Rufus del sol', 'Odessa', 'the sound you need', 'sound you need', 'Tiktok']",10,2:57,52,832,44694,0,hd,True
Sycco - Time's Up,"Stream/DL 'Time's Up': https://ffm.to/timesupsycco​ (Lyrics below)

TheSoundYouNeed - Music at its finest
ll Spotify: http://spoti.fi/2oPClDv                    ll Soundcloud : http://bit.ly/Ud6RVg   
ll Facebook : http://on.fb.me/12s8hhw         ll Instagram : https://bit.ly/2I77cIi

☞ Follow Sycco:
Spotify: https://smarturl.it/syccospotify​
Instagram: https://smarturl.it/syccoig​
Soundcloud: https://smarturl.it/syccosc​
Facebook: https://smarturl.it/syccofb​

'Time's Up' Lyrics: 
Only here to fall
Cuz you’ve taken control of 
Everything I loved
And I missed out on love 
Trusted you to prove 
Me wrong when I was right 
Took all that I loved 
And turned off all the lights

And I spoke up before 
Let you through that door
Crying on the floor now
You dont wanna fuck with me 
You dont wanna fuck with things

I can’t let you down 
Another ingrained fear
I'm just waiting for
Someone who makes me feel 

I really didn’t wanna know 
That everything I had hoped would change
Oh you would still be the same 
Projecting an act that’s a little more fake 
A little more vain  
That's just the way 
Light up the sage 

Spoke up before 
Let you through that door
Crying on the floor 
Spoke up before 
Let you through that door 
Now you dont wanna fuck with me 
Nah you dont wanna fuck with things

I cant let u down (Can’t let you down)
Another ingrained fear
I'm just waiting for (I’m just waiting for)
Someone who makes me feel 

You can’t take a hint 
Watch me fall when I take a sip
Tried to set things right
Let you know its over 
6 more times since we’ve done this over 
I can’t say goodbye 

Run out of time 
You took it right from me
Can’t let it die 
Expect nothing less from me 
No more replies 
Starting to affect things
It's your mental control 
Oh you dont wanna fuck with me

You can’t take a hint 

watch me fall when I take a sip
Tried to set things right
Let u know its over 
6 more times since we’ve done this over 
I can’t say goodbye 

Tried to set things right
(Taking taking your shot, losing now you want a loss, I can't take it if you want)
Tried to set things right
(Taking taking your shot, losing now you want a loss, I cant take it if you want)
I can't take it if you want 
I can't let you break it off

Time’s all up 
I know I've let you down 
Our time is up
You can't accept that you just weren’t enough",TheSoundYouNeed,2021-07-12T16:14:19Z,"['tsyn', 'thesoundyouneed', 'the sound you need', 'chill', 'chillwave', 'deep house', 'house', 'flume', 'majestic', 'odesza', 'hip hop', 'underground hip hop', 'electronic music', 'FKj']",10,4:8,27,791,83865,0,hd,True
LaBlue & Astrønne - Femme du Crépuscule,"Stream/DL: https://lnk.to/BluePhasesID

TheSoundYouNeed - Music at its finest
ll Spotify: http://spoti.fi/2oPClDv                    ll Soundcloud : http://bit.ly/Ud6RVg   
ll Facebook : http://on.fb.me/12s8hhw         ll Instagram : https://bit.ly/2I77cIi

☞ Follow LaBlue
Instagram: https://www.instagram.com/labluemusic/
Spotify: https://open.spotify.com/artist/5nXiyzDKCjXgGXvkqRvdIt?si=gqV1CTX0RPuNuFbiWC-TGg&dl_branch=1
SoundCloud: https://soundcloud.com/sasha-phil

☞ Follow Astrønne
Instagram: https://www.instagram.com/astronne_/
Spotify: https://open.spotify.com/artist/2DOAWdT8xBtf0aLDS5U8yN?si=U8wQjFbcR-aD0Z2th-ZZgA&dl_branch=1
SoundCloud: https://soundcloud.com/astronne

Out on Roche Musique
https://www.instagram.com/rochemusique/",TheSoundYouNeed,2021-06-21T15:44:02Z,"['LaBlue astronne', 'Lablue', 'Astronne', 'Femme du crepuscule', 'La femme', 'The sound you need', 'Fkj', 'Roche musique', 'Kartell', 'Darius']",10,3:37,39,1759,84696,0,hd,True
NASAYA & MARO - Tempo,"Stream/DL: https://foreignf.am/tempo/

TheSoundYouNeed - Music at its finest
ll Spotify: http://spoti.fi/2oPClDv                    ll Soundcloud : http://bit.ly/Ud6RVg   
ll Facebook : http://on.fb.me/12s8hhw         ll Instagram : https://bit.ly/2I77cIi

☞ Follow Nasaya
Facebook: https://www.facebook.com/itsnasaya
Instagram: https://www.instagram.com/itsnasaya/ 
Twitter: https://twitter.com/itsnasaya 
TikTok: https://www.tiktok.com/@nasayamusic 
Spotify: https://open.spotify.com/artist/5932gYdqLCu1ftKVXf1PO4?si=YsDcHZbWQ5S8k5LiqmffPg 
SoundCloud: https://soundcloud.com/itsnasaya

☞ Follow MARO
Facebook: https://www.facebook.com/maro.mus/ 
Instagram: https://www.instagram.com/maro.musica/
Twitter:https://twitter.com/itsameeemaro?lang=en
TikTok: https://www.tiktok.com/@maro.musica?lang=en
Spotify: https://open.spotify.com/artist/3NP4jJcW3R6qO6rbtnH0wn?si=RFltB9Z8SvOfgWZCKt2zEg",TheSoundYouNeed,2021-06-15T19:12:17Z,"['Nasaya MARO tempo', 'Nasaya', 'Odesza', 'flume', 'the sound you need', 'Soundyouneed']",10,,39,1453,67969,0,hd,True
Adi Oasis - 9,"Stream/DL: https://fanlink.to/Adeline9 

TheSoundYouNeed - Music at its finest
ll Spotify: http://spoti.fi/2oPClDv                    ll Soundcloud : http://bit.ly/Ud6RVg   
ll Facebook : http://on.fb.me/12s8hhw         ll Instagram : https://bit.ly/2I77cIi

☞ Follow Adeline
https://www.adelineofficial.com
https://soundcloud.com/adeline-michele
https://www.instagram.com/adeline

LYRICS:
Days, evenings
Twisting all my feelings around
From midnight til the morning wondering
Can we ever figure it out
Truth is I've been waiting for you
To say I've been thinking 'bout you too
Are you gonna be the first
To say it out loud
I can hear the words in my mind
I feel it sometimes like you were mine

We should already be on cloud nine
Your head on my pillow tonight 
You could have been my lover by now
But we've let all this time go by

I think about what we could do 
In my bed at night
Feeling you under the stars 
Lately seems to me
It's only a matter of time
Didn't you know 
There's no need to take it slow

We should already be on cloud nine
Your head on my pillow tonight 
You could have been my lover by now
But we've let all this time go by

We could be lost in a dream
Leaving a fantasy
You could already be mine
You can have all of me
Let's make it reality
We should already be on cloud nine",TheSoundYouNeed,2021-05-29T13:49:38Z,"['Adeline 9', 'Adeline nine', 'Adeline', 'colors studio']",10,4:32,26,856,50495,0,hd,True
JPL - Close (Tutara Peak Remix),"TheSoundYouNeed - Music at its finest
ll Spotify: http://spoti.fi/2oPClDv                    ll Soundcloud : http://bit.ly/Ud6RVg   
ll Facebook : http://on.fb.me/12s8hhw         ll Instagram : https://bit.ly/2I77cIi

☞ Follow Tutara Peak  
Facebook - http://facebook.com/tutarapeak
Twitter - https://twitter.com/tutarapeak
SoundCloud - https://soundcloud.com/tutarapeak
Instagram - https://www.instagram.com/tutarapeak

☞ Follow JPL
Instagram - https://www.instagram.com/joloew/
SoundCloud - https://soundcloud.com/joloewenthal
Facebook - https://www.facebook.com/listentopele/",TheSoundYouNeed,2021-05-26T21:25:39Z,"['JPL close', 'tutara peak', 'Odesza', 'flume', 'the sound you need', 'tsyn', 'sound you need']",10,,24,1209,93821,0,hd,True
Casual T - Still Thinking Of You,"TheSoundYouNeed - Music at its finest
ll Spotify: http://spoti.fi/2oPClDv                    ll Soundcloud : http://bit.ly/Ud6RVg   
ll Facebook : http://on.fb.me/12s8hhw         ll Instagram : https://bit.ly/2I77cIi

Stream/DL: https://casualt.fanlink.to/still-thinking-of-you


☞ Follow Casual
https://open.spotify.com/artist/1CIKyMVOxAY2gVEGhKk2UA
https://www.facebook.com/Casual-T-576841579085859/
https://twitter.com/CasualTmusic
https://soundcloud.com/casualtmusics
https://www.instagram.com/casualtmusic/
https://m.youtube.com/channel/UC7EeL_LrQ0d46q1YDdH50ow",TheSoundYouNeed,2021-05-24T21:48:53Z,"['tsyn', 'thesoundyouneed', 'the sound you need', 'chill', 'chillwave', 'deep house', 'house', 'flume', 'majestic', 'odesza', 'hip hop', 'underground hip hop', 'electronic music', 'FKj']",10,3:54,32,833,41845,0,hd,True
Slow Valley - Pitch Black,"'Pitch Black' by Slow Valley is part of Mineral Record's new compilation, 'Ideal Rules'.
Stream it here: https://lnk.to/IDEAL_RULES

TheSoundYouNeed - Music at its finest
ll Spotify: http://spoti.fi/2oPClDv                    ll Soundcloud : http://bit.ly/Ud6RVg   
ll Facebook : http://on.fb.me/12s8hhw         ll Instagram : https://bit.ly/2I77cIi

☞ Follow Slow Valley 
Spotify: https://open.spotify.com/artist/4S73P5kUFlnSOWOunSnZxN
Soundcloud: https://soundcloud.com/slow-valley
Facebook: https://www.facebook.com/TheSlowValley/
Instagram: https://www.instagram.com/_slo.v/",TheSoundYouNeed,2021-05-21T17:19:41Z,"['Slow valley', 'pitch black', 'burial', 'Katuchat', 'roche musique']",10,5:4,17,823,69224,0,hd,True
Delia Dane & ALETNA - All Mine,"This track is part of the compilation 'Kitsuné America, The West Coast Edition', out now : https://kitsune.lnk.to/america

TheSoundYouNeed - Music at its finest
ll Spotify: http://spoti.fi/2oPClDv                    ll Soundcloud : http://bit.ly/Ud6RVg   
ll Facebook : http://on.fb.me/12s8hhw         ll Instagram : https://bit.ly/2I77cIi

☞ Follow Delia Dane
Instagram: https://www.instagram.com/deliadane/
Twitter: https://twitter.com/deliadane?s=21
Facebook: https://www.facebook.com/deliadanemusic/
Spotify: https://open.spotify.com/artist/1415hXnajD3tifd1UF1N4x?si=oU8mwssFTtO_bVSpvLs8Aw
Apple: https://music.apple.com/fr/artist/delia-dane/1405004782?l=en
 
☞ Follow ALETNA 
Instagram: https://www.instagram.com/aletna_music/?hl=en
Twitter: https://twitter.com/ALETNA_music
Facebook: https://www.facebook.com/aletnamusic/
Spotify: https://open.spotify.com/artist/2ytZHEKgqMKhSHJHMXPbgT?si=NUrlUnGdTOSf6szQFRI6mA&nd=1
Apple: https://music.apple.com/fr/artist/aletna/1431107048?l=en

☞ Follow Kitsuné
Soundcloud : https://soundcloud.com/kitsunemusique
Facebook : https://www.facebook.com/kitsunemusique/ 
Twitter : https://twitter.com/kitsune/ 
Instagram : https://www.instagram.com/kitsunemusique/",TheSoundYouNeed,2021-05-19T16:06:17Z,"['Delia Dane all mine', 'aletna', 'kistune', 'Alina baraz', 'Galimatias']",10,3:22,35,1283,73299,0,hd,True
Gino Holroyd - No Biggie,"Stream/DL: https://smarturl.it/ginholbig

TheSoundYouNeed - Music at its finest
ll Spotify: http://spoti.fi/2oPClDv                    ll Soundcloud : http://bit.ly/Ud6RVg   
ll Facebook : http://on.fb.me/12s8hhw         ll Instagram : https://bit.ly/2I77cIi

☞ Follow Gino Holroyd
Spotify: https://open.spotify.com/artist/0laK5v55I88OKRru4xOxwD?si=QAbICejwR5ylFs-Lqly_ww&dl_branch=1
Instagram: https://instagram.com/ginoholroyd
SoundCloud: https://soundcloud.com/ginoholroyd
Facebook: https://facebook.com/ginoholroydmusic",TheSoundYouNeed,2021-05-17T12:36:52Z,"['Gino Holroyd', 'no biggie', 'TheSoundYouNeed', 'the sound you need', 'fkj', 'masego']",10,3:26,35,792,57270,0,hd,True
Jafunk - Weekend Love feat. Dana Williams & Mike Nasa,"Stream/DL: https://fanlink.to/WeekendLove
 
TheSoundYouNeed - Music at its finest
ll Spotify: http://spoti.fi/2oPClDv                    ll Soundcloud : http://bit.ly/Ud6RVg   
ll Facebook : http://on.fb.me/12s8hhw         ll Instagram : https://bit.ly/2I77cIi

☞ Follow Jafunk
Instagram: https://www.instagram.com/jafunk_official/?hl=en
Spotify: https://open.spotify.com/user/jafunkofficial
Facebook: https://www.facebook.com/jafunkofficial/​
SoundCloud: https://soundcloud.com/jafunkofficial/​
Twitter: https://twitter.com/jafunkofficial/​

☞ Follow Dana Williams
Spotify: https://open.spotify.com/artist/4rljPSpCHQzUJMNOvmw1DL
Soundcloud: https://soundcloud.com/danawilliamsofficial
Twitter: https://twitter.com/iamdanawilliams​/
Instagram: https://www.instagram.com/iamdanawilliams/
Youtube: https://www.youtube.com/danawilliamsofficial/

☞ Follow Mike Nasa
Instagram: https://www.instagram.com/beigegawd/​
Spotify: https://open.spotify.com/artist/7dA0IZAV5Wr4SjKCnI7Gx3?si=xNUuQtAcQFaDiwq9wTPDQQ&nd=1
SoundCloud: https://soundcloud.com/mikenasa​
Facebook: https://www.facebook.com/beigegawd​",TheSoundYouNeed,2021-05-10T15:16:11Z,"['Jafunk weekend love', 'The sound you need', 'TheSoundYouNeed', 'sg Lewis']",10,3:40,33,1160,52569,0,hd,True
Jerry Folk - Everything (Music Video),"Stream 'Everything' on Spotify: https://open.spotify.com/album/1ITwevVwjiZbfmHXqvvyTv?si=TnRsPkcWRES58iCgSHU1VQ&dl_branch=1
On Apple Music: https://music.apple.com/album/everything/1563181699?i=1563181704&l=en

TheSoundYouNeed - Music at its finest
ll Spotify: http://spoti.fi/2oPClDv                    ll Soundcloud : http://bit.ly/Ud6RVg   
ll Facebook : http://on.fb.me/12s8hhw         ll Instagram : https://bit.ly/2I77cIi

☞ Follow Jerry Folk
Soundcloud: https://soundcloud.com/jerryfolkmusic​
Facebook: https://www.facebook.com/jerryfolkmusic​
Twitter: https://twitter.com/JerryFolk​
Instagram: https://www.instagram.com/jerryfolkmusic​

Director: Thomas Flått
Dop: Marius Aaserud
1st AC: Markus Henriksen
Gaffer: Bendik Antonsen
Bestboy: Ole Lofthus
PA: Viktor Mauren
Graphics: Even Suseg
Edited by: Thomas Flått
Colorist: Didrik Bråthen

Prod co: Also Known As",TheSoundYouNeed,2021-05-07T14:04:54Z,"['Jerry folk', 'Everything', 'Majestic', 'Thesoundyouneed', 'The sound you need', 'Cloud kid']",10,3:20,27,729,34492,0,hd,False
Hubstcy - Angel feat. Ria,"Stream/DL: http://hubstcy.fanlink.to/hubstcy_ria_angel

TheSoundYouNeed - Music at its finest
ll Spotify: http://spoti.fi/2oPClDv                    ll Soundcloud : http://bit.ly/Ud6RVg   
ll Facebook : http://on.fb.me/12s8hhw         ll Instagram : https://bit.ly/2I77cIi

☞ Follow Hubstcy
Spotify: https://open.spotify.com/artist/1GthlfmL1MOvV9R7sT8JlI
Soundcloud: https://soundcloud.com/hubstcy
Facebook: https://facebook.com/hubstcy
Instagram: https://instagram.com/hubstcy
Twitter: https://twitter.com/hubstcy

☞ Follow Ria
Instagram: https://instagram.com/alxand.ria",TheSoundYouNeed,2021-05-04T10:53:41Z,"['Hubstcy', 'TSYN', 'the sound you need', 'flume', 'Odesza', 'louis the child']",10,2:50,20,835,53842,0,hd,True
